rff_idx,fair_cfg_idx,seed_idx,post_idx,axis
138,362,595,4289,lhs_s_brick
139,833,79,6802,lhs_s_brick
140,102,792,3358,lhs_s_brick
141,604,759,425,lhs_s_brick
142,368,155,8587,lhs_s_brick
143,365,780,4747,lhs_s_brick
144,332,790,6557,lhs_s_brick
145,485,704,2928,lhs_s_brick
146,31,271,5957,lhs_s_brick
147,811,9,703,lhs_s_brick
148,809,949,9294,lhs_s_brick
149,571,825,3540,lhs_s_brick
150,359,325,3759,lhs_s_brick
151,204,539,5545,lhs_s_brick
152,403,144,3921,lhs_s_brick
153,374,715,1682,lhs_s_brick
154,513,625,1478,lhs_s_brick
155,315,716,7330,lhs_s_brick
156,29,188,6257,lhs_s_brick
157,535,441,6151,lhs_s_brick
158,474,83,914,lhs_s_brick
159,18,385,9375,lhs_s_brick
160,662,854,4072,lhs_s_brick
161,290,739,293,lhs_s_brick
162,664,375,4334,lhs_s_brick
163,432,342,3851,lhs_s_brick
164,524,198,181,lhs_s_brick
165,472,180,650,lhs_s_brick
166,567,961,2048,lhs_s_brick
167,381,267,3435,lhs_s_brick
168,747,309,5348,lhs_s_brick
169,749,450,846,lhs_s_brick
170,409,924,454,lhs_s_brick
171,615,120,9230,lhs_s_brick
172,660,374,3814,lhs_s_brick
173,585,272,7365,lhs_s_brick
174,381,759,6429,lhs_s_brick
175,285,44,4696,lhs_s_brick
176,336,907,1163,lhs_s_brick
177,40,285,5286,lhs_s_brick
178,344,764,7443,lhs_s_brick
179,665,513,8594,lhs_s_brick
180,394,384,8415,lhs_s_brick
181,729,457,8568,lhs_s_brick
182,174,688,9693,lhs_s_brick
183,392,362,7714,lhs_s_brick
184,775,560,3668,lhs_s_brick
185,484,45,1102,lhs_s_brick
186,603,676,5146,lhs_s_brick
187,728,747,4976,lhs_s_brick
188,369,740,5657,lhs_s_brick
189,188,386,4451,lhs_s_brick
190,555,845,8936,lhs_s_brick
191,113,315,3463,lhs_s_brick
192,560,578,7400,lhs_s_brick
193,451,467,6018,lhs_s_brick
194,394,673,5042,lhs_s_brick
195,5,254,2901,lhs_s_brick
196,379,703,6443,lhs_s_brick
197,630,733,3621,lhs_s_brick
198,823,762,6292,lhs_s_brick
199,17,165,5863,lhs_s_brick
200,34,380,5157,lhs_s_brick
201,732,320,3032,lhs_s_brick
202,450,693,7490,lhs_s_brick
203,227,680,619,lhs_s_brick
204,172,293,1841,lhs_s_brick
205,181,435,7307,lhs_s_brick
206,159,468,814,lhs_s_brick
207,280,869,3451,lhs_s_brick
208,230,377,3712,lhs_s_brick
209,826,181,9124,lhs_s_brick
210,513,243,4702,lhs_s_brick
211,191,639,3920,lhs_s_brick
212,357,448,3723,lhs_s_brick
213,838,311,3468,lhs_s_brick
214,454,987,7783,lhs_s_brick
215,91,64,8116,lhs_s_brick
216,452,533,3952,lhs_s_brick
217,616,841,5689,lhs_s_brick
218,454,766,5324,lhs_s_brick
219,390,390,3100,lhs_s_brick
220,838,325,7974,lhs_s_brick
221,624,828,4003,lhs_s_brick
222,137,717,9923,lhs_s_brick
223,683,706,6976,lhs_s_brick
224,667,557,5442,lhs_s_brick
225,255,195,9037,lhs_s_brick
226,591,342,3051,lhs_s_brick
227,309,318,9564,lhs_s_brick
228,144,647,8128,lhs_s_brick
229,380,366,8814,lhs_s_brick
230,183,637,3657,lhs_s_brick
231,38,316,83,lhs_s_brick
232,676,844,8220,lhs_s_brick
233,662,71,4260,lhs_s_brick
234,633,772,3978,lhs_s_brick
235,317,491,426,lhs_s_brick
236,369,888,1014,lhs_s_brick
237,738,6,8124,lhs_s_brick
238,459,695,4500,lhs_s_brick
239,301,798,3148,lhs_s_brick
240,570,277,6653,lhs_s_brick
241,457,991,6170,lhs_s_brick
242,528,194,3705,lhs_s_brick
243,285,303,9505,lhs_s_brick
244,156,282,6603,lhs_s_brick
245,156,396,8514,lhs_s_brick
246,471,778,3975,lhs_s_brick
247,525,502,4295,lhs_s_brick
248,205,465,1842,lhs_s_brick
249,721,954,25,lhs_s_brick
250,29,776,2207,lhs_s_brick
251,722,700,9503,lhs_s_brick
252,184,636,8061,lhs_s_brick
253,578,410,5235,lhs_s_brick
254,586,440,171,lhs_s_brick
255,284,781,9093,lhs_s_brick
256,323,238,6634,lhs_s_brick
257,330,971,2391,lhs_s_brick
258,464,667,4453,lhs_s_brick
259,654,985,3922,lhs_s_brick
260,572,320,539,lhs_s_brick
261,216,508,2773,lhs_s_brick
262,197,245,2305,lhs_s_brick
263,797,168,844,lhs_s_brick
264,593,563,5403,lhs_s_brick
265,535,173,292,lhs_s_brick
266,486,977,7428,lhs_s_brick
267,134,343,9174,lhs_s_brick
268,793,208,5802,lhs_s_brick
269,468,84,5359,lhs_s_brick
270,687,205,6601,lhs_s_brick
271,562,150,8537,lhs_s_brick
272,276,471,3042,lhs_s_brick
273,3,823,9980,lhs_s_brick
274,757,662,3663,lhs_s_brick
275,749,53,8804,lhs_s_brick
276,673,947,7888,lhs_s_brick
277,325,194,3786,lhs_s_brick
278,830,179,9723,lhs_s_brick
279,261,933,5335,lhs_s_brick
280,430,529,8707,lhs_s_brick
281,569,763,4335,lhs_s_brick
282,374,560,9053,lhs_s_brick
283,48,372,5486,lhs_s_brick
284,554,571,2078,lhs_s_brick
285,443,969,2090,lhs_s_brick
286,552,81,6269,lhs_s_brick
287,593,980,2856,lhs_s_brick
288,285,424,7993,lhs_s_brick
289,414,311,8122,lhs_s_brick
290,567,107,6025,lhs_s_brick
291,377,784,1306,lhs_s_brick
292,93,376,7169,lhs_s_brick
293,471,443,1377,lhs_s_brick
294,9,862,7039,lhs_s_brick
295,629,506,818,lhs_s_brick
296,399,960,6975,lhs_s_brick
297,759,224,4212,lhs_s_brick
298,363,61,8469,lhs_s_brick
299,211,229,5492,lhs_s_brick
300,91,163,5315,lhs_s_brick
301,213,287,5412,lhs_s_brick
302,9,512,4201,lhs_s_brick
303,370,499,6097,lhs_s_brick
304,106,169,9099,lhs_s_brick
305,543,3,2165,lhs_s_brick
306,140,181,7717,lhs_s_brick
307,790,194,9161,lhs_s_brick
308,452,394,8047,lhs_s_brick
309,223,430,5100,lhs_s_brick
310,429,970,310,lhs_s_brick
311,291,154,4761,lhs_s_brick
312,248,553,3931,lhs_s_brick
313,63,789,7275,lhs_s_brick
314,125,626,7019,lhs_s_brick
315,514,297,8361,lhs_s_brick
316,686,900,2468,lhs_s_brick
317,184,827,930,lhs_s_brick
318,577,585,9866,lhs_s_brick
319,620,232,519,lhs_s_brick
320,563,35,8364,lhs_s_brick
321,36,723,9569,lhs_s_brick
322,443,621,2249,lhs_s_brick
323,189,473,9589,lhs_s_brick
324,637,729,209,lhs_s_brick
325,271,566,3903,lhs_s_brick
326,536,445,2742,lhs_s_brick
327,376,424,6335,lhs_s_brick
328,540,668,7902,lhs_s_brick
329,544,430,5432,lhs_s_brick
330,400,442,93,lhs_s_brick
331,576,438,9563,lhs_s_brick
332,546,307,5695,lhs_s_brick
333,164,176,7209,lhs_s_brick
334,638,315,358,lhs_s_brick
335,755,939,8363,lhs_s_brick
336,85,835,2553,lhs_s_brick
337,396,614,5942,lhs_s_brick
338,288,666,1584,lhs_s_brick
339,142,907,555,lhs_s_brick
340,431,563,9663,lhs_s_brick
341,322,702,5596,lhs_s_brick
342,819,606,4948,lhs_s_brick
343,27,556,5419,lhs_s_brick
344,123,628,2351,lhs_s_brick
345,792,819,2227,lhs_s_brick
346,805,372,1433,lhs_s_brick
347,385,100,5024,lhs_s_brick
348,56,207,2498,lhs_s_brick
349,49,481,4445,lhs_s_brick
350,590,303,3758,lhs_s_brick
351,460,410,3131,lhs_s_brick
352,291,460,1027,lhs_s_brick
353,47,918,3954,lhs_s_brick
354,94,706,1059,lhs_s_brick
355,774,375,5890,lhs_s_brick
356,778,316,7639,lhs_s_brick
357,341,628,386,lhs_s_brick
358,611,317,7855,lhs_s_brick
359,519,781,7351,lhs_s_brick
360,820,559,1304,lhs_s_brick
361,573,207,4166,lhs_s_brick
362,808,877,4511,lhs_s_brick
363,770,962,7989,lhs_s_brick
364,700,4,2352,lhs_s_brick
365,67,771,5288,lhs_s_brick
366,330,474,1496,lhs_s_brick
367,604,755,4128,lhs_s_brick
368,671,165,2977,lhs_s_brick
369,152,540,7012,lhs_s_brick
370,726,220,7470,lhs_s_brick
371,739,56,1457,lhs_s_brick
372,390,371,9268,lhs_s_brick
373,535,659,2293,lhs_s_brick
374,437,824,6845,lhs_s_brick
375,350,910,4476,lhs_s_brick
376,160,92,3508,lhs_s_brick
377,612,126,6142,lhs_s_brick
378,312,96,1459,lhs_s_brick
379,307,700,5366,lhs_s_brick
380,628,884,892,lhs_s_brick
381,333,53,794,lhs_s_brick
382,328,828,4321,lhs_s_brick
383,798,597,5116,lhs_s_brick
384,45,657,2347,lhs_s_brick
385,461,254,6247,lhs_s_brick
386,346,62,5661,lhs_s_brick
387,712,233,1519,lhs_s_brick
388,606,811,5780,lhs_s_brick
389,773,240,7485,lhs_s_brick
390,422,979,7582,lhs_s_brick
391,451,525,5639,lhs_s_brick
392,397,275,4194,lhs_s_brick
393,97,842,2725,lhs_s_brick
394,61,281,3763,lhs_s_brick
395,434,630,6413,lhs_s_brick
396,728,176,3710,lhs_s_brick
397,675,22,3802,lhs_s_brick
398,835,856,3984,lhs_s_brick
399,469,312,3801,lhs_s_brick
400,582,263,3576,lhs_s_brick
401,426,250,6294,lhs_s_brick
402,341,353,7122,lhs_s_brick
403,584,574,6426,lhs_s_brick
404,294,406,8347,lhs_s_brick
405,768,242,4256,lhs_s_brick
406,754,165,6071,lhs_s_brick
407,118,354,3437,lhs_s_brick
408,742,395,5395,lhs_s_brick
409,12,745,6720,lhs_s_brick
410,73,811,2837,lhs_s_brick
411,789,163,400,lhs_s_brick
412,232,99,2589,lhs_s_brick
413,650,624,3816,lhs_s_brick
414,58,402,3792,lhs_s_brick
415,409,720,8332,lhs_s_brick
416,146,772,2140,lhs_s_brick
417,428,236,3121,lhs_s_brick
418,213,884,2706,lhs_s_brick
419,536,592,9520,lhs_s_brick
420,725,64,6785,lhs_s_brick
421,778,255,6403,lhs_s_brick
422,531,50,1292,lhs_s_brick
423,722,505,958,lhs_s_brick
424,208,91,969,lhs_s_brick
425,228,100,4695,lhs_s_brick
426,404,666,2148,lhs_s_brick
427,458,832,6980,lhs_s_brick
428,821,386,8495,lhs_s_brick
429,599,953,6293,lhs_s_brick
430,158,17,2774,lhs_s_brick
431,769,961,4351,lhs_s_brick
432,500,24,3073,lhs_s_brick
433,578,38,2222,lhs_s_brick
434,761,645,6681,lhs_s_brick
435,724,877,6099,lhs_s_brick
436,591,67,8941,lhs_s_brick
437,21,726,1531,lhs_s_brick
438,166,763,374,lhs_s_brick
439,823,293,5343,lhs_s_brick
440,324,231,7916,lhs_s_brick
441,686,121,1899,lhs_s_brick
442,570,554,3143,lhs_s_brick
443,5,568,4101,lhs_s_brick
444,565,850,8754,lhs_s_brick
445,364,992,769,lhs_s_brick
446,46,143,4911,lhs_s_brick
447,497,679,6651,lhs_s_brick
448,708,622,7772,lhs_s_brick
449,726,92,6166,lhs_s_brick
450,172,995,5983,lhs_s_brick
451,475,235,8045,lhs_s_brick
452,596,690,328,lhs_s_brick
453,746,277,9337,lhs_s_brick
454,143,216,2709,lhs_s_brick
455,339,421,1718,lhs_s_brick
456,503,120,9,lhs_s_brick
457,376,209,4888,lhs_s_brick
458,536,486,4848,lhs_s_brick
459,233,457,9489,lhs_s_brick
460,675,876,2771,lhs_s_brick
461,557,146,3869,lhs_s_brick
462,237,39,2436,lhs_s_brick
463,762,332,5997,lhs_s_brick
464,412,79,2057,lhs_s_brick
465,214,481,7634,lhs_s_brick
466,491,848,3550,lhs_s_brick
467,171,840,9513,lhs_s_brick
468,469,852,1481,lhs_s_brick
469,192,851,8996,lhs_s_brick
470,306,828,1983,lhs_s_brick
471,478,777,8318,lhs_s_brick
472,580,916,3343,lhs_s_brick
473,282,17,5151,lhs_s_brick
474,274,297,5608,lhs_s_brick
475,477,228,2570,lhs_s_brick
476,683,25,8798,lhs_s_brick
477,70,1,1333,lhs_s_brick
478,727,502,4115,lhs_s_brick
479,221,810,7752,lhs_s_brick
480,396,267,6679,lhs_s_brick
481,697,893,4979,lhs_s_brick
482,344,675,3933,lhs_s_brick
483,627,676,6746,lhs_s_brick
484,579,969,2240,lhs_s_brick
485,65,114,5154,lhs_s_brick
486,219,245,162,lhs_s_brick
487,817,564,5836,lhs_s_brick
488,458,444,6362,lhs_s_brick
489,57,421,5754,lhs_s_brick
490,665,319,8382,lhs_s_brick
491,839,815,4519,lhs_s_brick
492,662,852,4743,lhs_s_brick
493,446,87,3395,lhs_s_brick
494,308,701,4853,lhs_s_brick
495,798,362,3447,lhs_s_brick
496,464,817,9847,lhs_s_brick
497,246,426,9474,lhs_s_brick
498,473,6,8520,lhs_s_brick
499,477,262,5633,lhs_s_brick
500,339,939,5912,lhs_s_brick
501,656,199,8595,lhs_s_brick
502,55,660,1047,lhs_s_brick
503,539,474,2711,lhs_s_brick
504,356,849,5289,lhs_s_brick
505,445,116,6898,lhs_s_brick
506,722,338,2849,lhs_s_brick
507,483,636,7860,lhs_s_brick
508,353,824,6710,lhs_s_brick
509,204,418,3554,lhs_s_brick
510,38,785,6499,lhs_s_brick
511,143,147,6896,lhs_s_brick
512,239,911,8266,lhs_s_brick
513,237,26,5669,lhs_s_brick
514,302,879,5496,lhs_s_brick
515,103,807,4483,lhs_s_brick
516,616,601,2469,lhs_s_brick
517,307,664,8096,lhs_s_brick
518,731,742,1213,lhs_s_brick
519,485,196,2636,lhs_s_brick
520,112,133,3036,lhs_s_brick
521,646,220,1092,lhs_s_brick
522,64,234,580,lhs_s_brick
523,72,275,9382,lhs_s_brick
524,597,51,5178,lhs_s_brick
525,813,759,6281,lhs_s_brick
526,365,387,9554,lhs_s_brick
527,487,37,2135,lhs_s_brick
528,720,84,8883,lhs_s_brick
529,518,724,2980,lhs_s_brick
530,315,859,6298,lhs_s_brick
531,834,9,2392,lhs_s_brick
532,426,470,9685,lhs_s_brick
533,439,982,5423,lhs_s_brick
534,377,765,5051,lhs_s_brick
535,276,601,3261,lhs_s_brick
536,142,936,9419,lhs_s_brick
537,812,409,2748,lhs_s_brick
538,309,693,4139,lhs_s_brick
539,440,48,5104,lhs_s_brick
540,474,676,5841,lhs_s_brick
541,84,346,9932,lhs_s_brick
542,491,836,1997,lhs_s_brick
543,403,93,8525,lhs_s_brick
544,442,255,8742,lhs_s_brick
545,574,234,3560,lhs_s_brick
546,81,134,1677,lhs_s_brick
547,308,77,7298,lhs_s_brick
548,362,881,8296,lhs_s_brick
549,318,356,3169,lhs_s_brick
550,464,105,4193,lhs_s_brick
551,589,614,3116,lhs_s_brick
552,791,449,9231,lhs_s_brick
553,284,611,2746,lhs_s_brick
554,100,347,2286,lhs_s_brick
555,632,148,2865,lhs_s_brick
556,836,435,8606,lhs_s_brick
557,291,704,9086,lhs_s_brick
558,776,777,6122,lhs_s_brick
559,673,414,3513,lhs_s_brick
560,177,405,9185,lhs_s_brick
561,76,493,8338,lhs_s_brick
562,688,142,5181,lhs_s_brick
563,627,668,307,lhs_s_brick
564,107,434,2662,lhs_s_brick
565,715,236,633,lhs_s_brick
566,333,45,1522,lhs_s_brick
567,592,934,1581,lhs_s_brick
568,151,812,3401,lhs_s_brick
569,830,162,8975,lhs_s_brick
570,208,437,284,lhs_s_brick
571,720,428,6108,lhs_s_brick
572,826,288,3498,lhs_s_brick
573,681,560,8604,lhs_s_brick
574,404,962,2859,lhs_s_brick
575,20,861,4615,lhs_s_brick
576,651,257,7274,lhs_s_brick
577,444,516,4482,lhs_s_brick
578,512,652,699,lhs_s_brick
579,383,945,527,lhs_s_brick
580,296,762,7935,lhs_s_brick
581,65,341,7112,lhs_s_brick
582,253,425,5047,lhs_s_brick
583,333,823,1316,lhs_s_brick
584,625,389,7996,lhs_s_brick
585,473,306,2051,lhs_s_brick
586,187,537,3584,lhs_s_brick
587,205,621,7817,lhs_s_brick
588,502,51,4038,lhs_s_brick
589,836,834,9467,lhs_s_brick
590,689,665,515,lhs_s_brick
591,124,807,6680,lhs_s_brick
592,747,739,4274,lhs_s_brick
593,182,216,431,lhs_s_brick
594,645,406,139,lhs_s_brick
595,365,116,5123,lhs_s_brick
596,206,662,9532,lhs_s_brick
597,701,887,1215,lhs_s_brick
598,358,61,7018,lhs_s_brick
599,160,127,3864,lhs_s_brick
600,207,925,5731,lhs_s_brick
601,754,994,9617,lhs_s_brick
602,465,123,321,lhs_s_brick
603,551,263,7883,lhs_s_brick
604,500,775,674,lhs_s_brick
605,218,742,9977,lhs_s_brick
606,206,598,4474,lhs_s_brick
607,108,356,6692,lhs_s_brick
608,574,106,3450,lhs_s_brick
609,186,522,4084,lhs_s_brick
610,18,728,9197,lhs_s_brick
611,278,765,1821,lhs_s_brick
612,187,830,6389,lhs_s_brick
613,265,475,3449,lhs_s_brick
614,337,703,8019,lhs_s_brick
615,98,79,7700,lhs_s_brick
616,25,614,8046,lhs_s_brick
617,534,655,7086,lhs_s_brick
618,112,86,1909,lhs_s_brick
619,582,921,637,lhs_s_brick
620,481,428,6776,lhs_s_brick
621,460,68,522,lhs_s_brick
622,404,239,885,lhs_s_brick
623,423,584,2961,lhs_s_brick
624,783,138,7751,lhs_s_brick
625,58,822,7306,lhs_s_brick
626,815,31,7281,lhs_s_brick
627,723,388,4980,lhs_s_brick
628,767,672,5895,lhs_s_brick
629,576,487,9017,lhs_s_brick
630,414,291,6647,lhs_s_brick
631,165,498,9235,lhs_s_brick
632,702,415,7533,lhs_s_brick
633,757,793,325,lhs_s_brick
634,494,801,8328,lhs_s_brick
635,109,60,822,lhs_s_brick
636,357,229,7523,lhs_s_brick
637,295,810,2574,lhs_s_brick
638,104,415,4967,lhs_s_brick
639,546,151,3693,lhs_s_brick
640,355,583,5103,lhs_s_brick
641,259,577,4818,lhs_s_brick
642,691,362,1850,lhs_s_brick
643,229,458,7892,lhs_s_brick
644,440,532,3595,lhs_s_brick
645,146,505,2433,lhs_s_brick
646,586,432,746,lhs_s_brick
647,779,236,8812,lhs_s_brick
648,546,760,4300,lhs_s_brick
649,823,599,1437,lhs_s_brick
650,344,650,3997,lhs_s_brick
651,134,846,8407,lhs_s_brick
652,359,168,7381,lhs_s_brick
653,425,230,1492,lhs_s_brick
654,19,455,9404,lhs_s_brick
655,440,976,9652,lhs_s_brick
656,504,659,6864,lhs_s_brick
657,65,757,4029,lhs_s_brick
658,228,668,100,lhs_s_brick
659,203,983,8607,lhs_s_brick
660,837,577,8628,lhs_s_brick
661,98,949,390,lhs_s_brick
662,67,600,3556,lhs_s_brick
663,595,801,6379,lhs_s_brick
664,538,747,3175,lhs_s_brick
665,728,367,262,lhs_s_brick
666,42,902,6163,lhs_s_brick
667,803,447,6854,lhs_s_brick
668,191,697,141,lhs_s_brick
669,823,746,5043,lhs_s_brick
670,21,79,7951,lhs_s_brick
671,163,937,2213,lhs_s_brick
672,31,173,1911,lhs_s_brick
673,27,248,1940,lhs_s_brick
674,390,330,4358,lhs_s_brick
675,164,871,7585,lhs_s_brick
676,259,902,668,lhs_s_brick
677,681,468,1590,lhs_s_brick
678,175,225,3339,lhs_s_brick
679,291,22,5176,lhs_s_brick
680,416,585,1893,lhs_s_brick
681,684,781,4155,lhs_s_brick
682,224,56,8826,lhs_s_brick
683,583,462,2447,lhs_s_brick
684,778,602,8542,lhs_s_brick
685,103,58,4191,lhs_s_brick
686,641,121,5029,lhs_s_brick
687,11,712,3586,lhs_s_brick
688,284,648,2841,lhs_s_brick
689,29,599,4252,lhs_s_brick
690,152,581,4489,lhs_s_brick
691,47,123,290,lhs_s_brick
692,250,636,6472,lhs_s_brick
693,339,898,5985,lhs_s_brick
694,461,951,1543,lhs_s_brick
695,209,194,886,lhs_s_brick
696,185,352,6808,lhs_s_brick
697,402,381,9770,lhs_s_brick
698,675,302,3980,lhs_s_brick
699,710,562,3035,lhs_s_brick
700,257,350,6254,lhs_s_brick
701,498,615,2149,lhs_s_brick
702,479,272,5700,lhs_s_brick
703,826,696,187,lhs_s_brick
704,435,288,4593,lhs_s_brick
705,811,830,1041,lhs_s_brick
706,361,357,4799,lhs_s_brick
707,693,338,4437,lhs_s_brick
708,40,107,8256,lhs_s_brick
709,551,427,6703,lhs_s_brick
710,37,247,2702,lhs_s_brick
711,321,500,7532,lhs_s_brick
712,691,592,5394,lhs_s_brick
713,699,278,5368,lhs_s_brick
714,666,940,8414,lhs_s_brick
715,453,99,4231,lhs_s_brick
716,90,674,3573,lhs_s_brick
717,171,795,1184,lhs_s_brick
718,554,964,1714,lhs_s_brick
719,129,452,1147,lhs_s_brick
720,811,716,8610,lhs_s_brick
721,174,21,4278,lhs_s_brick
722,724,455,1500,lhs_s_brick
723,830,432,5075,lhs_s_brick
724,44,20,4685,lhs_s_brick
725,718,185,5662,lhs_s_brick
726,668,513,8418,lhs_s_brick
727,168,754,4062,lhs_s_brick
728,633,237,7105,lhs_s_brick
729,657,878,3754,lhs_s_brick
730,165,893,4106,lhs_s_brick
731,806,711,8641,lhs_s_brick
732,472,506,3144,lhs_s_brick
733,272,397,3740,lhs_s_brick
734,32,124,210,lhs_s_brick
735,549,571,4707,lhs_s_brick
736,215,670,1807,lhs_s_brick
737,138,598,8156,lhs_s_brick
738,402,407,3558,lhs_s_brick
739,501,852,895,lhs_s_brick
740,230,902,1989,lhs_s_brick
741,22,451,6978,lhs_s_brick
742,338,68,6576,lhs_s_brick
743,80,436,326,lhs_s_brick
744,6,39,2069,lhs_s_brick
745,218,975,4796,lhs_s_brick
746,601,39,4603,lhs_s_brick
747,472,292,4711,lhs_s_brick
748,76,441,3945,lhs_s_brick
749,132,630,9567,lhs_s_brick
750,266,620,3334,lhs_s_brick
751,280,971,7503,lhs_s_brick
752,25,923,2552,lhs_s_brick
753,565,760,2535,lhs_s_brick
754,7,982,6812,lhs_s_brick
755,674,674,1195,lhs_s_brick
756,534,842,9568,lhs_s_brick
757,185,955,3126,lhs_s_brick
758,291,553,8918,lhs_s_brick
759,569,736,8139,lhs_s_brick
760,22,685,6039,lhs_s_brick
761,348,223,3482,lhs_s_brick
762,251,769,3300,lhs_s_brick
763,719,552,516,lhs_s_brick
764,455,437,8957,lhs_s_brick
765,324,281,7705,lhs_s_brick
766,754,794,6446,lhs_s_brick
767,140,389,4858,lhs_s_brick
768,502,51,982,lhs_s_brick
769,299,691,9029,lhs_s_brick
770,551,171,3940,lhs_s_brick
771,380,618,4687,lhs_s_brick
772,72,12,7961,lhs_s_brick
773,540,585,7458,lhs_s_brick
774,329,546,2164,lhs_s_brick
775,483,377,3002,lhs_s_brick
776,573,372,7631,lhs_s_brick
777,695,903,2515,lhs_s_brick
778,788,416,6371,lhs_s_brick
779,691,664,6107,lhs_s_brick
