marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
ML,CH4,0.01,glaciers,2100,2000,9.151243963423925,9.152398155507962,0.000977922633380146,0.00115419208403722,0.0010072190727408135,0.0006350771167186409,0.0014825916280369,0.0977922633380146,5.90139646853724e-6,0.005334126040428062,0.0010007527858881063,6.099889689611579e-6
ML,CH4,0.01,glaciers,2150,2000,11.496467624462415,11.497281448021926,0.0007205167624944053,0.0008138235595112064,0.0007402368722618391,0.00047294061928200294,0.0010783434374385338,0.07205167624944053,4.0835374661468096e-6,0.006706896551724138,0.0007344961669417142,5.511008437597778e-6
ML,CH4,0.01,glaciers,2300,2000,12.16036832277442,12.16092151759641,0.0005631321665227063,0.0005531948219896776,0.0005762520298758255,0.00036370992596008734,0.0008382983182544378,0.056313216652270626,3.2464284483163014e-6,0.007579072532699168,0.0005712102030753672,4.852795221730366e-6
ML,CH4,0.01,gis,2100,2000,7.830626299852443,7.831664540900185,0.0008996237237184346,0.0010382410477420834,0.0009701788473879472,0.0005709264271187564,0.0016223354091621013,0.08996237237184346,7.628417581918792e-6,0.005334126040428062,0.0009633448241304564,6.278233990598038e-6
ML,CH4,0.01,gis,2150,2000,9.865105299860177,9.865669760595027,0.00064870813627671,0.0005644607348500585,0.0007123361492542415,0.00038345931193637387,0.0012618202805082745,0.064870813627671,6.660421847348427e-6,0.006706896551724138,0.0007061173867317335,5.7921736294442e-6
ML,CH4,0.01,gis,2300,2000,7.287988727522163,7.28831225499586,0.00037434906752586983,0.00032352747369746027,0.00042172166397113253,0.00020252068108002065,0.000786017204219469,0.03743490675258698,5.145779845152922e-6,0.007579072532699168,0.0004170482104675442,4.259384025086959e-6
ML,CH4,0.01,ais,2100,2000,5.35459876512928,5.355229506035235,0.0005398088908843413,0.0006307409059544966,0.008950634133663102,0.00022721557556963924,0.0012281449129080356,0.053980889088434125,0.002114378596185219,0.005334126040428062,0.0005931052870570325,0.005573573938095634
ML,CH4,0.01,ais,2150,2000,8.540443275706885,8.541118793045584,0.0006231776795422306,0.0006755173386991942,0.010340173733269684,0.00025668141146746316,0.0015613607577638078,0.06231776795422306,0.0022416721982243207,0.006706896551724138,0.0007063086777933136,0.006802805997955161
ML,CH4,0.01,ais,2300,2000,13.207400584278787,13.208165171208723,0.000685124580899199,0.0007645869299359731,0.010725918479238683,0.0002717658651693711,0.0018283318953109524,0.0685124580899199,0.002208005283407136,0.007579072532699168,0.0008158881720261821,0.00715495604826613
ML,CH4,0.01,te,2100,2000,18.868872922620966,18.870985571728998,0.0018416291630547477,0.002112649108031661,0.0019040463711336821,0.0012006511362837812,0.002820534000649388,0.18416291630547477,1.1309673034079468e-5,0.005334126040428062,0.0018920146343198178,1.1403466870112275e-5
ML,CH4,0.01,te,2150,2000,23.7044049797572,23.70582837828374,0.0014947517847510028,0.001423398526540609,0.0015616242269707347,0.0009028018578106867,0.0024721313884269237,0.14947517847510028,1.0819794016786558e-5,0.006706896551724138,0.0015490531763497982,1.1950228841776403e-5
ML,CH4,0.01,te,2300,2000,15.987153745252943,15.987944144503587,0.000831904378497228,0.0007903992506435031,0.0008785623178848824,0.0003132445398226658,0.001618675981935702,0.0831904378497228,9.005162202653879e-6,0.007579072532699168,0.0008702502488877995,7.848612873695667e-6
ML,CH4,0.01,lws,2100,2000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005334126040428062,0.0,0.0
ML,CH4,0.01,lws,2150,2000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006706896551724138,0.0,0.0
ML,CH4,0.01,lws,2300,2000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007579072532699168,0.0,0.0
ML,CH4,0.01,total,2100,2000,45.05299302779577,45.068472598163204,0.004279211399463634,0.015479570367432416,0.01283207842492532,0.003019281295316034,0.006827455832877406,0.4279211399463634,0.0021156603081607713,0.005334126040428062,0.004449217531395134,0.005597355528645993
ML,CH4,0.01,total,2150,2000,59.82954450741805,59.83327432033731,0.0035157013920610325,0.0037298129192606666,0.013354370981756201,0.002412264197304381,0.006002862470099046,0.35157013920610325,0.00224279550541467,0.006706896551724138,0.003695975407816254,0.006826059408863984
ML,CH4,0.01,total,2300,2000,59.71012743239647,59.71290557501345,0.002483925212445115,0.002778142616982393,0.012602454490971053,0.0015500451672046723,0.004693675238878824,0.2483925212445115,0.0022089414056847938,0.007579072532699168,0.0026743968344573503,0.007171916840386696
