marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
L,CH4,0.01,glaciers,2100,8000,7.237964998537533,7.238916459470131,0.000964437122881634,0.0009514609325975698,0.0009980756634810962,0.0006223082049492846,0.0014808386238200021,0.0964437122881634,2.975494676072814e-6,0.0036060416666666667,0.0009937293898572856,4.53694843138653e-6
L,CH4,0.01,glaciers,2150,8000,8.487268002866978,8.488030210572553,0.0008132878069710969,0.0007622077055753351,0.0008408236934042709,0.0005222800216471591,0.001261383870856392,0.08132878069710969,2.532686323093595e-6,0.004187916666666667,0.0008366254556628259,4.394416739140253e-6
L,CH4,0.01,glaciers,2300,8000,9.298223587421429,9.298832786393778,0.0006742511794728401,0.000609198972348679,0.0007007479784960608,0.0004195375969865189,0.001074602888287135,0.06742511794728401,2.2512370147139344e-6,0.004531041666666667,0.0006970197902614931,3.9184940447463655e-6
L,CH4,0.01,gis,2100,8000,5.860926254124246,5.861781686546639,0.000827131779240986,0.0008554324223926102,0.0008644461469035611,0.000528935212824333,0.001317214480878981,0.0827131779240986,2.784020094314776e-6,0.0036060416666666667,0.0008606154318815008,4.012793566316357e-6
L,CH4,0.01,gis,2150,8000,6.634747302860999,6.635355719022423,0.0006462882807651837,0.0006084161614232642,0.0006861289672565036,0.00040480408336254217,0.001093916341130807,0.06462882807651837,2.4527245362094046e-6,0.004187916666666667,0.0006824900561627172,3.860744062014665e-6
L,CH4,0.01,gis,2300,8000,5.893139456821579,5.893557959167164,0.0004363246033065593,0.00041850234558449273,0.0004731430038245578,0.00024584111939329745,0.0008295288446245054,0.04363246033065593,2.0773892602301056e-6,0.004531041666666667,0.0004703472556196535,3.0200664788087177e-6
L,CH4,0.01,ais,2100,8000,4.531625998432199,4.532101903510162,0.00046198994231838597,0.0004759050779625795,0.0036644595256208343,0.00019608138063067492,0.0009680019343552449,0.0461989942318386,0.0007550925381617157,0.0036060416666666667,0.0005020914849332156,0.00396601827233998
L,CH4,0.01,ais,2150,8000,6.646393919986249,6.646866925598726,0.0005285490823512262,0.0004730056124770954,0.004021891079713861,0.00021886359653153776,0.0011593950621628048,0.05285490823512262,0.00076813047044415,0.004187916666666667,0.000582068249387315,0.0044318139786643194
L,CH4,0.01,ais,2300,8000,11.274467112036444,11.275091195201107,0.0006159744146909674,0.0006240831646628919,0.004107190969597702,0.00024224314371261712,0.0014412784009538273,0.061597441469096736,0.0007404180914304881,0.004531041666666667,0.0007194009391197772,0.004547091069475976
L,CH4,0.01,te,2100,8000,10.766763242379973,10.7678842488449,0.0011532143504338066,0.001121006464927632,0.0012110261261579726,0.0005615665875361664,0.002051457187305239,0.11532143504338066,5.154743623470529e-6,0.0036060416666666667,0.0012059504980286653,5.256464192809381e-6
L,CH4,0.01,te,2150,8000,12.406902221684803,12.407978814312358,0.0009898617773069773,0.0010765926275553284,0.0010650283884600408,0.0004417184040981681,0.0019395287168903154,0.09898617773069773,5.244917111329876e-6,0.004187916666666667,0.0010594458921139864,5.90772713075969e-6
L,CH4,0.01,te,2300,8000,13.013772886373882,13.014638920108009,0.0007889576348638627,0.0008660337341268587,0.0008840349996621735,0.0003603923922678831,0.0017473323832922106,0.07889576348638627,4.939149157186266e-6,0.004531041666666667,0.0008787028165452182,5.788647235640492e-6
L,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036060416666666667,0.0,0.0
L,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187916666666667,0.0,0.0
L,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004531041666666667,0.0,0.0
L,CH4,0.01,total,2100,8000,31.015039716756938,31.018188707701384,0.00342815858641643,0.003148990944445984,0.006738007462163345,0.002298396814192216,0.005401825634268676,0.342815858641643,0.0007556666155782566,0.0036060416666666667,0.003562386804700546,0.003979824478530495
L,CH4,0.01,total,2150,8000,38.46285624219753,38.46623090514066,0.0030060594783023475,0.003374662943130602,0.006613872128834867,0.0019247753655008638,0.0050509855354839315,0.30060594783023475,0.0007687261230888364,0.004187916666666667,0.0031606296533270217,0.0044459768665962495
L,CH4,0.01,total,2300,8000,48.108540093651705,48.11177361475822,0.0025613062430949185,0.0032335211065159797,0.006165116951580538,0.0015420954170323852,0.00466381779665781,0.25613062430949185,0.0007409645568943023,0.004531041666666667,0.002765470801546165,0.0045598182772352
