year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6673778456156039,-0.877907915000123,-0.7865638826488127,-0.5583652276127518,-0.4857431685515892,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6386505626119809,-0.8370591193316692,-0.7491506666230974,-0.5335671094367768,-0.4641385605397523,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6041602249560536,-0.7913222163172737,-0.7072926350003659,-0.5051694716825358,-0.4402056711052098,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.586958989006362,-0.7682682247760317,-0.6876586663979943,-0.49128251501266323,-0.4275523377771079,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.5494253894892582,-0.7193110651967383,-0.6446603005153041,-0.46033345515897095,-0.4007742312033156,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5156396061002715,-0.6768292335598273,-0.6054323437751337,-0.43219308893863506,-0.37652949664434615,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.4720407909573252,-0.6202214553950285,-0.5539694189766523,-0.3947957645805601,-0.34465301901853196,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43451550404808015,-0.5700687040677724,-0.5094652393876882,-0.36374858560114404,-0.31714686260400954,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.38965552609680043,-0.5109228823242252,-0.4571835983479393,-0.3263396593460311,-0.28368431473510924,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3154887093855887,-0.4122515445730116,-0.37045442334763257,-0.26445242441544686,-0.23079127893523718,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.27549703626570654,-0.3610307523463504,-0.32347826429690074,-0.23048083613185685,-0.20148347901252323,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22838274643720502,-0.3001977683218042,-0.2685716065930246,-0.1915899868509508,-0.16748045738695866,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.17109869046173465,-0.2239116755851835,-0.20071667974185334,-0.14393696096693726,-0.1263425658930471,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.11025547260869795,-0.1434521669804315,-0.12925030842459126,-0.09295552520061985,-0.08145688724942327,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.04933699394019175,-0.0655647963451008,-0.058455771734766945,-0.041293222881161606,-0.03652269460432937,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.0002743283728556811,-0.010640826177118212,-0.005809599031749913,0.0055015806239998005,0.009553187298500632,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.07063087482207564,0.048247276819493236,0.05669931348585186,0.08455677149926706,0.0960496255202568,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.15022470727054227,0.10829145911050048,0.12511875727609834,0.1771829709045526,0.19874210407734577,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.2113163416364805,0.15320359232009403,0.17643003472652724,0.2482304188637342,0.27908651540437834,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.25461158738262624,0.18563495510447603,0.212930244872895,0.2984597704260888,0.3332771468638937,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.31247535435029783,0.22791872132730115,0.26158092072860073,0.36676249572320274,0.4092361721054305,2000
