gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,0.0002149051857971429,PASS
REACHBACK,pct_of_2100_gis,1.3126388193556457,PASS
REACHBACK,max_abs_cm_ais,1.397980298190049e-6,PASS
REACHBACK,pct_of_2100_ais,0.014728092908445534,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,0.00021630316609488887,PASS
REACHBACK,pct_of_2100_total,0.28651297826024114,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.01907300000000056,PASS
SUM,max_abs_cm,2.0605739337042905e-13,PASS
SIGN,median_cm_2100,0.07549506741660394,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.10217800698168844,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.20987929639221647,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.007549506741660395,PASS
