year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6706226109370802,-0.5720855502690751,-0.47952882105583133,-1.138717215215511,-0.01745811852735007,-0.5797470959750088,-5.7131347539971005,-5.190131474655779,-4.6583687543173555,-6.778337643008714,-3.597692813441385,-6.4967437354,-3.867151763805695,-3.747825229330706,-3.634177718187998,-4.314982220289095,-3.1615175816708834,-3.709659749811346,-4.083991453185496,-3.7607883756236324,-3.4490522362754845,-4.882027907769235,-2.5604311379666127,-4.497396707534791,-13.292658097492415,-12.575229899573966,-11.83767049915141,-16.696600954894098,-8.65516093049323,-12.932223767549981,-5.425565557539304
1911,-0.663497745194598,-0.5678177962136352,-0.4774424062961315,-1.1781509786844688,-0.012935911435670062,-0.5743019017306241,-5.658529183657233,-5.143552089872463,-4.619207607993334,-6.705915037230921,-3.590325627065766,-6.40783153447,-3.854833766289366,-3.737614825284416,-3.625640093209299,-4.29514037029998,-3.19365112294725,-3.7024556940252134,-4.050690127582538,-3.7301224842631635,-3.4209282764537186,-4.8050348500306,-2.56255630146472,-4.502541589736938,-13.140730751082458,-12.434983843224252,-11.709439035863346,-16.39978520095111,-8.534666874232338,-12.7859735900405,-5.358076920166518
1912,-0.6561584477223983,-0.563692522638323,-0.4762068967213694,-1.1388079152567263,-0.013464668609172425,-0.5688701542941008,-5.597738247218314,-5.091234438553074,-4.572589511687277,-6.664609254797841,-3.5429147656801856,-6.33277965459,-3.825177600593962,-3.711520991124188,-3.6008308120228274,-4.255931663786547,-3.153844629388263,-3.6499250238591983,-4.018791138613307,-3.7007479499908023,-3.393988631623307,-4.843503945206146,-2.6132890540641545,-4.496937417984009,-13.024305019463098,-12.332455424317283,-11.615126226324287,-16.368828026560465,-8.365173393651117,-12.504873544685173,-5.304448603843732
1913,-0.650332816502811,-0.5596809429329159,-0.4740182089638352,-1.1094675838426846,-0.005935716067348675,-0.563472453030673,-5.529755990147105,-5.034236070903765,-4.525401625815445,-6.574891462566006,-3.5059491082655345,-6.26434474858,-3.7608549753193716,-3.6506407947710566,-3.5433976744216307,-4.18647352437503,-3.070186906051762,-3.6160070245916187,-4.077925567801348,-3.7552025384586747,-3.4439294156748517,-4.854652769609609,-2.6943931690708984,-4.43869423866272,-13.036283399149038,-12.35611269556424,-11.651674818120593,-16.120817172253656,-8.551172945950594,-12.481187939747363,-5.257437261390946
1914,-0.6439631378055518,-0.5563049268859064,-0.4727486986033602,-1.1198885654876525,0.0020413914279032875,-0.5580358418551359,-5.475811757853462,-4.985710437557801,-4.482723535479169,-6.541630876936137,-3.494919273779483,-6.15112605962,-3.738517290225429,-3.6300043360855536,-3.524601516026523,-4.152349732493,-3.0745836730952383,-3.6001985376531427,-4.117510752170579,-3.7916549901665757,-3.4773602811007778,-4.9970887520636,-2.6817068141590226,-4.3344473361969,-12.836447946290036,-12.167222464492507,-11.474678879168835,-15.969548845077489,-8.339886189108466,-12.215842947480144,-5.16564213598816
1915,-0.6377087528812622,-0.5531243137274802,-0.4710319629615874,-1.1155734556735748,0.003861090760549306,-0.5526043805209073,-5.410914360587286,-4.928308011629042,-4.433069164794103,-6.391180179418212,-3.4102598387530167,-5.99616084966,-3.7397167418053643,-3.631461676177282,-3.52813067912655,-4.191904939586055,-3.0932656784518233,-3.567949086969549,-4.101565819826761,-3.7769719241278445,-3.463894311549149,-4.889179474402464,-2.6158406591858365,-4.308618783950806,-12.645718357491377,-11.98869482299114,-11.305369771392346,-15.759582276018731,-8.014090929358009,-11.887195821280871,-5.032100489585374
1916,-0.6312312272665488,-0.5489233641523892,-0.46930374977098704,-1.0839650921544088,-0.017618737236215938,-0.5471856984225187,-5.31437306636825,-4.8408249825028165,-4.353403110055222,-6.25297762180461,-3.3869333713440035,-5.89606166753,-3.6711421697092756,-3.5672944454469473,-3.467732660710272,-4.102230041659474,-3.0735656989301368,-3.5504369562322453,-4.053486968835628,-3.7326979862429455,-3.42329029206738,-4.876084980675771,-2.578614736974477,-4.27322907447815,-12.654886577743422,-12.00541115358606,-11.334032598962379,-15.683712340150203,-8.072218105149938,-11.995727195056805,-4.953424871012587
1917,-0.6244715771696633,-0.54439825312534,-0.4664630391436427,-1.0908570661318548,-0.02555015068548324,-0.5418106946078214,-5.25466583794747,-4.790441274945716,-4.30992429550118,-6.2251119564136665,-3.3469910802836527,-5.7766593543,-3.5918829547841558,-3.4927257429440557,-3.397141197492409,-4.018687690045061,-2.981536274005149,-3.4816617792302904,-4.0040094973488625,-3.687136113316512,-3.381505095983392,-4.807588603540423,-2.538124954176081,-4.251692819595336,-12.732317820232712,-12.096191032769694,-11.43596007080302,-15.97323396433576,-8.330799967042097,-12.29178087162002,-4.855446121339803
1918,-0.6171731928148728,-0.5396158554832502,-0.46377465632647896,-1.0684057107083667,-0.030770228734517867,-0.5363208684054288,-5.207677427419238,-4.747896259711995,-4.277565009812638,-6.144622875995169,-3.3638968208883875,-5.67177921208,-3.550532510446787,-3.4545556976175558,-3.3602170992717464,-3.9803405870392456,-2.9626737755494363,-3.470746785944159,-3.9562093304584787,-3.6431188047459937,-3.341136433512508,-4.785679232620792,-2.4605820562381986,-4.2542582035064695,-12.344835404019463,-11.724506253218177,-11.073223698665947,-15.4282713291513,-7.945555050588676,-11.69048315752298,-4.771989542677016
1919,-0.610605828773892,-0.5354216446882857,-0.46149954659869424,-1.0694342416022395,-0.030224405195119007,-0.5308707150545988,-5.157436111364381,-4.708054743494882,-4.241312815291232,-6.096909358165942,-3.4102056390480087,-5.58503070745,-3.549717292706776,-3.4539983212644216,-3.3608644501505927,-3.929581376631467,-2.936807190636623,-3.454160482233221,-3.909180966130501,-3.5998122190401647,-3.301419581258258,-4.75162566379036,-2.4665281079186014,-4.2755896091461185,-12.050512468190687,-11.442329268201716,-10.801143679980242,-15.207009206956192,-7.567238634355975,-11.250664952584467,-4.7066646016042295
1920,-0.604567645839056,-0.5311256344978987,-0.4591387094382077,-1.0596346546829916,-0.030036204208829208,-0.5255169781771574,-5.097957870732447,-4.657230072270207,-4.198023642017629,-6.029438602658075,-3.227289558771848,-5.53279949102,-3.5276370970147477,-3.4338415310585946,-3.341750238360295,-3.9348928687460987,-2.9394729245800706,-3.4362096613103685,-3.861696811928312,-3.5560859142236785,-3.261317800900474,-4.631864250997428,-2.4909710950738795,-4.26266884803772,-11.960179123861117,-11.365001492797553,-10.732756816563379,-15.01641478155172,-7.327337460420265,-11.224365852032271,-4.675856948731443
1921,-0.5978427723457683,-0.5270721022244236,-0.45624919718897583,-1.040175442212616,-0.030570783742690115,-0.5200888547030362,-5.042347276393339,-4.609746094460959,-4.1566612210131915,-5.925770847363933,-3.2540778807399287,-5.47143054875,-3.5222330310787666,-3.428310217961049,-3.3370563373483817,-3.9520650694850143,-2.9212585931950836,-3.420304281061346,-3.822937667625289,-3.52039413058142,-3.2285845508761146,-4.560840377795743,-2.4952032356803446,-4.285170221328736,-11.884994282804913,-11.297842326178046,-10.677964550773265,-15.123546437257259,-7.682227504220364,-11.325210959935976,-4.635911570018657
1922,-0.5910864604594298,-0.5224686332409204,-0.45327880489358374,-1.0191752226654611,-0.04203218176289458,-0.5146193417635831,-4.979007821805632,-4.5544447287952705,-4.108854751454691,-5.826939363402942,-3.17358252890169,-5.39706416997,-3.5156990620653445,-3.421614799090934,-3.331204659136881,-3.9098606378620735,-2.919904097018805,-3.4399301355535346,-3.779242262050946,-3.480156736542808,-3.1916824814083644,-4.471762548876131,-2.4672299508425155,-4.291196298599244,-11.79363395093035,-11.215456610666358,-10.605827434387109,-15.01173861364942,-7.655459765191526,-11.200481604358236,-4.582968754795871
1923,-0.5854573828747704,-0.5181084643859295,-0.4502273241789705,-1.0173419004077942,-0.0200794097022393,-0.5092426213351164,-4.915574170196984,-4.501576711730825,-4.062863393585398,-5.7534047376570685,-3.1160633196714715,-5.27797008428,-3.491873522659444,-3.3980994512295073,-3.3073114392789034,-3.875036277365914,-2.940076778595878,-3.4075719659978687,-3.7608358203374483,-3.4632069625713866,-3.1761376939910715,-4.43375314398553,-2.4866910579750403,-4.334321069717407,-11.874038986651161,-11.303270162539754,-10.706202011829715,-15.007830494020073,-7.4363699295360295,-11.352617614839804,-4.485298232663085
1924,-0.5799243543110794,-0.5134276452292086,-0.4472853460213145,-1.004689429386036,-0.04579765054812724,-0.5037558468905363,-4.844547515082247,-4.438244661430987,-4.008195596698762,-5.71676945697265,-3.16598126375683,-5.18389659795,-3.429537123574967,-3.3378735108159816,-3.2501468127732362,-3.8172449593543294,-2.83589462258383,-3.348880941217596,-3.7366290871293653,-3.4409159264846734,-3.1556943879113923,-4.449630919629075,-2.385170243837671,-4.327344751358032,-11.603470170096125,-11.040822787836689,-10.451292157069195,-14.840986454384012,-7.366005634392845,-11.075476495691147,-4.412648309890299
1925,-0.573153519105176,-0.5088079457738708,-0.44408874967861917,-0.9687064024455152,-0.06539737082981911,-0.4983725461092862,-4.770135939109417,-4.373659289777093,-3.9532640642149084,-5.675545866493869,-3.0765213525040123,-5.09053493413,-3.376772305728286,-3.2865649869575613,-3.199773087394303,-3.7710156716249608,-2.8103753853629216,-3.3296964471990402,-3.6964709851248205,-3.403935897281136,-3.1217796765044135,-4.410626179460892,-2.423983926407353,-4.261248254776,-11.418885108623705,-10.862143222538164,-10.282687472767346,-14.465937663718409,-7.234135827120152,-11.202160503297451,-4.340710209627513
1926,-0.5666144595694994,-0.504033494254588,-0.4409808692790278,-0.9845376128742627,-0.017231380025616968,-0.49286192980679605,-4.703063497824126,-4.315474123252134,-3.9003201006201405,-5.613306718594108,-3.051949921703136,-4.98425517949,-3.339819598962801,-3.2496068446441884,-3.1629996990854012,-3.709752301145036,-2.8096993213809536,-3.227677327936346,-3.6541993300013353,-3.3650095794792763,-3.0860800066334093,-4.368918578529326,-2.3212882884245256,-4.176789331436157,-11.338933732838248,-10.791544614660024,-10.220309275141398,-14.277109763836036,-7.1450650662720365,-11.233488262164094,-4.255854018544726
1927,-0.5608805011989845,-0.4994607112036495,-0.43727545798593653,-0.9526035565057508,-0.04091833000371641,-0.4874995144930753,-4.609224871522492,-4.228458375890217,-3.821669046299769,-5.445774997848112,-3.044453365525038,-4.87102313909,-3.2404722702901108,-3.1560087429464865,-3.0735412766621946,-3.6170167821148604,-2.7297502946459518,-3.1523057764226743,-3.608492857349792,-3.32292027223927,-3.047479531211721,-4.279384907495865,-2.3640882104984393,-4.124979639053345,-11.187193749468861,-10.65310025681559,-10.085867616506487,-14.265252980789114,-7.017916666798774,-11.300538775892718,-4.164045541701941
1928,-0.5540343592825969,-0.49396805407409955,-0.43338576541669777,-0.9476380665812418,-0.03428523010825266,-0.48211411562832923,-4.545446249069338,-4.169832452386705,-3.7712878918686967,-5.37603839384726,-2.9351726053410285,-4.76876254949,-3.1416719005800227,-3.061242671143429,-2.9824925059924614,-3.5177889735850227,-2.615934939196809,-3.0399404352361508,-3.5637098221772496,-3.2816813225419894,-3.0096589262032114,-4.32477636266904,-2.2998164690368044,-4.053016519546508,-10.801447219070806,-10.281806969874136,-9.722502913250333,-13.971106060714225,-6.730089384455444,-10.99322183443144,-4.083208515659154
1929,-0.5474702967360199,-0.4886976910199478,-0.4292517303285701,-0.9523612691848365,-0.03791091107430597,-0.47669376459988694,-4.463333275774298,-4.094626736325768,-3.705168145440557,-5.301997174930042,-2.858704658106385,-4.67126232061,-2.988040482311797,-2.9173203017910163,-2.8474378841594867,-3.3527165142580646,-2.4934284128635977,-2.9371179407293146,-3.5264176327566634,-3.2473404004117286,-2.978164563202927,-4.204432410309224,-2.287108025298463,-4.0196997165679935,-10.449932868947815,-9.931942446739281,-9.38277131954139,-13.652343027484648,-6.414217507060828,-10.474411885506226,-4.007131850336369
1930,-0.5400722680779131,-0.48321377263392357,-0.4249193745394939,-0.9385915929246282,-0.040053082483019226,-0.4712276372042569,-4.39642838353687,-4.036603947984884,-3.65436747350456,-5.212381127923079,-2.779564574344877,-4.5751269904,-2.841371942593326,-2.7735839996851364,-2.7090147960988733,-3.2166421318455076,-2.3402851436658882,-2.8757768457586117,-3.5221317248519863,-3.243393675054522,-2.9745449865185623,-4.214251438121664,-2.2443592125287055,-3.9823153018951416,-10.110731664663774,-9.592910805804095,-9.057918354475412,-13.12751451756538,-6.06132702939858,-10.184452568299797,-3.9324200836835828
1931,-0.533923500634754,-0.4776872923055393,-0.42101221723315974,-0.9117029085769052,-0.046369393189439174,-0.4658552559939298,-4.32688039745409,-3.9762191412080092,-3.6016228004356563,-5.193282242938905,-2.8939178472577614,-4.44350086125,-2.7700757690168594,-2.7047523616133216,-2.6428368489038485,-3.1391772607306136,-2.296004197615209,-2.6913759058172047,-3.4760336757266534,-3.200943780318759,-2.9356138131196436,-4.151832997105882,-2.20891551674926,-3.9497736454010006,-9.91794574572498,-9.408821296872954,-8.883589153811927,-12.933747110814641,-5.9259295203712545,-9.757755545159595,-3.822217518090797
1932,-0.5273254848928213,-0.4728048842019615,-0.41756278172847255,-0.9086387097029843,-0.05368132701395471,-0.4603271397677335,-4.249219181308437,-3.905377736875054,-3.5361109480276736,-5.042245389013672,-2.7607254073103666,-4.35036960515,-2.704026917943232,-2.6396645079746492,-2.5797192104295736,-3.078831001516808,-2.203367711872008,-2.5936906641179864,-3.425867586872079,-3.1547477865275306,-2.893247059189709,-4.1097721732985795,-2.16117155601224,-3.9116777896881105,-9.725052670753943,-9.225956159505028,-8.708070153888567,-12.687900633843652,-5.771896333310607,-9.504605049194335,-3.7505098255480105
1933,-0.5209068793818529,-0.4676274712894223,-0.4131442507153855,-0.8905403639462097,-0.030496390050600765,-0.4549425515261564,-4.179739082969685,-3.8431635881624278,-3.481403365904634,-4.9906986553662005,-2.7047261336113597,-4.25953250798,-2.5732517531404118,-2.509856617652616,-2.4526356177044106,-2.9379389907865465,-2.0845773009827546,-2.484005719965155,-3.4044333459366842,-3.1350098303946226,-2.8751452052856252,-4.110588941575015,-2.1459363351855067,-3.867179727554321,-9.491848793843928,-8.999789794215527,-8.488557990308434,-12.488124016954316,-5.560558511250411,-9.253040811952237,-3.6810962919352246
1934,-0.5144271223725093,-0.462106015136199,-0.4083191289834455,-0.8815101703077549,-0.043688210047649154,-0.449480524930087,-4.125549552208544,-3.795877018636186,-3.4401647798212687,-4.947527955835631,-2.6267548692558114,-4.18574787053,-2.4740796477452878,-2.4102634595103307,-2.3536830481519306,-2.8405836617953257,-1.996104515397612,-2.3884008234197447,-3.359703004321232,-3.0938194041380114,-2.837369101553134,-4.084896257117953,-2.0195918323512556,-3.853262567520142,-9.346324158114035,-8.864188219430186,-8.358424311947886,-12.208349488244654,-5.32636175291074,-9.500952017569661,-3.628735218042438
1935,-0.5075388960073126,-0.4568770053875379,-0.40418314949224143,-0.8783164473740674,-0.05289899974286161,-0.4440792950716886,-4.058361601875281,-3.7355535051482693,-3.3877885721665946,-4.833545317337009,-2.6212896235189644,-4.09781146916,-2.411043958805943,-2.349411179929173,-2.2948708619888656,-2.756365062243217,-1.9553758101766716,-2.276845914667303,-3.314816214325743,-3.052484910672697,-2.799460872511074,-3.9802528971464475,-2.1190058989403275,-3.7873159885406498,-9.257268676343159,-8.782034482372241,-8.283944127936053,-12.280833166416008,-5.316428890278582,-8.699684359075338,-3.562222380229652
1936,-0.5010115437703644,-0.45157885077196147,-0.40022580754403675,-0.8361446964178362,-0.057870008629661525,-0.43867577639493077,-3.9913513914646246,-3.6767585244047574,-3.3357250191599945,-4.790824626333042,-2.5679280831630256,-3.99091983708,-2.332977806929526,-2.2708607162831536,-2.216740498041269,-2.683157664650503,-1.8675585333335154,-2.151611310785467,-3.2693170453631715,-3.010586501311065,-2.7610354712197402,-3.9809058253855,-2.0305666973896965,-3.683291864395142,-8.864134499413455,-8.399275164868236,-7.907022594607702,-11.80777774033473,-4.913782310699845,-8.345625635928295,-3.4767543117068658
1937,-0.49522848348656834,-0.4462268530910952,-0.39620555752897446,-0.8385259060223026,-0.04603979176997216,-0.43329123583706947,-3.922268602634484,-3.61359483774885,-3.2809426100461914,-4.675252160742156,-2.5102395317227693,-3.89691425237,-2.2416522551322613,-2.178665648783949,-2.1240724030813114,-2.5737871418406146,-1.784969816494521,-2.0860078638250177,-3.2209732393164674,-2.966068576653794,-2.7202076893140266,-3.9031026716428383,-2.0021767766366807,-3.566823816299438,-8.628057685874595,-8.173291741968491,-7.689867471509447,-11.5828227100779,-4.751918616899113,-7.953761479092558,-3.4041722905540803
1938,-0.4891419817867607,-0.4406004327043911,-0.3907674288926442,-0.824112613263964,-0.03239250704021509,-0.4277643593874845,-3.839118926467769,-3.5375014098198347,-3.213677759158023,-4.645657109347375,-2.3836324229811696,-3.79899288091,-2.1912490889444873,-2.1298573435041592,-2.077054753193198,-2.5268272819776927,-1.751253907660696,-2.044928914850409,-3.172654556223503,-2.9215737867443474,-2.679401124489879,-3.9285836124565114,-1.9343218183172295,-3.444520044326782,-8.49281547173195,-8.047056750487975,-7.5712937606518524,-11.428473276996934,-4.652012221161787,-7.899684639860988,-3.327674482651294
1939,-0.48269729002645945,-0.43511822576198694,-0.38612360491907627,-0.8154361797779768,-0.05567864838471211,-0.4223870190707119,-3.7494912215660134,-3.4565196153568567,-3.1422374660641044,-4.5055800991288075,-2.371815368993055,-3.72093234929,-2.171170344073577,-2.1110076202750996,-2.0595244046740038,-2.5085303712976392,-1.7069040397112578,-1.9972474878484552,-3.122349314005615,-2.8752496520504818,-2.636916851406338,-3.8724679089893157,-1.8478914033346643,-3.301994562149048,-8.34014013996257,-7.908279808087846,-7.436946808150891,-11.340637605411777,-4.553480035399623,-7.911933543707674,-3.2710375145885076
1940,-0.47622353817428853,-0.42962320417761385,-0.3816538016730779,-0.81097876363977,-0.052249548671650076,-0.4169570836153898,-3.674150077236234,-3.3885611717544606,-3.0814549826988684,-4.455149016384044,-2.3240849423773455,-3.6258666602,-2.066064258773647,-2.00580367481676,-1.952199270561061,-2.3925046091777538,-1.6283198918854778,-1.9552793329412288,-3.077660616663544,-2.834097574380306,-2.5991759175011784,-3.7990780264906454,-1.8311289620837907,-3.169507455825806,-8.042246551746707,-7.620483247327767,-7.158896217804021,-10.83371968754816,-4.292791962475726,-7.4846792166250555,-3.197395389055721
1941,-0.4692545193979101,-0.423741882041438,-0.3765817196693408,-0.8023881235797804,-0.0606576387934006,-0.41157092181119054,-3.567499158757474,-3.286928722919158,-2.9882730375180726,-4.311764014070857,-2.2060073783608978,-3.52210994634,-1.993894682862142,-1.9345048107261702,-1.8810211541154769,-2.3029618963789553,-1.5579170650864802,-1.893123418634588,-3.038485063709039,-2.798022336258783,-2.5660909979870423,-3.7786685242470828,-1.7851304244508222,-3.092987680435181,-7.801469104812391,-7.388509393591872,-6.93502720803446,-10.738847293888467,-4.1346897808753,-7.475771658546931,-3.1150622387529356
1942,-0.46248535081555703,-0.4179868221205893,-0.37147662252293606,-0.787168701533205,-0.06968944559921177,-0.40614322749051196,-3.467100863011507,-3.193661061584569,-2.9040664082512615,-4.295528832118338,-2.1594104757587025,-3.42794910344,-1.8518468646154878,-1.7868017949820332,-1.726651003866941,-2.142176256469343,-1.4070316454423522,-1.8451209848577332,-3.0014540023985314,-2.763921876816113,-2.5348171654414235,-3.70591619136383,-1.787196599201987,-2.967337656021119,-7.6028760403203375,-7.1967616005566475,-6.747072257281845,-10.469282743829698,-3.8081956686945233,-7.568758274996826,-3.0423249594101494
1943,-0.4560869516708727,-0.41196452570716924,-0.3659390115403368,-0.7710703316062455,-0.043316074095547066,-0.40063289729031654,-3.3780323872653426,-3.1102065196907556,-2.828113490283929,-4.180282197927041,-2.021767501735822,-3.31921268376,-1.7600490344026203,-1.691942681726992,-1.6300317164879012,-2.0514466747307245,-1.3085900831561914,-1.775259572809393,-2.9671454134392854,-2.7323284359333364,-2.5058425417602095,-3.691320774866669,-1.7605078439701962,-2.8022913455963137,-7.441697432252945,-7.042151152671999,-6.6009633514581285,-10.264748634682634,-3.6810404223909186,-7.195089099762248,-2.9550121032873635
1944,-0.44981748803830496,-0.4064297637589102,-0.36082734929371924,-0.7521011473064636,-0.04797266974847357,-0.3952644738284025,-3.29779707328222,-3.0367148408316615,-2.76174383495435,-4.0683505323830005,-1.9986095667180737,-3.20311962041,-1.7273202239888636,-1.661961395474019,-1.6015599914719405,-2.020074387420796,-1.3019605352328918,-1.7251830881292172,-2.933726804572909,-2.701554542991873,-2.477619532734594,-3.6282118340113705,-1.7940500117811915,-2.6818834781646728,-7.129029374149177,-6.739292633402074,-6.309658707925346,-9.917553518511975,-3.4702301446360977,-6.940120632661161,-2.860342603494577
1945,-0.44446579421848365,-0.40113125296743135,-0.35646175388319645,-0.7486579435247368,-0.06514418152601378,-0.3898103627291593,-3.211594673011237,-2.956608348644982,-2.690264475024811,-3.9835001024501726,-1.9486750976389855,-3.10310283574,-1.6924635060707338,-1.6300707677264028,-1.5712485462739447,-1.9820897850248862,-1.279154954100311,-1.720994169061834,-2.896091805680034,-2.6668979409946934,-2.445835656940131,-3.578407291959793,-1.7330878112767356,-2.6717501163482664,-7.0782330217774625,-6.69652903956731,-6.272568733820735,-9.92678444727021,-3.4140642457651524,-7.064113984469863,-2.7817493823817916
