gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.00037094999999975897,PASS
SUM,max_abs_cm,5.5067062021407764e-14,PASS
SIGN,median_cm_2100,0.003028551330224616,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.002713049221334529,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.001974957294848423,PASS
SIGN,frac_negative_2300,0.001,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,8.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.004,PASS
AIS-CROSSING,int_over_cont_2100,0.7111201833448192,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.007048751486325802,PASS
P-FIRED-CONSISTENT,z_2100,1.629734878713247,PASS
AIS-CROSSING,n_fired_2150,10.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.005,PASS
AIS-CROSSING,int_over_cont_2150,0.7463688060302409,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.008083234244946492,PASS
P-FIRED-CONSISTENT,z_2150,1.539895752661522,PASS
AIS-CROSSING,n_fired_2300,10.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.005,PASS
AIS-CROSSING,int_over_cont_2300,0.720809448503633,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.008335315101070155,PASS
P-FIRED-CONSISTENT,z_2300,1.6406216293148013,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.3028551330224616,PASS
