year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7207953845808899,0.2675252675138787,1.1883624303215268,0.18957834385013844,1.0136155118584835,1.809351091714569,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1851,1623.4397373802292,1813.0228234200358,2010.3012375686355,-2020.392972351974,-1819.1364919423825,-1617.7605682459573,-48.14309702616829,-5.93826726534121,28.02468374513308,-1.6896318727329271,-0.7068291902256819,0.20747383905023628,0.2006688667696851,1.0238721047376018,1.8174262877041565,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1852,1625.7124149367303,1815.530930791977,2013.3523889717237,-2025.275974927325,-1824.1098811474662,-1622.1362431657174,-47.49274437199995,-8.302189175564308,24.584216346992164,-1.6853557801073824,-0.7117790004876158,0.19625627034260748,0.2052991001332545,1.029976309155234,1.822051363226449,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1853,1625.9321986902191,1816.4723335939093,2013.8344312432835,-2027.7754864156927,-1825.853426002745,-1624.5838034885962,-47.31551849071967,-9.343374926624847,22.58780122488016,-1.6736462559659835,-0.7088955184799174,0.19164608022157698,0.2106309331666227,1.0363272852096619,1.826452565602152,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1854,1626.2260107914944,1817.4722004331709,2014.4522208449453,-2029.6437450738956,-1826.786082752128,-1626.7579826464928,-47.52237397701938,-10.56432282049002,20.745445456285946,-1.662057877981284,-0.7052379310402211,0.1874377474931955,0.1985352543770057,1.021695677970613,1.8146989038365073,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1855,1625.4479707009777,1814.9711643993314,2013.0832823593287,-2024.2634619858154,-1822.9879328992001,-1621.176132046642,-47.52800390557493,-7.900935420416431,25.073257984689533,-1.6508446898062221,-0.7022588693959493,0.1818134542480532,0.17463930730924665,1.0003278267476505,1.7978523750834938,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1856,1619.9187349173833,1810.436458969612,2005.7637289447646,-2015.9916908759326,-1813.7617040692946,-1612.3539588858464,-47.6626437300187,-2.7176434237567264,33.175929631954084,-1.6397516807865322,-0.701100011156192,0.17390360766556534,0.18417456655006326,1.0086990637200333,1.8051159071717182,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1857,1622.2445560303604,1811.8102573515475,2008.6221502933483,-2018.721240133135,-1817.3484532473376,-1615.8865840082183,-48.16459388409197,-4.7777135437597735,29.970747257672112,-1.6301733219498487,-0.6986043859819833,0.1670250316230448,0.19257860309278427,1.0163628204952402,1.8110957072938445,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1858,1624.1358272696878,1813.7300040635273,2011.2325019375794,-2021.4744675470843,-1820.2368929964564,-1618.7323752300654,-47.93044934071194,-6.55454672188921,27.021410160893822,-1.6203113124916126,-0.6959361091085041,0.16129201126796716,0.14222621151218312,0.9773070483469886,1.7738429180532875,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
1859,1615.882371848923,1803.3942156642156,2006.1040424571615,-2008.6845555886903,-1801.4453998166246,-1597.2773084941423,-49.43348860247571,4.221940903370637,43.98637565366263,-1.61344994865411,-0.6966111328891063,0.1506602801324488,0.14105665052563512,0.9760759170919051,1.7729288009877318,"diag_ais_flux_split_vs_imbie.jl | tag L27 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-21T13:20:22.416"
