year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6636432773295453,-0.886914612324273,-0.7910300330038057,-0.5542514337962768,-0.48288296073897424,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6337288308720135,-0.8457109110352176,-0.7532213704484934,-0.5286265450777745,-0.4615406354910657,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6005691344769288,-0.7971105937650311,-0.710032460641226,-0.5004293529094753,-0.43742751851968775,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.5831136763493983,-0.7730265873108844,-0.6882955266117865,-0.4866165209110613,-0.42583821939280936,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.5462060218444766,-0.7236487134366635,-0.6450780681695266,-0.4558332975698543,-0.39867463415219756,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5125947310949219,-0.6778522471343599,-0.6047432860919388,-0.4277179173738419,-0.37466878307640106,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.46881883018739545,-0.6199776132928992,-0.5532541225822524,-0.39098729480191347,-0.3433366651049066,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43200787875045554,-0.5689645858325462,-0.5081021457861803,-0.3601981073146219,-0.3170069882799771,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.38784077938310246,-0.5103253423960473,-0.4555381526251445,-0.3235309045383667,-0.28481636136995414,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3138512295484397,-0.4118414124216901,-0.3688069412304411,-0.262361673094803,-0.23113049955937298,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.2736769990351,-0.36010996434109604,-0.32216903732770824,-0.22885199125976163,-0.20112203958288036,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22699773727545947,-0.29955532488652914,-0.2673011792348757,-0.18966618318668454,-0.1672970028076923,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.1700375697362735,-0.22363504699269576,-0.1995996065329648,-0.14254288925605846,-0.1255391118308909,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.10964635991565741,-0.14392530945076262,-0.12842650853216103,-0.0921100834390496,-0.08133869464680227,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.04926615574895443,-0.06560750493254135,-0.05810593233379462,-0.04122359249479768,-0.036577822196957356,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.00017976255352669668,-0.011013873908627625,-0.005819526557620103,0.005186255267586386,0.009468017451376596,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.06962401652913419,0.047341311543610896,0.056425615748577254,0.08447650215173398,0.09640114985191892,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.1495920679080136,0.107646280203508,0.12341675420668809,0.17649115645928987,0.19903870338985824,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.20988160548458223,0.15318076859674723,0.17453113192478614,0.24737988268283134,0.2778767813481933,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.25297706190380165,0.18512756748297576,0.2111420307951171,0.29786977594365494,0.33326131453447083,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.31065590890285866,0.22796394260896044,0.25918243518439876,0.3658127086387905,0.4090052219094291,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.4044551459921646,0.2971837267753764,0.33774568129628807,0.4756365634710415,0.5323601524911522,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.46412212641621764,0.3435009041526908,0.388583280153773,0.5452873710252457,0.6099467410202019,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.5152152240613019,0.382682241020153,0.4316254811160579,0.602653326400332,0.6760533583526471,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.5694981710065243,0.4221288244873359,0.4770803595709427,0.6678846848538251,0.7488358777009505,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6380943059711566,0.47283199849967283,0.534773595509396,0.747247542425814,0.8386218841307161,2000
