quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,5.5,True,,1.0,,,,,,,,,,7.321971049512506,6.510186700649786,8.316418923049248,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.3413524859502353,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,5.301132590362225,4.892811821984663,5.828507646048483,7.396916753137081,0.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9718347512232282,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.8077485808886555,4.496755365223192,5.220212363276841,7.396916753137081,0.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8818689877180829,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.12554879799222,3.9232226048230263,4.389774263472199,7.396916753137081,0.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7570264434016974,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,3.563943521898281,3.405207911503766,3.7035553824855887,7.396916753137081,0.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6513563494559019,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,7.885425193017918,6.957657478657467,9.013868146522338,7.396916753137081,1.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.4440608019863443,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,6.898403969141546,6.172743490951934,7.793339099403647,7.396916753137081,1.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.2641292749760535,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,5.532653884111607,5.082017782854195,6.114316885801959,7.396916753137081,1.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.0144441863432827,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,4.377570298264457,4.1354158495048905,4.693861621290957,7.396916753137081,1.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8031039984516918,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,10.470025689029798,9.029315607536798,12.200154685009295,7.396916753137081,1.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.9162868527494603,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,8.992681309140675,7.849122153139987,10.386059206596203,7.396916753137081,1.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.6463895622340243,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,6.9403714439884086,6.207071751620288,7.845357350130657,7.396916753137081,1.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.2718619292848685,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,5.206852053223569,4.816099447807337,5.71617187770731,7.396916753137081,1.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9548516474474817,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,13.04319888395387,11.080127419693339,15.37898913919775,7.396916753137081,2.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.3885129035125767,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,11.08346983123247,9.51766198922915,12.96002137187695,7.396916753137081,2.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.028649849491995,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,8.351877475744132,7.328853984296941,9.592843045867866,7.396916753137081,2.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.529279672226454,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,6.032088587823432,5.485927610517046,6.729501545277352,7.396916753137081,2.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.1065992964432714,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,15.620229044859538,13.126175121924364,18.572967070208314,7.396916753137081,2.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.8607389542756927,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,13.165347763238124,11.177872684831325,15.530293077308643,7.396916753137081,2.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.410910136749966,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,9.759413035870853,8.463280272806475,11.328179328676859,7.396916753137081,2.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.7866974151680393,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.0,,,,,,,,,,6.8664819358425095,6.146621421442604,7.754440856235245,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.2583469454390612,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,5.182920453104062,4.796194162508187,5.686369881892415,7.396916753137081,0.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9503764742529744,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,4.605543394705169,4.321815233871872,4.9709946123170825,7.396916753137081,0.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8445787049868176,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,3.937775750325299,3.759256648720934,4.16498325822329,7.396916753137081,0.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7219946583720133,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,3.4346258953492184,3.278184898281587,3.553722051488234,7.396916753137081,0.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6273021524454838,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,7.649057436324622,6.772690200445183,8.722293714924998,7.396916753137081,1.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.4011442480458367,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,6.4861441360423076,5.846810421708979,7.2904644518474075,7.396916753137081,1.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.1895487095135233,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,5.149566906359724,4.770178934908594,5.6461817637814296,7.396916753137081,1.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9443806162839145,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,4.114283866872624,3.9129026695041524,4.377490145121283,7.396916753137081,1.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7549956044308557,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,10.117193330651581,8.750436353552601,11.76611747080404,7.396916753137081,1.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.8519120218386993,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,8.38104669190594,7.352009218470811,9.628432230321847,7.396916753137081,1.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.5345187140402285,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,6.362258725007394,5.7493659803086565,7.136046095776524,7.396916753137081,1.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.1667665741958158,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,4.812459335234598,4.500881003766656,5.225693031740978,7.396916753137081,1.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8826890564162274,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,12.574918833587624,10.705537406787569,14.802615093161874,7.396916753137081,2.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.3026797956315614,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,10.268619427143687,8.870474979499095,11.951303398421969,7.396916753137081,2.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.8794887185669342,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,7.583630871129945,6.718786466354793,8.63972222491525,7.396916753137081,2.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.3891525321077167,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,5.510084197441149,5.064215397930112,6.086990848510118,7.396916753137081,2.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.0103825084015994,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,15.035630974589672,12.66372843897127,17.846188504487603,7.396916753137081,2.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.753447569424424,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,12.148147190545764,10.36449211481427,14.277631214633596,7.396916753137081,2.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.22445872309364,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,8.801226826233014,7.692305535400111,10.150903678354261,7.396916753137081,2.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.6115384900196181,0.0,1.0,0.0005,False,True,True,False
tap_cell,high,,,,,,,6.5,True,,1.0,,,,,,,,,,6.2044710155267655,5.623763211557515,6.941579802022973,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.138075960386971,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,4.384420221856456,4.141597267249297,4.701994827714978,7.396916753137081,0.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8043476313308746,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,3.9041812349393625,3.727523855279254,4.122610370081115,7.396916753137081,0.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7155222497089391,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,3.4578919643989066,3.3009855226734506,3.5797105779760527,7.396916753137081,0.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6317591619712434,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,3.139649216456089,2.980822913561837,3.244530323502439,7.396916753137081,0.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5732710201022077,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,6.045313777522686,5.496805870590944,6.746009908819584,7.396916753137081,1.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.1090865622016373,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,5.079070019747613,4.713089388677361,5.55802129334164,7.396916753137081,1.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9314357989577662,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,4.163983636444432,3.955602711599818,4.433250162280913,7.396916753137081,1.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7639096234823747,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,3.540824269281635,3.38161295814763,3.6755953274160045,7.396916753137081,1.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6469333397443033,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,7.718511071835482,6.828038848397132,8.808487578603726,7.396916753137081,1.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.4138254930723995,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,6.255209404994317,5.6643754606219545,7.004435249168035,7.396916753137081,1.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.147349348206593,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,4.886195681058103,4.559328568914912,5.3163787444647435,7.396916753137081,1.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8960600849935061,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,3.9299965278631053,3.752473763799013,4.15587479044282,7.396916753137081,1.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7205956593863989,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,9.385209344269775,8.165424092374508,10.870619132014532,7.396916753137081,2.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.7185644239431621,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,7.442581068426465,6.603787454482577,8.465028242837722,7.396916753137081,2.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.3632628974554204,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,5.608714987516284,5.1427491646949255,6.206878549931084,7.396916753137081,2.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.0282105465046372,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,4.329933556139174,4.094312497758579,4.635244296993309,7.396916753137081,2.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7942579790284946,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,11.05430513401999,9.494728804845968,12.92386513436853,7.396916753137081,2.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,2.0233033548139248,0.0,1.0,0.0005,True,True,True,True
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,8.62567813127442,7.549623192394397,9.93151649374482,7.396916753137081,2.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.5791764467042473,0.0,1.0,0.0005,False,True,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,6.3269687431067805,5.721120121955794,7.092628874983468,7.396916753137081,2.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,1.1603610080157685,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.0,True,,1.0,,,,,,,,,,4.73284619919254,4.432026064458457,5.1278835004365995,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.8679202986705902,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.2134412834644155,3.0549518121915873,3.318712623239374,7.396916753137081,0.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5866876899521488,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.0389444186458436,2.8806233321100354,3.152066111060476,7.396916753137081,0.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5552982320449613,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,2.908361214912738,2.7468421058261443,3.0341978516935706,7.396916753137081,0.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5315177124873489,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,2.826911872411229,2.6567656215941096,2.961564796074779,7.396916753137081,0.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5167473790780847,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.682233679173982,3.519601881343421,3.8493654192768183,7.396916753137081,1.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6737666794441856,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.3451538269008947,3.189150198771961,3.4547867833868193,7.396916753137081,1.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6109877636298104,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.084468392891308,2.9262592780834407,3.1941687900465716,7.396916753137081,1.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5634267245145859,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,2.921871737631002,2.7604524917908897,3.0450462867359547,7.396916753137081,1.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5338860576960572,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,4.1464363184109985,3.941535602085649,4.414044998780992,7.396916753137081,1.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7608456689362223,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.64430362604629,3.483908701587416,3.8029950075789603,7.396916753137081,1.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6666772952146597,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.2596646195843437,3.102882430048274,3.3654921312836694,7.396916753137081,1.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5953357365418228,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.0160081562022665,2.856395735318381,3.1304878296597054,7.396916753137081,1.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5510247363140298,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,4.623815699518652,4.337542357368819,4.99335622854567,7.396916753137081,2.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.847924658428259,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.9396217871885106,3.761267863996354,4.167406336556878,7.396916753137081,2.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.7223668267995089,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.4342882822131697,3.2778596804783953,3.5533922251874177,7.396916753137081,2.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6272447485690598,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.1110263226879358,2.9533365780549232,3.2169864404530113,7.396916753137081,2.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5681634149320025,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,5.098370659481143,4.728724623272945,5.58248606500287,7.396916753137081,2.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.9350036479202958,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,4.2413242052556495,4.017952701950563,4.52781888284532,7.396916753137081,2.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.778056358384358,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.6054181490968844,3.445513459321728,3.7537880636366134,7.396916753137081,2.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.6591537605962967,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.5,True,,1.0,,,,,,,,,,3.2062054838345766,3.0474362124632544,3.3111946619077592,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.5853020935499751,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.731967052707887,2.553352794663416,2.8840013996839002,7.396916753137081,0.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961941194070303,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319373883869043,2.553318369266264,2.883979793871902,7.396916753137081,0.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961405620040755,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319225562264124,2.5533011565676884,2.8839689909659034,7.396916753137081,0.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996113783302598,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319151401461674,2.5532925502184005,2.883963589512904,7.396916753137081,0.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996100393951859,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7320263813498524,2.5534216454577194,2.884044611307896,7.396916753137081,1.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996301234212941,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.731967052707887,2.553352794663416,2.8840013996839002,7.396916753137081,1.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961941194070303,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319373883869043,2.553318369266264,2.883979793871902,7.396916753137081,1.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961405620040755,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319225562264124,2.5533011565676884,2.8839689909659034,7.396916753137081,1.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996113783302598,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.732085709991818,2.553490496252023,2.884087822931892,7.396916753137081,1.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49964083490188504,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319967170288697,2.5533872200605674,2.884023005495898,7.396916753137081,1.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996247676809985,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.731952220547395,2.55333558196484,2.8839905967779007,7.396916753137081,1.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996167340705553,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319299723066583,2.5533097629169763,2.8839743924189025,7.396916753137081,1.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961271726533363,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7321450386337833,2.5535593470463267,2.8841310345558884,7.396916753137081,2.0,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996515463824761,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7320263813498524,2.5534216454577194,2.884044611307896,7.396916753137081,2.0,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996301234212941,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.731967052707887,2.553352794663416,2.8840013996839002,7.396916753137081,2.0,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961941194070303,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319373883869043,2.553318369266264,2.883979793871902,7.396916753137081,2.0,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49961405620040755,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.732204367275749,2.5536281978406303,2.8841742461798843,7.396916753137081,2.5,50.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49966225786306706,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.732056045670835,2.553456070854871,2.8840662171198943,7.396916753137081,2.5,100.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49963547916158957,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.7319818848683783,2.5533700073619916,2.8840122025898993,7.396916753137081,2.5,200.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.49962208981085077,0.0,1.0,0.0005,False,False,True,False
tap_cell,high,,,,,,,7.81,True,,1.0,,,,,,,,,,2.73194480446715,2.553326975615552,2.883985195324902,7.396916753137081,2.5,400.0,True,0.10084433087672748,0.0,0.18319823357830659,0.0,0.4996153951354815,0.0,1.0,0.0005,False,False,True,False
