year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.8850706331191849,-1.0110377856277764,-0.9619897526524845,-0.7995277253948283,-0.7152001297446422,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.8393190630056275,-0.9566845580599284,-0.9105175393303083,-0.7610182867732358,-0.6824281257880541,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.7880440264625528,-0.8951094768733456,-0.8531830212319136,-0.716565389306644,-0.6453801975786246,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.7581868549980739,-0.8573065088843353,-0.8182689138265348,-0.691754424142417,-0.6256898304497259,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.7076637391039533,-0.798408545772864,-0.7623650656224705,-0.6461488194054416,-0.5854172219444623,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.6610022966868692,-0.743519715402232,-0.7101554924585584,-0.6046882390253768,-0.5494029621006,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.6039426365459413,-0.6780307030337066,-0.6474729373003107,-0.5532241886602286,-0.5033394405434095,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.5507248553337956,-0.6158349189482957,-0.5890195022181063,-0.506251651503712,-0.4630090177255479,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.4910188592625131,-0.5468040502866885,-0.5241035625221417,-0.45253409369550274,-0.41448359035339727,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3990452513760929,-0.445042020801838,-0.42633686029886336,-0.3671654832125386,-0.3353035506133135,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.34590353400534113,-0.38372234979666126,-0.36871778226467766,-0.3198173402590253,-0.29368536078726826,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.2853579160851991,-0.31506749429041436,-0.30339438259148854,-0.26447901960612985,-0.24272147812732142,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.2112220539964511,-0.23221685818987314,-0.22382338201594215,-0.1963705020639979,-0.1810690100088026,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.13259902570649418,-0.14503548661913315,-0.13993757407021867,-0.12419052495019553,-0.11591898999013908,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.05505234631862521,-0.062157584456310165,-0.05877548654732506,-0.0515257384563345,-0.04907248636657422,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.009673471351376417,-0.0016017503169551083,0.0035184562827158847,0.014915250471443323,0.017985125370031607,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.09663970859931847,0.0760392673213262,0.08549770580579522,0.10584430004290699,0.1118469510807952,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.19167674586078398,0.16017517407817294,0.17555561767812225,0.20541341049765377,0.21428218824457848,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.2681531161070412,0.22490082466828554,0.24623876937904182,0.28663630952564106,0.29942991914850287,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.32325878825901855,0.2710137480029637,0.29664338042953586,0.3460276648705459,0.36166472119524373,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.396917092251313,0.33265930235102786,0.36454737802617665,0.4248050623392346,0.44369151446501764,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.5083312989360129,0.43289816337064363,0.46983014939654655,0.5410622123511505,0.5628526954201442,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.5828538950062008,0.4961207257223012,0.5402151555481945,0.6206092193361952,0.6448935266572376,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.6455088010541559,0.549408844193883,0.5983803480296939,0.6881181813121534,0.7147057722984143,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.7157711103432782,0.6084453884269796,0.663435271692393,0.7623660572807539,0.7932508923110373,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.7993439335875498,0.6822095431367646,0.7414784439035457,0.851408909649852,0.8852310276643137,2000
2016,SSP1-2.6,glaciers,1.1177753966933794,0.8850796349815235,0.757531135225556,0.8215201057346149,0.941050555445418,0.9771775440251462,2000
2017,SSP1-2.6,glaciers,1.1391312798586102,1.028010224422899,0.8851168421294546,0.9569362799019885,1.088341560740232,1.127645724991848,2000
2018,SSP1-2.6,glaciers,1.1748860403608246,1.12244582474995,0.967417809263803,1.0449133284595438,1.1874993204876196,1.2301958860204185,2000
2019,SSP1-2.6,glaciers,1.1994301238849794,1.202831610035267,1.0342945014102911,1.1197499430902955,1.2729263124161583,1.3203153756190322,2000
2020,SSP1-2.6,glaciers,1.2194860299493357,1.312465024238655,1.1310329824483025,1.2236164599979045,1.3880371514015832,1.4391817318308664,2000
2021,SSP1-2.6,glaciers,1.2474135047730226,1.3951758770431324,1.2025850127373086,1.3010844764765042,1.475858560711389,1.5311869164860814,2000
2022,SSP1-2.6,glaciers,1.2835482908104245,1.4751987392756734,1.2723744993177968,1.37588459175494,1.560656337100923,1.6185151141167577,2000
2023,SSP1-2.6,glaciers,1.3148383538679833,1.5623554735330143,1.348014811878976,1.4580495259925337,1.652937183590956,1.7145351467338141,2000
2024,SSP1-2.6,glaciers,1.3502642838046461,1.6704050321166766,1.442589028191351,1.5594445345643209,1.7669494434987068,1.8315475027128307,2000
2025,SSP1-2.6,glaciers,1.3827673269351655,1.7792894919823374,1.5396610082328048,1.662463250955566,1.8812559183243416,1.9506567097491536,2000
2026,SSP1-2.6,glaciers,1.409937250090669,1.8893251030115352,1.6365865449510537,1.7666496366601938,1.9958237292311007,2.071767504145232,2000
2027,SSP1-2.6,glaciers,1.4307058375628368,2.0002741107041335,1.7375141949700033,1.872154263206695,2.1134291957460567,2.1934199114811834,2000
2028,SSP1-2.6,glaciers,1.4508591252734018,2.113694346618293,1.8383394959343826,1.978463731266205,2.2326241641590356,2.3195144635235514,2000
2029,SSP1-2.6,glaciers,1.4729882259349416,2.227577187569758,1.9396907475456555,2.0846614163811994,2.352611631260802,2.443268275559212,2000
2030,SSP1-2.6,glaciers,1.495700582998364,2.3421204020123634,2.040825939206431,2.1922671548430848,2.4719643409555427,2.5697819046536208,2000
2031,SSP1-2.6,glaciers,1.5133906593757893,2.457254151628845,2.1413374249034676,2.3030267936918736,2.5928970361859864,2.695869154061262,2000
2032,SSP1-2.6,glaciers,1.5311247535823735,2.5730053318310193,2.2420310175769806,2.4119120480929284,2.7145995662180438,2.8225040320355657,2000
2033,SSP1-2.6,glaciers,1.5528717565868666,2.689902690539128,2.344611292705258,2.523119211529695,2.836586859203266,2.9479429519666303,2000
2034,SSP1-2.6,glaciers,1.5801866574308838,2.8071891916524527,2.449372776699879,2.634664089050502,2.960107294044693,3.075109149304121,2000
2035,SSP1-2.6,glaciers,1.6045901059242054,2.9255440734094607,2.556354232644789,2.748221622803724,3.0853785353929686,3.2039148187956012,2000
2036,SSP1-2.6,glaciers,1.628899165950283,3.045674475073648,2.663423975928625,2.8625987561545427,3.2129916884249305,3.337666367599701,2000
2037,SSP1-2.6,glaciers,1.653419266727971,3.166729701655325,2.7723418904692974,2.9763052037787228,3.3413668203113107,3.470273277371805,2000
2038,SSP1-2.6,glaciers,1.674703876497833,3.2899705653962683,2.8825471592279555,3.0908233741519884,3.472650094585562,3.6039184832539246,2000
2039,SSP1-2.6,glaciers,1.6921137227451875,3.413843956566863,2.991431450801496,3.205941147149608,3.6009857035742505,3.7396192746682226,2000
2040,SSP1-2.6,glaciers,1.7052199063606648,3.5360349860316322,3.1045600325310074,3.320728061397005,3.7312039016711336,3.880414568635095,2000
2041,SSP1-2.6,glaciers,1.7147008182140824,3.658744357129117,3.2152009754054607,3.4345800188482567,3.859666778066472,4.018455842754126,2000
2042,SSP1-2.6,glaciers,1.7207716060371883,3.779088869765096,3.323795943570083,3.547468130140489,3.9879996084464158,4.156843252522789,2000
2043,SSP1-2.6,glaciers,1.7335171482933045,3.899248199873078,3.4295502601287513,3.6627994321882076,4.114568815954284,4.2936946100536755,2000
2044,SSP1-2.6,glaciers,1.7451213165439368,4.017030785465794,3.535076949228537,3.775136415934841,4.241986762981224,4.4276461492596955,2000
