year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2094,Very Low,1.6827339022765109,10.268452872571075,8.400430907643429,11.644660611695256
2095,Very Low,1.6823602274034577,10.337409980050026,8.460739302097013,11.720759935662379
2096,Very Low,1.6777761867157819,10.403809438571457,8.520415099714938,11.795709315117671
2097,Very Low,1.6656787773220567,10.471127724141791,8.574552979272644,11.862714522675395
2098,Very Low,1.655104301342284,10.541422106030701,8.635190258856417,11.937398465793018
2099,Very Low,1.6471008566732679,10.607381688673925,8.691224742755933,12.012569059821312
2100,Very Low,1.6400162425784677,10.668252504347471,8.746402471226288,12.073349823894514
2101,Very Low,1.6361769013354779,10.732844341198529,8.80086809076412,12.142197750530896
2102,Very Low,1.636224979007113,10.797820422358367,8.85457706376388,12.19826992026768
2103,Very Low,1.6392986118794146,10.863469257115419,8.90948623670259,12.262682969077405
2104,Very Low,1.6367610819367815,10.92828963752104,8.961838170518215,12.327269437324048
2105,Very Low,1.6345908876219704,10.983545205604091,9.011756508378538,12.385938124671114
2106,Very Low,1.6310939064474579,11.035837560816724,9.062687395454752,12.450633951366884
2107,Very Low,1.6259126076263013,11.088097802059302,9.109337549865835,12.51428306013685
2108,Very Low,1.6175958119420863,11.141478612110616,9.152368378857807,12.570849138053175
2109,Very Low,1.6099249856844466,11.204093974522607,9.194285430640237,12.623948225573521
2110,Very Low,1.6028446928790399,11.255820992300055,9.236204396605558,12.675707840624039
2111,Very Low,1.5972291835379737,11.308094302119935,9.278581273398524,12.724063671972157
2112,Very Low,1.5933375745354557,11.360562425112061,9.320148616507,12.775778334327391
2113,Very Low,1.5916301656746492,11.410361519970122,9.361046245293858,12.828041972754674
2114,Very Low,1.5929112260709628,11.459331650408469,9.40610472806151,12.885358398201932
2115,Very Low,1.5927412535138934,11.513396447239511,9.442255086869496,12.954884618887434
2116,Very Low,1.5922055504287702,11.562111922782222,9.48178399806642,13.018708428147772
2117,Very Low,1.5921142884989996,11.613763708126811,9.5209145583594,13.071935191806475
2118,Very Low,1.586242904989426,11.66193580813021,9.559685840980404,13.126077217045221
2119,Very Low,1.5773058472803245,11.712778660562744,9.598062723008532,13.178090996761775
2120,Very Low,1.5694817146011641,11.763950744748056,9.635851209240265,13.228469916189702
2121,Very Low,1.5635118930471776,11.807456060853728,9.672754774438717,13.27800859747425
2122,Very Low,1.5586235120387242,11.848861119364262,9.708922017192323,13.331643428907535
2123,Very Low,1.5569668241105543,11.891124748215471,9.751160092783662,13.383092684925376
2124,Very Low,1.5592687080373342,11.931125327529,9.793616179553997,13.430419210847983
2125,Very Low,1.5623906971623986,11.967394542681594,9.83594283706682,13.484696430892736
2126,Very Low,1.5611154415945592,12.01148387105393,9.878403964299634,13.536097866470818
2127,Very Low,1.5601866679803953,12.052550940255212,9.9209893956767,13.582443721459315
2128,Very Low,1.5576643666318595,12.091183753303866,9.953974912864682,13.628103044839978
2129,Very Low,1.5530230327906174,12.132191206629614,9.988672185371634,13.666647923994818
2130,Very Low,1.5453330295653949,12.167706986362546,10.018223678171811,13.703042355527574
2131,Very Low,1.538983169873999,12.207643309654781,10.044642406633477,13.748139669616098
2132,Very Low,1.5334239404969574,12.244043110589018,10.069572837706835,13.786372629993505
2133,Very Low,1.5302184350060113,12.286745925398268,10.102363527643973,13.822586650102064
2134,Very Low,1.5299669045815931,12.323533750833839,10.129150454178097,13.862922274540631
2135,Very Low,1.5326025343956926,12.364213952472369,10.156245605252087,13.90368474168747
2136,Very Low,1.5337372420979778,12.39812275617937,10.183262366145117,13.926657609830272
2137,Very Low,1.5341592301192106,12.43289613379227,10.209654269356253,13.944735863072795
2138,Very Low,1.533557504689387,12.468786230605819,10.235661169835238,13.975967092134944
2139,Very Low,1.5277661940834564,12.49524515362895,10.261361500010091,14.00723378954766
2140,Very Low,1.5241966697843783,12.524909173958221,10.286595818280981,14.064196219834278
2141,Very Low,1.5175087672900434,12.555963207530088,10.313287720427294,14.118433912879132
2142,Very Low,1.511102453482548,12.588873259409521,10.34092931704721,14.16505330586652
2143,Very Low,1.5054946605193764,12.616585790970966,10.373194829875787,14.21337190097167
2144,Very Low,1.5005024334626933,12.642818033379553,10.409408545949603,14.24407378701397
2145,Very Low,1.4976327571101886,12.675941649378279,10.445143710027434,14.263863535507333
2146,Very Low,1.496417152558966,12.709926482288784,10.480528394931554,14.304247216282409
2147,Very Low,1.4943894289939306,12.74567565863353,10.515662310238088,14.352718870486045
2148,Very Low,1.4914637988858912,12.777621673185216,10.544931641370026,14.394103612501008
2149,Very Low,1.4888215056597647,12.80547057792031,10.56408225185809,14.427964276262713
2150,Very Low,1.4861875955597297,12.841178175682032,10.582850541604305,14.463873759924198
2151,Very Low,1.4819828262990042,12.874236979887506,10.60158062825234,14.494402654207832
2152,Very Low,1.4778197196445098,12.91123234796333,10.619856376560536,14.52656014528625
2153,Very Low,1.4740702171932023,12.934133859765256,10.639888177390649,14.556725215118298
2154,Very Low,1.4707127598959004,12.960383870544366,10.669780184166392,14.590701286217904
2155,Very Low,1.468107304044367,12.992737648480494,10.697284447958786,14.626110058004848
2156,Very Low,1.4668368105671188,13.016714229481133,10.716734711046483,14.675792746080873
2157,Very Low,1.4681782496791713,13.036569571884238,10.735945018321955,14.706881071132523
2158,Very Low,1.4719570092630239,13.063446848537701,10.760021061652843,14.73815918105057
2159,Very Low,1.4746780211376436,13.096917147626538,10.773518323689574,14.784612287065732
2160,Very Low,1.4767608199221454,13.12347862554071,10.79215703822244,14.831231819978616
2161,Very Low,1.4773728186084563,13.150280139157854,10.813985276969337,14.87795659285878
2162,Very Low,1.4714965299223939,13.176232486455106,10.840605891100171,14.924653103118303
2163,Very Low,1.4690123037862983,13.1866693518981,10.867086969854904,14.97074596672108
2164,Very Low,1.4628856079083006,13.210017017909042,10.893202654502291,15.01654421121858
2165,Very Low,1.457131205816767,13.23883774919322,10.918700602175397,15.061803806482443
2166,Very Low,1.451935415438057,13.26243103563403,10.944110017374816,15.101828249386623
2167,Very Low,1.4481862279336086,13.286923790646346,10.967761682726698,15.135934094722396
2168,Very Low,1.4477094428045414,13.315951598546969,10.990995016206911,15.164823266025223
2169,Very Low,1.453237015782057,13.343863631015921,11.013996906464047,15.207438223053902
2170,Very Low,1.4630232586276788,13.369704354166618,11.037100127088845,15.243627953793697
2171,Very Low,1.4661561070047615,13.395664000833975,11.06075211499966,15.268858175856243
2172,Very Low,1.4676406105673723,13.420479599043679,11.084654178232922,15.303263106268988
2173,Very Low,1.4617378760872568,13.444275537942232,11.108426311489254,15.330066265321577
2174,Very Low,1.458126392991711,13.47050119068716,11.131672973975979,15.369076144255052
2175,Very Low,1.4524123348677807,13.494296912974699,11.15452190877745,15.405581872145163
2176,Very Low,1.4441568044689355,13.515029186655084,11.176863039978425,15.430409223712896
2177,Very Low,1.4370550067015435,13.53428421084681,11.198562620927797,15.470803882659682
2178,Very Low,1.4326636270218234,13.55462091377019,11.219688008070237,15.510390054733554
2179,Very Low,1.4310391122147406,13.580521790712371,11.233829693710693,15.548925623911206
2180,Very Low,1.4336088456484266,13.598238398063348,11.24215596283874,15.587181171130469
2181,Very Low,1.4371070509652504,13.616911780713231,11.250948787369321,15.625470301741213
2182,Very Low,1.4390313989884094,13.635543750216035,11.260139454274599,15.664313885951458
2183,Very Low,1.4395019989053561,13.652587803081907,11.269511842724691,15.703312638935211
2184,Very Low,1.4354467042267207,13.675583097059839,11.278920984632162,15.742188125971335
2185,Very Low,1.4313258964941797,13.701036646629206,11.299740148504231,15.780608230169008
2186,Very Low,1.4258552046866237,13.721905677344415,11.321560361140934,15.819842871294043
2187,Very Low,1.4187417453686588,13.744767954685127,11.34342794520206,15.859367277513625
2188,Very Low,1.4125292780567973,13.7634211563038,11.36474727131437,15.898165429107053
2189,Very Low,1.4084589413423323,13.781756511797777,11.385577994419322,15.931499893814054
2190,Very Low,1.405876246913296,13.800979455674092,11.406054401359798,15.963893338768264
2191,Very Low,1.4069433425693054,13.822506159660211,11.426269815749128,15.999247143712362
2192,Very Low,1.4104334117048214,13.837150541812637,11.446447366768172,16.034551915765782
2193,Very Low,1.41082213648672,13.852702640498984,11.4667321729972,16.069985955299796
2194,Very Low,1.4109237698097727,13.864676452263279,11.47550209517981,16.105318963064157
2195,Very Low,1.4099318839266257,13.882024924353772,11.48407235231413,16.140276949294336
2196,Very Low,1.403952854432486,13.908206946695447,11.492584263202811,16.175016679515092
2197,Very Low,1.4010442254797688,13.925038943709975,11.500550690203143,16.209186079987916
2198,Very Low,1.3948809000427893,13.941638297077581,11.508280626065318,16.250624069013302
2199,Very Low,1.3894342083940565,13.961174574799223,11.515457529598288,16.281230183556374
2200,Very Low,1.3845998309145098,13.979180362541532,11.522159722188274,16.311104949036274
2201,Very Low,1.380539191797975,13.998456689248652,11.533905685358391,16.34166623204752
2202,Very Low,1.3806002089360812,14.01220782572777,11.547847098123574,16.373387629684395
2203,Very Low,1.3854991934818113,14.021931265334285,11.561888903281204,16.400348916736096
2204,Very Low,1.3941063872143111,14.0341578586355,11.576361832712424,16.435851319147922
2205,Very Low,1.3980337129948728,14.054177217499085,11.591555589862187,16.470310199851927
2206,Very Low,1.4000112885543072,14.067753068482194,11.60707907425565,16.50340617729364
2207,Very Low,1.3927144162127183,14.077648344258304,11.618352140897402,16.536540409215007
2208,Very Low,1.3873492132163343,14.091594490228232,11.635377572948466,16.56902148670833
2209,Very Low,1.3776255752306117,14.110117657992697,11.652001925742564,16.60099863755468
2210,Very Low,1.369255581032573,14.12494739680035,11.66648963818371,16.63214842085841
2211,Very Low,1.363458511700052,14.141703666249567,11.679764008788444,16.66198841647449
2212,Very Low,1.3590716925629438,14.15678953238653,11.692607852557778,16.690451170953974
2213,Very Low,1.3573206647383855,14.175156881631043,11.705141898546641,16.707506921366864
2214,Very Low,1.356631767492518,14.192244201399362,11.717586156903687,16.742684116049503
2215,Very Low,1.3544871648587187,14.209544012751012,11.725653166711107,16.774038289376204
2216,Very Low,1.3510693193003538,14.221327710624749,11.737682087268935,16.807307766061232
2217,Very Low,1.3469094142966862,14.239301524505088,11.748642867182777,16.836030825494987
2218,Very Low,1.3429971518407773,14.256945517503262,11.754297346899193,16.864372320076328
2219,Very Low,1.3393246494895623,14.27216256310168,11.760078682153743,16.899978282520934
2220,Very Low,1.3363234395699597,14.283565815201264,11.765627295188098,16.932466590231616
2221,Very Low,1.3332050553299972,14.295863302857338,11.775157277102458,16.949627418861738
2222,Very Low,1.3303877635200412,14.306458141349637,11.78700438831953,16.974424122223557
2223,Very Low,1.3274620236668881,14.315142742834176,11.798650215811719,17.000926795933974
2224,Very Low,1.3247937438412416,14.322399776553077,11.810089562559197,17.027021473060916
2225,Very Low,1.3224595222183926,14.33025856086303,11.821340534256132,17.052863995975883
2226,Very Low,1.3214602088019944,14.334637730630952,11.832425943063999,17.078482081462038
2227,Very Low,1.3213562897615823,14.345032570073387,11.835547835005558,17.103980660134614
2228,Very Low,1.3206456172335663,14.353117533001313,11.836614687111377,17.129429671712185
2229,Very Low,1.3207122864803789,14.36169502711983,11.837713825229194,17.154782111445858
2230,Very Low,1.3187800536469236,14.37086582499582,11.838920038711025,17.180098573110854
2231,Very Low,1.3174027064623348,14.377801075910979,11.840652207697318,17.205224110140602
2232,Very Low,1.3149966152089159,14.390107635525967,11.842346727039235,17.2302030878712
2233,Very Low,1.3107036625045747,14.404153985506893,11.857212364283999,17.254847558841504
2234,Very Low,1.3063224580438892,14.41636572539619,11.861313005794177,17.27895316715001
2235,Very Low,1.3030018681803806,14.428916993467091,11.85732616935291,17.30268043755124
2236,Very Low,1.2999529978847284,14.440020879499556,11.85311610639771,17.32102069810712
2237,Very Low,1.298460561966217,14.447168594678192,11.848727226534821,17.33728192664195
2238,Very Low,1.3009360737445552,14.453141566369146,11.844396051423733,17.353206193042915
2239,Very Low,1.306305449210379,14.4599614455323,11.843162547129372,17.369533011782604
2240,Very Low,1.3075244682236709,14.46939600128248,11.844008625603824,17.38660362569371
2241,Very Low,1.3073036891408207,14.4747142063014,11.847242011185573,17.403898042035664
2242,Very Low,1.307237392792654,14.488468091331553,11.853310444504839,17.429165011080325
2243,Very Low,1.3048302090487307,14.499924726095625,11.863653043841472,17.45457791437645
2244,Very Low,1.2984767345590411,14.512919725961567,11.873840087859266,17.474154528574985
2245,Very Low,1.292481255432782,14.523681985752743,11.883626909792868,17.492882147715765
2246,Very Low,1.2870484035806677,14.534873356432684,11.893039169992562,17.515213678602343
2247,Very Low,1.2831356793631288,14.543502523869831,11.902115259822587,17.537081841831238
2248,Very Low,1.2807989836310065,14.551364600640424,11.910953633349923,17.55862927252158
2249,Very Low,1.2847768982641306,14.562247020335267,11.919655625915563,17.58000253820325
2250,Very Low,1.2907785901174103,14.573295242205191,11.928619863750942,17.601778518416502
2251,Very Low,1.2937422070035647,14.579409332155587,11.93796904195566,17.624133526362748
2252,Very Low,1.293784696830515,14.587882811969454,11.947506918261297,17.646781706461287
2253,Very Low,1.2908066713867519,14.601512718641526,11.956280385344582,17.669453104874766
2254,Very Low,1.2843659448065279,14.611698569071145,11.957444794123852,17.691846209588924
2255,Very Low,1.2783462721888,14.612450109930473,11.957959811625273,17.723415134324874
2256,Very Low,1.2734450090592824,14.615888059986705,11.9578875235712,17.75455925787445
2257,Very Low,1.268401197049199,14.628569820080823,11.957376014420266,17.78283096569734
2258,Very Low,1.2638189234975925,14.64057037107813,11.956553646737952,17.802463363368126
2259,Very Low,1.2595633522486538,14.648105210421896,11.955512287452983,17.821342872467916
2260,Very Low,1.2569346732981572,14.65593728010652,11.954133040552753,17.84412993552671
2261,Very Low,1.2554882789947661,14.663065527415066,11.952624336703279,17.87009815232613
2262,Very Low,1.2545030645707165,14.667710129726053,11.951135594864061,17.89597732982412
2263,Very Low,1.252842576600445,14.678967132445138,11.949729342931118,17.921713229747994
2264,Very Low,1.2506364138558004,14.695339196164753,11.948381666160753,17.943348427545722
2265,Very Low,1.2487750941367783,14.705259618482145,11.952005478984978,17.96301164411107
2266,Very Low,1.2453622938410618,14.713015311994766,11.960991938837054,17.98187084693774
2267,Very Low,1.2416280155629968,14.717684663276831,11.97212460911585,18.000719266699907
2268,Very Low,1.2383430019496535,14.722032695074349,11.983071074891908,18.018950359286645
2269,Very Low,1.235432068562932,14.726182138305827,11.993859675602181,18.03684931988821
2270,Very Low,1.2327995533813465,14.730158240495676,12.00451404139418,18.05156012399162
2271,Very Low,1.2304552623802656,14.733996138164784,12.010290201779013,18.068618858207603
2272,Very Low,1.2288308153897263,14.740838846483571,12.011478883326099,18.085538671734504
2273,Very Low,1.228170751794316,14.74778806691226,12.014164079340027,18.102417562354145
2274,Very Low,1.2274778652296665,14.754814489775013,12.021181913523662,18.11926159586889
2275,Very Low,1.2262612156364459,14.763509622288758,12.028197691279715,18.136113406865274
2276,Very Low,1.225254379165271,14.772437826510142,12.035292859277485,18.149831309042007
2277,Very Low,1.223799081409359,14.779513514733749,12.039343649760056,18.167116560089358
2278,Very Low,1.2202197824792584,14.787775344905409,12.038978974781559,18.180289895261183
2279,Very Low,1.216561825276099,14.796405519960288,12.038404470352674,18.193052315160084
2280,Very Low,1.213458346763994,14.801767468950814,12.04058585232164,18.20550915068336
2281,Very Low,1.2107755221323757,14.80789545128209,12.045685573589951,18.217719424445836
2282,Very Low,1.208484335396078,14.81622610900762,12.050668004497279,18.22972792912867
2283,Very Low,1.2069223174311874,14.822863153314772,12.051115148839045,18.241650918474548
2284,Very Low,1.2055363584081367,14.824532306671088,12.04737405968394,18.25425589167593
2285,Very Low,1.2041765621656997,14.825661253465842,12.043667584286638,18.27143876286123
2286,Very Low,1.2021983743429079,14.8273315714038,12.039997744290925,18.28859847388471
2287,Very Low,1.200598959494635,14.828962227104807,12.036289795886802,18.305663093849827
2288,Very Low,1.1984358351950022,14.830607881295624,12.032588978420554,18.322676146150684
2289,Very Low,1.1966469037874528,14.832957100681789,12.028827413728381,18.339572305750778
2290,Very Low,1.194252310248352,14.83755441776075,12.025050247326744,18.356395005232102
2291,Very Low,1.1916315493875707,14.842043776326019,12.02118480957348,18.373074307011137
2292,Very Low,1.1893423318375511,14.843506827562376,12.018167182078667,18.389584984885914
2293,Very Low,1.1871467374687281,14.844694094087886,12.016127646466304,18.405966501934415
2294,Very Low,1.1852759743612613,14.84676155867987,12.014255875340243,18.422230282477138
2295,Very Low,1.1851256823269354,14.852569800103186,12.013362468964369,18.43841431851493
2296,Very Low,1.1863664676530454,14.860828265151135,12.01255701161202,18.454671354754197
2297,Very Low,1.1903073216170623,14.867965401628059,12.011955690324788,18.47093311633841
2298,Very Low,1.1933912850329862,14.874296211576496,12.011783450982886,18.485479830183056
2299,Very Low,1.195066456016205,14.882178709357765,12.011960984704235,18.495768490653248
2300,Very Low,1.196765215994935,14.888541408412076,12.012363949768384,18.506329844317353
1990,Low-to-Neg,0.49837398867748495,-1.3084846389859226,-1.4831986906231298,-1.0789783848757288
1991,Low-to-Neg,0.5272213312401928,-1.2183583472334973,-1.3810884240401118,-1.004655171308218
1992,Low-to-Neg,0.43867526698570775,-1.1249650159424904,-1.2750431642237918,-0.9277074205680759
1993,Low-to-Neg,0.23587262788188731,-1.0468900803752095,-1.18826253271881,-0.8631844512651156
1994,Low-to-Neg,0.2658458155290926,-1.000489549015092,-1.1537687897011548,-0.8208449303453073
1995,Low-to-Neg,0.38107868579910403,-0.9518878718403123,-1.1122323311886468,-0.7788988703011772
1996,Low-to-Neg,0.4773214410238403,-0.8841257034166785,-1.0452567675766822,-0.7175432121041406
1997,Low-to-Neg,0.5462330428936236,-0.8016463355439901,-0.9553734096929128,-0.651501072886776
1998,Low-to-Neg,0.5828024585959908,-0.7119682157462184,-0.8507277703511966,-0.5766211072611518
1999,Low-to-Neg,0.6191543283418823,-0.6168480759803072,-0.7394167994175297,-0.4998636793430352
2000,Low-to-Neg,0.671524918904751,-0.5183546822552981,-0.6245247069511207,-0.4191431300497895
2001,Low-to-Neg,0.7206367895172311,-0.4139554664395445,-0.5004669487522682,-0.333708107068022
2002,Low-to-Neg,0.7538199323654989,-0.3040221389844458,-0.368312479010815,-0.24457227842307733
2003,Low-to-Neg,0.7750308336830676,-0.19115194675819458,-0.23215627601689215,-0.15286412520100706
2004,Low-to-Neg,0.7822237354285186,-0.0770458220721762,-0.0947651664017661,-0.060750936944955064
2005,Low-to-Neg,0.7944488566545763,0.0363483358674796,0.030125821264312125,0.041261611314921946
2006,Low-to-Neg,0.7996095490456511,0.14965300503125972,0.12162583126551302,0.17793438698841202
2007,Low-to-Neg,0.805680650069951,0.26206193554458995,0.21272773801698633,0.31284380024316716
2008,Low-to-Neg,0.8185399554061805,0.3737552885942061,0.30318588086014275,0.4462602331679452
2009,Low-to-Neg,0.8420528243817007,0.48563829623206045,0.3935687737336685,0.5794477406101437
2010,Low-to-Neg,0.8667551829042239,0.5990932211597438,0.4853195553271609,0.7145275989239742
