marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
ML,CO2,1.0,glaciers,2100,2000,12.696825202798305,12.698382525230043,0.0014623208748467675,0.0015573224317382284,0.001494694552763847,0.0010751995360489097,0.002035577687933898,0.0014623208748467675,6.5546053927484705e-6,0.014086206896551724,0.0014735574565773383,2.1144089559411593e-5
ML,CO2,1.0,glaciers,2150,2000,18.48371883412337,18.485639781752035,0.0020013569360202155,0.0019209476286654592,0.0020277275433541364,0.001372796778945329,0.002770488957880524,0.0020013569360202155,9.647259261030692e-6,0.024405469678953625,0.001978764043529952,4.891800100070663e-5
ML,CO2,1.0,glaciers,2300,2000,25.291414606489504,25.29454880863886,0.003102816549859,0.0031342021493578898,0.0030304355462577623,0.001391972291370891,0.004512636920670765,0.003102816549859,2.148842559904827e-5,0.035220570749108206,0.0029284545883424577,0.00010164947274408256
ML,CO2,1.0,gis,2100,2000,6.773367563913233,6.7738427456114,0.00048237358987179846,0.00047518169816740397,0.0005757408054844149,0.00010984626122922947,0.0013498824897251176,0.00048237358987179846,9.387675498068209e-6,0.014086206896551724,0.0005676372764130953,8.10298032416389e-6
ML,CO2,1.0,gis,2150,2000,10.424223251678388,10.424853072164996,0.000818875839048161,0.0006298204866084234,0.0009820499416236376,0.00018578747245090454,0.00236011281373738,0.000818875839048161,1.634064082667923e-5,0.024405469678953625,0.0009573807121945306,2.4730153355550042e-5
ML,CO2,1.0,gis,2300,2000,17.822421540552416,17.823807558396425,0.0016844687562134197,0.0013860178440090465,0.001984865606942723,0.00039354013324555126,0.004659992472930695,0.0016844687562134197,3.172428422718202e-5,0.035220570749108206,0.0018987723215688475,8.722214601223931e-5
ML,CO2,1.0,ais,2100,2000,8.508777846737445,8.509994484134838,5.161344541515511e-5,0.0012166373973929723,0.012501406569356074,-0.0006867417074923665,0.0017666366589462966,5.161344541515511e-5,0.002539757871327989,0.014086206896551724,0.00023352024976352068,0.013292643142115111
ML,CO2,1.0,ais,2150,2000,13.72438338589521,13.830882605316035,0.00011135974614129296,0.10649921942082408,0.022764494226973426,-0.0011555898526995013,0.00379624781387857,0.00011135974614129296,0.003554385936875124,0.024405469678953625,0.000448957845731983,0.024204433153245428
ML,CO2,1.0,ais,2300,2000,21.522673187989195,21.5553324639203,-0.0005783567397505962,0.03265927593110618,0.03181440780419293,-0.0031858042176896363,0.03011640692936035,-0.0005783567397505962,0.0040637682724147944,0.035220570749108206,0.0006956847192483682,0.03321099370932422
ML,CO2,1.0,te,2100,2000,17.56605051291028,17.569221886716583,0.0031883299156572065,0.0031713738063032793,0.0033011007482095763,0.0019671353760462476,0.00494269262219813,0.0031883299156572065,2.10451765783894e-5,0.014086206896551724,0.0032540748241225172,4.707049619034621e-5
ML,CO2,1.0,te,2150,2000,21.94549267661243,21.95010730008959,0.004355398857402548,0.004614623477159796,0.004541693893062705,0.0026043639160984178,0.006966003731143288,0.004355398857402548,3.0769159963559485e-5,0.024405469678953625,0.004426946944196057,0.0001150859072055584
ML,CO2,1.0,te,2300,2000,14.720967568489563,14.727056943550496,0.006448106533110121,0.006089375060932767,0.006746654465161347,0.003647056565565432,0.010646141132278153,0.006448106533110121,5.0163482317342865e-5,0.035220570749108206,0.006488913575590661,0.00025914418070424025
ML,CO2,1.0,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014086206896551724,0.0,0.0
ML,CO2,1.0,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024405469678953625,0.0,0.0
ML,CO2,1.0,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035220570749108206,0.0,0.0
ML,CO2,1.0,total,2100,2000,52.51765108338009,52.5249936028905,0.00531429577734599,0.007342519510409318,0.017872942675814,0.0034852934922032118,0.008805879499954015,0.00531429577734599,0.002540147573780492,0.014086206896551724,0.0055287898068765474,0.01336896070818905
ML,CO2,1.0,total,2150,2000,74.44524098637348,74.48042987230568,0.007538127075434886,0.035188885932200265,0.030315965605014192,0.004685774094001971,0.014014112771644702,0.007538127075434886,0.0035554180729444303,0.024405469678953625,0.007812049545652876,0.024393167214807172
ML,CO2,1.0,total,2300,2000,93.32302168925966,93.42366534190685,0.011039883529456063,0.100643652647193,0.04357636342255478,0.006177131722760976,0.04210564466409106,0.011039883529456063,0.0040676939738419834,0.035220570749108206,0.012011825204750332,0.03365900950878481
