year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0787038635721804,-0.06466227506121325,0.8976493698810717,0.17160145384564687,0.9653515176121068,1.7579709394912606,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1851,1620.5579881544775,1807.9632178940801,2003.4436426630496,-2016.5813571228769,-1823.6996896488988,-1626.8143102621489,-54.804992303182914,-13.364634266355438,22.120021948665304,-2.041589026059221,-1.0372053834410306,-0.08315957781746862,0.1817070491039018,0.9769766923419743,1.7661556484497885,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1852,1622.7420167685727,1810.1296864045896,2002.5267341551182,-2021.5995980423988,-1828.0926238533643,-1630.970708204461,-54.14969269143918,-16.024534949978033,18.108064552990836,-2.0353127304072545,-1.0392026212950332,-0.09329025877918942,0.18615335539724384,0.9811683584235311,1.7695591247455507,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1853,1623.6535750816183,1811.1588848038177,2004.064065550589,-2023.9493024588653,-1829.8130846163933,-1632.7215755202938,-54.140839698395915,-17.374597883279762,16.276657123811646,-2.0229646603056914,-1.0336946231282882,-0.0960976800703294,0.19135335435871348,0.9849628055602377,1.773479338640649,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1854,1624.7029075903374,1812.2873693177266,2005.8338766504871,-2027.1502153570596,-1832.4283903144997,-1635.3417430521167,-54.75864636736771,-18.656448613541784,14.240518478035481,-2.01045279432886,-1.0280045311527415,-0.0984694162137,0.17968756786499845,0.9750321800411095,1.7645876050966973,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1855,1622.313608554493,1809.6743405722682,2002.3488695892277,-2020.6558051782094,-1827.259471936742,-1630.280253055596,-54.283093408298164,-15.517012172868135,18.907723694194562,-1.998893493638949,-1.0231233281315295,-0.1020451933032746,0.15713115238833264,0.9528431162153546,1.7447351803488271,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1856,1619.5869075980877,1805.2701027624867,2000.5161576767944,-2012.2542764418242,-1817.7620373243421,-1619.6343135800055,-53.17757499320334,-9.462947022238495,27.91157872042754,-1.9887048285134696,-1.0202306633764548,-0.10731403357470193,0.1659721934554765,0.9609293039372282,1.7527323089204234,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1857,1621.5100624389772,1807.0618609799521,2002.4289970203054,-2014.543193305749,-1821.3262452910246,-1624.1357266429504,-54.207955227092384,-11.701808214340986,23.95933015062955,-1.97782378705265,-1.0169212566811465,-0.11147592612207599,0.17404968224039846,0.9689224368239497,1.7602108541947754,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1858,1621.1311434380423,1808.36537679528,2003.5034977256892,-2017.9819801464873,-1824.8750448913488,-1628.1912416695332,-54.54477639821535,-14.019952114849389,21.046581080167176,-1.9661393128031268,-1.012999527303287,-0.11458194503687617,0.12641658788044652,0.9165726015839926,1.7139814126440056,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
1859,1613.6182775321033,1799.2011489490733,1994.3919659277196,-2002.6026434813132,-1804.962399873762,-1604.5855920655893,-49.6267001538423,-1.3871711975901917,39.335482362681084,-1.9568192221621818,-1.0134257897215,-0.12289230635162672,0.12481124435773278,0.9147654029451184,1.71281274221674,"diag_ais_flux_split_vs_imbie.jl | tag L32 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T10:36:00.058"
