year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5493544981024407,1.1296828943514532,2.0240950642001567
2027,glaciers,fixed,1.6440207764713022,1.1999145682994148,2.1457092796514488
2028,glaciers,fixed,1.7398977717279158,1.2693671442948142,2.2664644392126947
2029,glaciers,fixed,1.8350437932124035,1.3396797447258757,2.390281378140362
2030,glaciers,fixed,1.9316382241182577,1.410187768905763,2.5130999036129475
2031,glaciers,fixed,2.0289107541915135,1.4826161898419883,2.6375309054426004
2032,glaciers,fixed,2.124382189398978,1.552697745239809,2.762450366851426
2033,glaciers,fixed,2.2230057802961967,1.6241244376904245,2.8887509207751223
2034,glaciers,fixed,2.3213045138023065,1.69649851108221,3.01592297288251
2035,glaciers,fixed,2.422304202151927,1.7731702524256305,3.1423658091560434
2036,glaciers,fixed,2.5240669719005986,1.8533692617485475,3.2708623621204533
2037,glaciers,fixed,2.62934023088013,1.9347274740711577,3.402186044583227
2038,glaciers,fixed,2.7356496048651646,2.016889304352786,3.5353091206878324
2039,glaciers,fixed,2.8430056621741095,2.094836643045927,3.6711329160284514
2040,glaciers,fixed,2.95109537226703,2.177623049244874,3.8077295096763235
2041,glaciers,fixed,3.060172543428895,2.2649463591800654,3.9501026575642038
2042,glaciers,fixed,3.1693225718655764,2.35262339716929,4.085399372235742
2043,glaciers,fixed,3.277983083692508,2.4387379135897636,4.220412017038457
2044,glaciers,fixed,3.3908533345547713,2.523957518863001,4.354543066475083
2045,glaciers,fixed,3.5003784877142228,2.6107230067669094,4.4897265604058765
2046,glaciers,fixed,3.6073190438261955,2.695267798347981,4.626672320203845
2047,glaciers,fixed,3.7160293519613847,2.7802364824361137,4.769217386671362
2048,glaciers,fixed,3.827418288944446,2.8641837803367376,4.911311038257725
2049,glaciers,fixed,3.937135564305403,2.947903681844417,5.047699589756707
2050,glaciers,fixed,4.04905030660175,3.0320995505801234,5.184838175791383
2051,glaciers,fixed,4.157008321877404,3.1184863788879666,5.3248853586991585
2052,glaciers,fixed,4.263448109947662,3.204577287655598,5.460054833618085
2053,glaciers,fixed,4.37300823497239,3.290440336322342,5.597175233777037
2054,glaciers,fixed,4.478953565143128,3.3740343123002354,5.726360445753004
2055,glaciers,fixed,4.585831104538791,3.456228692201473,5.85396890364031
2056,glaciers,fixed,4.691249286926507,3.537530832032875,5.98628883273658
2057,glaciers,fixed,4.793606263072512,3.614145797040207,6.1109177389266955
2058,glaciers,fixed,4.896421735964997,3.693257804702025,6.232808275334999
2059,glaciers,fixed,4.999404907258038,3.772215169778586,6.352916015800262
2060,glaciers,fixed,5.101313059589941,3.848181261883894,6.475510181555592
2061,glaciers,fixed,5.201225295516476,3.92665906357696,6.6006812691131485
2062,glaciers,fixed,5.301400472295506,4.002871579846773,6.730985680978363
2063,glaciers,fixed,5.40168558002365,4.075430881295586,6.853065592694861
2064,glaciers,fixed,5.497313118561571,4.150916359396277,6.970798171702171
2065,glaciers,fixed,5.591656135780028,4.227037331172958,7.084951049569726
2066,glaciers,fixed,5.684448610328733,4.303053185845559,7.196716548491762
2067,glaciers,fixed,5.774654910134827,4.377853646280621,7.307087727598986
2068,glaciers,fixed,5.863225462614473,4.442496305857615,7.415259675972263
2069,glaciers,fixed,5.9511563283132585,4.513791949045838,7.520859351009215
2070,glaciers,fixed,6.036523168906602,4.588510292579875,7.624838246131402
2071,glaciers,fixed,6.121994185217488,4.656154846659207,7.723052550149435
2072,glaciers,fixed,6.207477488245372,4.719899055253861,7.822816742005353
2073,glaciers,fixed,6.291386035990696,4.784705858432253,7.920695712315118
2074,glaciers,fixed,6.372776156996077,4.84682162882105,8.013484864132195
2075,glaciers,fixed,6.453602642877405,4.908350871853513,8.105145965645493
2076,glaciers,fixed,6.532767913470424,4.968837350382077,8.196224845586567
2077,glaciers,fixed,6.606685640602219,5.027488418684362,8.293475695899838
2078,glaciers,fixed,6.678385500456757,5.084879239197729,8.381029952346317
2079,glaciers,fixed,6.750990240566512,5.141309775037051,8.465779654847031
2080,glaciers,fixed,6.821760157296162,5.197347711218846,8.548141269831675
2081,glaciers,fixed,6.890603026036876,5.2529662580107255,8.628701801441055
2082,glaciers,fixed,6.96151453114784,5.311518539101361,8.709875597483023
2083,glaciers,fixed,7.029543188932445,5.360517558027423,8.799664211846475
2084,glaciers,fixed,7.099444765190505,5.4155417900449585,8.884834329899165
2085,glaciers,fixed,7.162031831538886,5.469666794953339,8.960255661835323
2086,glaciers,fixed,7.225468417640507,5.522810104990553,9.046237341767213
2087,glaciers,fixed,7.284967567077812,5.573800674471524,9.113250166278295
2088,glaciers,fixed,7.344606344329442,5.623028671486161,9.178903142035095
2089,glaciers,fixed,7.401695482540728,5.670024581469416,9.243270348595823
2090,glaciers,fixed,7.460370692238509,5.715933571906084,9.311579787205273
2091,glaciers,fixed,7.51721991092565,5.759909530515565,9.390281070933433
2092,glaciers,fixed,7.571832916132106,5.804024932298004,9.466433338316882
2093,glaciers,fixed,7.6246630527819494,5.846971557456558,9.534701545493546
2094,glaciers,fixed,7.6765478298400796,5.891031469493159,9.60178192293562
2095,glaciers,fixed,7.730990075843166,5.933236952869238,9.6671520057108
2096,glaciers,fixed,7.784935126465863,5.978805420011516,9.729113057065064
2097,glaciers,fixed,7.83747831662161,6.022082716835138,9.792018142431692
2098,glaciers,fixed,7.887345753758593,6.0637114445264535,9.855819696150686
2099,glaciers,fixed,7.935887421588453,6.1041610523910395,9.91103411480445
2100,glaciers,fixed,7.983341680663728,6.143310165208304,9.96622435384206
2101,glaciers,fixed,8.027280372288455,6.178524960488933,10.023180861397433
2102,glaciers,fixed,8.069843733171371,6.2161140193326645,10.080312721499368
2103,glaciers,fixed,8.115677225751146,6.246946736978231,10.138482650701143
2104,glaciers,fixed,8.158939348177725,6.282348341254821,10.192566526672614
2105,glaciers,fixed,8.20312341577365,6.313651999617737,10.247439056742703
2106,glaciers,fixed,8.241928715144642,6.345637499406713,10.3013471375781
2107,glaciers,fixed,8.281922806489892,6.372031204064796,10.354187385688803
2108,glaciers,fixed,8.325450530031269,6.397938317706483,10.403060368529838
2109,glaciers,fixed,8.365273148369672,6.427812252462997,10.449005345644506
2110,glaciers,fixed,8.40347493749403,6.462151600530975,10.493711869639831
2111,glaciers,fixed,8.439754746581448,6.495606884968333,10.536984015771397
2112,glaciers,fixed,8.475553210024087,6.526127452989245,10.579146804930804
2113,glaciers,fixed,8.50866663500894,6.553827523033201,10.617915421330764
2114,glaciers,fixed,8.543425189208584,6.5810628741650845,10.65490780694837
2115,glaciers,fixed,8.576078216660875,6.606040277825263,10.691324894751464
2116,glaciers,fixed,8.607159635034746,6.630017121386905,10.727944471953064
2117,glaciers,fixed,8.640087198604672,6.653552719552859,10.770320945336708
2118,glaciers,fixed,8.671243495545728,6.676671085602129,10.812001036540153
2119,glaciers,fixed,8.70222699629636,6.70279232753175,10.849453696330261
2120,glaciers,fixed,8.732741404326852,6.72065349432489,10.883838803336673
2121,glaciers,fixed,8.761037201484347,6.740730930896482,10.919880089908446
2122,glaciers,fixed,8.790350094917898,6.760818598715791,10.960109791669868
2123,glaciers,fixed,8.819085662898726,6.783691690654635,10.993459400185834
2124,glaciers,fixed,8.849711345427231,6.807450795407681,11.026151394763264
2125,glaciers,fixed,8.879540885294588,6.8309066489273045,11.058415569480202
2126,glaciers,fixed,8.90647863216811,6.85409761847319,11.090298599167154
2127,glaciers,fixed,8.934357471974456,6.87681517814366,11.121105121445952
2128,glaciers,fixed,8.95932994119233,6.899079436674091,11.151266415218698
2129,glaciers,fixed,8.98281969940167,6.920820860547192,11.180875260395181
2130,glaciers,fixed,9.005344886348782,6.939949250483451,11.213169691820385
2131,glaciers,fixed,9.027949511318798,6.959952218302491,11.24448044559916
2132,glaciers,fixed,9.050306781131226,6.979307217360452,11.272852670684653
2133,glaciers,fixed,9.072241988628475,6.998058651594309,11.30119779327783
2134,glaciers,fixed,9.097154106441332,7.015120148630173,11.328741329275388
2135,glaciers,fixed,9.119241721000787,7.029328092511446,11.352525715696904
2136,glaciers,fixed,9.141351309856276,7.0434793533791655,11.373126377125665
2137,glaciers,fixed,9.160491564486328,7.058120425377603,11.400609921309048
2138,glaciers,fixed,9.179407672412122,7.076543636553831,11.422314972248511
2139,glaciers,fixed,9.19682916780394,7.087252826051696,11.441841394602621
2140,glaciers,fixed,9.216227788633685,7.096709818221997,11.46356410143063
2141,glaciers,fixed,9.234248405526039,7.108045106647528,11.484788808442211
2142,glaciers,fixed,9.250296358469733,7.119472478824213,11.502271705856097
2143,glaciers,fixed,9.267636923400616,7.130561134764988,11.518976451795039
2144,glaciers,fixed,9.28581892323927,7.141260937855244,11.535070528677245
2145,glaciers,fixed,9.302773789968743,7.1515504107822805,11.551442913175814
2146,glaciers,fixed,9.315833266673028,7.161499081106062,11.57231378199882
2147,glaciers,fixed,9.331355254747457,7.171159231731371,11.592503213779745
2148,glaciers,fixed,9.344268959280456,7.180514091398387,11.608227601089231
2149,glaciers,fixed,9.360206716207212,7.189546188600049,11.623464771389523
2150,glaciers,fixed,9.372862440773037,7.198269935631856,11.643168370435703
2151,glaciers,fixed,9.385358640111807,7.206708923514449,11.655855026110157
2152,glaciers,fixed,9.396835932623778,7.214782123221564,11.665654123256612
2153,glaciers,fixed,9.405183197138454,7.222549261162521,11.678675406055323
2154,glaciers,fixed,9.41560959503597,7.232237077491169,11.69123894172736
2155,glaciers,fixed,9.427831870723153,7.241971932452278,11.703368956805916
2156,glaciers,fixed,9.440208081746883,7.250292401438264,11.715099922276009
2157,glaciers,fixed,9.452232809552207,7.258358528285531,11.730030781168198
2158,glaciers,fixed,9.46399588091531,7.267384780784315,11.74426294372743
2159,glaciers,fixed,9.476492214465136,7.276274162802398,11.753087421580208
2160,glaciers,fixed,9.488084559846575,7.285001467940114,11.761715430828781
2161,glaciers,fixed,9.498756494339608,7.291509932354922,11.77117147937779
2162,glaciers,fixed,9.509398166209,7.297482665132912,11.78165085178805
2163,glaciers,fixed,9.519413899321986,7.303147226183102,11.791529198046979
2164,glaciers,fixed,9.528330158752516,7.309193877482991,11.80106571319668
2165,glaciers,fixed,9.536295660036888,7.315369305994968,11.810175392912313
2166,glaciers,fixed,9.542771478929119,7.321240930499988,11.819791734623363
2167,glaciers,fixed,9.548873587442003,7.32692846280931,11.830164129747756
2168,glaciers,fixed,9.55724001623485,7.332875142916876,11.840159569057212
2169,glaciers,fixed,9.566700897252556,7.339734065105702,11.849872571674945
2170,glaciers,fixed,9.57564560698388,7.343406293769845,11.85946167720737
2171,glaciers,fixed,9.582387953544167,7.347986122481297,11.869035577435447
