year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2043,Very Low,1.6647456911340108,4.179448877859553,3.675230926698716,4.854485686914497
2044,Very Low,1.676777695127834,4.31632218870641,3.7968194935379787,5.014143219480333
2045,Very Low,1.689881536575063,4.453790852613811,3.915362973017586,5.174285834481522
2046,Very Low,1.7067775242814673,4.593013749126529,4.035091607017332,5.333860753566294
2047,Very Low,1.7206395136005643,4.732099610179727,4.157661896947714,5.492569552699166
2048,Very Low,1.7302037268200539,4.871266791314449,4.280763175640524,5.65130823655947
2049,Very Low,1.738641027597569,5.009644987844911,4.40155608063175,5.809010465595822
2050,Very Low,1.7441862212359711,5.147508814355529,4.519827317274337,5.972265646089873
2051,Very Low,1.7456848855063667,5.286220350179137,4.63785632952278,6.137226908341178
2052,Very Low,1.7463214707718768,5.424888514741574,4.755463696588401,6.301861483797014
2053,Very Low,1.743764825534953,5.562002718154975,4.872519243447088,6.466143227322134
2054,Very Low,1.7412066646244926,5.698875691689497,4.993381186582478,6.629796190901145
2055,Very Low,1.738519892585475,5.835288937680062,5.113986547387578,6.792780658035074
2056,Very Low,1.7368284499876396,5.970556980574907,5.234020123635864,6.95061098203665
2057,Very Low,1.741438774794981,6.104960318100657,5.353545118611166,7.102902285907942
2058,Very Low,1.7495247476664102,6.2415044696156095,5.4728689185919865,7.254663136915178
2059,Very Low,1.7548697248364282,6.378937018666319,5.593740840736063,7.407792981688281
2060,Very Low,1.7573682200471281,6.514376414612188,5.713763716532969,7.565577560485598
2061,Very Low,1.7571323711289941,6.6468038565226415,5.830710943072911,7.717955893332629
2062,Very Low,1.7539882174190053,6.781045955639002,5.949474818061082,7.872287220222512
2063,Very Low,1.7506131239039242,6.913620182136292,6.067673276694315,8.031147860103255
2064,Very Low,1.7489391800306042,7.046597267814031,6.18583342869046,8.178113663412068
2065,Very Low,1.7465077100825142,7.176465449120325,6.304846211460409,8.332359758650878
2066,Very Low,1.7445936345230293,7.306851069813233,6.423256293500494,8.483133174559118
2067,Very Low,1.742432391212975,7.4390960666121595,6.541193080426054,8.634922277317983
2068,Very Low,1.7431054879195849,7.570120743683822,6.658770801781726,8.786239409825034
2069,Very Low,1.7458869075953931,7.6990970340814195,6.7701205289943465,8.936249241044935
2070,Very Low,1.751687962014793,7.829515832494548,6.886268888509178,9.078016755445354
2071,Very Low,1.755972838950688,7.9587694330902625,7.002652712736582,9.224986273115329
2072,Very Low,1.75811440362603,8.088745898225948,7.118513073720927,9.376742307289353
2073,Very Low,1.758089806311825,8.217415315342974,7.230569757002802,9.528149974410454
2074,Very Low,1.7532748980229897,8.345352809077564,7.340821957437779,9.679036795040888
2075,Very Low,1.74984308577592,8.471618724820306,7.450903852696483,9.829025849863571
2076,Very Low,1.7433205292976888,8.597597712785305,7.563404353710867,9.978230240408388
2077,Very Low,1.7364519136588403,8.720433845778237,7.675275385363238,10.126258033831732
2078,Very Low,1.730500558674984,8.844412039888752,7.784792536577559,10.271305532615196
2079,Very Low,1.724764428085776,8.968327957821813,7.8930741165844305,10.415340212214186
2080,Very Low,1.724161459263587,9.091066008100324,8.000398018400187,10.558384918287443
2081,Very Low,1.7282801422845138,9.213911593022537,8.107255887859615,10.700836008051553
2082,Very Low,1.7324668166989767,9.334608584094635,8.209151269797372,10.843052666140037
2083,Very Low,1.7357813667546693,9.458976789430793,8.308336913532091,10.985037569478806
2084,Very Low,1.7316563647076593,9.581306459090342,8.417325159367445,11.126722688406808
2085,Very Low,1.7219301230116024,9.703870118383517,8.525976847721008,11.27206477807868
2086,Very Low,1.7131825401999163,9.822161188803511,8.633809794479888,11.41847144575124
2087,Very Low,1.7042096561173716,9.94111904606685,8.740202400247169,11.563825409778529
2088,Very Low,1.6957210415912949,10.058931880084213,8.838341347730047,11.708114604174462
2089,Very Low,1.6892820885448776,10.177464975840621,8.935509300415882,11.848670188089606
2090,Very Low,1.684579928133618,10.294454568842331,9.031822646852415,11.975466483244794
2091,Very Low,1.6817020350619512,10.411888048937646,9.127479019838466,12.09937439685498
2092,Very Low,1.6839725387939288,10.524427264565624,9.221478693961247,12.222327369614998
2093,Very Low,1.6839279236068199,10.638946674337271,9.313120824712318,12.354385729836881
2094,Very Low,1.6827339022765109,10.752794624941867,9.409499704403611,12.489310895636459
2095,Very Low,1.6823602274034577,10.866609227465123,9.504806452423113,12.62515386828558
2096,Very Low,1.6777761867157819,10.981625745704804,9.603223049647548,12.764420169006225
2097,Very Low,1.6656787773220567,11.094137175887814,9.69725885576666,12.902997438732829
2098,Very Low,1.655104301342284,11.202003899926806,9.787902493678393,13.040320292074504
2099,Very Low,1.6471008566732679,11.313586049098216,9.89162508115342,13.176510641118949
2100,Very Low,1.6400162425784677,11.424405637205659,9.982949628796193,13.311768112425536
2101,Very Low,1.6361769013354779,11.52940424749282,10.073155235388786,13.44616636770584
2102,Very Low,1.636224979007113,11.635040348587632,10.163567586741612,13.579834361983682
2103,Very Low,1.6392986118794146,11.743197032398232,10.25690005275538,13.708395104210865
2104,Very Low,1.6367610819367815,11.851231402194456,10.350027211338695,13.833698346314772
2105,Very Low,1.6345908876219704,11.955593585935823,10.438531693422854,13.958371318259218
2106,Very Low,1.6310939064474579,12.062798052242945,10.522670280402924,14.086605740777667
2107,Very Low,1.6259126076263013,12.167942323457527,10.606180128490571,14.212962125933322
2108,Very Low,1.6175958119420863,12.274834249464162,10.69667491550871,14.332623649804656
2109,Very Low,1.6099249856844466,12.375608661554107,10.790374396078459,14.452581838777213
2110,Very Low,1.6028446928790399,12.478765139016481,10.880090723096172,14.57005689155714
2111,Very Low,1.5972291835379737,12.582692749246707,10.971238685439236,14.68962964717684
2112,Very Low,1.5933375745354557,12.680415190978309,11.062073789170057,14.808395084032565
2113,Very Low,1.5916301656746492,12.781271120030514,11.14908640501099,14.93086286982692
2114,Very Low,1.5929112260709628,12.88500307391044,11.231052728138392,15.056400918365458
2115,Very Low,1.5927412535138934,12.989450614406529,11.31734469145929,15.174459290530395
2116,Very Low,1.5922055504287702,13.091037259444924,11.393894624494747,15.291825226103093
2117,Very Low,1.5921142884989996,13.190781483569847,11.47371489696566,15.408741462484443
2118,Very Low,1.586242904989426,13.289625130853532,11.553614829688508,15.524557272754999
2119,Very Low,1.5773058472803245,13.390070494435864,11.632851704791507,15.639506835607136
2120,Very Low,1.5694817146011641,13.4896101204622,11.711291988037425,15.753450058532934
2121,Very Low,1.5635118930471776,13.587539061034104,11.78899365048646,15.86646774682839
2122,Very Low,1.5586235120387242,13.685877013815993,11.866249479202462,15.974577193838298
2123,Very Low,1.5569668241105543,13.777768855843739,11.943072136292988,16.088808928365086
2124,Very Low,1.5592687080373342,13.87234689787123,12.0194605034111,16.202271949462162
2125,Very Low,1.5623906971623986,13.968463658390291,12.095587294532884,16.313673721625754
2126,Very Low,1.5611154415945592,14.064953580550744,12.171522346951951,16.427072962441507
2127,Very Low,1.5601866679803953,14.16046441010321,12.249833310464256,16.544246519803583
2128,Very Low,1.5576643666318595,14.255381632626966,12.328427806120997,16.664103342206282
2129,Very Low,1.5530230327906174,14.350260948372078,12.406724525526585,16.781540813450846
2130,Very Low,1.5453330295653949,14.443045149500646,12.485818434577137,16.885329856485725
2131,Very Low,1.538983169873999,14.530809358499788,12.569094455512644,16.987565196434343
2132,Very Low,1.5334239404969574,14.618080689612754,12.653935839340273,17.096951553917563
2133,Very Low,1.5302184350060113,14.710110313544703,12.73499760975222,17.205704426499555
2134,Very Low,1.5299669045815931,14.797311308136216,12.805865828464224,17.311042522525717
2135,Very Low,1.5326025343956926,14.892778726658554,12.882377541292978,17.411461127195107
2136,Very Low,1.5337372420979778,14.989644322176716,12.94591638643869,17.513677576405332
2137,Very Low,1.5341592301192106,15.078622630314005,13.027798252354463,17.622678607367757
2138,Very Low,1.533557504689387,15.16536410822614,13.09360723449633,17.731377577439886
2139,Very Low,1.5277661940834564,15.254989278914163,13.163673541356715,17.839709018028568
2140,Very Low,1.5241966697843783,15.341523194730392,13.236956797939644,17.947341009884546
2141,Very Low,1.5175087672900434,15.423912866976114,13.310148325815113,18.054419674578753
2142,Very Low,1.511102453482548,15.51487493828057,13.377404366599537,18.16045308997268
2143,Very Low,1.5054946605193764,15.606150080608952,13.443332756347683,18.261531248294983
2144,Very Low,1.5005024334626933,15.683831130342707,13.508707105461655,18.35857852172089
2145,Very Low,1.4976327571101886,15.77353161738232,13.578345463016834,18.454957362421972
2146,Very Low,1.496417152558966,15.86279246524725,13.649695304607508,18.55077817120102
2147,Very Low,1.4943894289939306,15.953309092163728,13.721466731345329,18.645783795221938
2148,Very Low,1.4914637988858912,16.04086132761727,13.786524032771213,18.740299249226883
2149,Very Low,1.4888215056597647,16.12322591682117,13.85211403618215,18.834275888544195
2150,Very Low,1.4861875955597297,16.207936065896202,13.908731346504592,18.92858733422038
2151,Very Low,1.4819828262990042,16.2925740818794,13.967366071488911,19.027405807365323
2152,Very Low,1.4778197196445098,16.37843130190252,14.036447595969173,19.125642675249786
2153,Very Low,1.4740702171932023,16.464571797448777,14.093097012872757,19.223303645457165
2154,Very Low,1.4707127598959004,16.543567351004377,14.149279067559652,19.320921229057106
2155,Very Low,1.468107304044367,16.623459580933066,14.205180443837742,19.419414168099898
2156,Very Low,1.4668368105671188,16.702722528827923,14.277667388558742,19.51342836677898
2157,Very Low,1.4681782496791713,16.787808079717614,14.351747463464326,19.613732119409814
2158,Very Low,1.4719570092630239,16.872086391868102,14.415373743627484,19.71631439497348
2159,Very Low,1.4746780211376436,16.957627583321468,14.47533605178346,19.816710074208217
2160,Very Low,1.4767608199221454,17.038231083734917,14.534691874521217,19.917011307966053
2161,Very Low,1.4773728186084563,17.11592612156264,14.589424880005518,20.017178010278887
2162,Very Low,1.4714965299223939,17.196735880676165,14.643830364759575,20.117119378933026
2163,Very Low,1.4690123037862983,17.276329644800413,14.697689415235201,20.216438235690298
2164,Very Low,1.4628856079083006,17.354852417731635,14.755027127677277,20.314820171704888
2165,Very Low,1.457131205816767,17.43297757367925,14.81902020056384,20.41234499532892
2166,Very Low,1.451935415438057,17.513934540245238,14.882530624279056,20.509260921038482
2167,Very Low,1.4481862279336086,17.593454740615066,14.944734188972879,20.605925089927407
2168,Very Low,1.4477094428045414,17.672933827942234,15.00200673291498,20.70242445075358
2169,Very Low,1.453237015782057,17.75195195826725,15.058799332721959,20.79864368360971
2170,Very Low,1.4630232586276788,17.830148987023684,15.114906634101606,20.894944174411524
2171,Very Low,1.4661561070047615,17.90582230497301,15.175997357258476,20.985087619413896
2172,Very Low,1.4676406105673723,17.983360764186305,15.240584382157135,21.06077944193537
2173,Very Low,1.4617378760872568,18.057364262752472,15.305296866367513,21.149367127529025
2174,Very Low,1.458126392991711,18.132905570748065,15.365837259604483,21.2295171844875
2175,Very Low,1.4524123348677807,18.208176910181074,15.416633754040543,21.304642855025236
2176,Very Low,1.4441568044689355,18.2854607708083,15.471093695108326,21.394861826722114
2177,Very Low,1.4370550067015435,18.359882143786365,15.520396481445026,21.487669111550353
2178,Very Low,1.4326636270218234,18.433726149596282,15.56820575349076,21.579804920645657
2179,Very Low,1.4310391122147406,18.507122512746058,15.615597702853897,21.671430049628732
2180,Very Low,1.4336088456484266,18.57700777285806,15.662752667565872,21.762706784084838
2181,Very Low,1.4371070509652504,18.650942427966342,15.714763516727485,21.853877799349753
2182,Very Low,1.4390313989884094,18.7275818599587,15.768967004518986,21.944745399695783
2183,Very Low,1.4395019989053561,18.800736060392424,15.823838670428925,22.035446214614286
2184,Very Low,1.4354467042267207,18.873154405706572,15.873858947994927,22.125895897791832
2185,Very Low,1.4313258964941797,18.945143310200486,15.92353113468256,22.218729844701556
2186,Very Low,1.4258552046866237,19.016187105416442,15.974752914315573,22.305071956341642
2187,Very Low,1.4187417453686588,19.087773274738804,16.023419424401673,22.394106628355992
2188,Very Low,1.4125292780567973,19.1611048634571,16.06753443063026,22.481973876432832
2189,Very Low,1.4084589413423323,19.231213442400314,16.114506031725064,22.56353538089299
2190,Very Low,1.405876246913296,19.302945242541462,16.161399664652517,22.644321792170146
2191,Very Low,1.4069433425693054,19.374950080091374,16.208210915277956,22.733728724826197
2192,Very Low,1.4104334117048214,19.444263178825253,16.25480488966034,22.815604132522402
2193,Very Low,1.41082213648672,19.51388832660158,16.302737715025653,22.897356734037473
2194,Very Low,1.4109237698097727,19.58290091519222,16.35503981688131,22.989168567395478
2195,Very Low,1.4099318839266257,19.650414967754855,16.41266305921022,23.08082407471821
2196,Very Low,1.403952854432486,19.715292977534077,16.468430749361872,23.172215898015157
2197,Very Low,1.4010442254797688,19.784371150062825,16.516415213807438,23.263053074131037
2198,Very Low,1.3948809000427893,19.85316689116155,16.56408605543873,23.345771270325884
2199,Very Low,1.3894342083940565,19.920269092962478,16.611345973381017,23.427047836361414
2200,Very Low,1.3845998309145098,19.988409340520928,16.658220423203822,23.50778203094652
2201,Very Low,1.380539191797975,20.056124060606674,16.70473125645908,23.588009080261514
2202,Very Low,1.3806002089360812,20.12300275617147,16.750904819051172,23.66777219993716
2203,Very Low,1.3854991934818113,20.184727089760862,16.796867533807763,23.747288008899993
2204,Very Low,1.3941063872143111,20.247405936339007,16.842764933183172,23.826542039623977
2205,Very Low,1.3980337129948728,20.316827350998803,16.88870626062156,23.905959620420393
2206,Very Low,1.4000112885543072,20.3862261326599,16.934550307363395,23.98532380376767
2207,Very Low,1.3927144162127183,20.450912557924628,16.980238936398198,24.064533532236528
2208,Very Low,1.3873492132163343,20.521814672653072,17.025500194085517,24.14311593504589
2209,Very Low,1.3776255752306117,20.592356766825866,17.070235347856343,24.22117321145255
2210,Very Low,1.369255581032573,20.662269191565052,17.114396126685865,24.298487922759445
2211,Very Low,1.363458511700052,20.72673916396003,17.158361871049742,24.375133597533527
2212,Very Low,1.3590716925629438,20.789567785449123,17.201959733393977,24.451893762081177
2213,Very Low,1.3573206647383855,20.848982463319437,17.245233328644638,24.527572804332188
2214,Very Low,1.356631767492518,20.906532103125592,17.288846642546993,24.602887219841886
2215,Very Low,1.3544871648587187,20.96424925100176,17.33303751609495,24.677928568765452
2216,Very Low,1.3510693193003538,21.02175355142023,17.376977186858866,24.75262538318274
2217,Very Low,1.3469094142966862,21.084206167767313,17.420630224218925,24.82691614083961
2218,Very Low,1.3429971518407773,21.145135612796896,17.463977197808177,24.900519354576566
2219,Very Low,1.3393246494895623,21.209817193125538,17.507027562632857,24.971752248445423
2220,Very Low,1.3363234395699597,21.271156823679974,17.549790406295866,25.04257035823276
2221,Very Low,1.3332050553299972,21.331134842761465,17.592287019644584,25.113007831259445
2222,Very Low,1.3303877635200412,21.39302455838164,17.634515904166516,25.18306113356915
2223,Very Low,1.3274620236668881,21.452118912656296,17.676487461657025,25.258028073386892
2224,Very Low,1.3247937438412416,21.51299533953499,17.718200373563263,25.336290094316567
2225,Very Low,1.3224595222183926,21.57375742886822,17.75514963667778,25.408902698097812
2226,Very Low,1.3214602088019944,21.631249036097778,17.795659477991492,25.484072375331724
2227,Very Low,1.3213562897615823,21.689826323261432,17.84191307893273,25.559000149098104
2228,Very Low,1.3206456172335663,21.74990477675881,17.88276390864992,25.633732270694754
2229,Very Low,1.3207122864803789,21.80428322242384,17.923424752746516,25.708238424591233
2230,Very Low,1.3187800536469236,21.857277824389598,17.963917962035246,25.782558550193325
2231,Very Low,1.3174027064623348,21.912247742567416,18.004189405688813,25.856592249240602
2232,Very Low,1.3149966152089159,21.967525263497205,18.044255592191703,25.93025840644667
2233,Very Low,1.3107036625045747,22.023046716421486,18.084089709092417,26.002806511011094
2234,Very Low,1.3063224580438892,22.079410010925656,18.121452956058572,26.074950378875634
2235,Very Low,1.3030018681803806,22.136864604518003,18.157510234823864,26.14668773904832
2236,Very Low,1.2999529978847284,22.19112316329919,18.193309492096716,26.210061641349245
2237,Very Low,1.298460561966217,22.23851313428606,18.228859358585556,26.279868018605708
2238,Very Low,1.3009360737445552,22.288391467440427,18.264199664267988,26.354091318729502
2239,Very Low,1.306305449210379,22.342512214449208,18.29942803640976,26.428253897833777
2240,Very Low,1.3075244682236709,22.39717185559971,18.334614264439764,26.50250244324448
2241,Very Low,1.3073036891408207,22.45051480813116,18.36965740720742,26.575958470919527
2242,Very Low,1.307237392792654,22.50255517040322,18.400140599363567,26.64726685429685
2243,Very Low,1.3048302090487307,22.554400115468262,18.428043037758076,26.718389525830993
2244,Very Low,1.2984767345590411,22.606609057915634,18.46272946173473,26.789212912112745
2245,Very Low,1.292481255432782,22.66049584909509,18.4982120636134,26.859546651857073
2246,Very Low,1.2870484035806677,22.71398205970732,18.53338708986811,26.929410802686103
2247,Very Low,1.2831356793631288,22.766341877029184,18.56827087157071,26.998835112017492
2248,Very Low,1.2807989836310065,22.816081719702943,18.602902603761013,27.06789517413308
2249,Very Low,1.2847768982641306,22.86635714994579,18.6373221408574,27.136668515320846
2250,Very Low,1.2907785901174103,22.917878035842104,18.67144156697394,27.205388073849544
2251,Very Low,1.2937422070035647,22.969397534828907,18.702369678884985,27.273567613739942
2252,Very Low,1.293784696830515,23.020421498612784,18.730454657211872,27.343317321966687
2253,Very Low,1.2908066713867519,23.07002288541937,18.75837055053836,27.415667307276593
2254,Very Low,1.2843659448065279,23.117263825350197,18.786060170511167,27.489294266959593
2255,Very Low,1.2783462721888,23.166596436529684,18.81345928391726,27.556784747485082
2256,Very Low,1.2734450090592824,23.216162022309092,18.840578975825718,27.618909122347667
2257,Very Low,1.268401197049199,23.267160887133542,18.867443263903915,27.681776424011904
2258,Very Low,1.2638189234975925,23.317221774041137,18.894259394093716,27.748555994490573
2259,Very Low,1.2595633522486538,23.36729920270202,18.92106947419136,27.8149537879386
2260,Very Low,1.2569346732981572,23.417861312922632,18.948018136132642,27.881610993839104
2261,Very Low,1.2554882789947661,23.466334119225046,18.97486992840002,27.94923436576339
2262,Very Low,1.2545030645707165,23.51496299380567,19.001544423832144,28.016389282689445
2263,Very Low,1.252842576600445,23.56506870796659,19.028051539753868,28.083333763120436
2264,Very Low,1.2506364138558004,23.61072055768885,19.054379662344637,28.150036263455387
2265,Very Low,1.2487750941367783,23.659545193832976,19.086776308344632,28.216471698784346
2266,Very Low,1.2453622938410618,23.70698986703048,19.126376652624124,28.282657370365655
2267,Very Low,1.2416280155629968,23.75495704957018,19.165763787737212,28.348520907572055
2268,Very Low,1.2383430019496535,23.799699528122044,19.204929848518816,28.4140485661591
2269,Very Low,1.235432068562932,23.843102454554813,19.228801920538338,28.47484408040542
2270,Very Low,1.2327995533813465,23.89256663517478,19.250449718195263,28.534455677637172
2271,Very Low,1.2304552623802656,23.94178542207732,19.271919074334207,28.593783019754163
2272,Very Low,1.2288308153897263,23.990770168132713,19.293216009097367,28.652839778435983
2273,Very Low,1.228170751794316,24.037391371604663,19.314353031913022,28.714737926487857
2274,Very Low,1.2274778652296665,24.0837288536505,19.33542732386276,28.780845672364112
2275,Very Low,1.2262612156364459,24.129897125797562,19.35655517638333,28.84677242351885
2276,Very Low,1.225254379165271,24.175209367139445,19.377532825055066,28.91249353709829
2277,Very Low,1.223799081409359,24.21734067339137,19.398364547891717,28.978019546048905
2278,Very Low,1.2202197824792584,24.263140602856605,19.419044626436044,29.043078503429832
2279,Very Low,1.216561825276099,24.30987045619176,19.44531380837959,29.10750892657674
2280,Very Low,1.213458346763994,24.36082211768822,19.473173305883464,29.1621813184941
2281,Very Low,1.2107755221323757,24.40489472684836,19.50084810331588,29.2163402280471
2282,Very Low,1.208484335396078,24.45091196897083,19.528348040671226,29.270071251428885
2283,Very Low,1.2069223174311874,24.49938191506418,19.546613473057576,29.324141890023235
2284,Very Low,1.2055363584081367,24.540953111386756,19.562094797914412,29.38433702339192
2285,Very Low,1.2041765621656997,24.585947307907475,19.58336152245539,29.444311859920933
2286,Very Low,1.2021983743429079,24.632418478160012,19.61138146538042,29.504068211154067
2287,Very Low,1.200598959494635,24.677234895692585,19.639798028385577,29.563579507623825
2288,Very Low,1.1984358351950022,24.724266967000993,19.668286977244616,29.62286323625401
2289,Very Low,1.1966469037874528,24.77109858140182,19.69661814108764,29.68189544540358
2290,Very Low,1.194252310248352,24.817743572717717,19.724800322151296,29.74069339390958
2291,Very Low,1.1916315493875707,24.864181783064144,19.752821767458947,29.797301107109853
2292,Very Low,1.1893423318375511,24.91040634866267,19.780678796276195,29.853441159472325
2293,Very Low,1.1871467374687281,24.958157799885782,19.80837932893224,29.9088441798324
2294,Very Low,1.1852759743612613,25.005005562827513,19.835926269299478,29.964165599327856
2295,Very Low,1.1851256823269354,25.050088485071967,19.863378031142116,30.018869146578737
2296,Very Low,1.1863664676530454,25.095013087405302,19.890929704154914,30.077255947076942
2297,Very Low,1.1903073216170623,25.12945659819956,19.916423832668467,30.135361756367672
2298,Very Low,1.1933912850329862,25.163131271507993,19.945011575375105,30.19239568475716
2299,Very Low,1.195066456016205,25.20500483381447,19.972150936029788,30.2494226405377
2300,Very Low,1.196765215994935,25.252504792176282,19.999217469976774,30.30638227828465
1990,Low-to-Neg,0.49837398867748495,-0.8726136701242013,-1.0165501249176314,-0.7622554230824884
1991,Low-to-Neg,0.5272213312401928,-0.8176537172466929,-0.9525385099442605,-0.7143609997448793
1992,Low-to-Neg,0.43867526698570775,-0.7601983288749219,-0.8857419570596815,-0.6643764028642438
1993,Low-to-Neg,0.23587262788188731,-0.7101739274731945,-0.8277869319700997,-0.6209642145154786
1994,Low-to-Neg,0.2658458155290926,-0.6774477412260314,-0.7898449777893592,-0.5925288740103547
1995,Low-to-Neg,0.38107868579910403,-0.6421949264054486,-0.7488627194877572,-0.5619034497115329
1996,Low-to-Neg,0.4773214410238403,-0.5972942784522108,-0.6966705331644933,-0.5228140630414473
1997,Low-to-Neg,0.5462330428936236,-0.544530362557117,-0.6350716913999068,-0.4766708220127625
1998,Low-to-Neg,0.5828024585959908,-0.48602170373262393,-0.5667739110295754,-0.42549800245819075
1999,Low-to-Neg,0.6191543283418823,-0.4243897186090543,-0.494967895177061,-0.37168321427922246
2000,Low-to-Neg,0.671524918904751,-0.3597988182601438,-0.4196828573307862,-0.31524950194879664
2001,Low-to-Neg,0.7206367895172311,-0.2909131247789625,-0.3393679758754264,-0.25503005087909325
2002,Low-to-Neg,0.7538199323654989,-0.217920892070115,-0.25425457376450056,-0.19121641763037958
2003,Low-to-Neg,0.7750308336830676,-0.14226375199312621,-0.16596163977153722,-0.12499837041807328
2004,Low-to-Neg,0.7822237354285186,-0.06504185966495543,-0.07573240503558352,-0.05702572795841662
2005,Low-to-Neg,0.7944488566545763,0.012669431374098122,0.01074184082161457,0.015319483197870283
2006,Low-to-Neg,0.7996095490456511,0.09137648044524166,0.07965777912632657,0.10657025535271286
2007,Low-to-Neg,0.805680650069951,0.17007439656324033,0.14849014309740857,0.19825841124388002
2008,Low-to-Neg,0.8185399554061805,0.24943550942055637,0.2179883482704699,0.29062543521157347
2009,Low-to-Neg,0.8420528243817007,0.3294099521873213,0.2883447451053944,0.38420165046268323
2010,Low-to-Neg,0.8667551829042239,0.41156323999921524,0.360329544640515,0.47991354829824046
