year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1985,-0.32784059092626605,-0.25948258331641383,-0.19434411642539617,-0.42157675711846265,-0.11017406157534555,-0.3299324166636363,-0.8286847447984955,-0.7593106504120728,-0.6866211461176097,-1.1632509482747129,-0.3740671154686177,-0.869401892749,-0.5039782450588289,-0.44446429344809735,-0.38357852995747166,-0.693173214177163,-0.20806226538754558,-0.2849181955510921,-1.4068426471204492,-1.266101670028155,-1.1243048616649798,-1.9290621274767834,-0.6024711522169376,-1.2075136661529546,-3.1901379096081137,-2.956097453887119,-2.751408789463529,NaN,NaN,-2.8990094701234406,-0.869401892749,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1986,-0.3135169984772847,-0.2466579837215151,-0.1852773494538093,-0.4020894234016372,-0.09045853860965039,-0.3128356388636363,-0.7686648290588644,-0.7052615590650029,-0.6385684225313579,-1.098495265115737,-0.3241162400992134,-0.834535559741,-0.44349650560178006,-0.38594694349097125,-0.3242894858863325,-0.6283974303290804,-0.14883831613714096,-0.2674289529973811,-1.3196246027963487,-1.187608946054115,-1.054602914926865,-1.7720072162327065,-0.5926984413863957,-1.0398712635040286,-2.9976213933804057,-2.778922798069043,-2.5851174356290563,NaN,NaN,-2.87330639322433,-0.834535559741,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1987,-0.29515151196538564,-0.2326719587453614,-0.17549364545392576,-0.3769993467799329,-0.08308319258231091,-0.2772240555636363,-0.7212873231149659,-0.6634395193281621,-0.6024120455424566,-1.0560857248030016,-0.2894213732294329,-0.80257192525,-0.40602532998648905,-0.35280286504704783,-0.29531855330353296,-0.5898258488801639,-0.11746247386061281,-0.2675323312932796,-1.2343885594440294,-1.1108999430566218,-0.9864849216841604,-1.7634138250823697,-0.49917516656598526,-1.0571058750152584,-2.5209103504306767,-2.3150105401712326,-2.13381090345219,NaN,NaN,-2.2641210585903915,-0.80257192525,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1988,-0.27594136340318914,-0.21887373656226705,-0.16724463940875803,-0.37403695228232625,-0.07090481030267252,-0.2394074999636363,-0.6602791530226184,-0.6081830088032247,-0.5532215688217353,-0.9427916318956314,-0.2779691983848655,-0.756219824878,-0.36419572497271846,-0.31457129868335576,-0.2596275250400912,-0.5430391024876409,-0.07388844054714022,-0.24032619649713705,-1.1353999500946619,-1.0218141850526792,-0.9073763056859558,-1.6324577704107177,-0.40886085557312946,-0.9519709110260006,-2.3608536793452863,-2.169972240983335,-2.0032613028568504,NaN,NaN,-2.3658943766703318,-0.756219824878,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1989,-0.256345604414791,-0.204677125129757,-0.15713764741459862,-0.35125849858089675,-0.060857601215015225,-0.2079183888636363,-0.5937779745548603,-0.5479117064924055,-0.49862023753605833,-0.8593231328771703,-0.20889349294137718,-0.703258570758,-0.32813089387829064,-0.28295481051870564,-0.2310952166375616,-0.5109276806466283,-0.057348245171995646,-0.2040105646306819,-1.0217946602242047,-0.9195740038046736,-0.8165864934964774,-1.5630117274827422,-0.2217757417931457,-0.9955696582794187,-2.324167023616814,-2.1545181544056433,-2.0052014888546017,NaN,NaN,-2.528762061984929,-0.703258570758,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1990,-0.234242058448007,-0.19031832400083903,-0.14744017904751733,-0.3343815618644007,-0.045298116922443454,-0.1864722777636363,-0.5479761409629207,-0.5065242258130844,-0.46223024904496207,-0.8077491474757771,-0.19778511975369037,-0.616762503711,-0.31918036460610116,-0.2785371209356109,-0.23612028066552104,-0.49014986080343526,-0.06020846427555249,-0.18309095556085775,-0.8937672661410913,-0.8043545101464716,-0.7142709844460761,-1.4481295374596015,-0.12349730066485266,-0.9834099292755125,-2.1137133604194314,-1.964413295650445,-1.831621572809137,NaN,NaN,-2.179715392854077,-0.616762503711,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1991,-0.2119892351122047,-0.1754224793049739,-0.13818056598982442,-0.32030324175142266,-0.03805123768611089,-0.1858772499636363,-0.4975014859421905,-0.4606699517345052,-0.42126793523601336,-0.749140820716365,-0.18419791582809175,-0.549639662829,-0.30075987786309205,-0.26535382023759135,-0.22900528346978674,-0.47442168505486954,-0.05099726382366347,-0.16452606374567214,-0.7699381279884334,-0.692913277586364,-0.6153105908826743,-1.2526007048350503,-0.1208128012063122,-0.7139692783355716,-1.8331150441257718,-1.702178359654731,-1.5876218970679716,NaN,NaN,-1.7564531798143612,-0.549639662829,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1992,-0.18766985959627436,-0.15975502211646397,-0.12689880594266206,-0.28672447885278673,-0.03045863138893188,-0.2029914999636363,-0.4454023673020944,-0.4131298235824019,-0.3785344935619533,-0.6984568790168372,-0.13872674476370872,-0.532529887286,-0.26444153580869284,-0.233068328095416,-0.200155697986401,-0.44068353196494786,-0.031881216080388894,-0.188701326196844,-0.7678529893171177,-0.6910367368379038,-0.6136442129475125,-1.31711627830838,-0.06545864262478428,-0.7196871280670165,-1.5465164222408347,-1.4278402945839543,-1.3215013506282347,NaN,NaN,-1.3626232316025886,-0.532529887286,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1993,-0.17027262502505217,-0.1458468600773538,-0.1161616168583396,-0.2687877037264936,-0.022497326280004993,-0.20021944446363632,-0.4108723015914757,-0.3823370679335558,-0.35174341487095656,-0.6299172180593041,-0.13416368054605166,-0.457681330768,-0.25357065259311645,-0.2275311247918177,-0.20148129992673253,-0.4246877723714232,-0.033531409644583184,-0.1796168153936214,-0.9587416921841811,-0.8628288743482226,-0.7661965236907528,-1.5250537720138402,-0.19516344372379474,-0.7577068805694576,-1.9292895434387796,-1.8049694389117974,-1.6870611329133087,NaN,NaN,-1.3434786406719077,-0.457681330768,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1994,-0.15800326474166715,-0.13463392235695593,-0.10816427952792748,-0.26474085350864107,-0.002777614216513966,-0.1684939166636363,-0.35560474629432515,-0.3308573266625623,-0.30493238990964916,-0.5505279206419209,-0.10103957040063716,-0.388064822284,-0.24476545694295174,-0.22428778438326402,-0.2026838216628533,-0.4041997180809435,-0.030204036687638925,-0.15549810582941237,-0.9414337183490591,-0.8472523956124487,-0.7523645296378088,-1.408626426004768,-0.2914436219431683,-0.6639641284942628,-1.8468849947295918,-1.7306746145122895,-1.620418131349853,NaN,NaN,-1.1756852332699044,-0.388064822284,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1995,-0.1452805157243283,-0.12184245680504802,-0.09675114502967042,-0.24682428998403547,0.0012337523244197114,-0.1380746944636363,-0.30564329158715964,-0.28494305361281436,-0.262956986273335,-0.493813257352016,-0.08245743328462928,-0.305494746295,-0.22410193639939083,-0.20752724978030468,-0.18890721407522498,-0.4049569785656499,-0.013901511801225107,-0.1020575826818294,-0.8004464725063071,-0.720369557805716,-0.6396919103806312,-1.322440045083041,-0.11733250423293033,-0.7604019641876225,-1.5001736254416123,-1.4011739889246553,-1.307516541589912,NaN,NaN,-1.057131669360948,-0.305494746295,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1996,-0.1318804039304266,-0.10676754066224514,-0.08353235626853714,-0.23405283279583441,0.022929482548860684,-0.1131857222636363,-0.24489781709340744,-0.2287391219905479,-0.21123090299727765,-0.390775157433466,-0.06791471343850751,-0.279520663348,-0.1992428031317443,-0.1858930430756618,-0.16946681386376533,-0.36613004263359916,0.002248060765532188,-0.13944633657282057,-0.6474723736706594,-0.5826990355171753,-0.5174397712506662,-1.1393886939076114,-0.027629062143128102,-0.4555838108062744,-1.2607268936171065,-1.180903576880782,-1.1021256459446618,NaN,NaN,-0.9875334270864919,-0.279520663348,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1997,-0.11959944125072759,-0.09038961559664827,-0.06850813853296812,-0.2145578699330027,0.03978134319380684,-0.09209661106363631,-0.19599151868192663,-0.18263732714774106,-0.16873424901093187,-0.3259149951529929,-0.02854617432228622,-0.210148772326,-0.14797818231884952,-0.13815073722719662,-0.12581020053483044,-0.3283735179998347,0.05401981884678961,-0.1368076151067561,-0.4937183606383932,-0.44432662189143446,-0.39456434896623116,-1.004433893401535,0.1233290989470613,-0.42439217567443843,-1.0710629030308687,-1.006954317320726,-0.9441294127252369,NaN,NaN,-0.8148721992149919,-0.210148772326,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1998,-0.09459184563345172,-0.07107571461120388,-0.05002802672724278,-0.19983201052646346,0.05895612710321243,-0.0659291666636363,-0.13885019539597873,-0.1293792114391672,-0.1194762529827758,-0.26257753047087123,0.008314083873117165,-0.118133744327,-0.11049150151712964,-0.10307657565322481,-0.09391929130966749,-0.29669520551597717,0.08528706933552939,-0.09964726621454423,-0.33819232114329345,-0.30435945588274593,-0.2702727782793854,-0.8753600522986954,0.29752239783137613,-0.4012865543365476,-0.6950202291231897,-0.6489315113190309,-0.6017840793240943,NaN,NaN,-0.7709233996014468,-0.118133744327,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1999,-0.05938870651782302,-0.04257627072640591,-0.029028418335486573,-0.17076359154297358,0.08463555162984233,-0.03260436106363629,-0.05190959116736531,-0.0480464738227262,-0.04378600310285212,-0.1628690870548998,0.06507627625042568,-0.0583946314725,-0.06526647301747816,-0.060297466632102115,-0.054526769205106795,-0.25808406724685096,0.1263907368245932,-0.07188237363641925,-0.175663806773378,-0.1580903447691938,-0.1403850475944359,-0.7152127702472455,0.37775653935534403,-0.19428448677062948,-0.4491773222037381,-0.42374322035640016,-0.398225710343877,NaN,NaN,-0.6707032336367553,-0.0583946314725,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2000,-0.023376871177595803,-0.009665376935113046,-0.004498004441134929,-0.13982982308811523,0.11382590365953188,0.003957722236363703,-0.001830237346486241,0.0001773580004678088,0.0017203462684172164,-0.10777459186719493,0.10789493073153877,-0.00850888165561,-0.03638651693988435,-0.02978077844507787,-0.023626713644845723,-0.2291685713376873,0.16177551365228307,-0.04322274381464186,-0.00623678396098587,-0.005612854148807356,-0.00498424364860055,-0.5581741577176825,0.5769753679958735,-0.23769707679748553,-0.28754286463905804,-0.2739037425966827,-0.2642630271152077,NaN,NaN,-0.2893630562230687,-0.00850888165561,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2001,0.008969824734083543,0.02132027888287258,0.02972303664074285,-0.10933309450727267,0.1460314772274293,0.028716666636363686,0.048709326007988364,0.05330227263261289,0.05755262967816384,-0.056989749074148735,0.16102979472902737,0.0506707581607,0.012789645815482364,0.019341925435858442,0.02519518538966441,-0.18319663462928848,0.20792430854636773,-0.014422828500921137,0.1345471954466753,0.15151622541271276,0.16835890251734673,-0.36080698778607084,0.7029256380090918,0.051730203628540306,0.22915892053604558,0.25198174970975684,0.27363140717652035,NaN,NaN,0.25111413603752597,0.0506707581607,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2002,0.03981732093222032,0.054481290945624594,0.06800054358139569,-0.0697498132233504,0.18513158712772707,0.05659416663636363,0.10555485581762025,0.11440715138290214,0.12274649618077639,-0.016272189115668675,0.24323979008660418,0.112783900174,0.06674681625928809,0.07475156101072766,0.08256001638610214,-0.11346226760049444,0.26592835019385735,0.04990450685674486,0.26797689552115334,0.30177401745452287,0.33531948310158455,-0.24744996131930527,0.8687478710444088,0.3840820789337158,0.7006672134141922,0.7420501753809808,0.783165262679893,NaN,NaN,0.6898753433700215,0.112783900174,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2003,0.06882975484651147,0.08869701286458587,0.10796723319500609,-0.04023576993565234,0.2129614989422784,0.0953233611363637,0.16369417345140866,0.17705233484230165,0.18946726413677029,0.0328769017225198,0.3151853052812556,0.203065434369,0.11241152546641985,0.12440119090011414,0.13543873698639333,-0.07124238847068202,0.3013122297031576,0.11952950304204757,0.4030378769377681,0.4538688272857128,0.504321285991106,-0.16793835374895966,1.1041994868085527,0.6563944816589355,1.0631323555947518,1.1256505742284646,1.188718080275316,NaN,NaN,0.9549218843666174,0.203065434369,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2004,0.09736835242715525,0.12345437937351633,0.148585802239205,-0.004337157483732795,0.24398266312304628,0.12239602773636366,0.22135085400387414,0.23932192370416816,0.25617415176112013,0.09065822342998434,0.3889070497421483,0.280523434552,0.2009290431525433,0.22037923534785797,0.2366025066831553,0.02773395305208956,0.40469919527168957,0.18753883188421067,0.5234829482881678,0.5895043752433824,0.6550342009564241,0.03877007578061411,1.1469621030984403,0.6542348861694336,1.1053708721616446,1.1900950565495367,1.2725935883015822,NaN,NaN,1.213541885887722,0.280523434552,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2005,0.12705307756760012,0.15872357906485424,0.19015127432969806,0.019521827471552577,0.2834856841612759,0.13490261113636365,0.2668822265957696,0.2896740318283255,0.31090735449593143,0.1451792061625966,0.4341156731041891,0.333157912168,0.2593940990503244,0.28513072278658713,0.3071676724016886,0.08290734328228323,0.4641322163856479,0.2505139047449285,0.6382931839261867,0.7187944246187419,0.7986962461265558,0.1813677757713344,1.2579557005315838,0.727204418182373,1.5239821233439323,1.6293081240443832,1.728805639766234,NaN,NaN,1.4810737354618184,0.333157912168,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2006,0.15622237455292665,0.1939006954049961,0.2313127696365996,0.05663597724293476,0.3197706126698767,0.17063997223636374,0.3329709486694383,0.3604486235221853,0.386334587288074,0.21409672579830313,0.5126022761627154,0.413940397176,0.3317653961609646,0.36692937427246974,0.3972390755525277,0.1734473962401043,0.5495131836632166,0.3268577749078923,0.7435294478180955,0.8373030373661374,0.9303783806745743,0.23083082575896716,1.438970713690559,0.8508980751037598,1.8349027799534576,1.9612939099376558,2.079726899638451,NaN,NaN,1.6682619083154182,0.413940397176,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2007,0.1849312792299977,0.22931210050543782,0.27300019237297646,0.09558744575669596,0.3557714919186365,0.2408398611363637,0.40860227446733804,0.44105456611161475,0.4719020580882378,0.29552431813530333,0.5934177728962993,0.480652168664,0.3831253921041518,0.4235538937456784,0.45847220570785197,0.2238322108731004,0.6057110170135921,0.4076969320123845,0.8509689818351612,0.9582927956462968,1.0648174670786994,0.41997824948366813,1.515938427337656,0.755551528930664,2.037542782834629,2.1822061640808665,2.317616973125147,NaN,NaN,1.7704766164571324,0.480652168664,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2008,0.21450426151600135,0.26489313946351334,0.31447481947086237,0.11336559524189035,0.404329261386033,0.2952349166363637,0.4653789918741612,0.5023771717011485,0.5366381875008148,0.34886914790566015,0.6483653566744156,0.533499971303,0.43951827228691065,0.48636760663568124,0.5267988205446522,0.2914113303148767,0.6688099668503599,0.4865355665033513,0.9610649445879562,1.0822740102238493,1.2025805426977483,0.5063153761036091,1.6710343458582366,0.9397127628326416,2.329828862820222,2.4943404940083154,2.6474828149017156,NaN,NaN,1.9117139587577285,0.533499971303,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2009,0.24382808835872913,0.3008899748154665,0.35607527416295043,0.14832043930424313,0.4398688616161873,0.34570961113636367,0.507356137360029,0.5469106756591002,0.5855217870312799,0.3998905129608988,0.7071638990138905,0.597413119945,0.4801511556960507,0.530954915828429,0.5737008878116516,0.3296165807692693,0.7195506047415745,0.5546272212808782,1.0783597857281022,1.2143620223963678,1.3493515746746132,0.5836702559343473,1.822957015535832,1.10294189453125,2.6756193670413215,2.856220709973141,3.028919025125769,NaN,NaN,2.4151510581692697,0.597413119945,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2010,0.2736062199879355,0.33671976518366054,0.3986692659800331,0.1771326650328407,0.48470582590209565,0.40811886113636364,0.5615026044163605,0.6045280455525006,0.6474036294858041,0.43768577987879836,0.7610725697555919,0.688776820424,0.5274390767606487,0.5837177958403745,0.6301207991045848,0.3719367631223729,0.7662611300490387,0.6660145530646496,1.2024778001833718,1.354133743341947,1.504660443261199,0.792503975206547,1.912621828053917,1.0581675529479981,2.9967240325977262,3.1972164349515193,3.3909418090425865,NaN,NaN,2.5053843201221917,0.688776820424,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2011,0.3043190990888948,0.3730472173429249,0.44106547572566834,0.20136441803810287,0.5262994538882457,0.46471083333636376,0.648849639888153,0.6982483757382263,0.7462467574883622,0.5411965348586198,0.8599151466192735,0.751769814166,0.6460989402559729,0.7219968335830447,0.7894005503327528,0.5103770497588372,0.9234884516047681,0.797527819330042,1.3366913582789994,1.5052742532154424,1.6726018653689783,0.9452571428640018,2.097507631132787,1.172118040919304,3.1096654527701384,3.3408572992022965,3.5558466938502677,NaN,NaN,2.6428689314413556,0.751769814166,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2012,0.3364784998212521,0.4114917434718218,0.4847829735884577,0.24356331688125696,0.5738921812193299,0.5301521944363636,0.7049076635269026,0.7583598363889106,0.8110893972248155,0.6018721931620354,0.9160467403980898,0.778427461061,0.683464313778502,0.7606231944521649,0.8285025141475527,0.5533966332985116,0.9495457477141549,0.9165590698068791,1.4700084392345873,1.655405222667254,1.8394215256523818,1.0709440851720706,2.2678251947630335,1.3359959244728088,3.789900329260771,4.040138215160042,4.272910166755682,NaN,NaN,3.6165069656815896,0.778427461061,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2013,0.36839668317030694,0.4491765849471875,0.5287873305933717,0.2745830985774965,0.6160358449570783,0.6062968889363637,0.7533547578598746,0.8095207673200395,0.8672636331108934,0.6368766844487106,0.965501445889724,0.865110281381,0.7441898586824919,0.8286494887927511,0.9031010975440407,0.6200199092860126,1.0243267971761247,1.020487349683588,1.6128857038770044,1.8163021017440986,2.0182038435596428,1.2239035376271215,2.4206583278144387,1.5293026685714721,4.056102521469414,4.327398053307158,4.584245531276211,NaN,NaN,3.9556210652550257,0.865110281381,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2014,0.4013058280562502,0.48748545807724564,0.5727875644397351,0.3110781834823113,0.6501632999898175,0.6805896943363637,0.8027952533535666,0.8635816613616782,0.9252852591488886,0.6926675309334607,1.0293452146807323,0.939145699414,0.7942266982053658,0.8838719897518694,0.9619657667930743,0.667448796246864,1.0797702082309595,1.061065118963068,1.7624417976097213,1.9847201407424073,2.205343380151476,1.3930536751258862,2.585623283267751,1.685045337677002,4.237205579665805,4.531259035261701,4.81099883704831,NaN,NaN,4.286040614239635,0.939145699414,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2015,0.43482531841853056,0.5266110391289662,0.6173581703028026,0.3408593079688046,0.7035387809803432,0.7268805003363638,0.8673449273549718,0.9331135869984601,0.9997601743514251,0.7631366961195175,1.086286514474734,1.01763142672,0.851231329504267,0.9491039603593836,1.033030409891272,0.7187791272987847,1.1461024890870737,1.1191089803522283,1.9148698783231664,2.156372380389118,2.3960766339851607,1.5380826099987635,2.7776689235749537,1.892512035369873,4.972341697871473,5.289113618285528,5.592370958320936,NaN,NaN,5.164526158751205,1.01763142672,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2016,0.46859101866283326,0.567378539718976,0.6630874813341224,0.3788487593176538,0.7510049433174154,0.7536373053363637,0.9360279838650973,1.0065541806686356,1.0779658422958973,0.8399965501514846,1.173753905013688,1.08816784945,0.8669334942462987,0.9666643180056353,1.0490080773084534,0.7433678584311434,1.1710839315402044,1.1942859823053533,2.07000247440674,2.3310702276316775,2.5901940478382683,1.706122009146856,2.952767820785341,1.8652884483337402,5.419826951772403,5.758637492599077,6.08127145733282,NaN,NaN,5.690410443944824,1.08816784945,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2017,0.5041820585424417,0.6075790636484927,0.7082608236661048,0.4167216336865204,0.8005472581412598,0.7971793053363637,1.0507721465900248,1.1293415138059597,1.208108008102328,0.950272772289014,1.2977817561774283,1.17695745555,0.9456475532303681,1.0549106933178716,1.148410621407808,0.823642170950309,1.2550872247095146,1.25936729257757,2.2225274067677034,2.50283153381083,2.7810484921362293,1.8503035971941026,3.1438031864886464,2.0228739261627195,5.598402688055789,5.964030656990686,6.312266854301813,NaN,NaN,5.73581602381169,1.17695745555,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
2018,0.5399214169166051,0.6500405807139537,0.7550533676271711,0.4430208466673376,0.8378725989477305,0.8568468333363638,1.1227102416630348,1.2058019974917666,1.2892869204347217,1.01560078870421,1.385442724080047,1.20556921092,0.9903081318023417,1.1052564049651261,1.2022357147182285,0.8677840649833538,1.3129371528999354,1.2730523759668522,2.3773779299241236,2.6772117332193224,2.974812948142184,1.9944383076082164,3.331681065630201,2.074393606185913,5.848209130880618,6.237323843730239,6.608076792650821,NaN,NaN,5.965000044906917,1.20556921092,"posterior_predictive_ladrillo.jl | tag L28 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L28.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
