year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6708752552762045,-0.8855929452876715,-0.7897419178623906,-0.5646029681943607,-0.48052213425852286,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6406504622635274,-0.8455436709167542,-0.7538149905757876,-0.5398503070936803,-0.4601182633502363,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.605765861577416,-0.79509674259967,-0.7136006430654196,-0.5112148565660407,-0.4369119362310628,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.5889231502713599,-0.7737743516746974,-0.6923297024492361,-0.49664236251980626,-0.4254272005281617,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.5513570381391275,-0.724430147964322,-0.6477230776094316,-0.4644632019251381,-0.397642444098613,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5176336487570752,-0.6784910931757898,-0.6090688855114168,-0.4362191381660814,-0.3730850799805344,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.47326816885229084,-0.6204331954519763,-0.555976540128927,-0.39818982422835586,-0.3415054466626356,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43613266640431425,-0.5707894125926468,-0.5106616992671389,-0.36699323904833914,-0.31518795398590627,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.39120404681857046,-0.5090549703359359,-0.45774730159263555,-0.3300329411981961,-0.28323264923760555,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3167183977093222,-0.4126146222652097,-0.370632377583472,-0.2673484917693968,-0.22960577834883533,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.276229113328589,-0.35896784267815285,-0.32330225099378107,-0.23208628271137222,-0.20080801383519012,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22937696087297788,-0.2975331915479036,-0.2680435934364737,-0.19310327873146255,-0.16721605748576007,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.17194521070167257,-0.22243128172373364,-0.2006176376249324,-0.14465684879339918,-0.12579136040783984,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.11123418768410676,-0.14333849431465667,-0.12905601740003997,-0.09375409332194684,-0.08132935988921426,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.050025585887132795,-0.06541483290291117,-0.05847051407264271,-0.04194197089090571,-0.03623661943563466,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,-4.7604360160269366e-5,-0.01104499237020029,-0.0058724859872507865,0.00530874977726092,0.009272322823773257,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.07033226713580243,0.04733855572990871,0.05728132747140276,0.08442685678623071,0.09674477431363085,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.1502168710782028,0.10774353459934502,0.12609447063315277,0.17706167680811297,0.19911960833904582,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.21190570534843411,0.15327317305340665,0.17799089443885516,0.2485583630725187,0.27809043337888256,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.25508099770963155,0.18451332291247138,0.2152364529309755,0.2993316172640524,0.3346633492025394,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.3135883311323151,0.2268990840772705,0.2642654201525615,0.3677557170608692,0.4103885043120298,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.4079178756805426,0.2968611755466784,0.34323929876955817,0.47625692273237263,0.5292840220448779,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.4680348811305899,0.34286102134492125,0.3951519828614609,0.5483777909333775,0.6083302312438187,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.5198473326005628,0.38079414865264105,0.43993091461379064,0.6081888983532129,0.6743602647545519,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.574114915111517,0.42057687025656776,0.48609375563132257,0.6712865622285683,0.7452149049545688,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6440311631139084,0.4714630667236714,0.5444549367323985,0.7514629724327352,0.8345364979700944,2000
2016,SSP1-2.6,glaciers,1.1177753966933794,0.7159468920738843,0.5249595704261171,0.605154576178193,0.8353871406680422,0.926543178103428,2000
2017,SSP1-2.6,glaciers,1.1391312798586102,0.8419420922185061,0.620247443627355,0.710465658523994,0.980673211093492,1.0885963282301392,2000
2018,SSP1-2.6,glaciers,1.1748860403608246,0.9201290325664504,0.6776653028817081,0.7758365458977006,1.0708686907318825,1.1901951020857797,2000
2019,SSP1-2.6,glaciers,1.1994301238849794,0.9853580490666394,0.7240162539186068,0.830602917847014,1.1476113102130858,1.2733182101306277,2000
2020,SSP1-2.6,glaciers,1.2194860299493357,1.0785229563298862,0.7923484955009902,0.9089660936501147,1.2548263879689963,1.3942253234215913,2000
2021,SSP1-2.6,glaciers,1.2474135047730226,1.1468900856578395,0.84162811759251,0.967589918012348,1.3336874330810944,1.4764132769660456,2000
2022,SSP1-2.6,glaciers,1.2835482908104245,1.2147819133220126,0.8911764317925803,1.0250229179648511,1.4111160096785413,1.5612946174513953,2000
2023,SSP1-2.6,glaciers,1.3148383538679833,1.287019766138551,0.9462689340937652,1.0854456202816083,1.4939324910517642,1.6520742657265817,2000
2024,SSP1-2.6,glaciers,1.3502642838046461,1.380654231991819,1.0121181113612214,1.1643275276010634,1.6006259895049526,1.7695884547427436,2000
2025,SSP1-2.6,glaciers,1.3827673269351655,1.4732996810136378,1.0807301586676623,1.2440199102401983,1.7097633347712438,1.8890818710957389,2000
2026,SSP1-2.6,glaciers,1.409937250090669,1.5675938463713295,1.151480078995559,1.324239295246618,1.818459562829306,2.0067836416678873,2000
2027,SSP1-2.6,glaciers,1.4307058375628368,1.664046622088344,1.221732355295302,1.4059111301263914,1.9285054022148482,2.128003876056047,2000
2028,SSP1-2.6,glaciers,1.4508591252734018,1.7610225119931837,1.2925269202256158,1.4905394568060477,2.039936646811058,2.2549797531214466,2000
2029,SSP1-2.6,glaciers,1.4729882259349416,1.8602657515912222,1.3666186639703692,1.5737692876391007,2.1512724826590013,2.3821010297882568,2000
2030,SSP1-2.6,glaciers,1.495700582998364,1.9580598796164375,1.4380440139957498,1.658280211820338,2.2650636455101227,2.5039681030096155,2000
2031,SSP1-2.6,glaciers,1.5133906593757893,2.059225077512472,1.515908984272087,1.7443613463846015,2.3802844130656715,2.6269823746209635,2000
