year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6772872008578401,-0.57674740117365,-0.4743341788534261,-1.1516669939559279,0.025520030738153603,-0.5797470959750088,-5.617451071715647,-5.076142801611888,-4.378275412387228,-6.616579886787351,-3.3751537389831494,-6.4967437354,-3.8697960886877505,-3.749762540051111,-3.624680176521359,-4.327665890974788,-3.1800107136445805,-3.709659749811346,-4.273528284622168,-4.0107116967409056,-3.6839082801599714,-5.060195743679696,-2.912407291687773,-4.497396707534791,-12.645549131744946,-11.606637967492153,-10.752379012453321,NaN,NaN,-12.932223767549981,-5.2953584947638985
1911,-0.6692202303395941,-0.5722640537666417,-0.4717928721616068,-1.1503706188287575,0.040170699374008904,-0.5743019017306241,-5.5614852721005565,-5.026413386422631,-4.342528779194438,-6.562447661911821,-3.425116055571658,-6.40783153447,-3.8543391030790026,-3.736795000714986,-3.614881091624985,-4.2836103577953075,-3.1988867008051773,-3.7024556940252134,-4.238681454379989,-3.978007902513181,-3.653869277744,-4.980708084477113,-2.79177940747029,-4.502541589736938,-12.500722338858818,-11.471692524012655,-10.628061011985746,NaN,NaN,-12.7859735900405,-5.2304739986466195
1912,-0.6623669577105381,-0.5681435972303791,-0.47061679450742355,-1.1395670757696963,0.009475686631100835,-0.5688701542941008,-5.499353548777464,-4.974230511302634,-4.303434617566189,-6.5035461966533905,-3.3975529997227487,-6.33277965459,-3.8229917333291126,-3.708261975512962,-3.5906497530321446,-4.256190678473034,-3.1470194827493985,-3.6499250238591983,-4.205302042798575,-3.9466812825533593,-3.625095233787365,-4.951683773567252,-2.915388626366639,-4.496937417984009,-12.39304677109823,-11.372042111329389,-10.536850434086718,NaN,NaN,-12.504873544685173,-5.179449823579343
1913,-0.6551282816833257,-0.5635289416242508,-0.46905385721850396,-1.1387876568292157,0.005491945388603937,-0.563472453030673,-5.435132419972565,-4.9182460677859705,-4.253267798802388,-6.373123681805762,-3.382740443785418,-6.26434474858,-3.7561743531542415,-3.646203353363501,-3.533737805205063,-4.191883617448273,-3.098974448292692,-3.6160070245916187,-4.267180883297363,-4.004754652574636,-3.678436631737265,-5.041631727725314,-2.948455008850392,-4.43869423866272,-12.422469543480297,-11.41396112717803,-10.597284092626747,NaN,NaN,-12.481187939747363,-5.135042622382064
1914,-0.6485102306272272,-0.5590553776114766,-0.46728057816518975,-1.103139374403532,0.0147976947186594,-0.5580358418551359,-5.378132004398509,-4.8703873797544475,-4.219867829559816,-6.302634065244822,-3.3138283110074807,-6.15112605962,-3.7287709978927137,-3.62282519181608,-3.5153207151385453,-4.152616188379403,-3.0843911051285784,-3.6001985376531427,-4.30860320432645,-4.043629553217116,-3.7141439024652008,-5.171905555576126,-2.886907108174131,-4.3344473361969,-12.234188301388187,-11.234271404921103,-10.430206070503598,NaN,NaN,-12.215842947480144,-5.045851638234787
1915,-0.6422030921330264,-0.5551991164504786,-0.46653468465590503,-1.0857134894515266,0.0012355330412625036,-0.5526043805209073,-5.312678529389441,-4.811508522713023,-4.173018743929623,-6.34023651260052,-3.2904101961386307,-5.99616084966,-3.7285942414937945,-3.623748588568855,-3.51573290627904,-4.15248555605033,-3.090105419139146,-3.567949086969549,-4.291918272404142,-4.02797072351873,-3.6997609957031985,-5.08984902955253,-2.973822875338778,-4.308618783950806,-12.059190874625692,-11.067064533079686,-10.271407173770376,NaN,NaN,-11.887195821280871,-4.914914133087509
1916,-0.6342980733620374,-0.550699971912838,-0.4659120262914929,-1.0922028358584195,0.03297444756879436,-0.5471856984225187,-5.216158413477469,-4.731398700104593,-4.106108608076545,-6.30290807703077,-3.2331779624734422,-5.89606166753,-3.658517545150582,-3.5586080128807502,-3.4556861761933733,-4.078770273560602,-3.0346230353957115,-3.5504369562322453,-4.241608096205687,-3.980754559565793,-3.65639212990191,-5.0147751544318035,-2.9284498212956516,-4.27322907447815,-12.073849754526467,-11.09872044026171,-10.317507377988667,NaN,NaN,-11.995727195056805,-4.838842655770231
1917,-0.6266114732730391,-0.5458330207941917,-0.4644690931345632,-1.0764861664310463,-0.009325803262506384,-0.5418106946078214,-5.154312283093104,-4.6792049358590395,-4.061073382579592,-6.10335219509131,-3.109186578754167,-5.7766593543,-3.5798517333294515,-3.4831714269699123,-3.3855506580040085,-4.018585972804,-2.9730543889743015,-3.4816617792302904,-4.189834389949433,-3.932164870803748,-3.6117616577325067,-4.963232537748302,-2.816436245256861,-4.251692819595336,-12.163377173250982,-11.19852266438538,-10.42670205133279,NaN,NaN,-12.29178087162002,-4.743468047352954
1918,-0.6191859739695136,-0.5409627361100415,-0.46190779647407626,-1.0523148372805018,-0.02969252850772696,-0.5363208684054288,-5.102890791822105,-4.63851509212261,-4.025059219446234,-5.999511849782671,-3.230148349467937,-5.67177921208,-3.538159929385588,-3.4430602689492993,-3.3495136830158905,-3.9638593409978045,-2.9390473942653896,-3.470746785944159,-4.1398158314981455,-3.8852223904751235,-3.5686441750886186,-4.942343621109883,-2.7766991314029896,-4.2542582035064695,-11.78632323392833,-10.836115670122503,-10.07496227002282,NaN,NaN,-11.69048315752298,-4.662615609945675
1919,-0.6126265267332559,-0.5363930279811717,-0.45981461829867554,-1.0748451497068177,0.00607030866577577,-0.5308707150545988,-5.0571197747558605,-4.594276762340459,-3.9947672714023774,-5.987420611228647,-3.1401972264558173,-5.58503070745,-3.5359704906480856,-3.442394486121702,-3.348174896511224,-3.9268479577179383,-2.932187135232881,-3.454160482233221,-4.090604894737157,-3.8390378641236564,-3.5262228863234126,-4.823876005696847,-2.758765829528176,-4.2755896091461185,-11.498000844691928,-10.560830849325331,-9.807823679729594,NaN,NaN,-11.250664952584467,-4.599894810128396
1920,-0.6061478658739542,-0.5316667546787002,-0.45726642846968985,-1.0298598723464698,-0.01014939437097119,-0.5255169781771574,-4.9942649563123425,-4.546238952963994,-3.954276163210865,-5.931913413345548,-3.0699238396021618,-5.53279949102,-3.5116182535253797,-3.420289930102675,-3.327351446150584,-3.9093787424763753,-2.907818681775194,-3.4362096613103685,-4.040917015029149,-3.792405726213568,-3.4833904585754563,-4.816334879116445,-2.77363216843101,-4.26266884803772,-11.41555814438256,-10.491700478962635,-9.749669521655703,NaN,NaN,-11.224365852032271,-4.5716912985111176
1921,-0.5996407765745545,-0.527056101395772,-0.4543972733607471,-1.042627226827568,0.007260284711516434,-0.5200888547030362,-4.942116974759389,-4.49857854467316,-3.91403704249176,-5.793999660439237,-3.045578717116978,-5.47143054875,-3.50569034695747,-3.4144903179253436,-3.3230087097757726,-3.9248919906331583,-2.9336570742474755,-3.420304281061346,-4.00035907034062,-3.7543420438592494,-3.448428305920007,-4.683380102974722,-2.8184047821389333,-4.285170221328736,-11.345908822428965,-10.43343472775377,-9.700674702381846,NaN,NaN,-11.325210959935976,-4.534350061053841
1922,-0.5935527641522408,-0.5225925872856731,-0.45174632536980974,-1.0207363428521035,-0.019429494535410343,-0.5146193417635831,-4.8788566615598,-4.442617062499657,-3.8658821716511484,-5.781516804744729,-3.1179654789331765,-5.39706416997,-3.495996922227879,-3.40585240623454,-3.3152322444458715,-3.873726900502766,-2.92108456765059,-3.4399301355535346,-3.9546357739599824,-3.711430672413024,-3.4090134667252006,-4.613514120190173,-2.790705938275797,-4.291196298599244,-11.25787059955695,-10.361536291768186,-9.63831731231874,NaN,NaN,-11.200481604358236,-4.4840113870865626
1923,-0.5872870412214108,-0.5178037351651272,-0.4489594161786321,-1.0166173267571987,-0.013891711053779824,-0.5092426213351164,-4.821034661587684,-4.3871492830431595,-3.8197402364107544,-5.747075539155363,-3.003820774781799,-5.27797008428,-3.4703116729299923,-3.3791823178671416,-3.2921534414928337,-3.864034365394806,-2.9273822794914306,-3.4075719659978687,-3.9353750947485886,-3.6933545006281587,-3.392410189315366,-4.57426716342228,-2.7648014886665244,-4.334321069717407,-11.348979623492548,-10.456928834449581,-9.745867541146321,NaN,NaN,-11.352617614839804,-4.388945006209284
1924,-0.5810938671030099,-0.5132038141581339,-0.4463559175465825,-0.9802229510660264,-0.025228480562295538,-0.5037558468905363,-4.74972874851409,-4.325037398833613,-3.7691407451400307,-5.592195912965695,-3.000942400660384,-5.18389659795,-3.406450037734618,-3.3176416658811245,-3.23342406731743,-3.7840931661117305,-2.8517196762296746,-3.348880941217596,-3.9100449342355548,-3.669582112970045,-3.370574838795392,-4.626013009590936,-2.6995568373452645,-4.327344751358032,-11.085531785414481,-10.203223400035895,-9.500428596337835,NaN,NaN,-11.075476495691147,-4.318899224692006
1925,-0.5742256498321732,-0.508254997725166,-0.44313654821953924,-0.9880625223045991,-0.03619276473694304,-0.4983725461092862,-4.679437819463764,-4.2622694746209575,-3.7151420068742507,-5.522928122147608,-2.9438731530941484,-5.09053493413,-3.3523583014087843,-3.2647742350965543,-3.1820107684525367,-3.7612910246841627,-2.7936872277724074,-3.3296964471990402,-3.868023106633711,-3.630144574651273,-3.334350775599898,-4.601615231369649,-2.6935884900505687,-4.261248254776,-10.903593291906988,-10.030476259302379,-9.342589002092852,NaN,NaN,-11.202160503297451,-4.249565265684728
1926,-0.5671988282829535,-0.5032008399784067,-0.43999705870189,-0.9780203416091093,-0.028160824036480243,-0.49286192980679605,-4.616079380303448,-4.2059511841933634,-3.6675504437257263,-5.50854590071717,-2.8322687242599374,-4.98425517949,-3.3143129805347367,-3.2259079086380154,-3.1448361766529263,-3.6941728701862644,-2.7413088779609596,-3.227677327936346,-3.823789636539864,-3.5886314070582994,-3.296220210903439,-4.498029861883298,-2.669512146127645,-4.176789331436157,-10.82331552694974,-9.968715477779343,-9.291810816270354,NaN,NaN,-11.233488262164094,-4.167313215857451
1927,-0.5602576248805488,-0.49823626683796224,-0.4371153680025392,-0.9753222298110659,-0.013228135865956734,-0.4874995144930753,-4.522903290055316,-4.122116547554427,-3.5942248263274896,-5.391750064251846,-2.8165554840360683,-4.87102313909,-3.2140827700837384,-3.1323746220189266,-3.0558166329692753,-3.5970860820471207,-2.7002591098758915,-3.1523057764226743,-3.7759619400557476,-3.543745053455055,-3.254991316331049,-4.440396213356622,-2.585632570382054,-4.124979639053345,-10.675011868536275,-9.840116533790734,-9.176486871277234,NaN,NaN,-11.300538775892718,-4.0781088802701735
1928,-0.5528752856774388,-0.4929740495791654,-0.4333638756854161,-0.9497002793269799,-0.02612045666680818,-0.48211411562832923,-4.45816945916411,-4.065788942786374,-3.544905846897754,-5.341731374706599,-2.779511633157806,-4.76876254949,-3.11613327411241,-3.0387690361456694,-2.966948084817414,-3.486083005250599,-2.5790875861769877,-3.0399404352361508,-3.7291005375100075,-3.4997655679343445,-3.214595395826822,-4.533259153574617,-2.4906986330775474,-4.053016519546508,-10.300846749669347,-9.478347749016951,-8.820691054916962,NaN,NaN,-10.99322183443144,-3.9998759954828946
1929,-0.5459500731695794,-0.4877123439343474,-0.4285159629593833,-0.9518866712190877,-0.04779615810588876,-0.47669376459988694,-4.375718803751817,-3.9917207878102143,-3.480136006877915,-5.219437106274556,-2.715261760250524,-4.67126232061,-2.9663933209822893,-2.897483753252132,-2.832342098073705,-3.360394363871303,-2.4575143666552393,-2.9371179407293146,-3.690077628644698,-3.463142518640361,-3.180956489632581,-4.384760537740892,-2.518465165112382,-4.0196997165679935,-9.94862894802217,-9.142195071945789,-8.493514360097668,NaN,NaN,-10.474411885506226,-3.9264034714156173
1930,-0.5390814376154661,-0.4815729252563164,-0.42407492662334567,-0.9357262218201268,-0.04955895278319563,-0.4712276372042569,-4.311730268554184,-3.9346562770004025,-3.430761111177702,-5.167487464366681,-2.7105470768036204,-4.5751269904,-2.820116496374629,-2.756668570352994,-2.6949823186530066,-3.1812114617102676,-2.332750654728356,-2.8757768457586117,-3.685592813025988,-3.458933513513518,-3.1770904453964386,-4.3095374999083385,-2.5784591676716717,-3.9823153018951416,-9.598423209329177,-8.818800111323217,-8.17472976472078,NaN,NaN,-10.184452568299797,-3.8542958460183394
1931,-0.5326992715993313,-0.4760192493675223,-0.4190472444810687,-0.8937216158002561,-0.03977465942325786,-0.4658552559939298,-4.24426785459728,-3.8753500942984482,-3.3796705455069755,-5.018839346090057,-2.6635629356722745,-4.44350086125,-2.74895887880493,-2.687639384587516,-2.6289467390153862,-3.1007617684648543,-2.271074606361117,-2.6913759058172047,-3.637355367120132,-3.4136626095600584,-3.135508334655346,-4.295873711334015,-2.504374272451507,-3.9497736454010006,-9.40880021668125,-8.640516268797839,-8.007426788994781,NaN,NaN,-9.757755545159595,-3.7466974216810613
1932,-0.5266752891427321,-0.4707868210201467,-0.41499139023446396,-0.8874510519285302,-0.05846546669036298,-0.4603271397677335,-4.164932578281559,-3.806290321629943,-3.3224812017493424,-4.940081414897264,-2.6120790458912255,-4.35036960515,-2.6824731994524,-2.622717304914753,-2.5649371241398327,-3.0250238661981164,-2.1964895403340985,-2.5936906641179864,-3.5848610849683733,-3.3643966594092936,-3.0902567046671243,-4.218712620959495,-2.400249097344712,-3.9116777896881105,-9.22452296751557,-8.466759068024663,-7.846509484617322,NaN,NaN,-9.504605049194335,-3.677593870393783
1933,-0.5200770154685668,-0.4652207551095956,-0.41072842774846163,-0.9048800556986933,-0.06994617678060307,-0.4549425515261564,-4.097110779410817,-3.745214212297111,-3.269648847797352,-4.9765720247646,-2.547991431210894,-4.25953250798,-2.5554104403422593,-2.4962521735698844,-2.439187133333182,-2.912918918367865,-2.083284768860435,-2.484005719965155,-3.562432087271679,-3.343347016721306,-3.070922242642417,-4.178056306054209,-2.406882054674551,-3.867179727554321,-9.001898004853352,-8.253243470745819,-7.6415289615607955,NaN,NaN,-9.253040811952237,-3.6107844780365053
1934,-0.5131819548736007,-0.45971153776897783,-0.40622964374612275,-0.8671476765435359,-0.039872021123149276,-0.449480524930087,-4.0452886013798155,-3.697059570813103,-3.227383404562295,-4.830208201780829,-2.5123403490814153,-4.18574787053,-2.456343934482885,-2.3959986722109408,-2.340842781133224,-2.7981954539186895,-2.009498804091143,-2.3884008234197447,-3.515625823775377,-3.299419279268188,-3.0305738536361133,-4.275538574608865,-2.302770898546867,-3.853262567520142,-8.86180118792394,-8.125227072762286,-7.519637009619728,NaN,NaN,-9.500952017569661,-3.5610275453992273
1935,-0.5062413242236928,-0.4541159175167771,-0.40169539190903,-0.8725873573472518,-0.01625232540192447,-0.4440792950716886,-3.9821140199525873,-3.638889346278053,-3.1739871180804555,-4.793915928478695,-2.4341509518596074,-4.09781146916,-2.394867889559366,-2.3355382644157805,-2.2809895493131034,-2.7445105325179853,-1.9372159660399295,-2.276845914667303,-3.4686558511761447,-3.2553379006150465,-2.9900843425218806,-4.146598047900519,-2.3518351652804563,-3.7873159885406498,-8.775796187076022,-8.0521109188198,-7.453425090051778,NaN,NaN,-8.699684359075338,-3.497118848841949
1936,-0.5000182070040808,-0.44864533670297224,-0.3978025392995432,-0.8571036369764118,-0.022383356491562464,-0.43867577639493077,-3.9160225126212227,-3.5794561959264035,-3.1248874554351076,-4.695948363695598,-2.414983773063385,-3.99091983708,-2.3171871236454358,-2.257322294132794,-2.203836387153398,-2.635863820252372,-1.8256693273034268,-2.151611310785467,-3.42104507928369,-3.2106551310152627,-2.9490424433888953,-4.105147189673323,-2.2789214105694646,-3.683291864395142,-8.391342981605936,-7.676561692037554,-7.086989927001347,NaN,NaN,-8.345625635928295,-3.4142549215746714
1937,-0.4931122582333646,-0.44277524433100124,-0.39347002256704816,-0.8476207296863703,-0.029247148238757226,-0.43329123583706947,-3.846692872527828,-3.5190635198427795,-3.0741285942881027,-4.636911288064742,-2.373260221177919,-3.89691425237,-2.225722970452141,-2.1653963438093333,-2.1124039987873564,-2.5702157471438496,-1.7628157316740092,-2.0860078638250177,-3.37045765154416,-3.163178766140587,-2.905434578526448,-3.997963589235211,-2.2848045849574596,-3.566823816299438,-8.166490741909767,-7.462290687667411,-6.884781900484059,NaN,NaN,-7.953761479092558,-3.3442770416773935
1938,-0.4871231357836266,-0.43718118838476405,-0.3886987741672103,-0.8299344775639139,-0.05312345540622279,-0.4277643593874845,-3.7660183738981563,-3.4440313831003504,-3.0098660290970494,-4.5327113354947475,-2.3609298330282895,-3.79899288091,-2.1750188557508823,-2.1166640390072713,-2.064394763083308,-2.491589244702229,-1.72198297201092,-2.044928914850409,-3.3198965127071975,-3.1157270734341997,-2.861849375478641,-4.017520993456165,-2.0878342281193674,-3.444520044326782,-8.038322685381791,-7.3488334516576925,-6.784013948041328,NaN,NaN,-7.899684639860988,-3.2703833750301152
1939,-0.4806672994119212,-0.43176796591081257,-0.3840666250409153,-0.7924954131360518,-0.051055268148828874,-0.4223870190707119,-3.6764278976549005,-3.3635500156062577,-2.9413152401302662,-4.4282811200974415,-2.3432116757158568,-3.72093234929,-2.1542891255429595,-2.097501326283444,-2.0458036576139165,-2.495248348740433,-1.713370616563566,-1.9972474878484552,-3.267256619125827,-3.0663244667726963,-2.8164722241142868,-3.963238780065689,-2.1029576159611834,-3.301994562149048,-7.896158770264573,-7.219444574514067,-6.666899906965027,NaN,NaN,-7.911933543707674,-3.216350548222837
1940,-0.4745548093520469,-0.4262260969501037,-0.37947851192413146,-0.8187326453005798,-0.0488574700098801,-0.4169570836153898,-3.6019995374180866,-3.297085381767363,-2.8845129931326317,-4.364021432757073,-2.1866655124088066,-3.6258666602,-2.0514273649509716,-1.9931139222932575,-1.941447495910221,-2.3800041921176365,-1.607606748966366,-1.9552793329412288,-3.2204939326012756,-3.0224376263626462,-2.7761613997516137,-3.903583119487188,-2.1143164180304543,-3.169507455825806,-7.611335693108802,-6.94533454120269,-6.401477385149561,NaN,NaN,-7.4846792166250555,-3.1453125639455592
1941,-0.46708368708879794,-0.4203108884924291,-0.37450782167227986,-0.787446527925416,-0.04597423356597419,-0.41157092181119054,-3.4917489203322374,-3.1974210512053025,-2.798060833622555,-4.181087654289791,-2.1572426685257775,-3.52210994634,-1.980145298725509,-1.9221427521513927,-1.8707617943774142,-2.3083229554715383,-1.5652074859183915,-1.893123418634588,-3.1795002538593176,-2.983965007048428,-2.740823631403353,-3.874939801034968,-2.0068919053974557,-3.092987680435181,-7.384090876906187,-6.730302828965171,-6.201884274880722,NaN,NaN,-7.475771658546931,-3.0655835548982813
1942,-0.46088082893602444,-0.41486223738293726,-0.36964964529552746,-0.7996646616735849,-0.07834342140258696,-0.40614322749051196,-3.3989768654409165,-3.109032921296209,-2.7211068050294633,-4.144977332169319,-2.0687392994535507,-3.42794910344,-1.8436526359152308,-1.7781681226999602,-1.7213537745790248,-2.1800225842826206,-1.4029751431389565,-1.8451209848577332,-3.1407505919821856,-2.9475984003982267,-2.7074202722267597,-3.840586730746269,-2.06775180560646,-2.967337656021119,-7.2001853639536435,-6.552937683238143,-6.035535509429139,NaN,NaN,-7.568758274996826,-2.9954504168110034
1943,-0.4544723508273852,-0.40848245647674886,-0.36411395495443066,-0.7669531609868304,-0.03670987224726274,-0.40063289729031654,-3.3142988035905527,-3.02990048662216,-2.6528320024193297,-4.08222676954712,-1.9733631665629112,-3.31921268376,-1.7519506218801792,-1.684716530566399,-1.6254441432869433,-2.041891836956331,-1.313651420749174,-1.775259572809393,-3.1048497515902573,-2.91390541631272,-2.6764726817637614,-3.8033633631083137,-1.984611851749998,-2.8022913455963137,-7.047627761945577,-6.41361711151908,-5.908007636776461,NaN,NaN,-7.195089099762248,-2.910741701943725
1944,-0.44750882884964216,-0.40279132326318673,-0.3581184971741162,-0.7648590421083817,-0.021593411489307032,-0.3952644738284025,-3.234744673428892,-2.957065321517841,-2.5907475822306147,-3.9335511122475872,-1.9467695291546545,-3.20311962041,-1.7189070488126292,-1.6548691479723558,-1.5987762309889915,-2.0082235886209325,-1.2957038360512216,-1.7251830881292172,-3.0698801950032104,-2.881086443255213,-2.6463278855942574,-3.75118498881267,-1.9945197064581874,-2.6818834781646728,-6.748523104152493,-6.132071525817454,-5.63944746323283,NaN,NaN,-6.940120632661161,-2.8186763434064472
1945,-0.4417560911766818,-0.3975211275814542,-0.35312578226911934,-0.7660760193882202,-0.057507699399855804,-0.3898103627291593,-3.150203532982811,-2.878595027739302,-2.5224717153205582,-3.8958310896250037,-1.8771397900771305,-3.10310283574,-1.6844627410520767,-1.6224357718250342,-1.5683792739074767,-1.9862047228548718,-1.2830687096940632,-1.720994169061834,-3.03049856697973,-2.8441267355778743,-2.61237975283381,-3.6994514845044195,-1.9149604698460732,-2.6717501163482664,-6.704193094652318,-6.0997435052266,-5.621863075950654,NaN,NaN,-7.064113984469863,-2.7426872635491697
1946,-0.4362197107520779,-0.3921751965122239,-0.34797149878907824,-0.7361171986359953,-0.061379722530779474,-0.3843481930819425,-3.07727290991175,-2.8124161547147097,-2.4647733370251217,-3.818948161949058,-1.7918305238163035,-3.00976177129,-1.6226130156393894,-1.5602627777323546,-1.5071795606862972,-1.9256278774841504,-1.1994455853879167,-1.70151384527033,-2.975405628263033,-2.7924219429562847,-2.564888003721699,-3.7131678072159473,-1.8540332456872834,-2.6829302310943604,-6.497751961975573,-5.898950110782611,-5.431685428720817,NaN,NaN,-6.7264434873824115,-2.6733739039118913
