ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvML,glaciers,2100,fixed,8000,9.402021544430617,9.430020926676754,7.3076572929105765,11.69705397539435,4.389396682483774,1.0,1.0
vvML,glaciers,2100,joint,8000,8.7965682009172,8.979537806641693,6.3599521277846645,12.224594500153371,5.8646423723687064,1.3360930434408023,0.935603918726174
vvML,glaciers,2150,fixed,8000,11.89353850035522,11.931587311300587,9.334605458799361,14.71399144073551,5.379385981936149,1.0,1.0
vvML,glaciers,2150,joint,8000,10.727575253393345,10.99745483715148,7.724492276711611,15.220128869874166,7.495636593162556,1.3934000308460344,0.9019666647627995
vvML,glaciers,2300,fixed,8000,12.735518870373006,12.77898797680725,9.963158770843107,15.764768950358645,5.801610179515539,1.0,1.0
vvML,glaciers,2300,joint,8000,11.15094402345942,11.461057753008074,8.013197794177872,15.970397173031316,7.957199378853444,1.3715501615308299,0.8755783048149042
vvML,gis,2100,fixed,8000,8.055300675022057,8.067358408044935,7.093748723028702,9.077674695345632,1.9839259723169294,1.0,1.0
vvML,gis,2100,joint,8000,7.435443607674241,7.645429959974439,5.905584808200267,10.149556638639613,4.243971830439346,2.1391785226154485,0.9230497913914159
vvML,gis,2150,fixed,8000,10.180641478043867,10.221637629363155,8.705503698347862,11.889089921944144,3.183586223596283,1.0,1.0
vvML,gis,2150,joint,8000,8.852071434740566,9.213634276178546,6.680965213080375,12.966811725703664,6.285846512623289,1.9744546153747933,0.8695003604469749
vvML,gis,2300,fixed,8000,7.4022818750619725,7.619765445767234,5.813516629361574,10.283976412521733,4.470459783160159,1.0,1.0
vvML,gis,2300,joint,8000,5.294883712793664,5.6518876012067425,3.3349486517268776,9.179291283825254,5.8443426320983765,1.3073247306940368,0.7153042537642265
vvML,ais,2100,fixed,8000,5.020592661124575,7.1697809035229385,3.705524182815192,26.449350589947887,22.743826407132694,1.0,1.0
vvML,ais,2100,joint,8000,4.592595080480184,7.520574290445006,3.468732324933585,33.15826977892381,29.689537453990226,1.305388852452694,0.9147515822268434
vvML,ais,2150,fixed,8000,8.088406561854313,12.103590702134136,5.752084291869088,45.26139956166686,39.509315269797774,1.0,1.0
vvML,ais,2150,joint,8000,7.081035963904451,12.694602347579265,5.230532936063234,60.218683106324676,54.98815017026144,1.3917768454037522,0.8754549996657294
vvML,ais,2300,fixed,8000,12.959595521111755,16.792736083922893,10.196723529845737,48.29966742922137,38.10294389937563,1.0,1.0
vvML,ais,2300,joint,8000,9.589025444610908,15.726153704391162,7.405491478600031,62.519910778129784,55.11441929952975,1.446460920318361,0.7399170312831107
vvML,te,2100,fixed,8000,19.1764284234398,19.10582079071174,17.328312024096526,20.630882645277232,3.302570621180706,1.0,1.0
vvML,te,2100,joint,8000,13.648891918006898,13.87192545383003,8.194088325630766,20.891329778062165,12.697241452431399,3.8446540313169724,0.7117535975220254
vvML,te,2150,fixed,8000,24.20692402651364,24.117794102869937,21.873996732483576,26.042920911367617,4.1689241788840405,1.0,1.0
vvML,te,2150,joint,8000,16.18330384283845,16.833136494113255,8.968908652787864,27.345806070445327,18.376897417657464,4.408067076570505,0.66854028314845
vvML,te,2300,fixed,8000,16.362139794231293,16.301894375651464,14.785248716583908,17.603141652164606,2.817892935580698,1.0,1.0
vvML,te,2300,joint,8000,8.280748378733715,9.752949159778774,2.780330497761438,21.668532224944432,18.888201727182995,6.702952226710702,0.5060920199235318
vvML,lws,2100,fixed,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvML,lws,2100,joint,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvML,lws,2150,fixed,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvML,lws,2150,joint,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvML,lws,2300,fixed,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvML,lws,2300,joint,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvML,total,2100,fixed,8000,44.296765213202235,46.3693616790399,41.06804812981556,65.46294557679651,24.394897446980956,1.0,1.0
vvML,total,2100,joint,8000,36.95133709590621,40.613848160974705,29.29223090697537,72.67141307539461,43.37918216841924,1.7782071952832794,0.8341768731431706
vvML,total,2150,fixed,8000,58.687780556112145,62.60540839258805,54.25370993936218,95.68660423403502,41.432894294672835,1.0,1.0
vvML,total,2150,joint,8000,46.963604603867786,53.9696266019428,36.206698553797494,111.71181336748523,75.50511481368774,1.8223471012353507,0.8002279888394361
vvML,total,2300,fixed,8000,58.193036258377674,61.97699995946497,53.57779337309519,93.90077215286317,40.32297877976798,1.0,1.0
vvML,total,2300,joint,8000,42.91957782166772,51.075664295700875,33.02339631747955,108.154895957249,75.13149963976944,1.8632427938946468,0.7375380385911531
