gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,2.1801328350612437e-5,PASS
REACHBACK,pct_of_2100_gis,1.4156087812733797,PASS
REACHBACK,max_abs_cm_ais,1.407034155853637e-7,PASS
REACHBACK,pct_of_2100_ais,0.018758641584244538,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,2.1942031764865533e-5,PASS
REACHBACK,pct_of_2100_total,0.2912292465004427,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.0028025499999998482,PASS
SUM,max_abs_cm,1.1368683772161603e-13,PASS
SIGN,median_cm_2100,0.007534281679649979,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.01006934182316499,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.014342235292339467,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,9.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.0045,PASS
AIS-CROSSING,int_over_cont_2100,1.00595913848371,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.005297859690844233,PASS
P-FIRED-CONSISTENT,z_2100,0.4915240470734434,PASS
AIS-CROSSING,n_fired_2150,16.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.008,PASS
AIS-CROSSING,int_over_cont_2150,1.2012066075136982,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.008388822829964329,PASS
P-FIRED-CONSISTENT,z_2150,0.19065383119626175,PASS
AIS-CROSSING,n_fired_2300,33.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.0165,PASS
AIS-CROSSING,int_over_cont_2300,1.1985411657234768,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.014970273483947681,PASS
P-FIRED-CONSISTENT,z_2300,0.5633642148511567,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.007534281679649979,PASS
