component,y0,y1,years,imbie_cm,imbie_sd,target_cm,target_sd,z_target_vs_imbie,ladrillo_cm,ladrillo_p05,ladrillo_p95,z_ladrillo_vs_imbie,brick20_cm,brick20_p05,brick20_p95,z_brick20_vs_imbie,imbie_rate_cm_yr,target_rate_cm_yr,ladrillo_rate_cm_yr,brick20_rate_cm_yr,provenance
AIS,1979,2023,45,1.327631111,0.1425088056,0.912103517867237,0.18337573643819047,-1.789216252126984,0.9514011823350454,0.9351370965503382,0.9296763716912948,-2.639867842223712,1.5873337675859092,1.5619550433542608,1.7111474567180425,1.7365634756303636,0.02950291357777778,0.020268967063716378,0.021142248496334344,0.035274083724131315,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,1979,2008,30,0.6516805833,0.09488416670000001,0.4228148579597474,0.11478690021141513,-1.536771897163801,0.4652989012542087,0.5188762909775819,0.3971189419668526,-1.8300332752181099,0.9492453565311705,1.0769824768328171,0.8120280600760607,2.390976378168559,0.02172268611,0.014093828598658245,0.01550996337514029,0.03164151188437235,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,1979,1991,13,0.1705684167,0.048183416699999995,0.0705096721649171,0.05476921918229412,-1.3716579012856913,0.1433448109947551,0.1972383960449524,0.0827589032354875,-0.4580465945638268,0.4168675221246081,0.5784902676493531,0.2736211660055233,2.35819671624929,0.013120647438461539,0.005423820935762854,0.011026523922673469,0.032066732471123696,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,1992,2002,11,0.24247141659999993,0.06555187725357871,0.1685385465621948,0.09226464418093,-0.6532300690499182,0.1692986249985236,0.18814604918938552,0.13995202250499061,-1.0893885962595005,0.317240773775617,0.39524752657166723,0.256730710077414,0.9597132981902595,0.022042856054545448,0.015321686051108618,0.015390784090774873,0.02884007034323791,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,1992,2020,29,1.1268191663000002,0.10636411649473357,0.884948587875432,0.15276086789759014,-1.2993806255374891,0.6965355819335222,0.6417465952863834,0.7226425507588929,-3.9414371797168477,1.035847292240057,0.915772378159778,1.2474913267304333,-0.6207220045065426,0.03885583332068966,0.03051546854742869,0.024018468342535248,0.03571887214620886,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,2003,2010,8,0.3515246945,0.05351964761634974,0.2635848760604858,0.05326766161743944,-1.1646078411198746,0.2057200328903795,0.1791072797798326,0.2343051158535919,-2.59958119164542,0.291030188189922,0.16348085787390002,0.3951159785952411,-0.6840307156354055,0.0439405868125,0.032948109507560726,0.025715004111297436,0.03637877352374025,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,2011,2017,7,0.3890604442000001,0.05104668543938779,0.288813853263855,0.04531508444014152,-1.46863190429204,0.21505602289804998,0.1846301000219642,0.23396801455137806,-3.2705206604298356,0.2927901515619343,0.2771571275906853,0.4135848554383887,-1.4638066896236261,0.05558006345714287,0.04125912189483643,0.030722288985435713,0.041827164508847756,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,2018,2023,6,0.17400613900000006,0.09066395447948677,0.12065656981578421,0.11217980199216637,-0.3698748260379959,0.21798169055333733,0.18601527151420344,0.2386923155458467,0.4776478207487825,0.26940513193382776,0.1475792636686552,0.37209474660147546,0.840694536339225,0.029001023166666678,0.0201094283026307,0.036330281758889554,0.044900855322304624,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
AIS,2020,2023,4,0.06536613899999999,0.08498517571082277,0.009540285451197006,0.1,-0.42539024476283266,0.14757750086143506,0.12647369522041135,0.1635581136500336,0.9589631389710168,0.1790101449722331,0.09351904157843793,0.25251956266895226,1.162412755067256,0.016341534749999997,0.0023850713627992515,0.036894375215358766,0.04475253624305828,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
GIS,1972,2023,52,1.721151609,0.1298206221,1.9595986759789532,0.1744812614619114,1.09641434114746,2.162586327472358,2.1351536377461864,2.149397326329526,3.398454295840259,2.812039107126054,2.7645667837479113,2.9938678556921863,7.403554294611099,0.03309906940384615,0.03768458992267218,0.04158819860523765,0.0540776751370395,"diag_imbie2026_vs_targets.py | tag L27 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L27 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a21d3d4"
