year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6788011973388148,-0.5818521309623845,-0.48687536214296984,-1.1717286343958324,0.017414534934479378,-0.5797470959750088,-5.566140187210424,-5.068668829150846,-4.418826257165752,-6.60349534201203,-3.3622403085117822,-6.4967437354,-3.8745829935497196,-3.7551001700207096,-3.6307818338577005,-4.3218212613055,-3.172237321606848,-3.709659749811346,-4.288272872495007,-4.01643361012853,-3.664769516615611,-5.0470474921219575,-2.924233402006559,-4.497396707534791,-12.627583945347672,-11.612517165671155,-10.845257097982877,NaN,NaN,-12.932223767549981,-5.277643072299256
1911,-0.6708647451743083,-0.5767925058420018,-0.48483584911911637,-1.1715721664615881,0.019674346022514496,-0.5743019017306241,-5.5126067770821265,-5.024231969849909,-4.387267465187733,-6.503571037665396,-3.4573067905325257,-6.40783153447,-3.8578122472773093,-3.7425972252527666,-3.6208252678023385,-4.288466141142346,-3.1883130604726393,-3.7024556940252134,-4.2533058132251105,-3.983683158775544,-3.6348865738299625,-5.065892609149743,-2.816722212195736,-4.502541589736938,-12.476464358747865,-11.478181677740707,-10.712666471959974,NaN,NaN,-12.7859735900405,-5.21311288463127
1912,-0.6629608189774043,-0.5721445769910505,-0.48234609196876166,-1.1539674683945689,0.010331677255437502,-0.5688701542941008,-5.4539335786609255,-4.972041491022862,-4.347159257624178,-6.488823646144067,-3.440390109933781,-6.33277965459,-3.8236016066174074,-3.713996467755523,-3.595918834954465,-4.274325106778591,-3.159418472442574,-3.6499250238591983,-4.2198112355246415,-3.952311846446963,-3.606262017749144,-4.9789324208375225,-2.9033359010473,-4.496937417984009,-12.363831633647262,-11.380061402488803,-10.623262359044222,NaN,NaN,-12.504873544685173,-5.162443018013286
1913,-0.6558161719209874,-0.5670463416545055,-0.4802136325869864,-1.1406691408155776,-0.00612172166475999,-0.563472453030673,-5.390955767691917,-4.9139538281629545,-4.3003148923156935,-6.310075569293015,-3.420712871419756,-6.26434474858,-3.7553665534115166,-3.6513787177313635,-3.5383500435512576,-4.190302330014289,-3.116909589696461,-3.6160070245916187,-4.2819035712761675,-4.010468067298346,-3.659326294683848,-5.038739100364489,-2.9125779669699594,-4.43869423866272,-12.394845777421931,-11.416247277378764,-10.664922489315277,NaN,NaN,-12.481187939747363,-5.1183901252653
1914,-0.6496081278864505,-0.5625837777392233,-0.47896517873598143,-1.1222896811129757,0.002208962321226233,-0.5580358418551359,-5.337214412934232,-4.867753622120104,-4.265401660981659,-6.368912327707077,-3.3233483919755167,-6.15112605962,-3.728530529635843,-3.628175345792232,-3.520171894171281,-4.171249260461586,-3.075874959639748,-3.6001985376531427,-4.323468808184507,-4.04939842912359,-3.694848057804291,-5.156833536538904,-2.889805932688873,-4.3344473361969,-12.211203127959445,-11.237627566071524,-10.490911672986647,NaN,NaN,-12.215842947480144,-5.029553449567315
1915,-0.642093673040671,-0.5581447760703846,-0.4770122482853077,-1.107865204760442,-0.0067459229019359935,-0.5526043805209073,-5.277791766684714,-4.812959746305598,-4.21981637238264,-6.312870633659463,-3.254215987992967,-5.99616084966,-3.7282215565471635,-3.6288460127547193,-3.5203924711760477,-4.182644817618912,-3.096921079120721,-3.567949086969549,-4.3067263096735395,-4.033717259632654,-3.6805398736006865,-5.110650854923407,-2.974709920837473,-4.308618783950806,-12.04118389498443,-11.069096843607298,-10.333450144981727,NaN,NaN,-11.887195821280871,-4.898970252869329
1916,-0.6348657509986568,-0.5530492976903087,-0.4748160291916578,-1.0858711093895235,0.020085717371400198,-0.5471856984225187,-5.186221167418026,-4.72904409792365,-4.14577276579961,-6.212718488832994,-3.2599426576614294,-5.89606166753,-3.65920246546389,-3.5628387740313427,-3.4595765938079217,-4.088676659873719,-3.047098524598681,-3.5504369562322453,-4.256242552591925,-3.9864337343680445,-3.637396319181939,-5.041891950125227,-2.946710595946793,-4.27322907447815,-12.0571092835254,-11.099303690168608,-10.376508091592038,NaN,NaN,-11.995727195056805,-4.823253084001344
1917,-0.6266554857499846,-0.5476558725062375,-0.47163546202023215,-1.068611763685315,-0.016943134553581565,-0.5418106946078214,-5.131068869518729,-4.677673889146211,-4.103530562846539,-6.0917831589076314,-3.177868582873523,-5.7766593543,-3.578642748736711,-3.486807350307573,-3.3889810749052893,-4.013331421078162,-2.969291994432819,-3.4816617792302904,-4.204290215960357,-3.937774724744354,-3.592997712734689,-5.000131079533927,-2.832336518154685,-4.251692819595336,-12.147295250125627,-11.195604460718727,-10.489630529249377,NaN,NaN,-12.29178087162002,-4.728232784033359
1918,-0.6190865348234873,-0.5418326747316444,-0.4682520644760205,-1.0605536369708117,-0.009173823060968922,-0.5363208684054288,-5.083501291070705,-4.635405118098494,-4.072523131770167,-6.036768968572099,-3.2274771788990724,-5.67177921208,-3.535715378458635,-3.446815534703957,-3.351981147392645,-3.968034675150063,-2.9483869181389637,-3.470746785944159,-4.154099082769594,-3.890765273556952,-3.5501042354791523,-4.965082317608774,-2.803130278289232,-4.2542582035064695,-11.773979481408531,-10.835583863078037,-10.133437112620115,NaN,NaN,-11.69048315752298,-4.647734655075374
1919,-0.6121099387651208,-0.5370629268652728,-0.46541215002050157,-1.0655259516316506,0.013805639753405638,-0.5308707150545988,-5.036153362342168,-4.593259297247668,-4.037196203394637,-5.973525663938489,-3.1480033018394367,-5.58503070745,-3.533616204578791,-3.445963936993846,-3.352237703891784,-3.9275348661821274,-2.9361069228399606,-3.454160482233221,-4.104718357736937,-3.84451485768771,-3.5079033352125677,-4.858516357475897,-2.7337775001256226,-4.2755896091461185,-11.491059549231547,-10.560088411885225,-9.868011411928,NaN,NaN,-11.250664952584467,-4.585368163707389
1920,-0.6053398643393724,-0.5319271831438069,-0.46244980536134045,-1.04110203503846,-0.014466983716991663,-0.5255169781771574,-4.97982760784588,-4.541744816029169,-3.997384450967142,-5.843126874991632,-3.120296694772623,-5.53279949102,-3.5097474799612707,-3.423143159100782,-3.3319498377420524,-3.922445323991323,-2.913656354953839,-3.4362096613103685,-4.054859044201941,-3.797816191671296,-3.4652934319262316,-4.837584847399258,-2.724434402506402,-4.26266884803772,-11.411387199777923,-10.490539977659138,-9.806230093691454,NaN,NaN,-11.224365852032271,-4.557518960539404
1921,-0.5981151256712797,-0.5270530369535509,-0.4596449015070024,-1.0489595134727046,0.005216509040951645,-0.5200888547030362,-4.925530454202518,-4.492449280720679,-3.9540374012785118,-5.7719711827388975,-3.1238784817962615,-5.47143054875,-3.501634801674728,-3.416895800894417,-3.326212700127435,-3.908440304519955,-2.9370861042789604,-3.420304281061346,-4.014161165917663,-3.759698205465164,-3.430512915815936,-4.653140736687038,-2.860862707188504,-4.285170221328736,-11.338940232633664,-10.434674582933866,-9.753610262449877,NaN,NaN,-11.325210959935976,-4.520532031531419
1922,-0.59160555150707,-0.5221171861587568,-0.4562603932786402,-1.0075440924999997,-0.017791185021565077,-0.5146193417635831,-4.861117175079724,-4.436347533763135,-3.9069442899576083,-5.713874887118802,-3.0461969227806858,-5.39706416997,-3.492245182998518,-3.407570580084807,-3.3183901766205732,-3.879153001390928,-2.9167926996138025,-3.4399301355535346,-3.9682801143716406,-3.7167256141733542,-3.3913028459123606,-4.6368073014198785,-2.7958870336199357,-4.291196298599244,-11.255991563261539,-10.361346480744118,-9.686523715276467,NaN,NaN,-11.200481604358236,-4.4705476660134345
1923,-0.584766980940572,-0.5168990551215655,-0.45347559855189495,-0.9963391756170792,-0.009861455569881288,-0.5092426213351164,-4.803043832982123,-4.382509190508223,-3.857359924439358,-5.764720352596782,-2.9529368101278872,-5.27797008428,-3.465893779938842,-3.38147101144809,-3.2945805202186613,-3.846060700425192,-2.9294044925117846,-3.4075719659978687,-3.9489529816917757,-3.6986236538758375,-3.374785826404798,-4.605052837758691,-2.7298384409166156,-4.334321069717407,-11.34514833763439,-10.458242239337885,-9.792472907264392,NaN,NaN,-11.352617614839804,-4.375835593585449
1924,-0.5784546694989209,-0.5120964194239792,-0.4502935478546639,-0.9768429643813533,-0.026733543773795426,-0.5037558468905363,-4.733203050158039,-4.320612165860317,-3.8019978003733526,-5.598671543914801,-2.9110003346078073,-5.18389659795,-3.4025342366168485,-3.3190554530221243,-3.236459864854323,-3.787310849889948,-2.85375125048486,-3.348880941217596,-3.923535426699837,-3.6748173511538944,-3.35306391562836,-4.6079059176372414,-2.7133741328647383,-4.327344751358032,-11.083894080192529,-10.204740936082022,-9.548710627336325,NaN,NaN,-11.075476495691147,-4.306144120517463
1925,-0.5713960407725311,-0.5068577912332844,-0.44624320658205485,-0.9888665634890424,-0.04689061295311295,-0.4983725461092862,-4.662000257545381,-4.2579889460798785,-3.7467914767061794,-5.477797967530533,-2.945939930219438,-5.09053493413,-3.3488313377547336,-3.265527476361541,-3.185334683087691,-3.7644176170465533,-2.794940504353161,-3.3296964471990402,-3.8813686147926645,-3.635323548960892,-3.3170280448978757,-4.6146177986823655,-2.6716775516422504,-4.261248254776,-10.90202795814924,-10.032820734079575,-9.387704943401427,NaN,NaN,-11.202160503297451,-4.237164469959478
1926,-0.5639890199164737,-0.5012598260006238,-0.4423909719620765,-0.9864868995293935,-0.04226788321204788,-0.49286192980679605,-4.597821891134611,-4.200347881885489,-3.700290344045999,-5.515993822840956,-2.8687040973196654,-4.98425517949,-3.3112933389115917,-3.2278885159740325,-3.14811043227832,-3.697506051451289,-2.749182022258423,-3.227677327936346,-3.836982529753207,-3.5937511562808577,-3.2790955773868076,-4.538967262400466,-2.671579847808426,-4.176789331436157,-10.829930587720048,-9.965736476202503,-9.329948856847137,NaN,NaN,-11.233488262164094,-4.155266728581493
1927,-0.5567292913325439,-0.4961653934706652,-0.43842786685158947,-0.9710230240906748,-0.011353534891191553,-0.4874995144930753,-4.504267456020885,-4.116948733603028,-3.626068622361751,-5.353478161131489,-2.823329045590302,-4.87102313909,-3.2123505311979788,-3.134548349831268,-3.0594905449508825,-3.579492112900036,-2.7066143655388726,-3.1523057764226743,-3.788989817472634,-3.5488007652082003,-3.238080876546837,-4.4441905834637465,-2.5958752439663058,-4.124979639053345,-10.688067981243265,-9.835270708781842,-9.210528780627243,NaN,NaN,-11.300538775892718,-4.066416701443508
1928,-0.5490090472157808,-0.4905584168847787,-0.43426285973025197,-0.9365965696837937,-0.022498892939075716,-0.48211411562832923,-4.440172628221266,-4.060320646171937,-3.574868428494265,-5.320690179153704,-2.806714882985875,-4.76876254949,-3.113284417420844,-3.041061465010944,-2.968895247584406,-3.485807038587347,-2.5810895842406634,-3.0399404352361508,-3.7419667330514828,-3.50475853600856,-3.1978948222802823,-4.494401308198233,-2.508521308633882,-4.053016519546508,-10.312554532174895,-9.471807470350818,-8.855180395946421,NaN,NaN,-10.99322183443144,-3.9885381251055234
1929,-0.5426397241431913,-0.4849984122080411,-0.43007550695451263,-0.9421175561643833,-0.03856021071507554,-0.47669376459988694,-4.357995930296318,-3.9856721880691985,-3.512476882657865,-5.222807106561872,-2.7783498253047996,-4.67126232061,-2.9655985521113357,-2.8989777481143633,-2.833238968534363,-3.360065072259567,-2.4565516908241225,-2.9371179407293146,-3.7028091867927837,-3.468083238153249,-3.16443067805691,-4.40295740738655,-2.5407635247608114,-4.0196997165679935,-9.96414771699955,-9.136854878499081,-8.529647007141756,NaN,NaN,-10.474411885506226,-3.9154199094875386
1930,-0.5354214806521801,-0.4789552569967835,-0.4248542343321936,-0.9291689819034332,-0.035083875508369756,-0.4712276372042569,-4.293775775322875,-3.9296437505029864,-3.460715613333421,-5.142701154466201,-2.7449181117371357,-4.5751269904,-2.8226723221922314,-2.75737147529085,-2.6948335517827546,-3.1938223622201156,-2.315750107983589,-2.8757768457586117,-3.6983088975996457,-3.4638682282161364,-3.1605847188231238,-4.336347417052519,-2.5975604670683574,-3.9823153018951416,-9.639103955280092,-8.810747997516568,-8.211741550545478,NaN,NaN,-10.184452568299797,-3.8436665925395532
1931,-0.5280350321515129,-0.47319438255731205,-0.42051903000412527,-0.8855463509374906,-0.033538344362695,-0.4658552559939298,-4.225291550881234,-3.8693204218568957,-3.4077128863497865,-5.048974174678061,-2.668676036047222,-4.44350086125,-2.75140681951329,-2.6880626413374813,-2.6275399447778676,-3.0981710541372394,-2.2665196388641795,-2.6913759058172047,-3.64990502217407,-3.4185327381714825,-3.1192186368549066,-4.3387295723166375,-2.508254216784887,-3.9497736454010006,-9.451924093871368,-8.63419406763936,-8.046068988963555,NaN,NaN,-9.757755545159595,-3.7364224766515686
1932,-0.5215412277161616,-0.46774659987087336,-0.41582850502447755,-0.8885397535459041,-0.04988990629351515,-0.4603271397677335,-4.1491360181815375,-3.800193134745885,-3.3485715524133384,-4.924560544651253,-2.558642116931236,-4.35036960515,-2.6842072887507644,-2.6228160652710977,-2.563833655458466,-3.0275149691561642,-2.2035298596893353,-2.5936906641179864,-3.597229623505826,-3.3691965023654435,-3.0742020996487196,-4.250051685689896,-2.4246544426412577,-3.9116777896881105,-9.262219840841048,-8.457179062352608,-7.878784316499785,NaN,NaN,-9.504605049194335,-3.6676732338135833
1933,-0.5151126469755173,-0.46198052419500885,-0.4108700806656936,-0.8937450982228562,-0.061462234593425126,-0.4549425515261564,-4.081714319773007,-3.7380917383586207,-3.294263317163664,-4.94027100367602,-2.533888243494486,-4.25953250798,-2.5588044777116616,-2.4959881168758367,-2.436186808480913,-2.9070757161927134,-2.0932028454125025,-2.484005719965155,-3.5747232409633063,-3.3481168290391534,-3.054968084667969,-4.224890429438111,-2.425267072540615,-3.867179727554321,-9.04610967093803,-8.247181364690102,-7.672928052777026,NaN,NaN,-9.253040811952237,-3.601218149905598
1934,-0.5087186951427092,-0.4564341552821982,-0.4049496221100715,-0.8716541555601796,-0.0469000205506137,-0.449480524930087,-4.03056066797757,-3.6912772508795118,-3.254524781658502,-4.797803583116706,-2.477552995871168,-4.18574787053,-2.461179006100142,-2.396875376777554,-2.33722930435568,-2.7961068865485474,-2.001932152948026,-2.3884008234197447,-3.5277554858331226,-3.304126421733893,-3.0148293149621086,-4.257003191549622,-2.336675977268686,-3.853262567520142,-8.90167290696565,-8.118993913542138,-7.548461324684255,NaN,NaN,-9.500952017569661,-3.551815525717613
1935,-0.5025749344532792,-0.4510658648362965,-0.4004721982845736,-0.8676487425980761,-0.02636799623923401,-0.4440792950716886,-3.9642644719116777,-3.6318103227829748,-3.2040324706589565,-4.801118512998934,-2.420057054291021,-4.09781146916,-2.39817508475282,-2.3363638426729096,-2.278237349263463,-2.7482983707914066,-1.941497868106801,-2.276845914667303,-3.4806234567685412,-3.2599821540351823,-2.9745501563106167,-4.1628218412587925,-2.3588974488965118,-3.7873159885406498,-8.819290291684435,-8.043867095434162,-7.483263750872957,NaN,NaN,-8.699684359075338,-3.4882611376096273
1936,-0.49556859824105004,-0.44596415599128875,-0.3956163047982578,-0.8463701251775856,-0.021572051619212607,-0.43867577639493077,-3.896595994298123,-3.5737139649801044,-3.1529430173580297,-4.7019359776045615,-2.442991191382262,-3.99091983708,-2.320969271897393,-2.258605355378827,-2.2015462568536903,-2.634010362150318,-1.8324628625086044,-2.151611310785467,-3.4328484175159324,-3.2152356374107054,-2.9337214794250874,-4.128979037767594,-2.314382878028553,-3.683291864395142,-8.438705238437118,-7.667979744394806,-7.114716573799149,NaN,NaN,-8.345625635928295,-3.4057515187916425
1937,-0.488943630906485,-0.440368601676309,-0.39062136005497994,-0.8439540530816293,-0.02965292102160123,-0.43329123583706947,-3.8294030102977272,-3.511139221365752,-3.0993948623641696,-4.598385563779823,-2.3537524028724475,-3.89691425237,-2.2306021378611374,-2.1662993904696872,-2.1100751433557177,-2.5601299512090905,-1.7648956187071154,-2.0860078638250177,-3.382086452316044,-3.1676915400066656,-2.8903401676011,-4.007539518592497,-2.294047960352546,-3.566823816299438,-8.21212493651495,-7.454572441968298,-6.906853372384704,NaN,NaN,-7.953761479092558,-3.336127947343658
1938,-0.48196510206915283,-0.4347274671995053,-0.38601367999589076,-0.8323344657046855,-0.05989346241876868,-0.4277643593874845,-3.7500016684129194,-3.437791146717051,-3.0346698095252864,-4.556576243910207,-2.323252106997199,-3.79899288091,-2.179105525901659,-2.1171614287901397,-2.0625248479525142,-2.5050583718182287,-1.716083549331115,-2.044928914850409,-3.331350866721068,-3.1201721499696564,-2.846981399858335,-4.069440548814705,-2.1123408578361524,-3.444520044326782,-8.08901481529433,-7.342487072934548,-6.807000452025856,NaN,NaN,-7.899684639860988,-3.2625885891456727
1939,-0.4755308790319928,-0.42902761808206896,-0.3807823776432936,-0.793868629172608,-0.053292389994374745,-0.4223870190707119,-3.6597071293596692,-3.357829191247407,-2.9629147321622633,-4.441446307834541,-2.3062714637510875,-3.72093234929,-2.1576785947826904,-2.097993462160975,-2.04469033380173,-2.496556606772653,-1.7119822747512567,-1.9972474878484552,-3.278529354232594,-3.070699062690793,-2.801839993388868,-3.972399607214945,-2.129284553630408,-3.301994562149048,-7.946991523823309,-7.213994126242984,-6.688753793149349,NaN,NaN,-7.911933543707674,-3.208910070787687
1940,-0.4691745217721568,-0.4234512348801677,-0.37584644640783327,-0.8206072887361295,-0.044025356694324586,-0.4169570836153898,-3.5873153309617583,-3.290931156191845,-2.9041079671539567,-4.376498911421294,-2.162690000471438,-3.6258666602,-2.05611193190774,-1.994727460934487,-1.9399921336054435,-2.386142434494513,-1.604502577262449,-1.9552793329412288,-3.2316053264240474,-3.0267496107746883,-2.761738593169545,-3.8880666469540826,-2.129964760246314,-3.169507455825806,-7.665830519581604,-6.939913846724452,-6.423928210824138,NaN,NaN,-7.4846792166250555,-3.138226394959702
1941,-0.4627112758275487,-0.4174712703307696,-0.37034934148826854,-0.7899343705964169,-0.033876271920977474,-0.41157092181119054,-3.4799027577306654,-3.19289058365219,-2.8164478755062903,-4.23382280947637,-2.127770616292283,-3.52210994634,-1.9836428388852707,-1.9236991963177188,-1.8690320652994326,-2.311929976232279,-1.5499986861479438,-1.893123418634588,-3.190470210710531,-2.9882221041955273,-2.7265844127776524,-3.8820840448948184,-2.017060779026237,-3.092987680435181,-7.439501525023017,-6.724397600011084,-6.2228716963881485,NaN,NaN,-7.475771658546931,-3.058851694361717
1942,-0.45596893053734333,-0.41156772704264033,-0.3651862336735648,-0.8003352643881775,-0.06521144320717237,-0.40614322749051196,-3.3817115286061674,-3.1028933238050453,-2.7378166242498145,-4.133049965827485,-2.0544372614647033,-3.42794910344,-1.8468642359210623,-1.7804130494340338,-1.7178307886310198,-2.17113540701314,-1.3974879896319607,-1.8451209848577332,-3.1515868542006427,-2.951803614839913,-2.6933545918501824,-3.8670386221864343,-2.052486071346406,-2.967337656021119,-7.250409234405659,-6.548536589306032,-6.054717982735249,NaN,NaN,-7.568758274996826,-2.989072864723732
1943,-0.4487542667881603,-0.40525320535985415,-0.3597976990049267,-0.7660000035138783,-0.03407448740175476,-0.40063289729031654,-3.2963681048790643,-3.022213421542002,-2.67023586093134,-4.044956930830674,-1.9733573575748804,-3.31921268376,-1.7550521726128079,-1.686719381900765,-1.622596302260216,-2.04767176149005,-1.311258304342534,-1.775259572809393,-3.1155621482202323,-2.918062562393656,-2.6625677813445265,-3.7635047589802806,-1.991764989638884,-2.8022913455963137,-7.097224712300282,-6.411943877658136,-5.925592987433758,NaN,NaN,-7.195089099762248,-2.904718458305747
1944,-0.4423265427916468,-0.39951217415049206,-0.35431527231370075,-0.7611207794932755,-0.017853968449181818,-0.3952644738284025,-3.216838801888726,-2.9502310914435634,-2.607709032836461,-3.9958807838476798,-1.8962320830686645,-3.20311962041,-1.7220972004872341,-1.6559899414645933,-1.5945181656723462,-2.012634868925912,-1.2881902030677106,-1.7251830881292172,-3.0804719391732904,-2.8851967678901045,-2.6325795944285946,-3.7383014138764534,-2.0043195157422002,-2.6818834781646728,-6.7920442857529055,-6.127276448690477,-5.654844026088365,NaN,NaN,-6.940120632661161,-2.8130074082177616
1945,-0.43610417346467373,-0.39394942954102496,-0.3501017434212022,-0.7636026612764663,-0.05248856556889242,-0.3898103627291593,-3.133496500816086,-2.8727278077340026,-2.5398491048623733,-3.8610021565758776,-1.8830048789698262,-3.10310283574,-1.6871657282832113,-1.6232918933463787,-1.5650381272465594,-1.9875609969526646,-1.2696007816973542,-1.720994169061834,-3.0409544360984957,-2.8481843313551085,-2.5988078301432185,-3.6871603960761354,-1.9268456897532777,-2.6717501163482664,-6.745781299151077,-6.098096300663814,-5.634897880323981,NaN,NaN,-7.064113984469863,-2.737372636809777
1946,-0.4295801208455433,-0.38858970250911945,-0.3454466153116961,-0.7340627064611234,-0.05030439359501969,-0.3843481930819425,-3.0622250378064177,-2.808855680780937,-2.482130519087257,-3.7761100675982067,-1.7848551276123865,-3.00976177129,-1.6241285260726126,-1.5609905182843622,-1.5038350362042892,-1.9292556535828864,-1.2044867744300982,-1.70151384527033,-2.9856714149435923,-2.7964057736844516,-2.5515628117549585,-3.698522485688297,-1.8591581679335023,-2.6829302310943604,-6.536685961713486,-5.89580313048297,-5.442680947819258,NaN,NaN,-6.7264434873824115,-2.6684135856217917
