year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,2.5811672907938288e-5,2.624645445393492e-5,1.7835304554638815e-7,1.3565520809777354e-5,3.985944066120517e-5
2033,glaciers,6.218520542145001e-5,6.381510700295467e-5,3.744348976906588e-7,3.8123503824838424e-5,9.380927568276574e-5
2034,glaciers,0.00010255527667357711,0.00010548879366422881,5.876506297013353e-7,6.727811337170486e-5,0.00015257017005634307
2035,glaciers,0.0001451063860100632,0.0001488056126418109,8.159885296053391e-7,9.725731532568284e-5,0.00021348750848098063
2036,glaciers,0.00018748036225257891,0.00019285456428124337,1.055335429666269e-6,0.0001260784261170933,0.00027557887383800045
2037,glaciers,0.0002299436057926485,0.00023716914983621073,1.3017752911465668e-6,0.00015499206947287015,0.00034084288957112466
2038,glaciers,0.00027271712861409725,0.00028142076053231204,1.552052702496661e-6,0.00018234399312020422,0.00040623566143116463
2039,glaciers,0.0003151695915937225,0.0003254052035146069,1.8041859924789531e-6,0.00021083789496652018,0.0004675651968045536
2040,glaciers,0.0003564392458375032,0.0003689813035984031,2.0565493178003858e-6,0.00023758226718930686,0.0005338088833013898
2041,glaciers,0.00039742105680895534,0.00041184584438650916,2.3069428409324108e-6,0.00026531967406677736,0.0005982855548982257
2042,glaciers,0.0004385838757801075,0.0004539165059879298,2.5545037433179626e-6,0.0002917441147922251,0.0006589593042041209
2043,glaciers,0.0004798015391602739,0.00049521379823465,2.7991596076010316e-6,0.0003165792663067268,0.0007184029251932956
2044,glaciers,0.0005201825209071309,0.0005357323404170007,3.0405908803093336e-6,0.00034228083820373454,0.000778827379555036
