gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,2.4210235441302075e-5,PASS
REACHBACK,pct_of_2100_gis,3.159263317121274,PASS
REACHBACK,max_abs_cm_ais,1.3476306737203458e-7,PASS
REACHBACK,pct_of_2100_ais,0.027455219672808166,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,2.432036697541662e-5,PASS
REACHBACK,pct_of_2100_total,0.8027632082359035,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0018289630811390012,PASS
SUM,max_abs_cm,3.694822225952521e-13,PASS
SIGN,median_cm_2100,0.0030295816656646934,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0024347548672807307,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0026956804040878524,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,37.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.004625,PASS
AIS-CROSSING,int_over_cont_2100,0.8607868026797869,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.005431458333333333,PASS
P-FIRED-CONSISTENT,z_2100,0.981411950809266,PASS
AIS-CROSSING,n_fired_2150,38.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.00475,PASS
AIS-CROSSING,int_over_cont_2150,0.837003495616764,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.0057375,PASS
P-FIRED-CONSISTENT,z_2150,1.1694191964685672,PASS
AIS-CROSSING,n_fired_2300,40.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.005,PASS
AIS-CROSSING,int_over_cont_2300,0.8739546347100466,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.00578625,PASS
P-FIRED-CONSISTENT,z_2300,0.9271866556002804,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.30295816656646934,PASS
