year,arm,med_cm,p05_cm,p95_cm
2135,tant12,122.36506547611424,37.68231966542263,148.5715054021
2136,tant12,124.270107573852,38.25599794174597,150.6479848680262
2137,tant12,126.18459818174694,38.830852217690115,152.72754467647798
2138,tant12,128.1387098562679,39.41097491482321,154.8233935986352
2139,tant12,130.07986603098746,39.9896576161441,156.9127143645572
2140,tant12,132.03325039212078,40.56966402038321,159.0062446138315
2141,tant12,133.98705602027897,41.14952854060382,161.0988188832603
2142,tant12,135.95198767611313,41.730565408219555,163.1950443487127
2143,tant12,137.94114227547078,42.315001548697346,165.3008943660171
2144,tant12,139.95444175893243,42.90274928783357,167.41622150851438
2145,tant12,141.947758597558,43.487772821636085,169.65703506418106
2146,tant12,143.96467446769006,44.0755497620199,171.94568371192918
2147,tant12,146.02167282013693,44.66868861847498,174.27696820008845
2148,tant12,148.05336398939593,45.258757953804526,176.58053719006278
2149,tant12,150.106880151064,45.85112258215212,178.9071985803329
2150,tant12,152.17907820038562,46.44612988043071,181.25342472530622
2151,tant12,154.2521331457654,47.041049807290655,183.60015106909526
2152,tant12,156.3310004299057,47.636550769016324,185.95267549831868
2153,tant12,158.41734871237125,48.23548619014007,188.33419213256374
2154,tant12,160.2882797576636,48.833016455538846,190.70223206721673
2155,tant12,162.16127288006933,49.43139589700984,193.08047564625014
2156,tant12,164.04091937350938,50.03269895760204,195.48296454770167
2157,tant12,165.92054951260755,50.63434425559915,197.88814928821733
2158,tant12,167.8117204143106,51.24079294670726,200.33358670151912
2159,tant12,169.81907978178,51.84969855265524,202.79762140512463
2160,tant12,171.85519601110116,52.45665056430803,205.2445123914668
2161,tant12,173.76855061678583,53.06941594453613,207.74533767629643
2162,tant12,175.67609192954907,53.68040171168937,210.22990267842724
2163,tant12,177.58762048540135,54.29312866073251,212.72948988767655
2164,tant12,179.5049638223921,54.90839201869452,215.2502606798
2165,tant12,181.42135351855745,55.52335387512335,217.77144817048801
2166,tant12,183.33634581722484,56.13796195527431,220.29077286615552
2167,tant12,185.2696116855504,56.75973172843129,222.8721026389766
2168,tant12,187.20795848911757,57.38394546856181,225.47240598304137
2169,tant12,189.1402258112385,58.00613490850422,228.0553865221153
2170,tant12,191.07065538903174,58.62774411617214,230.6349690691201
2171,tant12,192.99782036559756,59.24820137120634,233.2069469559809
2172,tant12,194.93503264428438,59.872615991428454,235.8146177386311
2173,tant12,196.88669782318118,60.50281600188572,238.47256538250141
2174,tant12,198.82722339582597,61.129387884507544,241.09586308911705
2175,tant12,200.77305990141016,61.75783855180534,243.74001778565005
2176,tant12,202.72251079279005,62.38796408129454,246.39871940821737
2177,tant12,204.67841744222196,63.020792089546056,249.08139304755358
2178,tant12,206.64236879209793,63.656806163047555,251.79394494893313
2179,tant12,208.61181824843325,64.29523332111089,254.52728200351675
2180,tant12,210.57928679391154,64.9333138236899,257.3567218560312
2181,tant12,212.55181318565224,65.57332944959147,260.3564739162386
2182,tant12,214.53707410796832,66.2183278247909,263.41602623593354
2183,tant12,216.52708152640292,66.86548895268301,266.5002509434373
2184,tant12,218.80126986802867,67.50952802340485,269.54796809578784
2185,tant12,221.10433434735103,68.15076209544587,272.5683447876774
2186,tant12,223.4519608585247,68.7973554802966,275.6566168210759
2187,tant12,225.80984672920164,69.44517794280651,278.7604966752849
2188,tant12,228.15438523371697,70.09119307677268,281.84405945473156
2189,tant12,230.5214725788759,70.73990753528322,284.9618742433896
2190,tant12,232.94554666107976,71.3957502617292,288.16618284822516
2191,tant12,235.39008333693812,72.05458244173926,291.40117049774864
2192,tant12,237.83362036560928,72.7131547594853,294.6346141504209
2193,tant12,240.29403595323902,73.37599432737278,297.92696138934474
2194,tant12,242.65033619550658,74.03789614063712,301.20314093966226
2195,tant12,244.99681885488297,74.69803812378402,304.46199449494407
2196,tant12,247.36870981478796,75.36151528778265,307.76864055321016
2197,tant12,249.70641280836801,76.01980555062306,311.0129348186224
2198,tant12,252.05104992153724,76.67890361628301,314.2706691571582
2199,tant12,254.41662908276783,77.34092113583398,317.5677920831052
2200,tant12,256.75369377365803,77.99879935511373,320.8128243603501
2201,tant12,259.1097885812,78.65907858708307,324.0938293211176
2202,tant12,261.49543387038983,79.32376482170189,327.42996118026673
2203,tant12,263.8676397402798,79.98679686707709,330.7415888642322
2204,tant12,266.27916795582024,80.65542386166335,334.1265318047786
2205,tant12,268.6913378798369,81.32433737429321,337.51312296520786
2206,tant12,271.1009867605626,81.99277862796875,340.89567366830374
2207,tant12,273.53230033209655,82.66411288247369,344.31905703876913
2208,tant12,275.98506195800803,83.33859720080491,347.78268195732784
2209,tant12,278.4382494029933,84.01315744221849,351.24765419037715
2210,tant12,280.75416558569555,84.68798075744247,354.71565749482585
2211,tant12,282.83175709628597,85.36389523918126,358.2042203802145
2212,tant12,284.9015369125503,86.03656678899253,361.6530130187391
2213,tant12,286.98833797860107,86.71753987531234,365.2112174891184
2214,tant12,289.07585993874926,87.39966580780259,368.7799746881956
2215,tant12,291.1610089397856,88.08113941593344,372.3407245992771
2216,tant12,293.2490393300323,88.76431884117734,375.92596854847693
2217,tant12,295.33061937890636,89.44491639293373,379.47930448323046
2218,tant12,297.84881838847,90.12659892894465,383.0522748012358
2219,tant12,300.49320093087977,90.81425787849484,386.70777820350173
2220,tant12,303.1363792728474,91.50219347135041,390.36097318401494
2221,tant12,305.80124056077216,92.19241111622392,394.04865172418755
2222,tant12,308.4656089691416,92.88274378774673,397.7353245371719
2223,tant12,311.12877693726256,93.57248816007306,401.4203770870146
2224,tant12,313.86732084362757,94.27104808001195,405.22458824453764
2225,tant12,316.1006763574215,94.97684026722997,409.1191437346961
2226,tant12,318.2386810420175,95.67914927719612,412.96155144262104
2227,tant12,320.3545665283093,96.37239281252536,416.69388974099166
2228,tant12,322.4859443399267,97.07179355706567,420.5165796103229
2229,tant12,324.6520150811663,97.76901067676673,424.3089580617415
2230,tant12,327.2635569076072,98.46315844937033,428.06482002516725
2231,tant12,329.9215240534205,99.16258958475994,431.8983325577641
2232,tant12,332.5707074852563,99.86136817764324,435.7168379516448
2233,tant12,335.2556066466704,100.56433698469903,439.59484757758383
2234,tant12,337.9634356412755,101.27022447356195,443.51081737475334
2235,tant12,340.62311868511836,101.9701170761967,447.3467953886557
2236,tant12,343.30043312328064,102.67158868394051,451.2124824464876
2237,tant12,345.9885287519761,103.37458726732491,455.09585379349477
2238,tant12,348.71950431366525,104.08246173818137,459.0506516476757
2239,tant12,351.4021295915332,104.78481316335386,462.9248323988049
2240,tant12,354.0985902534002,105.48805440950015,466.8225705131189
2241,tant12,356.8222614950853,106.19455942206989,470.7654456059416
2242,tant12,359.5648170738249,106.90354436641137,474.73940396606713
2243,tant12,362.3089183758282,107.61276039156334,478.7158111397543
2244,tant12,365.04200065835994,108.32027173754251,482.67419854787994
2245,tant12,367.8150228947276,109.03243072708646,486.6987765217248
2246,tant12,370.5772719627167,109.7433058036979,490.70545990967446
2247,tant12,373.33548513884233,110.45329608072761,494.7057051442759
2248,tant12,376.11322193703404,111.16590781599203,498.7379119800778
2249,tant12,378.90675759231783,111.88012945185902,502.79641393784937
2250,tant12,381.7019915941576,112.59452528690399,506.8576614192543
2251,tant12,384.54411134285283,113.31431979787526,510.99638505143736
2252,tant12,387.3906864077925,114.03492029237603,515.1421384477071
2253,tant12,390.18819571163954,114.74934068916045,519.2070786907641
2254,tant12,393.0467754769971,115.47046320308365,523.3731046958248
2255,tant12,395.8795284238579,116.18904584334177,527.4960374320227
2256,tant12,398.7430300396619,116.91081710894062,531.6699003703948
2257,tant12,401.63349534346503,117.63575653215257,535.8880800740371
2258,tant12,404.51385548688336,118.35938195524538,540.0896203813396
2259,tant12,407.4271061879575,119.08680388293773,544.3451769114012
2260,tant12,410.3472283076387,119.8148115138286,548.6121037362179
2261,tant12,413.2405145843322,120.53978930811071,552.8346619254374
2262,tant12,416.10526149293304,121.26086537322104,557.0105804738505
2263,tant12,419.000678488214,121.98507610461935,561.2372107669981
2264,tant12,421.89684246917756,122.7096487706187,565.4647438894152
2265,tant12,424.768952771637,123.43102899105816,569.6529313078169
2266,tant12,427.65555442520775,124.1536397105188,573.8652151697852
2267,tant12,430.54336368943353,124.87666162749645,578.0791550667284
2268,tant12,433.4663895726907,125.60352769298177,582.3510424399032
2269,tant12,436.39162381249065,126.33062352320164,586.62648444868
2270,tant12,439.2875841761284,127.05418993367675,590.8538491214978
2271,tant12,442.1559253734574,127.77418838307221,595.0360021682451
2272,tant12,445.0146611499093,128.49234290265167,599.2028790927042
2273,tant12,447.91250708492936,129.21522376530282,603.4337470940809
2274,tant12,450.8421608552314,129.9418969590821,607.7166355997426
2275,tant12,453.7275429272854,130.6636318446317,611.9266497913866
2276,tant12,456.67978576567486,131.39269814205375,616.2464718173072
2277,tant12,459.63999323498837,132.12293365669595,620.5790593978074
2278,tant12,462.5741242028553,132.8499785728013,624.8689730153501
2279,tant12,465.53433044649717,133.57978567376145,629.2016265709588
2280,tant12,468.45674308858224,134.30518076987872,633.4723572421923
2281,tant12,471.36491317716377,135.02852502533892,637.7199573655688
2282,tant12,474.2683894541908,135.75098970817072,641.960051726832
2283,tant12,477.20853830326365,136.47752626629082,646.2602235240761
2284,tant12,480.196670293556,137.2097424385567,650.6386111667372
2285,tant12,483.1325859262016,137.9364489648334,654.9311547097774
2286,tant12,486.1646541195329,138.67327912333394,659.3812900308723
2287,tant12,489.15898003049074,139.40631047497126,663.7693758352572
2288,tant12,492.12998265268953,140.13624033693623,668.1195710727765
2289,tant12,495.08432391958723,140.86382537831633,672.4427850203975
2290,tant12,498.1104198157077,141.59925237146481,676.8832297265875
2291,tant12,500.95583799803853,142.33236656961256,681.2816986830039
2292,tant12,503.3641199754816,143.06906889277764,685.7367522165657
2293,tant12,505.7511852909289,143.7996740113622,690.104247648788
2294,tant12,508.14338845906315,144.53165324662402,694.5002527405463
2295,tant12,510.53809115862896,145.26482589812406,698.9115646423395
2296,tant12,512.9111482900901,145.99148521868804,703.2343360836982
2297,tant12,515.3373592875295,146.71620248386333,707.5351800556178
2298,tant12,518.0688063288438,147.45000657308003,711.9665773885379
2299,tant12,520.807748859665,148.1854125783638,716.4165488739873
2300,tant12,523.529025068076,148.917817277315,720.8268666724405
1990,tant14,-0.2980943921594726,-0.38207448494869856,-0.25344477743420524
1991,tant14,-0.2806142826392711,-0.35420723049796776,-0.24701072939065893
1992,tant14,-0.2633914347395411,-0.32585087580959304,-0.23812499502365547
1993,tant14,-0.25592519119013085,-0.29865385610859563,-0.23004796369901342
1994,tant14,-0.2515948698841899,-0.2985089742677711,-0.22384565419532165
1995,tant14,-0.24581936278678462,-0.29714403732769745,-0.21607348084299993
1996,tant14,-0.23916635538822417,-0.26976036717317364,-0.2071537355394777
1997,tant14,-0.2215034704710661,-0.2410901786520443,-0.19761999619366155
1998,tant14,-0.19563137480660597,-0.21157080403154294,-0.18755899683206745
1999,tant14,-0.16965925663174597,-0.18163578468686947,-0.1655130215982663
2000,tant14,-0.1416901052064563,-0.1508515411789053,-0.13770630995137245
2001,tant14,-0.11380150200334116,-0.12109229128457155,-0.10967898599805559
2002,tant14,-0.0844579466225619,-0.09093634536582984,-0.08048076119813719
2003,tant14,-0.054483130373263355,-0.06025329319444239,-0.05057215395887357
2004,tant14,-0.02360515163740473,-0.02935699108118328,-0.019815562869709178
2005,tant14,0.008797832301468744,0.0021761989992334528,0.011315451685226963
2006,tant14,0.038976732015857996,0.033140471236240865,0.044512547196754904
2007,tant14,0.06952636332058981,0.06429104915424522,0.07818751099855459
2008,tant14,0.10023471587747479,0.09531903702630173,0.11174815073090971
2009,tant14,0.13180137935338565,0.12638673483022933,0.1453370298636163
2010,tant14,0.1626444337650501,0.15736166802590534,0.17893976710285187
2011,tant14,0.19428678775659458,0.18851399785869138,0.21316182884833323
2012,tant14,0.22741256412045335,0.22176973705289593,0.2495825039934878
2013,tant14,0.2596497116342312,0.2534660818965062,0.28460823988107165
2014,tant14,0.29278992388961034,0.2856853646981994,0.32044296649583015
2015,tant14,0.3262371081842892,0.31820444038780704,0.35680020017060765
2016,tant14,0.363266280801218,0.35299276831500026,0.3965973792420512
2017,tant14,0.40119208239636606,0.3877840264937682,0.436983377313901
2018,tant14,0.438769726855466,0.4237088635219244,0.47945052468059923
2019,tant14,0.4759506185539788,0.45906256422954317,0.5214706355963407
2020,tant14,0.5150049666320986,0.4953051327416891,0.5651461834306949
2021,tant14,0.5556086250258994,0.5329488577360408,0.6113977811717043
2022,tant14,0.597802471135239,0.5715702932683897,0.6598196225452181
2023,tant14,0.642586155175165,0.6124591559433823,0.7128570522545975
2024,tant14,0.6856977647374392,0.6522924125563844,0.7638127527567619
2025,tant14,0.7299242363098231,0.6932873790587345,0.8163412093792312
2026,tant14,0.7764237153305016,0.7360201113401738,0.8724530215338809
2027,tant14,0.8252155325519401,0.7805989215523594,0.9302068282468228
2028,tant14,0.8743127957294068,0.824804185970687,0.9884261805076632
2029,tant14,0.9266056730770884,0.8711987277064004,1.0514687314452265
2030,tant14,0.9818013559409617,0.9190286698974315,1.1189071795074128
2031,tant14,1.038317309716766,0.9688465188672668,1.1881920281507514
2032,tant14,1.0936203705218779,1.017818376363594,1.2555648216255673
2033,tant14,1.1505930727673948,1.06788920074678,1.3255896656762445
2034,tant14,1.2097147906962176,1.119438760025998,1.3990539362224643
2035,tant14,1.2695096179217409,1.1715502788793908,1.4739143891700761
2036,tant14,1.3316120711749286,1.225184335733892,1.5668581943550577
2037,tant14,1.4255232787195748,1.2807554054289516,2.7627568151286654
2038,tant14,1.4952272823034563,1.3376826281875587,4.060899561234246
2039,tant14,1.5663263631531132,1.395466429602904,5.360516986501242
2040,tant14,1.645857281968993,1.4567022213356762,6.669168957133232
2041,tant14,1.7586452497797567,1.5193929663376127,7.980864158413171
2042,tant14,1.8406095810458445,1.5821061538162595,9.291697114935817
2043,tant14,2.004832242445752,1.6468756100405824,10.60784134553914
2044,tant14,2.2275067860848683,1.711725732534003,11.923441033730633
2045,tant14,2.3397412322524684,1.7776389954849925,13.242437743777604
2046,tant14,2.6013387232719047,1.8458830738953214,14.567785304260784
2047,tant14,3.7067797293424603,1.9155328838185104,15.896105023766696
2048,tant14,4.2049215810487075,1.988425943799016,17.233609190883946
2049,tant14,5.763538720507329,2.0618966131918883,18.571274973654862
2050,tant14,7.57136477302743,2.137537083249036,19.915875751277557
2051,tant14,9.382305159142474,2.2156768165866145,21.26755327296127
2052,tant14,10.881648610803893,2.293472505771893,22.616144627342404
2053,tant14,12.269997981757195,2.385618817127259,23.975686268519226
2054,tant14,13.587484592340516,2.466359244643616,25.337025407612124
2055,tant14,14.839722476247099,2.5469501052227708,26.697173487254155
2056,tant14,16.100682626587094,2.630388151003097,28.06689517354719
2057,tant14,17.361347712167166,2.7139317723058145,29.468802347646584
2058,tant14,18.703400243304333,2.8880795605748446,30.886270826610605
2059,tant14,20.078228079025084,3.2502398097542446,32.28278220939324
2060,tant14,21.54604467254884,3.7067891829656574,33.695715077315946
2061,tant14,22.98181154482483,4.16422962531378,35.17471488911578
2062,tant14,24.47778091234285,4.6227759525655205,36.68316650632546
2063,tant14,25.824447947281122,5.083616949717655,38.20027084135193
2064,tant14,27.17175863464749,5.545030251075948,39.71790279874775
2065,tant14,28.531097976279646,6.009634725541406,41.247508561355886
2066,tant14,29.8962032485934,6.474063431243552,42.77550897776954
2067,tant14,31.26489501540479,6.940870841953932,44.31228464156221
2068,tant14,32.63485259547505,7.408973827484436,45.85350437925459
2069,tant14,34.07547458540974,7.880113247426117,47.40555110647569
2070,tant14,35.49909736310043,8.355513683255227,48.973454629607176
2071,tant14,36.91479351793749,8.833175338568159,50.54913461736417
2072,tant14,38.336717804619894,9.332514820844555,52.13048430050295
2073,tant14,39.76793201010689,9.837942783634038,53.72040175851143
2074,tant14,41.211498074360755,10.346230708959318,55.32170128371074
2075,tant14,42.782163412468165,10.859041092892033,56.93863068802884
2076,tant14,44.44416520720702,11.373981097436939,58.56231391952776
2077,tant14,46.107804741821056,11.890137115607871,60.190660577280966
2078,tant14,47.574222957187345,12.407226142882614,61.82309781088795
2079,tant14,48.97387482334417,12.92559757057358,63.460400210385224
2080,tant14,50.3910723311983,13.447981482524732,65.11391199173181
2081,tant14,51.81205008528087,13.971389358675548,66.77062612274915
2082,tant14,53.2485112367032,14.498229981726531,68.4415502237844
2083,tant14,54.6935203569086,15.012171226590938,70.12012934978272
2084,tant14,56.165472967410416,15.514460671633097,71.80148567221407
2085,tant14,57.77446847472752,16.021690438147573,73.50724904332967
2086,tant14,59.238740330522454,16.53341599942072,75.23389268971464
2087,tant14,60.744754510442334,17.045605964103093,76.9623131944679
2088,tant14,62.31600734134058,17.563261257146944,78.71862007031613
2089,tant14,64.03476471129629,18.08334140278305,80.48623775063834
2090,tant14,65.77911338506334,18.604589577581073,82.2596297665899
2091,tant14,67.41203135721219,19.126284553417737,84.15225180975932
2092,tant14,69.0240452840954,19.650015879384117,86.11004388914431
2093,tant14,70.70396269228381,20.179296358833852,88.08185038695235
2094,tant14,72.39636247585169,20.711193153628425,90.05878068506176
2095,tant14,74.1011571477268,21.24492867916553,92.04029990224824
2096,tant14,75.81795009437606,21.780860131249966,94.02654316189381
2097,tant14,77.5423105955684,22.31799609961612,96.01531928476206
2098,tant14,79.29602171119667,22.859800496304658,98.01628073990567
2099,tant14,81.05731018278563,23.403059696423455,100.0198728467724
2100,tant14,82.84361641222056,23.95027954571881,102.03368914399589
2101,tant14,84.47295559310976,24.50080992912764,104.05609180705714
2102,tant14,86.0607495370505,25.053564459152554,106.08316496926567
2103,tant14,87.65796288372313,25.6079727287259,108.11428317214654
2104,tant14,89.2803656281466,26.16693039861022,110.15772753184089
2105,tant14,90.90412857317123,26.726204368904536,112.20096341526084
2106,tant14,92.53899956578448,27.287255482946215,114.24900093374741
2107,tant14,94.19405948104402,27.852029898295427,116.30719482547539
2108,tant14,95.86887567323323,28.420460608388808,118.3849368173315
2109,tant14,97.68276973263652,28.990912069019558,120.46006167396908
2110,tant14,99.58582608376118,29.566866815816116,122.55075544714116
2111,tant14,101.49471371927797,30.1436905797384,124.64303419812236
2112,tant14,103.4392312786947,30.72538177797106,126.75017372146742
2113,tant14,105.40159405985095,31.309560519101815,128.86419097557916
2114,tant14,107.37868277905017,31.89561306163162,130.9836281756175
2115,tant14,109.40389339016215,32.48841743381836,133.12344444779706
2116,tant14,111.44502889211184,33.083591563085236,135.26930114961337
2117,tant14,113.50735405677472,33.681403650320675,137.42330609686562
2118,tant14,115.58738771774446,34.28130059831658,139.58383217255334
2119,tant14,117.68904028421741,34.88378424090547,141.79774246900715
2120,tant14,119.70371431918835,35.49002023566508,144.21455328489336
2121,tant14,121.77590493194576,36.10142854958163,146.67288732562403
2122,tant14,124.00642818442297,36.71551420849658,149.15167251190968
2123,tant14,126.25593405149137,37.33206444298952,151.65049833096407
2124,tant14,128.5159179472592,37.94946991200996,154.16031475929148
2125,tant14,130.5230856971071,38.57044535556911,156.70145376698812
2126,tant14,132.47498283986457,39.195880828924786,159.28127338577985
2127,tant14,134.4223351380468,39.82023847733084,161.84788871458215
2128,tant14,136.38436534084167,40.450137627411316,164.46599453832638
2129,tant14,138.34621753091065,41.08031091393668,167.086652828301
2130,tant14,140.31351207979597,41.71279268962413,169.7279627514404
2131,tant14,142.28011995205327,42.3452098242307,172.3704469102559
2132,tant14,144.25570508798995,42.981156068697345,175.04581187783515
2133,tant14,146.23226222597484,43.61770359678398,177.72786662076763
2134,tant14,148.20926840589044,44.25459971528589,180.41482603342402
2135,tant14,150.20363858343507,44.89821272074903,183.1624865200017
2136,tant14,152.20280776510364,45.54430189097604,185.92800654928178
2137,tant14,154.20417786256587,46.19141387694804,188.70433609215718
2138,tant14,156.20578414929514,46.83872165006261,191.48533430316178
2139,tant14,158.21739507949042,47.49003373030979,194.30278648712482
2140,tant14,160.29228454507478,48.14931218538737,197.1921023891883
2141,tant14,162.56278509612395,48.808656975213346,200.0794597705389
2142,tant14,164.9924947673013,49.47032144687934,202.99239374005813
2143,tant14,167.44523051620956,50.13508754071396,205.93288595274822
2144,tant14,169.91291841063727,50.80413156794021,209.1263774230777
2145,tant14,172.23500462430164,51.47730114048643,212.46321676148983
2146,tant14,174.75631493492415,52.15133315803859,215.8106444382206
2147,tant14,177.29807776913194,52.82752549431956,219.1891363142122
2148,tant14,179.63163959971686,53.505542598267596,222.58985296206112
2149,tant14,181.78278518290222,54.18229686997026,225.97835600143472
2150,tant14,183.9496781178205,54.86426071577779,229.43495363480534
2151,tant14,186.123558861871,55.548800832338515,232.9242088169566
2152,tant14,188.30154112213236,56.23493649153652,236.4343109852822
2153,tant14,190.48337372618343,56.922487802456146,239.96468341570758
2154,tant14,192.68455493551326,57.61360200781741,243.5407985618699
2155,tant14,195.2407765767122,58.30782062153516,247.15793414384052
2156,tant14,197.81703087528876,59.00494116625833,250.81263197550297
2157,tant14,200.46037948161333,59.7026255177173,254.47622051108266
2158,tant14,202.99241573266602,60.40036216308994,258.1422919961854
2159,tant14,205.59657882991834,61.102940712511845,261.87448868518067
2160,tant14,208.217128115793,61.80628910563394,265.6134029538659
2161,tant14,210.8433920320348,62.51001604008488,269.3638150907867
2162,tant14,213.45885736844772,63.21188135999433,273.09509938621085
2163,tant14,216.10349038267827,63.91786945224617,276.8808495330762
2164,tant14,218.78136534143925,64.62873392397546,280.72855503993446
2165,tant14,221.48423203701066,65.3428769074539,284.6233593392673
2166,tant14,224.19738248774752,66.05853534320295,288.5377050195774
2167,tant14,226.9617817574569,66.78129791762332,292.5475953599469
2168,tant14,229.72401104283466,67.50393840260577,296.5539016125482
2169,tant14,232.52363752850727,68.23143304107279,300.6303315102601
2170,tant14,235.3332013486424,68.96060323679941,304.72546601867697
2171,tant14,238.11225637957511,69.6853808847454,308.76463163154796
2172,tant14,240.92719444455943,70.41460738258107,312.8712240622584
2173,tant14,243.64336448638093,71.14780579315165,317.0313452411288
2174,tant14,246.4951939280449,71.88155171444448,321.1978518382316
2175,tant14,249.38026147529737,72.61729796751521,325.3948489754486
2176,tant14,252.29720918524865,73.3567869372391,329.64452797119253
2177,tant14,255.217140129308,74.09670450697973,333.8988623700274
2178,tant14,258.16565796953364,74.83960350599283,338.20063249705225
2179,tant14,261.1145365482069,75.58257265251433,342.5027385740622
2180,tant14,264.1131878390389,76.33132771538446,346.8869341918275
2181,tant14,267.04894109307304,77.07276771272444,351.16681400671985
2182,tant14,270.0317361974559,77.81898980219798,355.52481719265006
2183,tant14,273.0304261997913,78.56725909850681,359.90870152589434
2184,tant14,276.0547085666893,79.31847077640484,364.33460308488236
2185,tant14,279.0815043654671,80.06995846478175,368.7643958219104
2186,tant14,282.141591420314,80.82519585416215,373.24888005410037
2187,tant14,285.2212421758705,81.58246392901646,377.76551398802775
2188,tant14,288.339832958418,82.34416605784463,382.34596457108927
2189,tant14,291.4767076238643,83.10826131801885,386.9559093028209
2190,tant14,294.61570926112046,83.87249290829861,391.5690972314201
2191,tant14,297.7790190833713,84.63941566999829,396.2219251250218
2192,tant14,300.9421191884889,85.40621274704701,400.8741549129772
2193,tant14,304.1069544725395,86.17275013865438,405.5292618695538
2194,tant14,307.3277902365136,86.94567071099469,410.27580304920997
2195,tant14,310.53714210926984,87.71754693474281,415.00297841214825
2196,tant14,313.72251294802,88.48619002262475,419.6908996965026
2197,tant14,316.94618765232104,89.2585267990569,424.44172507425856
2198,tant14,320.204764440626,90.03525869657953,429.2489192002291
2199,tant14,323.46974413429996,90.81262473702569,434.0662828344368
2200,tant14,326.7792704284357,91.59478910116042,438.95616439169527
2201,tant14,329.945261722669,92.38172024753004,443.9131795441904
2202,tant14,332.55416572165234,93.16504721591238,448.8167339164156
2203,tant14,335.32399368737765,93.94543583257774,453.68287700855757
2204,tant14,338.5840430109149,94.73122464860259,458.6321391266661
2205,tant14,341.8773838691121,95.52139092768513,463.6436486761394
2206,tant14,345.17941823085005,96.31284045985201,468.67147908741646
2207,tant14,348.50732831291907,97.10733127682785,473.7479538594158
2208,tant14,351.82057429757737,97.89996973565238,478.79735602145445
2209,tant14,355.1437386651365,98.6934679917386,483.86574667217667
2210,tant14,358.5023534017838,99.49157367860393,489.0002655653995
2211,tant14,361.8777406682559,100.29162832413934,494.16643564710654
2212,tant14,365.2570693625735,101.09208962325316,499.34021830971665
2213,tant14,368.53435828541853,101.88897199498308,504.459655839242
2214,tant14,371.19518378734483,102.68643945138629,509.59700585641366
2215,tant14,373.86061194965447,103.48564997931196,514.7589806155368
2216,tant14,376.6616281036677,104.28608511856118,519.9382192255916
2217,tant14,379.78282798609143,105.08856760807912,525.1499960551123
2218,tant14,382.90194842829777,105.89079141003357,530.3581926432031
2219,tant14,386.0516450315309,106.69735402774081,535.6387897437218
2220,tant14,389.21450887693265,107.50634079327276,540.95043223807
2221,tant14,392.3777345831959,108.31534030463088,546.2642366151331
2222,tant14,395.56729434805493,109.1284435721813,551.6397296369851
2223,tant14,398.7769996972812,109.9445893456857,557.0629998278222
2224,tant14,402.0031570332944,110.76336722232625,562.5251452593419
2225,tant14,404.9066419830549,111.57927721574337,567.9439360082699
2226,tant14,407.6634113391352,112.39376927931436,573.3454592204924
2227,tant14,410.4102502814177,113.20556886231826,578.7128435370226
2228,tant14,413.1622470769448,114.01900071786966,584.1059188473699
2229,tant14,415.9340901198176,114.83786028162314,589.5856955786039
2230,tant14,418.71882843977346,115.66078359726498,595.1220427762814
2231,tant14,421.4877896412362,116.47980420881797,600.5994591077773
2232,tant14,424.26658220248214,117.3014723303935,606.1220959566463
2233,tant14,427.06557373080074,118.12892453711912,611.7315226556572
2234,tant14,429.87011709709645,118.9583464817972,617.3680889439837
2235,tant14,432.6483705144121,119.78100531062566,622.90281382885
2236,tant14,435.4342832984397,120.6054447922519,628.474811948625
2237,tant14,438.24389637541265,121.43668764078812,634.1473753666738
2238,tant14,441.0491465163506,122.2671504231082,639.807521932463
2239,tant14,443.8520170514807,123.09723468896638,645.462510760219
2240,tant14,446.67071774994304,123.93150006975489,651.1878838987722
2241,tant14,449.47916544990517,124.76350456318623,656.8760886938252
2242,tant14,452.6053765786359,125.5972271032338,662.5948398705964
2243,tant14,455.7888955963278,126.43242903237191,668.3353409034092
2244,tant14,458.9761220321074,127.26809041006513,674.0867422827342
2245,tant14,462.147091658533,128.1011772506939,679.7983767947806
2246,tant14,465.3076952267489,128.93218096453387,685.4858563515526
2247,tant14,468.4848210725493,129.76564339736586,691.2165329708737
2248,tant14,471.6852540635146,130.60351539463593,697.0058631540896
2249,tant14,474.861820405424,131.43747146346297,702.736797978553
2250,tant14,478.0255296982208,132.26902688716223,708.4370754264986
2251,tant14,481.1941269970447,133.10119894255604,714.1511683273462
2252,tant14,484.3326620564201,133.92859467521322,719.7908755034836
2253,tant14,487.53282470574015,134.76552154290616,725.5872794831386
2254,tant14,490.7567198949082,135.60706488328236,731.4434075901987
2255,tant14,493.96917148313514,136.44709345536523,737.2714983171442
2256,tant14,497.18638377739944,137.2876436920893,743.1129919959442
2257,tant14,500.28877199008053,138.1228676818385,748.8747721844189
2258,tant14,503.16092002428195,138.96019570535142,754.6800065013044
2259,tant14,506.01338535999514,139.79316396507,760.4117103328425
2260,tant14,508.87607354240714,140.62830738524548,766.1894853856138
2261,tant14,511.711290865046,141.45718053720745,771.8631877624445
2262,tant14,514.5749353755061,142.29287276097037,777.6533954707508
2263,tant14,517.444290356002,143.13068930504875,783.4694144337154
2264,tant14,520.3005961152791,143.96562102922098,789.2381890257368
2265,tant14,523.1572646186524,144.80042558396343,795.0139265912752
2266,tant14,526.0069272389441,145.63359548380276,800.7670637340092
2267,tant14,528.883965873955,146.47394545483252,806.6304213774952
2268,tant14,531.755771238613,147.31353482195388,812.4771986487189
