year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663030914443446,-0.8935106608068273,-0.47346439584808314
1991,glaciers,fixed,-0.6370498138769782,-0.8489612692546618,-0.45470903396306495
1992,glaciers,fixed,-0.6028690390274432,-0.8014307116258246,-0.43056266966833107
1993,glaciers,fixed,-0.5857503861600599,-0.7748643218140299,-0.41877940720797047
1994,glaciers,fixed,-0.5485074370672427,-0.7251191171870667,-0.3922209034442731
1995,glaciers,fixed,-0.5161178586122974,-0.6793880478951293,-0.3693433824287508
1996,glaciers,fixed,-0.47225763174202795,-0.6218539313535464,-0.33673156311814695
1997,glaciers,fixed,-0.43440341446880537,-0.5709872612091247,-0.31120461621948925
1998,glaciers,fixed,-0.38958352281572806,-0.5116632658560535,-0.27998454047447674
1999,glaciers,fixed,-0.3157286695330954,-0.41467955625908576,-0.2267169040688554
2000,glaciers,fixed,-0.2750493732169166,-0.36198997242826403,-0.19773127210310576
2001,glaciers,fixed,-0.22833113169370334,-0.30017563132194724,-0.16430831041112176
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408880693321332
2003,glaciers,fixed,-0.10978389779846753,-0.14412650543412786,-0.07979585300120241
2004,glaciers,fixed,-0.049373185288251076,-0.06609840976899176,-0.03541133029431032
2005,glaciers,fixed,0.0002883652287710703,-0.010465414042024746,0.00995230795475508
2006,glaciers,fixed,0.07049868652005031,0.04730263392190968,0.09662303327872225
2007,glaciers,fixed,0.15024732192003132,0.10602207353930933,0.19813498489726897
2008,glaciers,fixed,0.21121724976529688,0.1504878100341478,0.27760312937598575
2009,glaciers,fixed,0.2544048802824741,0.1816902019233289,0.33455011305841986
2010,glaciers,fixed,0.3125215289920136,0.22330255967548032,0.4107682759974358
2011,glaciers,fixed,0.40642726203736945,0.2921592961388729,0.5333571754405712
2012,glaciers,fixed,0.46722737895965794,0.3370337182890695,0.6135144834683673
2013,glaciers,fixed,0.5171183456262738,0.37525616651684807,0.6783925926943968
2014,glaciers,fixed,0.5712664528554434,0.4134447922961442,0.7512491698385296
2015,glaciers,fixed,0.6400300772017675,0.46354554162908346,0.8418137072589505
2016,glaciers,fixed,0.712493905091677,0.5178928076749926,0.9338709185863648
2017,glaciers,fixed,0.8365300925693502,0.6091933880517166,1.0958184968413829
2018,glaciers,fixed,0.9140841710952912,0.665163665166337,1.1965040526794506
2019,glaciers,fixed,0.9781596269890509,0.7105488426319007,1.2818628572063853
2020,glaciers,fixed,1.0702991056101179,0.7776477992790716,1.4026663507860746
2021,glaciers,fixed,1.1382099358529953,0.8277637292926965,1.4904656804023908
2022,glaciers,fixed,1.2045972176527884,0.8774384060039233,1.5762340768590457
2023,glaciers,fixed,1.277260029872981,0.9296010383078968,1.6683411491612734
2024,glaciers,fixed,1.3669964818441767,0.9954887644585401,1.787691477616225
2025,glaciers,fixed,1.4588091492053534,1.0616505739235065,1.9055012342002442
2026,glaciers,fixed,1.5489350516770872,1.129324613125096,2.0235933434009055
2027,glaciers,fixed,1.6433746269920548,1.1994638968157407,2.14496247370366
2028,glaciers,fixed,1.7397261887834765,1.2691938403786853,2.2662081039656443
2029,glaciers,fixed,1.8354641234424665,1.3399574157565277,2.390792545540425
2030,glaciers,fixed,1.9323775139769714,1.4107673827460754,2.5140327589080744
2031,glaciers,fixed,2.030548323556383,1.4837639774898153,2.63942178806279
2032,glaciers,fixed,2.127022291376049,1.5543513769819792,2.7654172057047077
2033,glaciers,fixed,2.2271333446570925,1.627185023282421,2.8935850944346315
2034,glaciers,fixed,2.326072496221962,1.7003445043709149,3.02246935971304
2035,glaciers,fixed,2.42743574947176,1.776768613576351,3.1485187260172363
2036,glaciers,fixed,2.529825794594229,1.8579784463448303,3.2778683815762957
2037,glaciers,fixed,2.6359214832065216,1.9402099647674165,3.40945659370177
2038,glaciers,fixed,2.7411607872711157,2.020432763651529,3.5420300402069453
2039,glaciers,fixed,2.8461120324197613,2.0973158366086224,3.675709147878199
2040,glaciers,fixed,2.951824438210383,2.17818583253592,3.8087934924190288
2041,glaciers,fixed,3.0579017633420498,2.263115772099669,3.947095659444263
2042,glaciers,fixed,3.162676540593863,2.347354257959491,4.0781782940802405
2043,glaciers,fixed,3.2670119040784997,2.4306111293050727,4.207582179540284
2044,glaciers,fixed,3.375006356273341,2.511854717101082,4.335720070825584
2045,glaciers,fixed,3.479036082447506,2.5940323711351043,4.46522426287154
2046,glaciers,fixed,3.582826144952891,2.6748115711741782,4.59560376426897
2047,glaciers,fixed,3.6870725299636677,2.755771790477017,4.729629966255148
2048,glaciers,fixed,3.7917435973987663,2.8368412806140046,4.869398566495527
2049,glaciers,fixed,3.8982218321450315,2.9167792156726424,4.997110299571678
2050,glaciers,fixed,4.003805176643697,2.997956336076927,5.132331959928792
2051,glaciers,fixed,4.106901371987534,3.080035886569299,5.257344952282037
2052,glaciers,fixed,4.212143960267687,3.15900787689326,5.391594215340628
2053,glaciers,fixed,4.315286788670678,3.241934972973734,5.520712507251251
2054,glaciers,fixed,4.414967658126036,3.322495867017355,5.65036741935501
2055,glaciers,fixed,4.516642091078976,3.4032534831101198,5.772936229162486
2056,glaciers,fixed,4.618531001644784,3.479056323990974,5.895146653525003
2057,glaciers,fixed,4.718690503210347,3.5566639442841455,6.015958868939971
2058,glaciers,fixed,4.8163332146138504,3.6336843088584265,6.135059585673357
2059,glaciers,fixed,4.914499229504674,3.707179409628902,6.257019641721495
2060,glaciers,fixed,5.0144564598114485,3.7815843927645605,6.378176519895036
2061,glaciers,fixed,5.114548036377075,3.85527681317554,6.498409876125695
2062,glaciers,fixed,5.211324755707799,3.9342378740404755,6.6126564220709865
2063,glaciers,fixed,5.309374197609435,4.007766077025676,6.731731240986823
2064,glaciers,fixed,5.406078052750927,4.077136631912837,6.848963246583806
2065,glaciers,fixed,5.499591997492248,4.1519213153021415,6.9629137363294
2066,glaciers,fixed,5.58928222732884,4.227312944599892,7.076107831841102
2067,glaciers,fixed,5.682179304491313,4.301391000650179,7.1961444161976855
2068,glaciers,fixed,5.771236900018381,4.374932419070515,7.311565397883462
2069,glaciers,fixed,5.859660126470984,4.444200668659399,7.4176656634193785
2070,glaciers,fixed,5.946325259775788,4.507985940728544,7.520163561903772
2071,glaciers,fixed,6.033382172416019,4.577772270302367,7.617318227205448
2072,glaciers,fixed,6.119172197536777,4.648449140986862,7.713403857023622
2073,glaciers,fixed,6.203640150417282,4.716577538981665,7.808923129135396
2074,glaciers,fixed,6.285577822263443,4.7796836148988,7.903545998024746
2075,glaciers,fixed,6.36884093561382,4.843425471495945,8.002420149476665
2076,glaciers,fixed,6.451494497436295,4.906165521639838,8.103248463743334
2077,glaciers,fixed,6.529299448417339,4.965749763825874,8.199841897906506
2078,glaciers,fixed,6.605504479957233,5.02296566941012,8.290417999065754
2079,glaciers,fixed,6.680702989270017,5.08405019325308,8.377241638754851
2080,glaciers,fixed,6.757719966820242,5.144231283823,8.464128212123711
2081,glaciers,fixed,6.831130562651797,5.203224436741569,8.550626252939907
2082,glaciers,fixed,6.90448652267992,5.263072149258851,8.636574270623003
2083,glaciers,fixed,6.976814216510337,5.3215941506656455,8.7280666633971
2084,glaciers,fixed,7.051582679215921,5.3782287453433915,8.825363192846673
2085,glaciers,fixed,7.121625367114252,5.437993943359269,8.91530190224336
2086,glaciers,fixed,7.192220391222145,5.49217387777665,9.003100986279835
2087,glaciers,fixed,7.2576528378285925,5.5485611568456665,9.082688030627644
2088,glaciers,fixed,7.322728121133421,5.603340509758633,9.155318709166314
2089,glaciers,fixed,7.384403428906245,5.65544815615268,9.228617969207173
2090,glaciers,fixed,7.450368317323763,5.706349290211223,9.301298202832744
2091,glaciers,fixed,7.5115649200232495,5.756363879472727,9.377783850339785
2092,glaciers,fixed,7.574209398918705,5.805189187809208,9.467754813023008
2093,glaciers,fixed,7.634057217170118,5.853555435934574,9.54458005152643
2094,glaciers,fixed,7.691472359468366,5.902626672971504,9.620107881662218
2095,glaciers,fixed,7.752362192261797,5.951970543139867,9.694713332598702
2096,glaciers,fixed,7.813333816454745,6.000654072984857,9.76662106047264
2097,glaciers,fixed,7.873453971011483,6.051173774797684,9.836757140866093
2098,glaciers,fixed,7.932666000516583,6.099624058632815,9.909313134990994
2099,glaciers,fixed,7.988273970183269,6.145424941439078,9.975707161724063
2100,glaciers,fixed,8.041883643681386,6.191738704401541,10.039058832417274
2101,glaciers,fixed,8.095572625648693,6.236237656858131,10.106998833026882
2102,glaciers,fixed,8.147840961000792,6.280570537054935,10.174768783475548
2103,glaciers,fixed,8.200054830189654,6.317264244467889,10.245082804654949
2104,glaciers,fixed,8.254683509333674,6.352847758885701,10.30825730809738
2105,glaciers,fixed,8.306334846767014,6.388466132700217,10.373619787917677
2106,glaciers,fixed,8.362514355975389,6.429075877585075,10.435345422158512
2107,glaciers,fixed,8.414068479850682,6.468826763050276,10.493486922192721
2108,glaciers,fixed,8.458569641888381,6.507975274484605,10.550235675364766
2109,glaciers,fixed,8.50859494406826,6.546396156191914,10.606245557182058
2110,glaciers,fixed,8.556737463355418,6.5840982535927335,10.661040165667375
2111,glaciers,fixed,8.602214725851075,6.621190562644572,10.714932228793941
2112,glaciers,fixed,8.646322282120025,6.657142743551413,10.76650656723818
2113,glaciers,fixed,8.69391106792181,6.692735480026873,10.81650001821971
2114,glaciers,fixed,8.737542813121658,6.727906016965813,10.86583472606658
2115,glaciers,fixed,8.781978939423013,6.762389837973685,10.92088277944297
2116,glaciers,fixed,8.828875038422625,6.79713230132244,10.971721719350063
2117,glaciers,fixed,8.871356879164708,6.829254420879284,11.021296856506185
2118,glaciers,fixed,8.91484221068983,6.865264356520063,11.070768643187765
2119,glaciers,fixed,8.95790058670805,6.898702066807865,11.121458124926232
2120,glaciers,fixed,9.000188503198252,6.9312303640292035,11.170064470260822
2121,glaciers,fixed,9.039465432914284,6.963026837326222,11.214974657383088
2122,glaciers,fixed,9.078943005459085,6.994482761195355,11.264484985557603
2123,glaciers,fixed,9.120431816222808,7.024734420231126,11.313206879525474
2124,glaciers,fixed,9.158707357573217,7.054735349993498,11.361209724322539
2125,glaciers,fixed,9.195052337623046,7.084768829031411,11.409154781705512
2126,glaciers,fixed,9.232013985634222,7.114853807516206,11.458049036708447
2127,glaciers,fixed,9.271027327937443,7.145202568415988,11.504485496058173
2128,glaciers,fixed,9.311009011684213,7.177510484550661,11.551391490186612
2129,glaciers,fixed,9.346874242466708,7.211625659098829,11.597651030248782
2130,glaciers,fixed,9.379914314248467,7.243080561588549,11.64316784016498
2131,glaciers,fixed,9.413042979789017,7.270240469379865,11.688245751726742
2132,glaciers,fixed,9.44938726109925,7.296573107050476,11.724415263240099
2133,glaciers,fixed,9.482998946304471,7.322665955441607,11.759166497552933
2134,glaciers,fixed,9.516242479776052,7.345306698995978,11.793163554686917
2135,glaciers,fixed,9.549781386063962,7.368834720962987,11.830077199304586
2136,glaciers,fixed,9.585045623519017,7.395118601547105,11.872424734457558
2137,glaciers,fixed,9.620164552543805,7.421265293137087,11.914736705559477
2138,glaciers,fixed,9.650780262617353,7.447883467192825,11.952278542666818
2139,glaciers,fixed,9.682414345525476,7.474048435816691,11.987730331639694
2140,glaciers,fixed,9.714121509904682,7.499123325620949,12.022315253771483
2141,glaciers,fixed,9.743351428677567,7.523967477088499,12.054539628938391
2142,glaciers,fixed,9.77402269157739,7.54829736041401,12.085764108657532
2143,glaciers,fixed,9.801874101718873,7.571983483819206,12.116030623071381
2144,glaciers,fixed,9.830497299707297,7.594332007254782,12.145813967715249
2145,glaciers,fixed,9.856273893801411,7.616695106648919,12.180764623084745
2146,glaciers,fixed,9.885356342184632,7.64159843462883,12.216814224652522
2147,glaciers,fixed,9.915523176590824,7.664553976288458,12.251689458157463
2148,glaciers,fixed,9.943309052114522,7.68712677884976,12.282237974789169
2149,glaciers,fixed,9.972071689634017,7.709614656103365,12.312592474330032
2150,glaciers,fixed,10.001195102956789,7.731717406020128,12.342296173513208
2151,glaciers,fixed,10.029490127809158,7.753610376698648,12.371288719090858
