year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7526965158513086,-0.7953367010278761,0.12146980673138373,0.18195406303345724,0.9533615572836323,1.8162131967667179,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1851,1640.35662075083,1831.8055672148346,2032.7088877200085,-2083.0961937442335,-1876.0479703374112,-1675.5379183710652,-84.26175992938455,-45.26765411390841,-5.403569060055151,-2.7097093645893415,-1.7583980436435964,-0.8529684506426769,0.19109725231055943,0.9606551363211266,1.8278890128627336,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1852,1643.7559278438844,1832.8380064815672,2034.1050418260977,-2085.284999543637,-1879.0426506702825,-1679.1012668130916,-83.67466396597762,-46.17357864890687,-8.55799412941942,-2.695535927098895,-1.7539405241882304,-0.8549264823400868,0.1942202574033779,0.9642405001605678,1.832810451276974,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1853,1645.176529222117,1833.732406344333,2034.7566374044998,-2086.5374535693954,-1880.5912978325769,-1680.7040525218997,-83.43922142377147,-46.754244548825454,-10.263652138419506,-2.6749474254889605,-1.7426098081385126,-0.8510208772976777,0.19781714486322297,0.9665151564724344,1.8384284019166797,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1854,1646.187600325987,1834.8261565876837,2035.50407315036,-2088.6469665004556,-1882.6955603583629,-1681.8126346235226,-82.38222361759335,-46.905306953009585,-11.762063789248836,-2.6547609709531876,-1.7305851200938558,-0.8469523052001712,0.18965835270102935,0.9587359849974897,1.8256215684981771,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1855,1643.0948363256787,1832.5154666675394,2033.7947117936124,-2084.755667936873,-1878.4003559318269,-1678.6255140710934,-83.75152955847962,-46.14199267496247,-7.853089920531685,-2.6343529366058402,-1.7182504162492538,-0.8437922110136922,0.17306919106626578,0.9408705811107532,1.8102983362949134,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1856,1635.8863421029394,1828.298625406659,2031.8087434945814,-2082.370872638802,-1872.3863871884892,-1668.5164682561851,-86.40266207528006,-44.81387574711562,-1.3886848326772263,-2.6129210450351206,-1.7067761693438581,-0.8419990350624097,0.17950178784103588,0.9486817389740405,1.8139661882345326,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1857,1638.69389789001,1830.6667733198817,2032.3913962125923,-2082.6418309630703,-1874.560046878864,-1672.9422862461124,-84.79840800994761,-45.080473138929165,-3.880117635115924,-2.593695458271484,-1.6942126373715038,-0.8395081332455135,0.18499022348798833,0.9559393703889958,1.8192924744978825,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1858,1641.2618394871413,1831.6930130345008,2032.9441038492532,-2083.5976173067393,-1876.5155538237527,-1677.0104131689234,-83.71524132250681,-45.606695315980346,-6.4204209972622355,-2.5748584802659473,-1.6824571945691615,-0.836310222589457,0.1510078663063883,0.9188617400050643,1.7828973746776982,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
1859,1628.2476029903903,1821.8709332892513,2024.6781981744136,-2075.7508824929478,-1862.984304547028,-1659.2827888533445,-91.12466244249755,-43.42251200447322,7.5385465953683575,-2.5592076633607284,-1.6706821959022418,-0.8364631583584073,0.14989704969183557,0.91773076269552,1.7812773287892192,"diag_ais_flux_split_vs_imbie.jl | tag L30 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T11:31:56.396"
