ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp245,glaciers,2100,fixed,2000,9.934571446042423,9.97096454118637,8.603365891429739,11.430532893793087,2.827167002363348,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,gis,2300,joint,2000,17.737208826181458,20.184947764320967,11.306603330019687,37.55289494683222,26.24629161681253,2.0429582066265275,0.9329653578410781,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2100,fixed,2000,8.665647940107498,18.30378173861739,4.039929405349299,50.13473274092369,46.09480333557439,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2100,joint,2000,8.96915186332723,21.989066630877915,3.8917285027779567,63.12955170370925,59.23782320093129,1.285130186361237,1.0350238003340773,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2150,fixed,2000,47.42015292240913,48.527566574636104,7.043973705017792,114.37625159374647,107.33227788872868,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2150,joint,2000,47.30290931081959,51.14200473547379,6.369597296399311,125.93183719694237,119.56223990054306,1.1139448659097049,0.997527557286005,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2300,fixed,2000,165.78742061063343,157.31067365070166,16.814916559178478,316.4414952182538,299.62657865907534,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2300,joint,2000,156.05997407079536,146.06437367534727,13.5650754560075,333.59340909284333,320.02833363683584,1.0680906048757919,0.941325786335238,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2100,fixed,2000,20.070655574252875,20.085853169550294,17.822846437311817,22.301727330394268,4.478880893082451,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2100,joint,2000,15.367744949122919,15.557826159237662,9.096854055719167,23.45044427831424,14.353590222595074,3.204726931846732,0.7656822614622033,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2150,fixed,2000,29.57125961787446,29.593651115473758,26.25943219330421,32.858426889659995,6.598994696355785,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2150,joint,2000,22.065335046493388,22.764041989970067,12.4769047293274,36.643408560040285,24.166503830712884,3.6621493034474697,0.7461750135647219,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2300,fixed,2000,46.28167745893626,46.316722163933754,41.09837006370541,51.4263895000287,10.328019436323288,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2300,joint,2000,36.13794586799959,38.810638701593525,19.248447215652313,69.39072977979298,50.142282564140665,4.85497561979715,0.7808261898040155,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2100,fixed,2000,50.25643393432318,58.630724607892596,43.16041236236655,90.9746018527712,47.81418949040465,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2100,joint,2000,48.541578960589646,58.02117230823111,32.77479964778939,103.29161929360724,70.51681964581785,1.4748094738690312,0.9658779018030893,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2150,fixed,2000,106.45442335565099,107.79497246581916,64.68078853239301,174.6480763635148,109.9672878311218,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2150,joint,2000,99.59354121213903,103.56328868759316,46.96529981885604,189.73786183078676,142.77256201193072,1.2983184802301246,0.9355509904873506,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2300,fixed,2000,258.6075333137521,250.50057667044928,107.89610780763928,410.66599011502734,302.76988230738806,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2300,joint,2000,240.1036762202695,232.11383859847314,75.5098578460471,441.27282016900045,365.76296232295334,1.2080559649311862,0.9284481126424378,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
