gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,7.452499999993645e-5,PASS
SUM,max_abs_cm,8.171241461241152e-14,PASS
SIGN,median_cm_2100,0.002920189094695047,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0025922896546930474,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0017511723571672633,PASS
SIGN,frac_negative_2300,0.001,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,9.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.0045,PASS
AIS-CROSSING,int_over_cont_2100,0.7826374159049823,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.006451843043995244,PASS
P-FIRED-CONSISTENT,z_2100,1.0902435631343614,PASS
AIS-CROSSING,n_fired_2150,13.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.0065,PASS
AIS-CROSSING,int_over_cont_2150,0.9279573893182246,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.007679548156956005,PASS
P-FIRED-CONSISTENT,z_2150,0.6042781194315983,PASS
AIS-CROSSING,n_fired_2300,15.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.0075,PASS
AIS-CROSSING,int_over_cont_2300,0.9065650374016809,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.009043400713436385,PASS
P-FIRED-CONSISTENT,z_2300,0.7291224825757323,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.2920189094695047,PASS
