T_lia,a_alg,b_alg,S2020_alg,logl_alg,inv_resid_frederikse_scope_0.221,inv_resid_full_rgi_0.324,a_full,b_full,logl_full,committed_full,a_late,b_late,logl_late,committed_late,a_sl0,b_sl0,sl0_free,logl_sl0,committed_sl0
-2.5,,,,,,,0.5620033936451929,0.22814063390288575,5.498038700150602,0.24428790146654747,20850726.755009763,3.581609608365227e-09,40.90557697628037,0.186697907087949,145609437.83159083,4.265909369097643e-10,-0.09528894171991305,5.78869733839425,0.15528916752104194
-2.48,,,,,,,0.5558118178622687,0.23329897192032545,5.491175976380655,0.2441719256729419,113273809.90198798,6.617723910415801e-10,40.91768673094583,0.1859044685317146,150658063.97979763,4.1233204304027954e-10,-0.09651134883163523,5.788697040176048,0.15406044469558686
-2.46,,,,,,,0.5497888824441819,0.23854293445802166,5.484180982599828,0.24405387571970533,101491079724995.3,7.416482838911915e-16,41.08321526337236,0.1802843736076115,156116866.69954595,3.9786204523185027e-10,-0.09778701634626719,5.788697533669737,0.15279792266626874
-2.44,,,,,,,0.5439271012966461,0.24387497721485196,5.4770502046023175,0.2439337570688226,108641986476256.98,7.044276484614336e-16,41.06442828742496,0.18092525224043307,162047246.57451457,3.8329945060798296e-10,-0.09902816261638978,5.788697308247592,0.15155479345096962
-2.42,,,,,,,0.5382203323404705,0.24929693788723556,5.469780007940564,0.24381148859421545,119462904925796.38,6.347397624976246e-16,41.07928942681488,0.18568265469211523,167386564.14878,3.710902834914852e-10,-0.10025977239700289,5.788697505503755,0.1503195844160722
-2.4,,,,,,,0.5326626352549271,0.2548108262970432,5.462366632885994,0.24368702639009357,114015158237968.97,6.672193295706535e-16,41.10793751534106,0.17721515536490323,174112668.41117296,3.56744138976065e-10,-0.1015118347218239,5.788697617835695,0.14907281169729444
-2.38,,,,,,,0.5272479499937829,0.26041900578101806,5.45480618912895,0.24356033162077964,171379859277718.8,4.528852959565534e-16,41.1649073881654,0.19026986572714266,181245573.15943494,3.427279067544921e-10,-0.10273555952107288,5.788697719113186,0.14784063701500394
-2.36,,,,,,,0.5219712320116663,0.26612335040213586,5.447094650221753,0.24343131760665576,141466966053524.56,5.482143665440757e-16,41.22746408544609,0.18847185952378606,187598652.78187376,3.3111418149819905e-10,-0.1039838961230858,5.788697855537219,0.1465951170695305
-2.34,,,,,,,0.5168270645954403,0.2719262546409227,5.439227847733383,0.24329991483154328,170416610837548.5,4.587653810555671e-16,41.145568683841866,0.18920044513043133,193606573.16776764,3.2076220922144433e-10,-0.10528038802210093,5.788696944730432,0.1453179177575267
-2.32,,,,,,,0.5118101214435159,0.27783045220576347,5.431201465115001,0.2431661301614273,140185471565582.11,5.545598029717934e-16,41.26422643394849,0.18676456590005333,199663828.46197504,3.110999988175556e-10,-0.1064698112341229,5.788697619796768,0.144107765824128
-2.3,,,,,,,0.5069163226250226,0.28383776860699866,5.423011031243082,0.24302982484649002,139409934119685.64,5.586771561448154e-16,41.248964948738646,0.18573134246538145,320357941.6554133,1.9388113453252536e-10,-0.10772679299028654,5.788698313388894,0.14285613698162286
-2.28,,,,,,,0.502140555359612,0.28995124168832004,5.414651913636454,0.24289097194840684,170168267612143.9,4.647912035410353e-16,41.25962975518377,0.18892472876357747,329673406.0900813,1.8841311552590108e-10,-0.10895730910127588,5.788698285282513,0.14162173660309632
-2.26,,,,,,,0.49747900424898456,0.2961730982914834,5.406119311312288,0.24274951616015517,104712197362774.67,7.525776573088007e-16,41.20431700729926,0.17438083870686905,340313598.75214124,1.8250773079780654e-10,-0.11021694146195488,5.788697968853685,0.14036830085730576
-2.24,,,,,,,0.4929272565990251,0.30250621780848996,5.397408247275766,0.24260535832349395,139858981557237.44,5.640036549918169e-16,41.279663957938986,0.17080212767801714,349729187.57426304,1.7760993969786935e-10,-0.11144142902868237,5.788698635489009,0.13913846728306287
-2.22,,,,,,,0.48848163003332773,0.30895320901989987,5.388513560607159,0.24245845427198442,181567793259976.03,4.413466537859567e-16,41.246684425827716,0.18142267014684513,362054089.62561786,1.7156200331105563e-10,-0.11268813229388923,5.788697994725826,0.13789469779582098
-2.2,,,,,,,0.4841381939992956,0.3155170655647046,5.379429898126688,0.2423087147679959,181567811900654.8,4.441873791024953e-16,41.2466844258264,0.18142268877262482,376262374.9603245,1.6508110755730543e-10,-0.11392887873754994,5.788699077832064,0.13665040015987537
-2.18,,,,,,,0.47989379489720513,0.32220030793293064,5.370151705622131,0.24215605152810196,147838762610884.66,5.445520541886063e-16,41.297036684052316,0.18054739800096656,383466231.46433324,1.6196333614804632e-10,-0.11519367732401786,5.78869813400913,0.13539430328840027
-2.16,,,,,,,0.4757444448034731,0.3290066072341748,5.360673218580594,0.24200043115786196,147548368088156.34,5.488858692049576e-16,41.295116828122445,0.18019275504707274,393676590.8792988,1.577685537810026e-10,-0.11642997548292541,5.788698169297995,0.1341571365234989
-2.14,,,,,,,0.4716872607424575,0.33593863369039784,5.35098845243799,0.24184172336149454,146989640052268.22,5.517561280222985e-16,41.29082366665353,0.1795104110441315,405059575.62421787,1.5333843026437496e-10,-0.11765926662055023,5.788698763545616,0.1329179866559395
-2.12,,,,,,,0.4677191912585832,0.34299954563039375,5.341091192277779,0.2416798500154704,154559260791709.6,5.236725177464588e-16,41.2446012258371,0.1715952500000002,416816094.0707229,1.4902751428729143e-10,-0.11888403561584208,5.78869871106486,0.13168815797857597
-2.1,,,,,,,0.46383681080095823,0.35019326180739246,5.330974981961583,0.24151477561317455,154779258102489.12,5.227633680335087e-16,41.23136635622443,0.17183949607978324,431018792.5817069,1.4407418138800024e-10,-0.120196290053524,5.788698233645424,0.13040721759869545
-2.08,,,,,,,0.46003776511592487,0.3575224917755409,5.320633112652442,0.24134632188881,177251939850210.72,4.629133851440563e-16,41.24381633578135,0.17711026630305954,443103752.400872,1.4019490694296717e-10,-0.12136675505466529,5.78869898482118,0.1292114498353542
-2.06,,,,,,,0.4563188883428812,0.3649914782514392,5.310058610691162,0.24117448708290934,176839647402262.38,4.663876165403962e-16,41.240484576464645,0.17669830339132736,451692601.19834733,1.3752560271551634e-10,-0.12261105725159946,5.78869959082331,0.12796574009369394
-2.04,,,,,,,0.4526776937676833,0.37260363724481993,5.29924422478244,0.24099912067250687,177609201531719.4,4.66313897824823e-16,41.251138655437664,0.17746724243322407,467204383.5190438,1.3295457526111928e-10,-0.12387074133059883,5.788698485503767,0.12671861801345946
-2.02,,,,,,,0.4491118371216589,0.3803624660802611,5.288182412448249,0.24082008409136593,190811704875191.34,4.3316933772949154e-16,41.201149544915104,0.16947483849633413,479186850.64585286,1.2961640494408125e-10,-0.12511488935326293,5.788698210942341,0.12546315330358127
-2.0,,,,,,,0.44561858736514204,0.3882725462622433,5.276865325694104,0.2406373790182824,191503375131498.22,4.3572166403145266e-16,41.294321551295,0.17008916509153435,490744173.61725754,1.2658078476203596e-10,-0.12635126651850098,5.788698078861668,0.1242375815539364
-1.98,,,,,,,0.4421957685904738,0.3963375687657021,5.2652847958390545,0.24045081105151284,191702163363447.2,4.3553435623099087e-16,41.28997193634908,0.17026572450924177,1947700045.6451943,3.1896210866559693e-11,-0.12757250898743666,5.788704872513259,0.12300598678128166
-1.96,,,,,,,0.4388412057233541,0.40456171780294364,5.253432317461133,0.24026028808898742,141503363078373.8,5.831421785924557e-16,41.327657358020716,0.15710029175150386,1995338445.8154056,3.112614013227744e-11,-0.12884921926794263,5.788706817836524,0.1217300102195727
-1.94,,,,,,,0.43555245975708695,0.41294976925913357,5.241299031378262,0.24006569154413102,152679075884875.56,5.509954140188399e-16,41.30676849696814,0.16950782542588033,2050800126.578743,3.0295855442792405e-11,-0.1300146693396299,5.788704868045395,0.12053369726865372
-1.92,,,,,,,0.43232769852595104,0.4215059485144404,5.2288757066190685,0.23986690924423537,189088202554967.94,4.474482818173599e-16,41.27201897301204,0.1679440609292086,2078537735.1216187,2.9882367496501696e-11,-0.1313140953830566,5.788704627512999,0.11925424323113167
-1.9,,,,,,,0.4291647452727705,0.4302352431200853,5.216152721297629,0.23966382043949003,189088203850539.5,4.511400137925891e-16,41.272018973012045,0.1679440620799073,2121336202.211606,2.9256799860286414e-11,-0.13270486510049073,5.7886981957445585,0.11792055603327203
-1.88,,,,,,,0.426061878443316,0.43914211317627355,5.203120042331198,0.23945625626891823,188155570187852.16,4.534010815107929e-16,41.27525927242896,0.16711571698722252,2157046642.5140576,2.8798970451086268e-11,-0.13381338446169572,5.788701901490673,0.11678687151367945
-1.86,,,,,,,0.4230168476487718,0.44823244101420745,5.189767203898853,0.2392441478241252,187698213058924.7,4.571995943863896e-16,41.27629484659607,0.16670950225521314,2182313040.380834,2.845849815402998e-11,-0.13508032649427043,5.788705909585413,0.11551587266074442
-1.84,,,,,,,0.4200281861049257,0.4575107333062192,5.176083284574835,0.23902727417937533,187563439856241.97,4.611928313094943e-16,41.27652920666791,0.16658979960503648,2203841986.1340632,2.8192065267733615e-11,-0.13623045035477616,5.788707346195896,0.1143207646935721
-1.82,,,,,,,0.4170941337999735,0.4669825883641314,5.162056883021751,0.2388055265993368,189377582726487.16,4.6093055121537e-16,41.27634139420229,0.1682010821526411,2242068137.962189,2.7689733626181787e-11,-0.13762367052794267,5.788703355776298,0.11298981875151158
-1.8,,,,,,,0.41421267295504527,0.47665438610953353,5.14767609214933,0.23857878441385558,147789040679934.94,5.79108173584704e-16,41.393866956612634,0.1476709161751149,2262998175.3910675,2.7448511846596163e-11,-0.13878126051251138,5.788704172089244,0.11180878156756653
-1.78,,,,,,,0.4113824872848001,0.48653123953137883,5.132928471624881,0.23834680981867698,147311469878852.53,5.843983178901852e-16,41.394661889552076,0.14719372708578957,2302751384.4883175,2.6976974295320525e-11,-0.13998654970200064,5.78870775475079,0.1105758951696882
-1.76,,,,,,,0.40860199053725044,0.49661954433820793,5.117801018610384,0.2381095163747402,146515634374792.44,5.866630199188132e-16,41.29616161670469,0.14639852767541006,2339195275.3797426,2.655035977041389e-11,-0.14126974101653705,5.788705776981692,0.1093073694042525
-1.74,,,,,,,0.4058694891475173,0.5069256487696702,5.102280136616846,0.2378666256706787,170390840623855.72,5.093362727794458e-16,41.166016172825955,0.15133746755667207,2383714709.734073,2.60557907685242e-11,-0.14250481063002232,5.788708176716396,0.10807063453766098
-1.72,,,,,,,0.4031834665516547,0.5174567167130769,5.086351602254414,0.23761808730180153,206400584811601.62,4.3092410466473615e-16,41.206719686476966,0.16040547708775627,2433302791.9482117,2.5532693581210717e-11,-0.1436915351770119,5.788705204757415,0.10686142182121589
-1.7,,,,,,,0.40054270550615284,0.5282187541640253,5.070000529867561,0.2373635828864972,255426836413427.12,3.3910757072849317e-16,41.123255623013556,0.14179037744667505,2538328593.358905,2.4478680960113697e-11,-0.14492759799071625,5.788707282400225,0.1056292762534122
-1.68,,,,,,,0.39794561972459375,0.5392196519764351,5.053211333722748,0.23710300368223314,201156448124702.4,4.4357641234753533e-16,41.267234916984584,0.15632996418190234,2617324569.551316,2.372303607149114e-11,-0.1463060512164277,5.788707306540459,0.10431262039178454
-1.66,,,,,,,0.3953908702616605,0.5504667084350016,5.035967687689324,0.2368361004344967,1.3510936044555306,0.07386668345358934,41.08501698135907,0.1559149840499038,2701820875.9508834,2.2994459540404854e-11,-0.14743158599389744,5.788710412933224,0.10313066389793514
-1.64,,,,,,,0.3928771160510224,0.561967849162171,5.018252482141055,0.23656267777865161,1.258586224409102,0.0804124810700198,41.08393643820023,0.15549926304815284,2781535817.6332407,2.2335653391865272e-11,-0.14867737596491643,5.788707244859069,0.10188898220667443
-1.62,,,,,,,0.3904031883224997,0.5737310150556295,5.000047777904448,0.23628253220649514,1.1784733569531374,0.0870925453752543,41.082819511599645,0.15507387412820747,2862836864.8194876,2.169655200745232e-11,-0.14994637561025714,5.788711222471131,0.10062424895499875
-1.6,,,,,,,0.3879677369313668,0.5857646018597585,4.981334756977308,0.23599535280638462,1.1084182807857952,0.0939103069043351,41.08166470692128,0.15463849265066854,2974274985.207551,2.088272992297352e-11,-0.15118943933501808,5.7887152897956256,0.09937761784019981
-1.58,,,,,,,0.38556944291637124,0.5980780378407189,4.962093669801588,0.2357009771873222,1.0466335513813219,0.10086965269717361,41.0804704573354,0.15419282389849798,3120198842.071438,1.9904771537913337e-11,-0.15244451707578371,5.788705047616997,0.09812872363471174
-1.56,,,,,,,0.3832072702216977,0.6106798602361942,4.942303778773572,0.23539907776152932,0.9917342642740599,0.10797422332290069,41.07923511982868,0.15373652370575902,21352204771533.652,2.909564607925117e-15,-0.15367279765603825,5.858804593310185,0.09719340839185794
-1.54,,,,,,,0.3808799757318549,0.6235800368403237,4.92194329769522,0.23508941964116242,0.9426250514448978,0.11522821245159268,41.0779569709683,0.15326927184579897,21980568264561.594,2.8504305609223464e-15,-0.15342670926975743,5.853895216993782,0.0976133319266452
-1.52,,,,,,,0.3785864250042073,0.6367886438279431,4.90098932683393,0.23477172811559094,0.8984333131717127,0.12263556897620878,41.07663420240291,0.1527906971278751,21804463658282.984,2.8521057157661923e-15,-0.1561829111250282,5.837862854319885,0.09441048861281014
-1.5,49.16182529291835,0.0027156289240928425,0.16842005157880754,-17.26509786347743,48.77240524133955,48.66940524133955,0.3763254445767284,0.6503161124502462,4.879417783218259,0.23444565533521583,0.8584525194906673,0.13020048595549896,41.07526491608299,0.15230042645853956,21934933866531.58,2.8516967767532646e-15,-0.1559829141491882,5.854209470941425,0.09497540762678852
-1.48,6.580342475961532,0.02083891918738582,0.1681503264507062,-16.311448016607972,6.191192149510826,6.088192149510826,0.3740959826701286,0.664173538740666,4.857203325747481,0.23411094189306939,0.8221042669448079,0.13792746361665512,41.07384711918188,0.15179809149135493,21706099628272.375,2.8552041529846663e-15,-0.15925025799918402,5.840168354233232,0.09157472401203906
-1.46,3.5553282821849606,0.03962552193512032,0.1678738057239049,-15.359455418555228,3.1664544764610554,3.0634544764610556,0.3718970221956994,0.6783721362620305,4.83431927470982,0.23376724261759754,0.7889117250806646,0.14582103100375254,41.07237871869628,0.15128328760250306,21786034968575.277,2.856683839401241e-15,-0.1594833246601003,5.865935685477075,0.09191195902212407
-1.44,2.4493456624576284,0.05910773339029502,0.1675903088959341,-14.410316902658906,2.060755353561694,1.957755353561694,0.3697272874148366,0.692924693341802,4.810737525179274,0.23341423255909988,0.7584784208210127,0.15388572036402737,41.070857515705335,0.15075558782029372,21791657180922.22,2.854513980714518e-15,-0.16106936821704873,5.851603252641835,0.08951631832389252
-1.42,1.8761338062088757,0.07931986303699151,0.1672996519532181,-13.465316331214844,1.4878341542556575,1.3848341542556575,0.3675858552463539,0.7078433352529622,4.786428453780822,0.23305152969703993,0.7304701870304139,0.16212653960620943,41.06928119926445,0.15021456598714178,21419766988008.547,2.8951154213602108e-15,-0.16270971854693744,5.8507530863672885,0.08798865842111384
-1.4,1.5255204971210532,0.10029838840447894,0.16700164750702506,-12.525828789501798,1.137518849614028,1.034518849614028,0.3654716380676127,0.7231416807528661,4.7613608182336495,0.232678797327617,0.7046051398595451,0.170548492758818,41.06764733990869,0.14965977304008318,21030424257456.074,2.9613866700592647e-15,-0.1629645130334632,5.88044217811433,0.08638930654457364
-1.38,1.2889744592091779,0.12208212410343872,0.16669610496109658,-11.593324803427421,0.9012783542480812,0.7982783542480811,0.3633836581354417,0.738833121950042,4.735501649009699,0.232295576349248,0.680643618441639,0.17915661332158606,41.065953382739465,0.14909071876813404,21423858936067.402,2.897115204766456e-15,-0.16491969943155604,5.85155476167596,0.08562694128171638
-1.36,1.1186560923819624,0.14471240665101243,0.16638283071476526,-10.669374549710703,0.7312732616671972,0.6282732616671971,0.3613208969779329,0.7549324669621604,4.708816132408319,0.23190149359191728,0.6583798112675598,0.18795625537106117,41.064196640065376,0.1485069116288028,21336011371524.81,2.9229831812399744e-15,-0.16528569114888736,5.870411222803238,0.08527583188199163
-1.34,0.9901968421852239,0.16823329681190988,0.16606162840576172,-9.755652021736978,0.6031352137794622,0.5001352137794621,0.35928233124534165,0.7714547113962523,4.681267484252416,0.23149604827962728,0.6376354740941614,0.19695330884345752,41.06237428356668,0.1479078687898138,21713008250965.863,2.8603080804302697e-15,-0.16722379645424718,5.851025935648364,0.08437198592934406
-1.32,0.8898776425236339,0.19269180140298736,0.16573229919720645,-8.853939107457954,0.5031453433264275,0.4001453433264274,0.3572670183223486,0.7884157401904383,4.652816813313334,0.23107878901170967,0.6182580198956578,0.20615307415130668,41.06048333595066,0.14729300148514793,21766645499432.195,2.858005749936055e-15,-0.16859148925785478,5.840112614421237,0.08216382540789875
-1.3,0.8093843931336003,0.21813811675275468,0.16539464211391017,-7.966129528868791,0.42298975101969016,0.3199897510196901,0.3552737527209642,0.8058344031671849,4.623422973613325,0.2306494164308285,0.6001130396869903,0.21556173190862452,41.05852066206259,0.14666178110088596,21412815819683.89,2.9011175331052896e-15,-0.16996985300667677,5.875020076310195,0.08082820389324089
-1.28,0.7433848522205768,0.2446258962969293,0.16504845443336805,-7.094232583979522,0.3573363977872088,0.2543363977872088,0.3533018784396366,0.8237253813935626,4.593042404244264,0.23020712856520617,0.583083261520421,0.22518550480879157,41.05648295941504,0.14601361978306157,21243714639918.195,2.9320632612490263e-15,-0.17053285198688056,5.8515847273329085,0.08018988781413257
-1.26,0.6883018337280559,0.27221254511776594,0.16469353213734722,-6.2403766232797615,0.30260830159070873,0.1996083015907087,0.3513500299333303,0.8421101640463826,4.56162895598677,0.2297515880324372,0.5670660761304889,0.2350306058753152,41.05436674809502,0.145347896602559,21413807986988.773,2.902771576729747e-15,-0.17230551692088253,5.875214530247256,0.07845453881778813
-1.24,0.6416460364905573,0.30095954460673,0.16432967043062827,-5.4068121830734235,0.256316366059929,0.153316366059929,0.34941748966306163,0.861006654872952,4.529133702971556,0.22928211841679189,0.5519703687802698,0.2451037441720254,41.05216836000665,0.1446639709989971,21150784992952.535,2.92712832238344e-15,-0.17430912638629537,5.854457444163618,0.07749089201063804
-1.22,0.6016317135052667,0.33093281086997844,0.16395666433374675,-4.5959146866502,0.2166750491715199,0.11367504917151988,0.347503195594565,0.8804359316239455,4.495504738180596,0.22879812429921637,0.537715744198531,0.25541167031355844,41.04988392740343,0.1439611624568658,21413808586605.13,2.9062951446898542e-15,-0.17468287222499204,5.875214530241969,0.07607713068084766
-1.2,0.5669445216670511,0.36220309099264036,0.16357430935727985,-3.8101866127693924,0.18237021230977127,0.07937021230977126,0.34560600518787,0.9004207595185413,4.460686951101696,0.22829899679387575,0.524230368318847,0.26596163757484725,41.047509370662084,0.1432387953017618,21930232564265.91,2.8387061842993123e-15,-0.1758585147472999,5.856474701175575,0.07547709229752045
-1.18,0.5365956034915246,0.3948464018577043,0.16318240226574807,-3.052259018081724,0.15241320122577648,0.04941320122577647,0.34372509538693524,0.9209835714369254,4.4246217857192365,0.2277840790100585,0.5114504763868298,0.27676089093201,41.045040385244846,0.1424961317750155,22209312345417.27,2.794535488175698e-15,-0.17738947662451393,5.853958242291517,0.07397186978092198
-1.16,0.5098267101710724,0.4289445168930007,0.16278074193957273,-2.3248922861773096,0.1260459682314997,0.02304596823149968,0.3418593513915184,0.9421483537311165,4.387246976860748,0.22725253195861408,0.49931870976776466,0.28781707608736495,41.04247242779688,0.1417323922689282,22245018741175.87,2.791671245448659e-15,-0.17898463785102486,5.868422571843331,0.07162110277004755
-1.14,0.4860466838206924,0.46458550689285916,0.16236913034435624,-1.6309759620314956,0.10267755347633614,-0.0003224465236638663,0.3400077338572997,0.963942115682503,4.348496262625417,0.22670374743106433,0.48778386690014586,0.2991378470752566,41.039800701320544,0.14094674986570138,22209300730358.73,2.7944167605904844e-15,-0.17985521676622862,5.853958242305213,0.07150610339183884
-1.12,0.46478783779404353,0.5018643419835112,0.16194737361688544,-0.9735275149582989,0.0818404641771581,-0.021159535822841913,0.3381691135655256,0.9863924207323373,4.308299070407612,0.22613688385970507,0.4767995724789304,0.3107314029242257,41.0370201393626,0.14013838445818907,22201599584917.33,2.7942086787046876e-15,-0.18163179243156607,5.868061110984602,0.06901643571951391
-1.1,0.44567532360902606,0.5408835628603401,0.1615152832779224,-0.35568985813377907,0.06316004033110365,-0.03983995966889636,0.3363426042438437,1.0095263536986046,4.266580173695778,0.22555096571917133,0.46632363453791736,0.3226064384859699,41.0341253891516,0.13930642258365636,22327542587407.03,2.795370180285931e-15,-0.1810871329862852,5.852183314916925,0.06940794521874648
-1.08,0.42840518691744134,0.5817540306782647,0.16107267758206745,0.21927256298624798,0.04633250933537389,-0.05666749066462612,0.3345270019139153,1.0333764091229956,4.223259316501839,0.22494522653283577,0.45631810825075947,0.33477173227800094,41.03111079361625,0.13844994963829638,22201585338496.785,2.7956338666089592e-15,-0.1840967923561607,5.868061110975997,0.06655152031014447
