year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,3.4225698914980285e-5,3.519632951612617e-5,2.5306205049939584e-7,1.8187977288652846e-5,5.508548669537205e-5
2033,glaciers,8.595464845706502e-5,8.799065327133659e-5,5.617465504454765e-7,5.111194318749845e-5,0.00013528231749941887
2034,glaciers,0.00014439243540742552,0.00014830740629287042,9.069214072631834e-7,9.078267633828574e-5,0.0002254108401556376
2035,glaciers,0.00020562565755222195,0.0002118131634782856,1.2765300672830592e-6,0.00013298154245982018,0.0003194670742352024
2036,glaciers,0.0002680033902544565,0.00027639542172631535,1.660297183245302e-6,0.00017315051712691874,0.00041589812157178936
2037,glaciers,0.0003307639581642263,0.0003407935745854962,2.049672116358005e-6,0.00021343824865756035,0.0005122646644760919
2038,glaciers,0.00039136747915335945,0.00040412335709484436,2.4378341293587166e-6,0.0002525145851693278,0.0006053619168675084
2039,glaciers,0.00045003933776754934,0.0004658392681619419,2.8201127953855015e-6,0.0002888001788617256,0.0007011365170076721
2040,glaciers,0.0005079166321984019,0.0005255652131267183,3.1932703983734322e-6,0.00032406773112021443,0.0007965508595085601
2041,glaciers,0.0005626036484267516,0.0005828071656908964,3.5534211461942564e-6,0.0003578481167429537,0.0008878908855632694
2042,glaciers,0.0006150538740588019,0.0006374086501348031,3.898846399348842e-6,0.0003909459007688465,0.0009678320734412436
2043,glaciers,0.0006655332907388178,0.0006893630242072319,4.229070208408192e-6,0.0004228244288849492,0.0010432264917644928
2044,glaciers,0.0007129791234210536,0.0007386408140748028,4.543330156532579e-6,0.0004525329830996405,0.0011251048765667626
