ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp245,glaciers,2100,fixed,2000,9.934571446042423,9.97096454118637,8.603365891429739,11.430532893793087,2.827167002363348,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,gis,2300,joint,2000,17.80932983837402,20.01664475853386,11.379702154538519,35.72882950524522,24.349127350706702,1.8952867807601486,0.936758874995185,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2100,fixed,2000,8.665647940107498,18.30378173861739,4.039929405349299,50.13473274092369,46.09480333557439,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2100,joint,2000,7.458080664578717,19.31328249535931,3.830874208458036,57.733604852423476,53.90273064396544,1.1693884503975127,0.8606489342891768,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2150,fixed,2000,47.42015292240913,48.527566574636104,7.043973705017792,114.37625159374647,107.33227788872868,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2150,joint,2000,36.22688852929831,46.40081895108802,6.235882970793824,119.69824615680658,113.46236318601275,1.0571131575502304,0.7639555399278084,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2300,fixed,2000,165.78742061063343,157.31067365070166,16.814916559178478,316.4414952182538,299.62657865907534,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,ais,2300,joint,2000,144.10273423912,136.8424256281563,13.292045994589998,322.54469107908756,309.25264508449754,1.0321268776238142,0.8692018592747042,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2100,fixed,2000,20.070655574252875,20.085853169550294,17.822846437311817,22.301727330394268,4.478880893082451,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2100,joint,2000,15.367744949122919,15.557826159237665,9.09685405571917,23.450444278314244,14.353590222595074,3.204726931846732,0.7656822614622033,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2150,fixed,2000,29.57125961787446,29.593651115473758,26.25943219330421,32.858426889659995,6.598994696355785,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2150,joint,2000,22.06533504649338,22.76404198997007,12.476904729327403,36.643408560040285,24.166503830712884,3.6621493034474697,0.7461750135647216,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2300,fixed,2000,46.28167745893626,46.316722163933754,41.09837006370541,51.4263895000287,10.328019436323288,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,te,2300,joint,2000,36.1379458679996,38.810638701593525,19.248447215652313,69.39072977979296,50.14228256414065,4.854975619797148,0.7808261898040157,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2100,fixed,2000,50.25643393432318,58.630724607892596,43.16041236236655,90.9746018527712,47.81418949040465,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2100,joint,2000,46.51144627047052,55.39583266014149,32.62216153317743,98.06067960902553,65.4385180758481,1.3686003835530933,0.92548242342967,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2150,fixed,2000,106.45442335565099,107.79497246581916,64.68078853239301,174.6480763635148,109.9672878311218,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2150,joint,2000,88.89710693311937,98.86813475728532,46.680282142657276,182.19122761838938,135.51094547573211,1.2322841469350236,0.8350719879072117,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2300,fixed,2000,258.6075333137521,250.50057667044928,107.89610780763928,410.66599011502734,302.76988230738806,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp245,total,2300,joint,2000,227.58147532271,222.7255065527435,74.94301648270996,431.4284521556606,356.48543567295064,1.1774137934599047,0.8800264725722425,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp245 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
