ssp,label,family,year,gmst_theirs,gmst_theirs_11yr,gmst_ours,gmst_ours_11yr,n_runs,weights
ssp126,SSP1-2.6,r2300,1866,-0.038183847980462815,-0.03352665480984869,-0.0440234822673622,-0.0138489449423475,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1867,-0.027491003326616692,-0.03611786146118137,-0.0222963504923587,-0.012564846576283335,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1868,0.08933606545588191,-0.006506332894347947,-0.0106647945263616,-0.01001755269490381,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1869,0.041789392363767774,0.02522486714361931,-0.0038293862188919,-0.007872933270626981,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1870,0.03588575671321337,0.03973613884200879,0.0119162331128589,-0.0003395775785682091,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1871,0.09941430544540708,0.04945114919621832,0.0195398747906966,0.0088262414751194,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1872,-0.08066435023857821,0.06266495203410666,0.0277443828327451,0.015951538713767064,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1873,0.07204338936421095,0.059782662021627235,0.0361536327846402,0.020634814025425056,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1874,0.16208521913685559,0.04943309066688977,0.0244064866224767,0.024612133594432782,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1875,0.09351135246362219,0.05726520600088427,0.0278218874458915,0.02748210221047357,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1876,0.0962363617611004,0.06963355160705346,0.0303201721419788,0.029491217689613002,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1877,0.10716798323630883,0.07552518957855238,0.0343547873577621,0.0309524495505038,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1878,-0.05919619346389027,0.10414100402042498,0.0292196779358792,0.032002643495999225,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1879,-0.02450921944623019,0.08205186831665401,0.0330857207327234,0.029125296718983038,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1880,0.12794266103770724,0.04840035292899229,0.0277402685575568,0.013940557530299567,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1881,0.1719375583810745,0.023452351241365414,0.0340165033833926,-0.0016977450711690963,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1882,0.1642223231318951,0.008099585516834974,0.0356134252604953,-0.01323433477024345,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1883,0.23410960862202046,-0.002108018285709208,0.0392965162331948,-0.02165879695687595,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1884,-0.17093710337726975,0.012142695840227898,0.0045028182374622,-0.027342230960520884,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1885,-0.2080814501274233,0.014963625005443439,-0.1426256444530415,-0.030780783956794303,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1886,-0.18091666610027346,0.012121307136559588,-0.1441994411702638,-0.03358106579783176,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1887,-0.07264406120873446,0.012183112552045051,-0.0965823145478391,-0.03789660857214771,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1888,-0.005115658591677175,0.009251617659427584,-0.0583142966951954,-0.04184149914265553,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1889,0.09756166192141791,-0.005587943072216914,-0.0332980961042151,-0.04406315542233205,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1890,0.0065210013711407555,0.00795625501563212,-0.0047383622262842,-0.041645101338538736,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1891,0.09667716447998487,0.027944769315238007,-0.0030628316938552,-0.024493370147241563,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1892,0.1726174179514146,0.044217535745947216,-0.0134544671340828,-0.006627377418810862,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1893,0.13197587931310295,0.042516541089758615,-0.0077803710150908,0.007432580969537175,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1894,0.070874440573931,0.04059304992596098,0.0148582971567531,0.0184442243131109,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1895,-0.021950924410930384,0.036187340049428425,0.0311014131591887,0.026916184110912057,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1896,0.011792207168241475,0.04376573052840885,0.0460433986512274,0.032672894184656964,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1897,-0.0019162353624722073,0.03791199110472896,0.0523264788424739,0.03803167453910059,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1898,-0.09135500242680905,-0.0021237458414149883,0.0580772277239893,0.04322647984476588,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1899,-0.02627406139345112,-0.025081636915202085,0.0628137800841156,0.04211493290984267,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1900,0.04909885327955976,-0.03788132454223552,0.0598934616715976,0.038147431241646074,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1901,0.08988329663992545,-0.04358496795700779,0.0585854485849098,0.03582937577853125,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1902,0.032286030819506095,-0.051325661363268764,0.0558837522050247,0.03445016650997709,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1903,-0.26777568845616884,-0.04277382889667985,0.0436883912282353,0.03223609203502153,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1904,-0.1205609224985551,-0.02655529235660352,-0.0200073872992461,0.030424538661297695,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1905,-0.06992212332343684,-0.020811776695971028,-0.0287842211934094,0.029246527130316603,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1906,-0.08469100197342527,-0.02346711744290143,0.0056028030649256,0.028670665482859313,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1907,-0.07335542030062925,-0.035536705467923084,0.0308720966971317,0.028737517254622293,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1908,0.09215392177000581,-0.0397603345475478,0.0279716596179626,0.025029350680799523,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1909,0.08704889951403061,-0.005407338054094556,0.0381501406130272,0.02077123228617105,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1910,0.03690461087350627,0.011298173942975609,0.0498556532433236,0.023723214690481876,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1911,0.019890105063325336,0.0239618696483655,0.0535589835495674,0.03001143766452492,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1912,-0.042882171635312716,0.043754722745719926,0.0593208180743026,0.03563993489091912,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1913,-0.014173889056365852,0.07176575102998713,0.0150939198929742,0.04049172790372612,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1914,0.11010727297181688,0.07491466097037729,-0.0031509111126779,0.04684340997898367,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1915,0.06319970946921671,0.08343550799445025,0.012464419148173,0.05337190099834954,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1916,0.06937852943585199,0.09554765699623534,0.0403862315210641,0.058645459296751155,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1917,0.13303038209747342,0.11178588081941401,0.0675162725552618,0.06460577323515125,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1918,0.23476589082630994,0.1296353962583587,0.0842418198380087,0.06953110435439008,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1919,0.12679193111429754,0.14680741521690843,0.0978401624457957,0.07763091886645336,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1920,0.1807782167788332,0.15737341556530282,0.1099635418260517,0.08814278805674944,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1921,0.1701382498931423,0.18250781483070774,0.1078647945257414,0.09836213265976902,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1922,0.19851056711829074,0.19617037049294792,0.1191224368719683,0.10708200965338092,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1923,0.153462498193079,0.20727024298908117,0.1134994603859298,0.11448306489559422,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1924,0.17471831948768113,0.20690568840946225,0.1041918795256703,0.12054615697782664,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1925,0.22633327680415505,0.20669767331084576,0.1124796499805789,0.12385662246028127,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1926,0.33967810138867094,0.20381410048596071,0.1248772097813886,0.1267954516520186,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1927,0.21966664172049377,0.2023656516484519,0.1363048784507951,0.13137471925705183,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1928,0.2551289795549394,0.1992360038039413,0.148927880219608,0.13465881464043616,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1929,0.23075579045050176,0.20786006145160163,0.1509358327425652,0.13890374755084672,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1930,0.12450376502951599,0.2229184479331071,0.1342552827527966,0.14518140182258377,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1931,0.14905891570509766,0.2350313681845674,0.1422906629351624,0.1517057759875752,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1932,0.1542053126805456,0.22655626201242285,0.1582367381811071,0.15840119764404204,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1933,0.1640844408286739,0.22925586401634943,0.1552474860891959,0.16396679573045214,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1934,0.2483271323173426,0.21509929361557892,0.1601937224004457,0.169917770686171,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1935,0.34036057078424165,0.21175269024993007,0.1732460765147781,0.17599737358027806,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1936,0.3595753995702182,0.21624848497088775,0.1842477657954846,0.18375714113569244,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1937,0.24645193349508077,0.2262835923491273,0.1985268480025238,0.19061742892642156,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1938,0.2493622637636861,0.24092118517751002,0.197526457401306,0.19548728886952424,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1939,0.09940670514646399,0.2538142478157242,0.2143886047325159,0.20049628127216151,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1940,0.1939431534283642,0.24906086000108923,0.2178114645777426,0.20538821324252868,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1941,0.17395750696005052,0.23331463304834765,0.219612725862355,0.21051562235601706,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1942,0.2594450968657327,0.21717962173482874,0.2177538286331824,0.21545564343720916,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1943,0.3152188337927555,0.21683583641178797,0.2118051975552363,0.22031167880463692,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1944,0.3059081298490298,0.21547450930339096,0.2103464025182064,0.2259194917395776,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1945,0.19603986635635806,0.22506871313511698,0.2140049740744845,0.23013546722324066,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1946,0.1671520743040844,0.22978818027388054,0.2296475767631501,0.23378910230153566,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1947,0.1820902751215101,0.2428089385824757,0.2385879976885978,0.2374050604522183,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1948,0.2426702949416324,0.24233781815080005,0.2519432370442294,0.24146585012270033,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1949,0.23438766557131885,0.23092587424280903,0.2592123996856531,0.24577180048191474,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1950,0.20494294729545004,0.222215225213334,0.2607643350528095,0.2504913588007288,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1951,0.24585729195476347,0.22477247029286218,0.2580014504389877,0.255275172082308,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1952,0.3171858483545975,0.22728292872514028,0.2593882655198637,0.25881154481380814,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1953,0.25426277211730053,0.2239911477965677,0.2624225150084853,0.2626170724722546,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1954,0.18968745080485405,0.22438613819988715,0.2591706515065945,0.2666944917184619,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1955,0.2100909905248045,0.23555237237258356,0.262261544025161,0.2711448115168346,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1956,0.22416956223116813,0.2455624587336083,0.2666269201718554,0.2755632960084125,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1957,0.1947671170591434,0.24423296330155866,0.2685476768096518,0.2793300656876627,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1958,0.14588068490721184,0.24095425658132347,0.2804488019315093,0.28093825069572537,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1959,0.24701518937814626,0.22974119152735542,0.2967948487525093,0.2745251321186057,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1960,0.3572162414709794,0.22210070892594497,0.3081659174677534,0.2657058459873086,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1961,0.31505389726672206,0.21684595059350767,0.3093676644601667,0.25760944544080483,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1962,0.23123284220221763,0.1936109882114491,0.2994359169107395,0.2536853113598204,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1963,0.28112007443201037,0.1867087976526033,0.2770783006085527,0.2509328310050328,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1964,0.130919056523652,0.191237695490956,0.191878210660169,0.2496817413459225,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1965,0.10564214218933898,0.2053975281985071,0.1621585040623268,0.2493754777714887,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1966,0.15228864886799443,0.21101410490605457,0.173201138013619,0.24974915074958118,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1967,-0.03141502397147633,0.21459820742809266,0.2234614452810271,0.24944562404644025,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1968,0.1188430209118394,0.22054825853225876,0.2382703929069879,0.25101630234527206,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1969,0.19569856112909179,0.21620337950619212,0.266686815681296,0.2564583919782658,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1970,0.4027733491612082,0.22160206651029893,0.2934259494337374,0.27028984894648683,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1971,0.4189985852540019,0.23519335497312,0.3122763202267712,0.28663311159221216,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1972,0.35447902500914097,0.25633518511555375,0.306028870725616,0.30319487131418266,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1973,0.29668340434804463,0.29890067147519517,0.3167133781978895,0.31750256083223366,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1974,0.23332640514527725,0.32334548389407947,0.3369412865714843,0.33311541692774793,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1975,0.1903046135688271,0.3465582999513195,0.3440242373106001,0.3494155027772525,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1976,0.2551463152803706,0.3508187720276872,0.3419343931653052,0.3649923389619458,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1977,0.38484878043476556,0.3477573490759612,0.355380494955295,0.3804411516554946,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1978,0.43680532598457944,0.34492036291414574,0.380846029979588,0.3948460365607353,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1979,0.3877359575195669,0.3585343099279767,0.410011809957645,0.4054216357211669,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1980,0.4510395377587315,0.38057904346766497,0.4459877600258453,0.41531120392110216,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1981,0.44963854200125297,0.4090679752548283,0.4647711474653637,0.4279420564843179,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1982,0.38532293278501584,0.43588101908782373,0.4822132598558078,0.44330297247276673,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1983,0.3232721772291711,0.4478654921648306,0.4644826046832645,0.45989192442825694,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1984,0.4464368215001855,0.45879714488524376,0.4330449689626374,0.4773442025567149,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1985,0.47581847408184785,0.4802916456853552,0.445726536770772,0.49618325075394726,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1986,0.503682863227624,0.4842353263431495,0.4829636155059726,0.514556368932502,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1987,0.5500897974433201,0.4696683984815541,0.5109044690382432,0.5273472577851943,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1988,0.5166779842818414,0.4744302038576145,0.5378589664656872,0.5285818033614832,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1989,0.5570535059091242,0.5056095998098701,0.5728210893926244,0.5332570922605856,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1990,0.6241754663207928,0.5097212026850726,0.6172413401272017,0.5463131175719222,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1991,0.4944200249944686,0.5160805469574153,0.6480920599899472,0.5640774786161821,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1992,0.28940233552370387,0.5242761277898622,0.6054709248449786,0.5825420065046416,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1993,0.43770279192168005,0.5280827881284774,0.4957932611949863,0.6013795241099135,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1994,0.6662455327039822,0.5371597333263946,0.5159107825733913,0.6201473939929424,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1995,0.491664453127413,0.5488329001702126,0.5766612473873399,0.6390546543039964,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1996,0.5457712610776184,0.5651837810698003,0.6411345082576302,0.6581932051280451,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1997,0.5938342523845392,0.6036456195679473,0.6860734222790282,0.6776851893917404,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1998,0.5919630611680873,0.6577224618661123,0.7181171626962323,0.7028758791662666,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,1999,0.6165243814589303,0.6965929082018699,0.7443055351790053,0.7389984078739253,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2000,0.6854583411911221,0.7188581244486211,0.78080095281422,0.7739039634731971,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2001,0.8040351562162584,0.764212685782597,0.8277653991917374,0.8038351058228698,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2002,0.9175002484740844,0.8072592420259458,0.8625038868905944,0.8287033731927669,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2003,0.8842476008035192,0.8535695954395159,0.8825685123647669,0.8501435235094479,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2004,0.8652777016150139,0.8984175748730133,0.8931410769792334,0.8707056512881048,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2005,0.9111629114182449,0.9371364761946459,0.8998718941653809,0.8904799434235255,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2006,0.9905646278011488,0.9732493151026166,0.905903813233738,0.9087671812782169,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2007,1.0192833797544552,0.9913377735357756,0.9146854493265,0.9253696768239774,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2008,1.103248139933811,0.9962141363733162,0.9219150757625192,0.9409649822297872,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2009,1.0852908349365578,1.016312735515793,0.944300568261457,0.957568782404757,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2010,1.042432295996889,1.0410211957321176,0.9618227486686342,0.9755946785794051,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2011,1.0826995691788,1.0632453028162017,0.9819605692158232,0.9954040879001321,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2012,1.0030081989810071,1.0800961595775065,1.0103928501951052,1.0166065848660297,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2013,0.9711402396870312,1.0966386842865874,1.0340522463545012,1.0402611840509683,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2014,1.1053321913707634,1.108098427034401,1.0652103142894338,1.0654898247893738,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2015,1.1370707639945863,1.1198157339944663,1.0914259349003623,1.090506684942817,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2016,1.1556280893431676,1.1302262861583523,1.1177753966933794,1.116469480952307,10,CESM2:5|MPI-ESM1-2-HR:5
ssp126,SSP1-2.6,r2300,2017,1.1759240521755032,1.1584273327830048,1.1391312798586102,1.1438865465518162,10,CESM2:5|MPI-ESM1-2-HR:5
