gcm,ssp,ssp_label,n_ism,ism_min,ism_p25,ism_median,ism_p75,ism_max,ism_maxmin,cism,cism_over_ismmed,cism_rank,protect_norce_cism,protect_gcm,ours,r_vs_protect,r_vs_ism_median,inside_ism_envelope,ours_pctile_in_ism,r_vs_ism_max,protect_over_ismmed
CNRM-CM6-1,ssp126,SSP1-2.6,14,1.834409311413765,4.204383306205273,4.55345381051302,4.908717796206474,5.752763897180557,3.1360306892178533,4.936253651976585,1.0840680190012595,11,,,6.412094029497822,,1.4081825129517227,False,100.0,1.114611018999129,
CESM2,ssp585,SSP5-8.5,9,14.975142478942871,18.20584088563919,18.806563317775726,19.29149478673935,20.118893682956696,1.3434859609013172,19.501616060733795,1.0369579880818052,8,16.391140437007223,CESM2-Leo,18.906910483085504,1.1534835270155017,1.0053357523974054,True,55.55555555555556,0.9397589539976595,0.8715648978521516
CNRM-CM6-1,ssp585,SSP5-8.5,14,8.370107412338257,12.428665347397327,13.04728090763092,13.95571231842041,15.832114219665527,1.8915066963570422,13.708795607089996,1.0507013456782537,9,,,19.31344321460879,,1.4802657619882316,False,100.0,1.2198903410271638,
CNRM-ESM2-1,ssp585,SSP5-8.5,12,7.665090262889862,11.995450221002102,12.884541600942612,13.614863529801369,16.14215075969696,2.1059309422419132,13.045595586299896,1.0124997838763237,7,12.783127305731856,CNRM-ESM2-1,16.83866920790183,1.3172574132428063,1.3068892731635824,False,100.0,1.0431490486350745,0.992128994701423
UKESM1-0-LL,ssp585,SSP5-8.5,13,13.698717951774597,16.131623089313507,18.497344851493835,20.734043419361115,24.975231289863586,1.8231801967006829,19.82051432132721,1.0715329405629002,9,20.531144576834713,UKESM1-0-LL-Robin,23.96557720070666,1.1672791602542714,1.295622555189115,True,92.3076923076923,0.9595737842249052,1.1099509006113724
