rff_idx,fair_cfg_idx,seed_idx,post_idx,axis
1,136,0,0,smoke
2,182,0,1,smoke
3,730,0,2,smoke
4,276,0,3,smoke
5,84,0,4,smoke
6,763,0,5,smoke
7,160,0,6,smoke
8,802,0,7,smoke
9,629,0,8,smoke
10,584,0,9,smoke
11,325,0,10,smoke
12,24,0,11,smoke
13,308,0,12,smoke
14,49,0,13,smoke
15,656,0,14,smoke
16,48,0,15,smoke
17,136,0,16,smoke
18,477,0,17,smoke
19,334,0,18,smoke
20,739,0,19,smoke
21,119,0,20,smoke
22,657,0,21,smoke
23,783,0,22,smoke
24,166,0,23,smoke
25,424,0,24,smoke
