param,offset_sd,value,logpost,dlogpost,d_ais,d_gsic,d_gis,d_steric,d_rest,provenance
gic_T_off_SLOWP,-8.0,-8.902141069688845,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,-4.0,-5.274519590348555,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,-2.0,-3.46070885067841,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,-1.0,-2.5538034808433374,-363.1024633560106,-30.131503073941815,-5.291648107726587,-23.032506469357983,0.0,0.0,-1.8073484968572444,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,-0.5,-2.1003507959258014,-344.6134008995763,-11.642440617507475,-2.5641530212656107,-8.314165962378855,0.0,0.0,-0.7641216338630095,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,0.0,-1.646898111008265,-332.9709602820688,0.0,0.0,0.0,0.0,0.0,0.0,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,0.5,-1.1934454260907288,-329.1151157189923,3.8558445630765164,2.3046445554338106,1.2788669303743028,0.0,0.0,0.27233307726840295,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,1.0,-0.7399927411731926,-332.97908785553767,-0.008127573468868832,4.2522476162005205,-4.030420242671049,0.0,0.0,-0.2299549469983404,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,2.0,0.16691262866187984,-357.4247436653274,-24.45378338325861,6.825967360526079,-26.672845389053478,0.0,0.0,-4.606905354731211,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,4.0,1.9807233683320247,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_T_off_SLOWP,8.0,5.608344847672314,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.9069) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
