gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.00037094999999975897,PASS
SUM,max_abs_cm,6.750155989720952e-14,PASS
SIGN,median_cm_2100,0.3202265291581625,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.2887911046412981,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.2221168042052568,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,400.0,PASS
AIS-CROSSING,n_bifurcation_2100,25.0,PASS
AIS-CROSSING,p_fired_2100,0.2,PASS
AIS-CROSSING,int_over_cont_2100,0.9869386988888966,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.2091783590963139,PASS
P-FIRED-CONSISTENT,z_2100,1.0092119733863794,PASS
AIS-CROSSING,n_fired_2150,400.0,PASS
AIS-CROSSING,n_bifurcation_2150,25.0,PASS
AIS-CROSSING,p_fired_2150,0.2,PASS
AIS-CROSSING,int_over_cont_2150,0.9835548170548228,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.20962722948870394,PASS
P-FIRED-CONSISTENT,z_2150,1.057734062006081,PASS
AIS-CROSSING,n_fired_2300,402.0,PASS
AIS-CROSSING,n_bifurcation_2300,25.0,PASS
AIS-CROSSING,p_fired_2300,0.201,PASS
AIS-CROSSING,int_over_cont_2300,0.9838742078878012,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.21080677764565992,PASS
P-FIRED-CONSISTENT,z_2300,1.075244842119872,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.3202265291581625,PASS
