year,component,med_diff_cm,p05_diff_cm,p95_diff_cm
2173,glaciers,0.011232037655185323,0.0077618319627028145,0.014923418887048357
2174,glaciers,0.011144943847634536,0.007655321723262531,0.014840157386775665
2175,glaciers,0.011056797736767265,0.007575132355621505,0.014771907871188716
2176,glaciers,0.010966777596946642,0.007520833342138289,0.014641543605073968
2177,glaciers,0.010879929772105612,0.007446161630734238,0.014546193304470555
2178,glaciers,0.010819488622789919,0.0073933280136579075,0.01446358280614799
2179,glaciers,0.010743029196103038,0.007334117872268742,0.014382894217565577
2180,glaciers,0.010675266086062507,0.0072655581961278415,0.014299580901256803
2181,glaciers,0.010588416004852164,0.007187302941857254,0.014243543295809147
2182,glaciers,0.01051471067868981,0.007095716058785939,0.014149199728461424
2183,glaciers,0.010436960489816016,0.007044463620217023,0.01405228017944644
2184,glaciers,0.010368985805772724,0.0069698348337537295,0.013952196204976453
2185,glaciers,0.010293025536025624,0.006888605185459973,0.01386783598432011
2186,glaciers,0.010218183680912318,0.006830046863911576,0.013761329743916839
2187,glaciers,0.010150469494199399,0.006772075083082818,0.01366487515005268
2188,glaciers,0.010078227711934673,0.006686483647787434,0.013569021940651993
2189,glaciers,0.010019391580360804,0.006616828185378764,0.013474592982772291
2190,glaciers,0.009944599543182164,0.0065733650313756446,0.013396833620213044
2191,glaciers,0.009877990945915016,0.006495483264421509,0.013324152273963108
2192,glaciers,0.009806753405422697,0.006430344982285163,0.013261134945793885
2193,glaciers,0.009741426676173504,0.006383742214739741,0.013196569099854295
2194,glaciers,0.009673306651432512,0.006309262527692639,0.013060907213235495
2195,glaciers,0.009605986028876856,0.006209824989891288,0.012951926900862352
2196,glaciers,0.009534620131542937,0.006123649692330346,0.012889102964928687
2197,glaciers,0.009462472498015018,0.006046688067370631,0.012801705979289934
2198,glaciers,0.009396221155798301,0.00599068346125069,0.012745704528846246
2199,glaciers,0.009329413806122844,0.00592211287981712,0.012653185493938677
2200,glaciers,0.009270321383329616,0.0058060891359421165,0.012545057129441694
2201,glaciers,0.009217990894411443,0.0057507499213041765,0.012474500865851113
2202,glaciers,0.009162207391696597,0.005664872168531864,0.012436448184159232
2203,glaciers,0.009087861013568954,0.00559974708070321,0.012347696759483816
2204,glaciers,0.009017086792530549,0.005546689135348437,0.012255088305198213
2205,glaciers,0.008940950563271599,0.005505274962773754,0.012179835147218475
2206,glaciers,0.008880641295837322,0.005440805963562845,0.012093046951150476
2207,glaciers,0.00881995654905765,0.00536501617382541,0.012039433380454058
2208,glaciers,0.008762461454749015,0.005285290066634297,0.011952448855141995
2209,glaciers,0.008693069545012477,0.005242668695183639,0.011862223260432002
2210,glaciers,0.008625619831992282,0.0052051856311654985,0.01182471183016709
2211,glaciers,0.008571185522878721,0.005168095455113253,0.011761850633105198
2212,glaciers,0.0085184761154391,0.005111187602982703,0.011687441173065237
2213,glaciers,0.008464396734167323,0.005067732379195711,0.01161488939695907
2214,glaciers,0.008410462285610265,0.005009853520893337,0.011558016910778512
2215,glaciers,0.008352339709079004,0.0049332007952580526,0.011493672130650799
2216,glaciers,0.008303446936903214,0.004872174895364978,0.01143083329155292
2217,glaciers,0.008249016316797864,0.0048108448814094375,0.01137412801788855
2218,glaciers,0.008193082678074504,0.004753898511920695,0.01132429398104442
2219,glaciers,0.008136417154236852,0.004714439116957259,0.011275719151472074
2220,glaciers,0.008074440554063145,0.004649709442881366,0.011219704565075261
2221,glaciers,0.008017092184822161,0.004595379794313637,0.011148485032433264
2222,glaciers,0.007966285222806846,0.004541009096224435,0.011086350699801704
2223,glaciers,0.007901188086385957,0.004475194635021751,0.011023660693796167
2224,glaciers,0.007844003439402059,0.004416754128511257,0.010952542620986706
2225,glaciers,0.007795497493582104,0.004342428987986224,0.01088634752732318
2226,glaciers,0.007752922429514086,0.004293196662593601,0.010818333306210803
2227,glaciers,0.007701489314856147,0.004234109805864428,0.010760590861086782
2228,glaciers,0.0076577179950962915,0.004197975210522032,0.010701202509573092
2229,glaciers,0.007605871554703825,0.004136758288330355,0.010666966815066913
2230,glaciers,0.007553150542982223,0.004069449086464516,0.010614324376444806
2231,glaciers,0.007503220079575712,0.004021598939454663,0.010549739643247768
2232,glaciers,0.0074544597361541065,0.003977508227517745,0.010485715340837842
2233,glaciers,0.007407121273184103,0.0039410433194039035,0.01043670670006822
2234,glaciers,0.0073552441756472575,0.0038928502685038778,0.010375833886705975
2235,glaciers,0.007309979213637519,0.00385195459554879,0.010329013151259225
2236,glaciers,0.0072748495186871764,0.0037921438130830154,0.01027853122132889
2237,glaciers,0.007229081010795113,0.0037526226428489908,0.010240749105872738
2238,glaciers,0.007180594200665524,0.003698530223311458,0.010199547353865766
2239,glaciers,0.007139699210974015,0.003645676433757217,0.010152572997372466
2240,glaciers,0.007094599956989356,0.0035982094044261,0.01010452869356655
2241,glaciers,0.007053028847957776,0.0035700699731696876,0.010034198482437163
2242,glaciers,0.007004672853263116,0.0035281401823658246,0.009997844286189128
2243,glaciers,0.00695841031348543,0.003486150303623603,0.009939114416187422
2244,glaciers,0.006913493183292374,0.003450989546793437,0.009903224203836204
2245,glaciers,0.006872219987441142,0.0034062391352193797,0.0098604383265819
2246,glaciers,0.0068313898393927985,0.0033655903384014253,0.009812683746672235
2247,glaciers,0.006787815285946408,0.0033259944380208853,0.00977788599427285
2248,glaciers,0.006741617381340603,0.0032786657479610074,0.009740994634925216
2249,glaciers,0.006692438328135708,0.0032511129455265577,0.009704328926044425
2250,glaciers,0.0066494523853606324,0.0032243368703769094,0.009661253028374082
2251,glaciers,0.006606900856123588,0.0031889311323100244,0.009628516808515286
2252,glaciers,0.006566569503705821,0.003152733908192396,0.009589603411356328
2253,glaciers,0.006523077452056825,0.0031247133491635994,0.009544751897330882
2254,glaciers,0.0064758931733432945,0.003096862020263558,0.009515161130816983
2255,glaciers,0.006440378833840299,0.003061509749164415,0.009486009677970308
2256,glaciers,0.00640739337928764,0.0030340375182095866,0.009446612152426325
2257,glaciers,0.006370500261970946,0.0029974201843611325,0.009410078744425298
2258,glaciers,0.006334822053853273,0.002953414702432333,0.009367083772974282
2259,glaciers,0.006296414474038059,0.002917212763177801,0.009329734638221331
2260,glaciers,0.0062609618592013305,0.002884027926904409,0.009294510900721241
2261,glaciers,0.006222664582919535,0.002851151231639193,0.009244631961461813
2262,glaciers,0.006192394052566996,0.0028191713385599115,0.009214110878908598
2263,glaciers,0.006156484071855317,0.0027933524689178315,0.009187828235517335
2264,glaciers,0.006118437523255693,0.0027566506344548713,0.009149782528573347
2265,glaciers,0.0060810896890188815,0.0027265151193287093,0.009100683825968047
2266,glaciers,0.006041293164837924,0.0026966859949698833,0.009050196655691421
2267,glaciers,0.006001939548655244,0.002667327058017577,0.009011172150375123
2268,glaciers,0.0059723566970451,0.0026310036859742425,0.008960432506361292
2269,glaciers,0.005942257084162961,0.0025952765901951836,0.008933098403799633
2270,glaciers,0.005907379643183219,0.0025601259266521126,0.008899650714891117
2271,glaciers,0.005878362967624895,0.0025285741353162196,0.008859186252464644
2272,glaciers,0.005851034597577964,0.002497624256720954,0.008825357797433852
2273,glaciers,0.005818796258129311,0.002467369382255136,0.008790665649019225
2274,glaciers,0.005789342535534203,0.002442845296214635,0.008769701634728122
2275,glaciers,0.005767220682459495,0.002409458884094562,0.008745330791618143
2276,glaciers,0.005741240777425105,0.0023792618590169567,0.008713271512372245
2277,glaciers,0.0057140963323387695,0.0023506361917739584,0.00867427036975208
2278,glaciers,0.005681978602108728,0.0023227359236294375,0.008640724479836236
2279,glaciers,0.0056521880342295105,0.002298778448866656,0.008615678221804045
2280,glaciers,0.0056314327210937876,0.0022711652674795245,0.00858750862238331
2281,glaciers,0.005609424412629238,0.002249424451881943,0.008562125097903639
2282,glaciers,0.005589850333993951,0.002230823396416426,0.008530991116704632
2283,glaciers,0.005561975967133037,0.002203420964473679,0.008513864607010646
2284,glaciers,0.005537592295731031,0.0021754295258363146,0.008487278410110122
2285,glaciers,0.0055144919703984385,0.002155748661168211,0.0084582080800093
2286,glaciers,0.0054920250403469595,0.0021317273270099694,0.008427230273994545
2287,glaciers,0.005460103522006321,0.002108531713119,0.008403715551299306
2288,glaciers,0.005437027792414284,0.0020957625140379577,0.008365117466936666
2289,glaciers,0.005405584897543392,0.0020768483760818415,0.008338029137106061
2290,glaciers,0.00538294366623937,0.002052921332569646,0.008311794335248378
2291,glaciers,0.005353978512241397,0.002031878273904475,0.008279379476149451
2292,glaciers,0.005329009854266431,0.002020134336539492,0.008246118429070215
2293,glaciers,0.0053088479451535164,0.001987698234698598,0.008213749378766266
2294,glaciers,0.005290148875918277,0.001961509283683682,0.00818162145940544
2295,glaciers,0.005269864540752067,0.0019473610908624652,0.008149700697891402
2296,glaciers,0.005251417475264475,0.0019290286560927684,0.008118911079962031
2297,glaciers,0.005228163392297702,0.0019076876610800042,0.008102591268593782
2298,glaciers,0.005199770770040857,0.0018944584444557933,0.008086334322777054
2299,glaciers,0.005172849919661715,0.0018795805121580855,0.008070179915909746
2300,glaciers,0.00514512594858374,0.001865746963548176,0.008053833440944479
2025,gis,0.0,0.0,0.0
2026,gis,-8.904174587431868e-6,-2.7927971595254065e-5,-2.784499234342874e-6
2027,gis,-2.2400780012699073e-5,-6.27468515749019e-5,-6.223024981544256e-6
2028,gis,-4.034657447427037e-5,-0.00010262771111646529,-1.027598191276624e-5
2029,gis,-6.346326373884992e-5,-0.0001477385789848018,-1.4952263812872958e-5
2030,gis,-9.087439450272683e-5,-0.00019525898373999872,-2.0269985081222687e-5
2031,gis,-0.0001220985310959044,-0.00024542057007455044,-2.643857861790444e-5
2032,gis,9.195734238032216e-5,-6.0123605874462525e-5,0.00024637849627136
2033,gis,0.0004090892084449571,0.00020208133994721323,0.0006510756193414124
2034,gis,0.0007669871511852833,0.00048562068178004125,0.0011284030869276316
2035,gis,0.0011361319144791437,0.0007748554516416651,0.0016390417547834878
2036,gis,0.0015099341346909156,0.0010452531850053681,0.002155366064507636
2037,gis,0.001885544957338503,0.0013080989010978872,0.0027046689543670068
2038,gis,0.0022626356942629933,0.0015617220458847391,0.003245232463818759
2039,gis,0.0026351875244809975,0.0018144066887235688,0.003834313129032907
2040,gis,0.0030128296233469243,0.0020682126575652052,0.00439289411328856
2041,gis,0.0033778993761028886,0.0023118074709885137,0.004966880417766982
2042,gis,0.0037291900784035548,0.0025440386523873037,0.005543802807917686
2043,gis,0.004085927562709202,0.0027726942468990325,0.006101701508719604
2044,gis,0.004439002118864721,0.002985373644535283,0.006633360085061657
2045,gis,0.004775063098968246,0.0032150014917190716,0.007152835803711888
2046,gis,0.005097370169846016,0.0034194522813911555,0.007664386336406447
2047,gis,0.0054228728649894364,0.003621004932816874,0.008186625077712239
2048,gis,0.0057516151686147765,0.003824691445723616,0.008699092107705031
2049,gis,0.006073440741045211,0.004024512023430215,0.009198057442003017
2050,gis,0.006370777325725996,0.004212153447673206,0.009681654740271826
2051,gis,0.006681553817895924,0.004416232867077951,0.010170137531356538
2052,gis,0.0069848689303047,0.004589969518239645,0.010636269157151369
2053,gis,0.007290350995585726,0.004794326131990622,0.011078180414054905
2054,gis,0.007582065719826225,0.004970414569804493,0.01152844699578992
2055,gis,0.0078641936292847,0.005141047714813673,0.011952563472721334
2056,gis,0.008130343102599191,0.005314178984784856,0.012337489700943394
2057,gis,0.008405387152665256,0.005476814082361426,0.012728755398562264
2058,gis,0.008661494945322978,0.005641534497569633,0.013126493762486023
2059,gis,0.008929642890727507,0.005798403575915146,0.013534236819694278
2060,gis,0.009175752662936354,0.005942619048967668,0.01397672752627228
2061,gis,0.009431070605131708,0.006101866026617753,0.014379279062523852
2062,gis,0.009672474699744527,0.006257412201850254,0.014800581785426026
2063,gis,0.009887189859733247,0.006411944064217678,0.015176189617839241
2064,gis,0.010116073955165561,0.006567608543235704,0.015542951241617241
2065,gis,0.010329676223408413,0.006737995107471839,0.016015012789785833
2066,gis,0.010538649984735748,0.006894561825832124,0.016460274926954364
2067,gis,0.01075220971898272,0.0070251971082345935,0.016936261762504484
2068,gis,0.010942693396160053,0.007160417016558096,0.017434297677614726
2069,gis,0.011132213068140828,0.007295486089864234,0.017919991182991077
2070,gis,0.011311292487871327,0.007422652483069126,0.018425250261504544
2071,gis,0.011512923264789698,0.007560746751534709,0.018864061887968474
2072,gis,0.011696990992331457,0.007680221188943648,0.019290257790688426
2073,gis,0.011868214935558008,0.007792065958148609,0.019688381264886787
2074,gis,0.012050554050881068,0.007898486822545703,0.02015197602461889
2075,gis,0.012222008392629213,0.008000880374139995,0.020565257817326807
2076,gis,0.01241021416614263,0.008100496084483488,0.020983726761891305
2077,gis,0.012571368583844666,0.00819548438023734,0.021363186023418905
2078,gis,0.012740508630574965,0.008294015981764958,0.021794500475256745
2079,gis,0.012911939818980755,0.008393622656727651,0.022250204020637463
2080,gis,0.013087371511677937,0.008494044193673833,0.022623569014143904
2081,gis,0.013252169120550938,0.00859521962071179,0.023053090108426752
2082,gis,0.013408775493788383,0.008686226176945233,0.02352814050001264
2083,gis,0.01355914028225147,0.00877869048243678,0.023912224498841093
2084,gis,0.013721273668639178,0.008856268373288057,0.024239936894582568
2085,gis,0.013857723842463976,0.008926689856600679,0.024691663231656412
2086,gis,0.014007963170861615,0.009016630642866197,0.02516947357585888
2087,gis,0.014146320524766942,0.009088001556951487,0.02557798840781871
2088,gis,0.01431999760882352,0.009156705344402294,0.025959470744061616
2089,gis,0.014502885503640428,0.009221266798860484,0.02628638332413668
2090,gis,0.014676189603098244,0.009280670393745893,0.026633756440593886
2091,gis,0.014847907541056138,0.009338956216356298,0.026903089210193975
2092,gis,0.015007591689052191,0.00940450122399632,0.027117979928717336
2093,gis,0.015192813892761059,0.009465587423646227,0.02742596064310447
2094,gis,0.015338128443046273,0.009521532348717266,0.027771940916272442
2095,gis,0.015498964652071123,0.009564007033250376,0.028105258740790798
2096,gis,0.015674011862068404,0.009630661176194178,0.028444408354947725
2097,gis,0.01584000939229213,0.009727630821526834,0.028792261294761267
2098,gis,0.01599895678808405,0.009802764137847485,0.02914535865060852
2099,gis,0.016192725945314734,0.009871203994563605,0.02946901497762422
2100,gis,0.01637199682260171,0.009914274466007011,0.029784018366318145
2101,gis,0.016521363516119436,0.009991816104619388,0.030103900029244103
2102,gis,0.016685140467107118,0.010050828241137566,0.030415939823635794
2103,gis,0.016831039902003297,0.010097168913403998,0.030704350562845484
2104,gis,0.01698019926038441,0.010154506384775618,0.031005780473472022
2105,gis,0.017143323234876107,0.010218607259558431,0.031331397270196244
2106,gis,0.017297929202040763,0.010250800430409247,0.03162731205457482
2107,gis,0.017454866488471055,0.010294020154486017,0.031936501432665486
2108,gis,0.01763410001025356,0.010336018432553296,0.03219463533295492
2109,gis,0.01776965481738202,0.010422313631203916,0.03246661261653685
2110,gis,0.017916922410394776,0.010489043931134034,0.03273750001493276
2111,gis,0.018034629719023698,0.010538644267078822,0.033115884255207104
2112,gis,0.018173429315634593,0.010583996589256017,0.03352085704360732
2113,gis,0.01830184895187159,0.010647525723787332,0.03396671352657616
2114,gis,0.018428873953258318,0.010667916983832182,0.03442513745171407
2115,gis,0.018560311017932207,0.01072423831801137,0.034897949727682585
2116,gis,0.01866853899769616,0.010769975528597176,0.035384364303543234
2117,gis,0.01877939929442718,0.010863446538287747,0.035868185649914605
2118,gis,0.0188833513193849,0.010890305891726636,0.036104274891552816
2119,gis,0.018981005556051755,0.010942540432765924,0.036276349500290545
2120,gis,0.01906783756309416,0.010997766177756496,0.03666039991933516
2121,gis,0.019167591169578557,0.011031991137573628,0.037079845216414144
2122,gis,0.019269590050591034,0.011092493914223667,0.03758342121451078
2123,gis,0.01936838304621169,0.011137924317792614,0.038095603556034516
2124,gis,0.01946307670220193,0.011194516353799066,0.03864585242366658
2125,gis,0.019575502019733904,0.011259642702878114,0.03920899645682673
2126,gis,0.019665599114334853,0.0113109887863593,0.03972650313448813
2127,gis,0.019788822396197503,0.01135901015191827,0.04029866717662144
2128,gis,0.019909364339477875,0.011411094631402552,0.04088141713649591
2129,gis,0.020020341237035666,0.011464164510459618,0.04142852402134096
2130,gis,0.02011130658946314,0.011551474499470514,0.04195997669186369
2131,gis,0.020193279815874376,0.01163383201276087,0.04240374123013222
2132,gis,0.02027979213563036,0.011702858872276423,0.042957599724253726
2133,gis,0.020380070382366,0.01174765078637625,0.043532878991302225
2134,gis,0.02049168471929974,0.011798699378510769,0.04410177080660773
2135,gis,0.02060059204119291,0.011849230127058165,0.04466525411860225
2136,gis,0.020703301324029866,0.011902726923943164,0.04522361200395934
2137,gis,0.020815499619489586,0.011966050213376711,0.045776475112464604
2138,gis,0.020884559178897533,0.012029415396185072,0.04632375514998373
2139,gis,0.02097631410528855,0.012084655060217208,0.04686534383139964
2140,gis,0.021057335553212653,0.012147626039532967,0.04737657784480387
2141,gis,0.02112455870541652,0.012184518704376045,0.04793234503730552
2142,gis,0.021215791891098235,0.012204669171717163,0.04847992148910762
2143,gis,0.021293020460340983,0.012241705516333391,0.049022254356324166
2144,gis,0.021365407183109753,0.012285469059605347,0.049559085968545344
2145,gis,0.021467393318982175,0.012325145966399553,0.05005087636898509
2146,gis,0.021533996188274784,0.012350389947598827,0.05052891372793162
2147,gis,0.021625590474309675,0.012374844742849155,0.051002263788015506
2148,gis,0.021694904914642876,0.012426067092019898,0.05147114182144925
2149,gis,0.021809504804201296,0.012463481372961561,0.052007231887947813
2150,gis,0.021873870334705003,0.012494121070577437,0.05250483685893314
2151,gis,0.021974638458283735,0.012515615831858007,0.05288677191742969
