quantity,p05,p50,p95,provenance
gsic_melt_1850_to_1900_cm,0.5778819888384956,0.6720044605226803,0.7945751789323562,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
gsic_melt_1850_to_2000_cm,3.4886878823194225,4.034272772173656,4.72510651900787,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
gsic_melt_1850_to_2020_cm,5.046740880865092,5.812664803100077,6.784137271218154,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
glaciers_v0_cm,32.01505123418616,41.69998216158719,51.761912528908326,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
remaining_at_2000_cm,27.962488083775423,37.66635694181622,47.70977562623312,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
remaining_at_2020_cm,26.211468658742632,35.88674009166388,45.91032671836437,"diag_brick_gsic_melt_1850_2000.jl | stock MimiBRICK get_model(ssp245) | Random.seed!(2026) immediately before get_model | posterior parameters_subsample_brick.csv ND=10000 | forcing fair_mean_{gmst,ohc}_ssp245harm.csv | run 1850-2026 | increments from the 1850 level, cm SLE"
