year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,2.5818839047175857e-5,2.6304597815669073e-5,1.7976299215972613e-7,1.3541820210338783e-5,3.9765974337635506e-5
2033,glaciers,6.233033518165954e-5,6.40279869257141e-5,3.791580518035172e-7,3.829666629902029e-5,9.452542110803818e-5
2034,glaciers,0.00010308147762616571,0.00010599124697759877,5.97922594386908e-7,6.737708263946374e-5,0.00015364954420444833
2035,glaciers,0.0001459476809300142,0.00014976152015194554,8.339493009144099e-7,9.723459368808918e-5,0.00021657581026919283
2036,glaciers,0.00018872000116765264,0.0001944189326524015,1.0831575385641915e-6,0.00012692397387681353,0.00028195272048305855
2037,glaciers,0.00023168725868538687,0.0002394882059412826,1.3417356194949833e-6,0.00015564514543564556,0.0003482382485086699
2038,glaciers,0.0002744242169576694,0.0002845672318177928,1.6058854270442743e-6,0.00018354759844640967,0.00041583942269811657
2039,glaciers,0.0003178914925361376,0.00032942535449836984,1.8731564615561591e-6,0.0002115014578741636,0.0004816065926923851
2040,glaciers,0.0003609327620823777,0.0003738918008298895,2.1419895126763127e-6,0.00023890643983515147,0.0005448221795389507
2041,glaciers,0.00040360777770320766,0.00041764902946470083,2.4100303252361104e-6,0.0002660520416041479,0.000611880233436679
2042,glaciers,0.00044577300560710853,0.0004606089433385261,2.6761885956065503e-6,0.0002908784082172211,0.0006754130775886935
2043,glaciers,0.00048732736715439984,0.0005027161220129029,2.9396955790719272e-6,0.0003167686335529218,0.0007380545185005083
2044,glaciers,0.0005274341440490993,0.0005439400056459558,3.199930044064988e-6,0.00034128833525337576,0.0008027611908374865
