rff_idx,fair_cfg_idx,seed_idx,post_idx,axis
2165,174,2,5001,anova27k_brick
2165,174,2,10000,anova27k_brick
2165,203,0,1,anova27k_brick
2165,203,0,5001,anova27k_brick
2165,203,0,10000,anova27k_brick
2165,203,1,1,anova27k_brick
2165,203,1,5001,anova27k_brick
2165,203,1,10000,anova27k_brick
2165,203,2,1,anova27k_brick
2165,203,2,5001,anova27k_brick
2165,203,2,10000,anova27k_brick
2165,232,0,1,anova27k_brick
2165,232,0,5001,anova27k_brick
2165,232,0,10000,anova27k_brick
2165,232,1,1,anova27k_brick
2165,232,1,5001,anova27k_brick
2165,232,1,10000,anova27k_brick
2165,232,2,1,anova27k_brick
2165,232,2,5001,anova27k_brick
2165,232,2,10000,anova27k_brick
2165,261,0,1,anova27k_brick
2165,261,0,5001,anova27k_brick
2165,261,0,10000,anova27k_brick
2165,261,1,1,anova27k_brick
2165,261,1,5001,anova27k_brick
2165,261,1,10000,anova27k_brick
2165,261,2,1,anova27k_brick
2165,261,2,5001,anova27k_brick
2165,261,2,10000,anova27k_brick
2165,290,0,1,anova27k_brick
2165,290,0,5001,anova27k_brick
2165,290,0,10000,anova27k_brick
2165,290,1,1,anova27k_brick
2165,290,1,5001,anova27k_brick
2165,290,1,10000,anova27k_brick
2165,290,2,1,anova27k_brick
2165,290,2,5001,anova27k_brick
2165,290,2,10000,anova27k_brick
2165,319,0,1,anova27k_brick
2165,319,0,5001,anova27k_brick
2165,319,0,10000,anova27k_brick
2165,319,1,1,anova27k_brick
2165,319,1,5001,anova27k_brick
2165,319,1,10000,anova27k_brick
2165,319,2,1,anova27k_brick
2165,319,2,5001,anova27k_brick
2165,319,2,10000,anova27k_brick
2165,348,0,1,anova27k_brick
2165,348,0,5001,anova27k_brick
2165,348,0,10000,anova27k_brick
2165,348,1,1,anova27k_brick
2165,348,1,5001,anova27k_brick
2165,348,1,10000,anova27k_brick
2165,348,2,1,anova27k_brick
2165,348,2,5001,anova27k_brick
2165,348,2,10000,anova27k_brick
2165,377,0,1,anova27k_brick
2165,377,0,5001,anova27k_brick
2165,377,0,10000,anova27k_brick
2165,377,1,1,anova27k_brick
2165,377,1,5001,anova27k_brick
2165,377,1,10000,anova27k_brick
2165,377,2,1,anova27k_brick
2165,377,2,5001,anova27k_brick
2165,377,2,10000,anova27k_brick
2165,406,0,1,anova27k_brick
2165,406,0,5001,anova27k_brick
2165,406,0,10000,anova27k_brick
2165,406,1,1,anova27k_brick
2165,406,1,5001,anova27k_brick
2165,406,1,10000,anova27k_brick
2165,406,2,1,anova27k_brick
2165,406,2,5001,anova27k_brick
2165,406,2,10000,anova27k_brick
2165,434,0,1,anova27k_brick
2165,434,0,5001,anova27k_brick
2165,434,0,10000,anova27k_brick
2165,434,1,1,anova27k_brick
2165,434,1,5001,anova27k_brick
2165,434,1,10000,anova27k_brick
2165,434,2,1,anova27k_brick
2165,434,2,5001,anova27k_brick
2165,434,2,10000,anova27k_brick
2165,463,0,1,anova27k_brick
2165,463,0,5001,anova27k_brick
2165,463,0,10000,anova27k_brick
2165,463,1,1,anova27k_brick
2165,463,1,5001,anova27k_brick
2165,463,1,10000,anova27k_brick
2165,463,2,1,anova27k_brick
2165,463,2,5001,anova27k_brick
2165,463,2,10000,anova27k_brick
2165,492,0,1,anova27k_brick
2165,492,0,5001,anova27k_brick
2165,492,0,10000,anova27k_brick
2165,492,1,1,anova27k_brick
2165,492,1,5001,anova27k_brick
2165,492,1,10000,anova27k_brick
2165,492,2,1,anova27k_brick
2165,492,2,5001,anova27k_brick
2165,492,2,10000,anova27k_brick
2165,521,0,1,anova27k_brick
2165,521,0,5001,anova27k_brick
2165,521,0,10000,anova27k_brick
2165,521,1,1,anova27k_brick
2165,521,1,5001,anova27k_brick
2165,521,1,10000,anova27k_brick
2165,521,2,1,anova27k_brick
2165,521,2,5001,anova27k_brick
2165,521,2,10000,anova27k_brick
2165,550,0,1,anova27k_brick
2165,550,0,5001,anova27k_brick
2165,550,0,10000,anova27k_brick
2165,550,1,1,anova27k_brick
2165,550,1,5001,anova27k_brick
2165,550,1,10000,anova27k_brick
2165,550,2,1,anova27k_brick
2165,550,2,5001,anova27k_brick
2165,550,2,10000,anova27k_brick
2165,579,0,1,anova27k_brick
2165,579,0,5001,anova27k_brick
2165,579,0,10000,anova27k_brick
2165,579,1,1,anova27k_brick
2165,579,1,5001,anova27k_brick
2165,579,1,10000,anova27k_brick
2165,579,2,1,anova27k_brick
2165,579,2,5001,anova27k_brick
2165,579,2,10000,anova27k_brick
2165,608,0,1,anova27k_brick
2165,608,0,5001,anova27k_brick
2165,608,0,10000,anova27k_brick
2165,608,1,1,anova27k_brick
2165,608,1,5001,anova27k_brick
2165,608,1,10000,anova27k_brick
2165,608,2,1,anova27k_brick
2165,608,2,5001,anova27k_brick
2165,608,2,10000,anova27k_brick
2165,637,0,1,anova27k_brick
2165,637,0,5001,anova27k_brick
2165,637,0,10000,anova27k_brick
2165,637,1,1,anova27k_brick
2165,637,1,5001,anova27k_brick
2165,637,1,10000,anova27k_brick
2165,637,2,1,anova27k_brick
2165,637,2,5001,anova27k_brick
2165,637,2,10000,anova27k_brick
2165,666,0,1,anova27k_brick
2165,666,0,5001,anova27k_brick
2165,666,0,10000,anova27k_brick
2165,666,1,1,anova27k_brick
2165,666,1,5001,anova27k_brick
2165,666,1,10000,anova27k_brick
2165,666,2,1,anova27k_brick
2165,666,2,5001,anova27k_brick
2165,666,2,10000,anova27k_brick
2165,695,0,1,anova27k_brick
2165,695,0,5001,anova27k_brick
2165,695,0,10000,anova27k_brick
2165,695,1,1,anova27k_brick
2165,695,1,5001,anova27k_brick
2165,695,1,10000,anova27k_brick
2165,695,2,1,anova27k_brick
2165,695,2,5001,anova27k_brick
2165,695,2,10000,anova27k_brick
2165,724,0,1,anova27k_brick
2165,724,0,5001,anova27k_brick
2165,724,0,10000,anova27k_brick
2165,724,1,1,anova27k_brick
2165,724,1,5001,anova27k_brick
2165,724,1,10000,anova27k_brick
2165,724,2,1,anova27k_brick
2165,724,2,5001,anova27k_brick
2165,724,2,10000,anova27k_brick
2165,753,0,1,anova27k_brick
2165,753,0,5001,anova27k_brick
2165,753,0,10000,anova27k_brick
2165,753,1,1,anova27k_brick
2165,753,1,5001,anova27k_brick
2165,753,1,10000,anova27k_brick
2165,753,2,1,anova27k_brick
2165,753,2,5001,anova27k_brick
2165,753,2,10000,anova27k_brick
2165,782,0,1,anova27k_brick
2165,782,0,5001,anova27k_brick
2165,782,0,10000,anova27k_brick
2165,782,1,1,anova27k_brick
2165,782,1,5001,anova27k_brick
2165,782,1,10000,anova27k_brick
2165,782,2,1,anova27k_brick
2165,782,2,5001,anova27k_brick
2165,782,2,10000,anova27k_brick
2165,811,0,1,anova27k_brick
2165,811,0,5001,anova27k_brick
2165,811,0,10000,anova27k_brick
2165,811,1,1,anova27k_brick
2165,811,1,5001,anova27k_brick
2165,811,1,10000,anova27k_brick
2165,811,2,1,anova27k_brick
2165,811,2,5001,anova27k_brick
2165,811,2,10000,anova27k_brick
2165,840,0,1,anova27k_brick
2165,840,0,5001,anova27k_brick
2165,840,0,10000,anova27k_brick
2165,840,1,1,anova27k_brick
2165,840,1,5001,anova27k_brick
2165,840,1,10000,anova27k_brick
2165,840,2,1,anova27k_brick
2165,840,2,5001,anova27k_brick
2165,840,2,10000,anova27k_brick
2205,0,0,1,anova27k_brick
2205,0,0,5001,anova27k_brick
2205,0,0,10000,anova27k_brick
2205,0,1,1,anova27k_brick
2205,0,1,5001,anova27k_brick
2205,0,1,10000,anova27k_brick
2205,0,2,1,anova27k_brick
2205,0,2,5001,anova27k_brick
2205,0,2,10000,anova27k_brick
2205,29,0,1,anova27k_brick
2205,29,0,5001,anova27k_brick
2205,29,0,10000,anova27k_brick
2205,29,1,1,anova27k_brick
2205,29,1,5001,anova27k_brick
2205,29,1,10000,anova27k_brick
2205,29,2,1,anova27k_brick
2205,29,2,5001,anova27k_brick
2205,29,2,10000,anova27k_brick
2205,58,0,1,anova27k_brick
2205,58,0,5001,anova27k_brick
2205,58,0,10000,anova27k_brick
2205,58,1,1,anova27k_brick
2205,58,1,5001,anova27k_brick
2205,58,1,10000,anova27k_brick
2205,58,2,1,anova27k_brick
2205,58,2,5001,anova27k_brick
2205,58,2,10000,anova27k_brick
2205,87,0,1,anova27k_brick
2205,87,0,5001,anova27k_brick
2205,87,0,10000,anova27k_brick
2205,87,1,1,anova27k_brick
2205,87,1,5001,anova27k_brick
2205,87,1,10000,anova27k_brick
2205,87,2,1,anova27k_brick
2205,87,2,5001,anova27k_brick
2205,87,2,10000,anova27k_brick
2205,116,0,1,anova27k_brick
2205,116,0,5001,anova27k_brick
2205,116,0,10000,anova27k_brick
2205,116,1,1,anova27k_brick
2205,116,1,5001,anova27k_brick
2205,116,1,10000,anova27k_brick
2205,116,2,1,anova27k_brick
2205,116,2,5001,anova27k_brick
2205,116,2,10000,anova27k_brick
2205,145,0,1,anova27k_brick
2205,145,0,5001,anova27k_brick
2205,145,0,10000,anova27k_brick
2205,145,1,1,anova27k_brick
2205,145,1,5001,anova27k_brick
2205,145,1,10000,anova27k_brick
2205,145,2,1,anova27k_brick
2205,145,2,5001,anova27k_brick
2205,145,2,10000,anova27k_brick
2205,174,0,1,anova27k_brick
2205,174,0,5001,anova27k_brick
2205,174,0,10000,anova27k_brick
2205,174,1,1,anova27k_brick
2205,174,1,5001,anova27k_brick
2205,174,1,10000,anova27k_brick
2205,174,2,1,anova27k_brick
2205,174,2,5001,anova27k_brick
2205,174,2,10000,anova27k_brick
2205,203,0,1,anova27k_brick
2205,203,0,5001,anova27k_brick
2205,203,0,10000,anova27k_brick
2205,203,1,1,anova27k_brick
2205,203,1,5001,anova27k_brick
2205,203,1,10000,anova27k_brick
2205,203,2,1,anova27k_brick
2205,203,2,5001,anova27k_brick
2205,203,2,10000,anova27k_brick
2205,232,0,1,anova27k_brick
2205,232,0,5001,anova27k_brick
2205,232,0,10000,anova27k_brick
2205,232,1,1,anova27k_brick
2205,232,1,5001,anova27k_brick
2205,232,1,10000,anova27k_brick
2205,232,2,1,anova27k_brick
2205,232,2,5001,anova27k_brick
2205,232,2,10000,anova27k_brick
2205,261,0,1,anova27k_brick
2205,261,0,5001,anova27k_brick
2205,261,0,10000,anova27k_brick
2205,261,1,1,anova27k_brick
2205,261,1,5001,anova27k_brick
2205,261,1,10000,anova27k_brick
2205,261,2,1,anova27k_brick
2205,261,2,5001,anova27k_brick
2205,261,2,10000,anova27k_brick
2205,290,0,1,anova27k_brick
2205,290,0,5001,anova27k_brick
2205,290,0,10000,anova27k_brick
2205,290,1,1,anova27k_brick
2205,290,1,5001,anova27k_brick
2205,290,1,10000,anova27k_brick
2205,290,2,1,anova27k_brick
2205,290,2,5001,anova27k_brick
2205,290,2,10000,anova27k_brick
2205,319,0,1,anova27k_brick
2205,319,0,5001,anova27k_brick
2205,319,0,10000,anova27k_brick
2205,319,1,1,anova27k_brick
2205,319,1,5001,anova27k_brick
2205,319,1,10000,anova27k_brick
2205,319,2,1,anova27k_brick
2205,319,2,5001,anova27k_brick
2205,319,2,10000,anova27k_brick
2205,348,0,1,anova27k_brick
2205,348,0,5001,anova27k_brick
2205,348,0,10000,anova27k_brick
2205,348,1,1,anova27k_brick
2205,348,1,5001,anova27k_brick
2205,348,1,10000,anova27k_brick
2205,348,2,1,anova27k_brick
2205,348,2,5001,anova27k_brick
2205,348,2,10000,anova27k_brick
2205,377,0,1,anova27k_brick
2205,377,0,5001,anova27k_brick
2205,377,0,10000,anova27k_brick
2205,377,1,1,anova27k_brick
2205,377,1,5001,anova27k_brick
2205,377,1,10000,anova27k_brick
2205,377,2,1,anova27k_brick
2205,377,2,5001,anova27k_brick
2205,377,2,10000,anova27k_brick
2205,406,0,1,anova27k_brick
2205,406,0,5001,anova27k_brick
2205,406,0,10000,anova27k_brick
2205,406,1,1,anova27k_brick
2205,406,1,5001,anova27k_brick
2205,406,1,10000,anova27k_brick
2205,406,2,1,anova27k_brick
2205,406,2,5001,anova27k_brick
2205,406,2,10000,anova27k_brick
2205,434,0,1,anova27k_brick
2205,434,0,5001,anova27k_brick
2205,434,0,10000,anova27k_brick
2205,434,1,1,anova27k_brick
2205,434,1,5001,anova27k_brick
2205,434,1,10000,anova27k_brick
2205,434,2,1,anova27k_brick
2205,434,2,5001,anova27k_brick
2205,434,2,10000,anova27k_brick
2205,463,0,1,anova27k_brick
2205,463,0,5001,anova27k_brick
2205,463,0,10000,anova27k_brick
2205,463,1,1,anova27k_brick
2205,463,1,5001,anova27k_brick
2205,463,1,10000,anova27k_brick
2205,463,2,1,anova27k_brick
2205,463,2,5001,anova27k_brick
2205,463,2,10000,anova27k_brick
2205,492,0,1,anova27k_brick
2205,492,0,5001,anova27k_brick
2205,492,0,10000,anova27k_brick
2205,492,1,1,anova27k_brick
2205,492,1,5001,anova27k_brick
2205,492,1,10000,anova27k_brick
2205,492,2,1,anova27k_brick
2205,492,2,5001,anova27k_brick
2205,492,2,10000,anova27k_brick
2205,521,0,1,anova27k_brick
2205,521,0,5001,anova27k_brick
2205,521,0,10000,anova27k_brick
2205,521,1,1,anova27k_brick
2205,521,1,5001,anova27k_brick
2205,521,1,10000,anova27k_brick
2205,521,2,1,anova27k_brick
2205,521,2,5001,anova27k_brick
2205,521,2,10000,anova27k_brick
2205,550,0,1,anova27k_brick
2205,550,0,5001,anova27k_brick
2205,550,0,10000,anova27k_brick
2205,550,1,1,anova27k_brick
2205,550,1,5001,anova27k_brick
2205,550,1,10000,anova27k_brick
2205,550,2,1,anova27k_brick
2205,550,2,5001,anova27k_brick
2205,550,2,10000,anova27k_brick
2205,579,0,1,anova27k_brick
2205,579,0,5001,anova27k_brick
2205,579,0,10000,anova27k_brick
2205,579,1,1,anova27k_brick
2205,579,1,5001,anova27k_brick
2205,579,1,10000,anova27k_brick
2205,579,2,1,anova27k_brick
2205,579,2,5001,anova27k_brick
2205,579,2,10000,anova27k_brick
2205,608,0,1,anova27k_brick
2205,608,0,5001,anova27k_brick
2205,608,0,10000,anova27k_brick
2205,608,1,1,anova27k_brick
2205,608,1,5001,anova27k_brick
2205,608,1,10000,anova27k_brick
2205,608,2,1,anova27k_brick
2205,608,2,5001,anova27k_brick
2205,608,2,10000,anova27k_brick
2205,637,0,1,anova27k_brick
2205,637,0,5001,anova27k_brick
2205,637,0,10000,anova27k_brick
2205,637,1,1,anova27k_brick
2205,637,1,5001,anova27k_brick
2205,637,1,10000,anova27k_brick
2205,637,2,1,anova27k_brick
2205,637,2,5001,anova27k_brick
2205,637,2,10000,anova27k_brick
2205,666,0,1,anova27k_brick
2205,666,0,5001,anova27k_brick
2205,666,0,10000,anova27k_brick
2205,666,1,1,anova27k_brick
2205,666,1,5001,anova27k_brick
2205,666,1,10000,anova27k_brick
2205,666,2,1,anova27k_brick
2205,666,2,5001,anova27k_brick
2205,666,2,10000,anova27k_brick
2205,695,0,1,anova27k_brick
2205,695,0,5001,anova27k_brick
2205,695,0,10000,anova27k_brick
2205,695,1,1,anova27k_brick
2205,695,1,5001,anova27k_brick
2205,695,1,10000,anova27k_brick
2205,695,2,1,anova27k_brick
2205,695,2,5001,anova27k_brick
2205,695,2,10000,anova27k_brick
2205,724,0,1,anova27k_brick
2205,724,0,5001,anova27k_brick
2205,724,0,10000,anova27k_brick
2205,724,1,1,anova27k_brick
2205,724,1,5001,anova27k_brick
2205,724,1,10000,anova27k_brick
2205,724,2,1,anova27k_brick
2205,724,2,5001,anova27k_brick
2205,724,2,10000,anova27k_brick
2205,753,0,1,anova27k_brick
2205,753,0,5001,anova27k_brick
2205,753,0,10000,anova27k_brick
2205,753,1,1,anova27k_brick
2205,753,1,5001,anova27k_brick
2205,753,1,10000,anova27k_brick
2205,753,2,1,anova27k_brick
2205,753,2,5001,anova27k_brick
2205,753,2,10000,anova27k_brick
2205,782,0,1,anova27k_brick
2205,782,0,5001,anova27k_brick
2205,782,0,10000,anova27k_brick
2205,782,1,1,anova27k_brick
2205,782,1,5001,anova27k_brick
2205,782,1,10000,anova27k_brick
2205,782,2,1,anova27k_brick
2205,782,2,5001,anova27k_brick
2205,782,2,10000,anova27k_brick
2205,811,0,1,anova27k_brick
2205,811,0,5001,anova27k_brick
2205,811,0,10000,anova27k_brick
2205,811,1,1,anova27k_brick
2205,811,1,5001,anova27k_brick
2205,811,1,10000,anova27k_brick
2205,811,2,1,anova27k_brick
2205,811,2,5001,anova27k_brick
2205,811,2,10000,anova27k_brick
2205,840,0,1,anova27k_brick
2205,840,0,5001,anova27k_brick
2205,840,0,10000,anova27k_brick
2205,840,1,1,anova27k_brick
2205,840,1,5001,anova27k_brick
2205,840,1,10000,anova27k_brick
2205,840,2,1,anova27k_brick
2205,840,2,5001,anova27k_brick
2205,840,2,10000,anova27k_brick
2272,0,0,1,anova27k_brick
2272,0,0,5001,anova27k_brick
2272,0,0,10000,anova27k_brick
2272,0,1,1,anova27k_brick
2272,0,1,5001,anova27k_brick
2272,0,1,10000,anova27k_brick
2272,0,2,1,anova27k_brick
2272,0,2,5001,anova27k_brick
2272,0,2,10000,anova27k_brick
2272,29,0,1,anova27k_brick
2272,29,0,5001,anova27k_brick
2272,29,0,10000,anova27k_brick
2272,29,1,1,anova27k_brick
2272,29,1,5001,anova27k_brick
2272,29,1,10000,anova27k_brick
2272,29,2,1,anova27k_brick
2272,29,2,5001,anova27k_brick
2272,29,2,10000,anova27k_brick
2272,58,0,1,anova27k_brick
2272,58,0,5001,anova27k_brick
2272,58,0,10000,anova27k_brick
2272,58,1,1,anova27k_brick
2272,58,1,5001,anova27k_brick
2272,58,1,10000,anova27k_brick
2272,58,2,1,anova27k_brick
2272,58,2,5001,anova27k_brick
2272,58,2,10000,anova27k_brick
2272,87,0,1,anova27k_brick
2272,87,0,5001,anova27k_brick
2272,87,0,10000,anova27k_brick
2272,87,1,1,anova27k_brick
2272,87,1,5001,anova27k_brick
2272,87,1,10000,anova27k_brick
2272,87,2,1,anova27k_brick
2272,87,2,5001,anova27k_brick
2272,87,2,10000,anova27k_brick
2272,116,0,1,anova27k_brick
2272,116,0,5001,anova27k_brick
2272,116,0,10000,anova27k_brick
2272,116,1,1,anova27k_brick
2272,116,1,5001,anova27k_brick
2272,116,1,10000,anova27k_brick
2272,116,2,1,anova27k_brick
2272,116,2,5001,anova27k_brick
2272,116,2,10000,anova27k_brick
2272,145,0,1,anova27k_brick
2272,145,0,5001,anova27k_brick
2272,145,0,10000,anova27k_brick
2272,145,1,1,anova27k_brick
2272,145,1,5001,anova27k_brick
2272,145,1,10000,anova27k_brick
2272,145,2,1,anova27k_brick
2272,145,2,5001,anova27k_brick
2272,145,2,10000,anova27k_brick
2272,174,0,1,anova27k_brick
2272,174,0,5001,anova27k_brick
2272,174,0,10000,anova27k_brick
2272,174,1,1,anova27k_brick
2272,174,1,5001,anova27k_brick
2272,174,1,10000,anova27k_brick
2272,174,2,1,anova27k_brick
2272,174,2,5001,anova27k_brick
2272,174,2,10000,anova27k_brick
2272,203,0,1,anova27k_brick
2272,203,0,5001,anova27k_brick
2272,203,0,10000,anova27k_brick
2272,203,1,1,anova27k_brick
2272,203,1,5001,anova27k_brick
2272,203,1,10000,anova27k_brick
2272,203,2,1,anova27k_brick
2272,203,2,5001,anova27k_brick
2272,203,2,10000,anova27k_brick
2272,232,0,1,anova27k_brick
2272,232,0,5001,anova27k_brick
2272,232,0,10000,anova27k_brick
2272,232,1,1,anova27k_brick
2272,232,1,5001,anova27k_brick
2272,232,1,10000,anova27k_brick
2272,232,2,1,anova27k_brick
2272,232,2,5001,anova27k_brick
2272,232,2,10000,anova27k_brick
2272,261,0,1,anova27k_brick
2272,261,0,5001,anova27k_brick
2272,261,0,10000,anova27k_brick
2272,261,1,1,anova27k_brick
2272,261,1,5001,anova27k_brick
2272,261,1,10000,anova27k_brick
2272,261,2,1,anova27k_brick
2272,261,2,5001,anova27k_brick
2272,261,2,10000,anova27k_brick
2272,290,0,1,anova27k_brick
2272,290,0,5001,anova27k_brick
2272,290,0,10000,anova27k_brick
2272,290,1,1,anova27k_brick
2272,290,1,5001,anova27k_brick
2272,290,1,10000,anova27k_brick
2272,290,2,1,anova27k_brick
2272,290,2,5001,anova27k_brick
2272,290,2,10000,anova27k_brick
2272,319,0,1,anova27k_brick
2272,319,0,5001,anova27k_brick
2272,319,0,10000,anova27k_brick
2272,319,1,1,anova27k_brick
2272,319,1,5001,anova27k_brick
2272,319,1,10000,anova27k_brick
2272,319,2,1,anova27k_brick
2272,319,2,5001,anova27k_brick
2272,319,2,10000,anova27k_brick
2272,348,0,1,anova27k_brick
2272,348,0,5001,anova27k_brick
2272,348,0,10000,anova27k_brick
2272,348,1,1,anova27k_brick
2272,348,1,5001,anova27k_brick
2272,348,1,10000,anova27k_brick
2272,348,2,1,anova27k_brick
2272,348,2,5001,anova27k_brick
2272,348,2,10000,anova27k_brick
2272,377,0,1,anova27k_brick
2272,377,0,5001,anova27k_brick
2272,377,0,10000,anova27k_brick
2272,377,1,1,anova27k_brick
2272,377,1,5001,anova27k_brick
2272,377,1,10000,anova27k_brick
2272,377,2,1,anova27k_brick
2272,377,2,5001,anova27k_brick
2272,377,2,10000,anova27k_brick
2272,406,0,1,anova27k_brick
2272,406,0,5001,anova27k_brick
2272,406,0,10000,anova27k_brick
2272,406,1,1,anova27k_brick
2272,406,1,5001,anova27k_brick
2272,406,1,10000,anova27k_brick
2272,406,2,1,anova27k_brick
2272,406,2,5001,anova27k_brick
2272,406,2,10000,anova27k_brick
2272,434,0,1,anova27k_brick
2272,434,0,5001,anova27k_brick
2272,434,0,10000,anova27k_brick
2272,434,1,1,anova27k_brick
2272,434,1,5001,anova27k_brick
2272,434,1,10000,anova27k_brick
2272,434,2,1,anova27k_brick
2272,434,2,5001,anova27k_brick
2272,434,2,10000,anova27k_brick
2272,463,0,1,anova27k_brick
2272,463,0,5001,anova27k_brick
2272,463,0,10000,anova27k_brick
2272,463,1,1,anova27k_brick
2272,463,1,5001,anova27k_brick
2272,463,1,10000,anova27k_brick
2272,463,2,1,anova27k_brick
2272,463,2,5001,anova27k_brick
2272,463,2,10000,anova27k_brick
2272,492,0,1,anova27k_brick
2272,492,0,5001,anova27k_brick
2272,492,0,10000,anova27k_brick
2272,492,1,1,anova27k_brick
2272,492,1,5001,anova27k_brick
2272,492,1,10000,anova27k_brick
2272,492,2,1,anova27k_brick
2272,492,2,5001,anova27k_brick
2272,492,2,10000,anova27k_brick
2272,521,0,1,anova27k_brick
2272,521,0,5001,anova27k_brick
2272,521,0,10000,anova27k_brick
2272,521,1,1,anova27k_brick
2272,521,1,5001,anova27k_brick
2272,521,1,10000,anova27k_brick
2272,521,2,1,anova27k_brick
2272,521,2,5001,anova27k_brick
2272,521,2,10000,anova27k_brick
2272,550,0,1,anova27k_brick
2272,550,0,5001,anova27k_brick
2272,550,0,10000,anova27k_brick
2272,550,1,1,anova27k_brick
2272,550,1,5001,anova27k_brick
2272,550,1,10000,anova27k_brick
2272,550,2,1,anova27k_brick
2272,550,2,5001,anova27k_brick
2272,550,2,10000,anova27k_brick
2272,579,0,1,anova27k_brick
2272,579,0,5001,anova27k_brick
2272,579,0,10000,anova27k_brick
2272,579,1,1,anova27k_brick
2272,579,1,5001,anova27k_brick
2272,579,1,10000,anova27k_brick
2272,579,2,1,anova27k_brick
2272,579,2,5001,anova27k_brick
2272,579,2,10000,anova27k_brick
2272,608,0,1,anova27k_brick
2272,608,0,5001,anova27k_brick
2272,608,0,10000,anova27k_brick
2272,608,1,1,anova27k_brick
2272,608,1,5001,anova27k_brick
2272,608,1,10000,anova27k_brick
2272,608,2,1,anova27k_brick
2272,608,2,5001,anova27k_brick
2272,608,2,10000,anova27k_brick
2272,637,0,1,anova27k_brick
2272,637,0,5001,anova27k_brick
2272,637,0,10000,anova27k_brick
2272,637,1,1,anova27k_brick
2272,637,1,5001,anova27k_brick
2272,637,1,10000,anova27k_brick
2272,637,2,1,anova27k_brick
2272,637,2,5001,anova27k_brick
2272,637,2,10000,anova27k_brick
2272,666,0,1,anova27k_brick
2272,666,0,5001,anova27k_brick
2272,666,0,10000,anova27k_brick
2272,666,1,1,anova27k_brick
2272,666,1,5001,anova27k_brick
2272,666,1,10000,anova27k_brick
2272,666,2,1,anova27k_brick
2272,666,2,5001,anova27k_brick
2272,666,2,10000,anova27k_brick
2272,695,0,1,anova27k_brick
2272,695,0,5001,anova27k_brick
2272,695,0,10000,anova27k_brick
2272,695,1,1,anova27k_brick
2272,695,1,5001,anova27k_brick
2272,695,1,10000,anova27k_brick
2272,695,2,1,anova27k_brick
2272,695,2,5001,anova27k_brick
2272,695,2,10000,anova27k_brick
2272,724,0,1,anova27k_brick
2272,724,0,5001,anova27k_brick
2272,724,0,10000,anova27k_brick
2272,724,1,1,anova27k_brick
2272,724,1,5001,anova27k_brick
2272,724,1,10000,anova27k_brick
2272,724,2,1,anova27k_brick
2272,724,2,5001,anova27k_brick
2272,724,2,10000,anova27k_brick
2272,753,0,1,anova27k_brick
2272,753,0,5001,anova27k_brick
2272,753,0,10000,anova27k_brick
2272,753,1,1,anova27k_brick
2272,753,1,5001,anova27k_brick
2272,753,1,10000,anova27k_brick
2272,753,2,1,anova27k_brick
2272,753,2,5001,anova27k_brick
2272,753,2,10000,anova27k_brick
2272,782,0,1,anova27k_brick
2272,782,0,5001,anova27k_brick
2272,782,0,10000,anova27k_brick
2272,782,1,1,anova27k_brick
2272,782,1,5001,anova27k_brick
2272,782,1,10000,anova27k_brick
2272,782,2,1,anova27k_brick
2272,782,2,5001,anova27k_brick
2272,782,2,10000,anova27k_brick
2272,811,0,1,anova27k_brick
2272,811,0,5001,anova27k_brick
2272,811,0,10000,anova27k_brick
2272,811,1,1,anova27k_brick
2272,811,1,5001,anova27k_brick
2272,811,1,10000,anova27k_brick
2272,811,2,1,anova27k_brick
2272,811,2,5001,anova27k_brick
2272,811,2,10000,anova27k_brick
2272,840,0,1,anova27k_brick
2272,840,0,5001,anova27k_brick
2272,840,0,10000,anova27k_brick
2272,840,1,1,anova27k_brick
2272,840,1,5001,anova27k_brick
2272,840,1,10000,anova27k_brick
2272,840,2,1,anova27k_brick
2272,840,2,5001,anova27k_brick
2272,840,2,10000,anova27k_brick
2287,0,0,1,anova27k_brick
2287,0,0,5001,anova27k_brick
2287,0,0,10000,anova27k_brick
2287,0,1,1,anova27k_brick
2287,0,1,5001,anova27k_brick
2287,0,1,10000,anova27k_brick
2287,0,2,1,anova27k_brick
2287,0,2,5001,anova27k_brick
2287,0,2,10000,anova27k_brick
2287,29,0,1,anova27k_brick
2287,29,0,5001,anova27k_brick
2287,29,0,10000,anova27k_brick
2287,29,1,1,anova27k_brick
2287,29,1,5001,anova27k_brick
2287,29,1,10000,anova27k_brick
2287,29,2,1,anova27k_brick
2287,29,2,5001,anova27k_brick
2287,29,2,10000,anova27k_brick
2287,58,0,1,anova27k_brick
2287,58,0,5001,anova27k_brick
2287,58,0,10000,anova27k_brick
2287,58,1,1,anova27k_brick
2287,58,1,5001,anova27k_brick
2287,58,1,10000,anova27k_brick
2287,58,2,1,anova27k_brick
2287,58,2,5001,anova27k_brick
2287,58,2,10000,anova27k_brick
2287,87,0,1,anova27k_brick
2287,87,0,5001,anova27k_brick
2287,87,0,10000,anova27k_brick
2287,87,1,1,anova27k_brick
2287,87,1,5001,anova27k_brick
2287,87,1,10000,anova27k_brick
2287,87,2,1,anova27k_brick
2287,87,2,5001,anova27k_brick
2287,87,2,10000,anova27k_brick
2287,116,0,1,anova27k_brick
2287,116,0,5001,anova27k_brick
2287,116,0,10000,anova27k_brick
2287,116,1,1,anova27k_brick
2287,116,1,5001,anova27k_brick
