marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
HL,CH4,0.01,glaciers,2100,8000,10.452034328619744,10.452763336447225,0.0007197150222673088,0.0007290078274806433,0.000738038310420536,0.0004915171700179855,0.0010431853051224849,0.07197150222673088,1.891205816717662e-6,0.005112083333333333,0.0007338805915141953,4.130438996393492e-6
HL,CH4,0.01,glaciers,2150,8000,12.67499844037342,12.67557501175945,0.0005411962335930554,0.0005765713860306221,0.0005546715958202479,0.00037231423531878247,0.0007833461145056121,0.054119623359305535,1.4166980126065968e-6,0.00632,0.0005509096824925192,3.7701278269093234e-6
HL,CH4,0.01,glaciers,2300,8000,13.162429270029754,13.162905530843119,0.0004510428294430824,0.000476260813364604,0.0004627498290083969,0.00030341924203129976,0.0006632254027049812,0.04510428294430824,1.248374491767933e-6,0.0072208333333333334,0.0004591255237963643,3.63329386075252e-6
HL,CH4,0.01,gis,2100,8000,8.964250053051718,8.96497448666744,0.0007234683414374388,0.0007244336157228304,0.0007735144112868169,0.00046024885349895686,0.0012556337206852675,0.07234683414374388,2.8127501881565056e-6,0.005112083333333333,0.0007692050778820632,4.284162006105097e-6
HL,CH4,0.01,gis,2150,8000,10.715083348067878,10.715536676578335,0.0005325859121860788,0.00045332851045642997,0.0005834368314576262,0.00033076957907285376,0.0009979743146130817,0.053258591218607876,2.627487721947459e-6,0.00632,0.0005794098657134891,4.0378477049076525e-6
HL,CH4,0.01,gis,2300,8000,8.105240135062324,8.105620221459318,0.0003487981042598065,0.0003800863969942725,0.0003961562717126963,0.00019729563029615704,0.0006975089147420732,0.03487981042598065,3.3063294572843604e-6,0.0072208333333333334,0.00039299775274583525,3.167986646521771e-6
HL,CH4,0.01,ais,2100,8000,27.243121302200805,27.243559644884122,0.0004660761019961157,0.0004383426833172166,0.0052729282543579935,0.00020184541320826811,0.0010373333981968714,0.04660761019961157,0.0007682930133721805,0.005112083333333333,0.0005135512593752603,0.004423882809122632
HL,CH4,0.01,ais,2150,8000,37.28112886203152,37.281582104952534,0.0005442163185485072,0.00045324292101156516,0.005914169050698362,0.0002322425787286253,0.0012684820563297454,0.054421631854850716,0.0008094164398870315,0.00632,0.0006086172315415621,0.005474340027210885
HL,CH4,0.01,ais,2300,8000,41.47647973794744,41.47717088543455,0.0006232375016406166,0.0006911474871102996,0.0066667737318869165,0.00025749337005480654,0.001556700405527068,0.062323750164061664,0.0008487274725827245,0.0072208333333333334,0.0007202334598151307,0.006133974196639236
HL,CH4,0.01,te,2100,8000,16.455808803838288,16.457025872956653,0.0009999158267426367,0.001217069118364833,0.0010505619361955163,0.000499076676256216,0.0017790045494436412,0.09999158267426367,4.39800785564861e-6,0.005112083333333333,0.0010443566943680227,6.146068980354528e-6
HL,CH4,0.01,te,2150,8000,19.68808593156661,19.68898760996158,0.0008599732926075632,0.0009016783949675755,0.0009278501030601669,0.0004132142662300886,0.0016856139353894407,0.08599732926075632,4.479035808870933e-6,0.00632,0.000921113298405955,6.764768231458473e-6
HL,CH4,0.01,te,2300,8000,16.97108367703771,16.971693992869522,0.0006867689129634869,0.0006103158318104818,0.0007722584765717939,0.00032321938599002566,0.0015188276257568135,0.06867689129634869,4.384767180163801e-6,0.0072208333333333334,0.0007651417027876727,7.165723955765801e-6
HL,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005112083333333333,0.0,0.0
HL,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00632,0.0,0.0
HL,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072208333333333334,0.0,0.0
HL,CH4,0.01,total,2100,8000,65.92179042064754,65.9244360551752,0.0029400708662521424,0.0026456345276670845,0.007835042912260653,0.0019809261238535212,0.0047265925739068855,0.29400708662521424,0.0007685377435254947,0.005112083333333333,0.003060993623139326,0.004438443479105489
HL,CH4,0.01,total,2150,8000,83.93904071604813,83.94205338489508,0.0025195083503177784,0.0030126688469493956,0.007980127581036603,0.0016218962788723701,0.004360681807838064,0.25195083503177784,0.0008096405854073044,0.00632,0.002660050078153732,0.005488912770974154
HL,CH4,0.01,total,2300,8000,88.98190037490554,88.98374902531828,0.0021416551715915944,0.0018486504127395165,0.008297938309179976,0.001327640116472395,0.004121615482506514,0.21416551715915944,0.0008490532488051742,0.0072208333333333334,0.0023374984391451607,0.006147941201102292
