year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1924,-0.5827819407994755,-0.5161174770403061,-0.4506570902300751,-0.9823971303598116,-0.04345670507819339,-0.5037558468905363,-4.756831515079703,-4.31352673320813,-3.795631079256352,-5.61822393398112,-2.9632832230111403,-5.18389659795,-3.4083240497306804,-3.3173217010711156,-3.232580069990812,-3.784055647655766,-2.848800536193077,-3.348880941217596,-3.7125530028600897,-3.4514049807589835,-3.1181393718551362,-4.426528001848868,-2.4285060215710286,-4.327344751358032,-10.902835314075437,-9.980704577562904,-9.307137913992598,NaN,NaN,-11.075476495691147,-4.3086024358695205
1925,-0.574646781024368,-0.5105822443304537,-0.4469673684625753,-0.9935866696096349,-0.043430626455381864,-0.4983725461092862,-4.686754508346679,-4.249851172281064,-3.7427684202626508,-5.51835553047252,-2.953503246093683,-5.09053493413,-3.3531090813233515,-3.2641333839145936,-3.181574448964337,-3.75220107915797,-2.7862205543103182,-3.3296964471990402,-3.7093782116335223,-3.4484535103708693,-3.115472893689476,-4.431782998450717,-2.4484189213502106,-4.261248254776,-10.75581773267045,-9.8468017553942,-9.181630479848526,NaN,NaN,-11.202160503297451,-4.239554498773979
1926,-0.5683357159574349,-0.5054333859779098,-0.44310524552054,-0.9872817818873983,-0.025672850468421816,-0.49286192980679605,-4.620395572493072,-4.194180093683717,-3.694124754186192,-5.507435062087605,-2.8529262552735966,-4.98425517949,-3.315241321649787,-3.22453482359059,-3.144065694111439,-3.696082727197099,-2.7484349215079904,-3.227677327936346,-3.6821703630166667,-3.423159513447564,-3.0926212700411857,-4.390561887080241,-2.4291046230873037,-4.176789331436157,-10.70591521557046,-9.797283313025543,-9.142247806702773,NaN,NaN,-11.233488262164094,-4.157588470858437
1927,-0.5620336337667318,-0.5000228389371348,-0.4394353408117695,-0.9780642454255675,-0.010787189263759041,-0.4874995144930753,-4.530043268803542,-4.111842018656903,-3.6217034625235773,-5.3494929586272875,-2.8043280912761652,-4.87102313909,-3.217007375969482,-3.131205101040467,-3.0555190544579154,-3.5741932174173208,-2.700767156990438,-3.1523057764226743,-3.6866999560414344,-3.427370486304909,-3.096425633867946,-4.338522288485937,-2.417019147520913,-4.124979639053345,-10.612539852025812,-9.717874702914699,-9.07345837373891,NaN,NaN,-11.300538775892718,-4.068670157182894
1928,-0.5540671237216694,-0.49480168497126786,-0.4350034127894061,-0.9480207021144972,-0.02676843340858527,-0.48211411562832923,-4.4660446487951155,-4.05276299842696,-3.57164543701637,-5.338707171460921,-2.766116553615754,-4.76876254949,-3.117189010447352,-3.037592936939459,-2.9655855881893123,-3.4889526795926336,-2.587772951558706,-3.0399404352361508,-3.66196564691644,-3.4043760354125245,-3.0756515134556945,-4.426962315815245,-2.3189170740324645,-4.053016519546508,-10.254794753629753,-9.375809087726065,-8.738096982058414,NaN,NaN,-10.99322183443144,-3.990723294307352
1929,-0.5467672557731335,-0.4888776011258926,-0.4310357858413367,-0.9454571982149347,-0.04610269720351892,-0.47669376459988694,-4.385177986382149,-3.9793694451343447,-3.509955668371517,-5.2202468556832775,-2.740166837199564,-4.67126232061,-2.965371046973501,-2.895714069831124,-2.8316479343509426,-3.3507607527046246,-2.4425390213407687,-2.9371179407293146,-3.6188617420322844,-3.3643041409795758,-3.0394489372779425,-4.321421734203068,-2.36678992143864,-4.0196997165679935,-9.896661079699301,-9.03593156040034,-8.410773015960773,NaN,NaN,-10.474411885506226,-3.91753679215181
1930,-0.5386018896824863,-0.4825292322925137,-0.4257108250345113,-0.941658808787002,-0.031954590006957356,-0.4712276372042569,-4.320793543574093,-3.9213424849995984,-3.4601041288875565,-5.1490438303958985,-2.7228173614259448,-4.5751269904,-2.8178542289614086,-2.7551764548835176,-2.6921660571917307,-3.1928451233021806,-2.3171205085494577,-2.8757768457586117,-3.5833830970315463,-3.3313211311823303,-3.0096507472583935,-4.216516977079979,-2.4010146597605457,-3.9823153018951416,-9.52637420201884,-8.683093953629498,-8.074944814146688,NaN,NaN,-10.184452568299797,-3.8457151886662677
1931,-0.5318165649017422,-0.4764227082080302,-0.4204449731228559,-0.8950659546658017,-0.03454835671169694,-0.4658552559939298,-4.255102134637801,-3.860575333196108,-3.407596494055844,-5.064881604374246,-2.616183126794662,-4.44350086125,-2.7475594714564484,-2.6857672019186722,-2.6241976652809966,-3.1106449443363453,-2.264615950312393,-2.6913759058172047,-3.5441606582341096,-3.2948576731471992,-2.976708179009469,-4.211546456255474,-2.3182077337290643,-3.9497736454010006,-9.34411329934171,-8.511785513460044,-7.913667370088931,NaN,NaN,-9.757755545159595,-3.7384027862407256
1932,-0.5242837366666285,-0.4710121937536811,-0.4157159000051979,-0.8852354846708885,-0.04602198849109161,-0.4603271397677335,-4.177152740269235,-3.7924255703723286,-3.346205601545066,-4.962691999146808,-2.603284362569233,-4.35036960515,-2.6808925215632105,-2.6204707263740694,-2.5600455009651863,-3.025577184671874,-2.213402817223114,-2.5936906641179864,-3.504727081508907,-3.258197929026737,-2.9435882779426836,-4.176356023410478,-2.231183773175922,-3.9116777896881105,-9.171238694445355,-8.350252307709303,-7.761729363816736,NaN,NaN,-9.504605049194335,-3.669585256865183
1933,-0.5167882540636317,-0.4651521546267195,-0.4108393923641695,-0.8916742267943824,-0.06715594368287911,-0.4549425515261564,-4.108051688010205,-3.7321470260634095,-3.2918014134444515,-4.959049150129492,-2.5102864908071068,-4.25953250798,-2.5524585935782476,-2.494607250921132,-2.436040247471641,-2.9035882941963562,-2.0902459552496495,-2.484005719965155,-3.477973862432837,-3.2333265821397434,-2.921118493494975,-4.147769760857797,-2.2799053728266925,-3.867179727554321,-8.941785034436883,-8.136281398438378,-7.553625979570173,NaN,NaN,-9.253040811952237,-3.603061886419641
1934,-0.509375510618856,-0.45908055710415596,-0.4064192224024633,-0.8695914017074937,-0.0509251498146393,-0.449480524930087,-4.054951268611329,-3.6839551519463853,-3.2488727367726327,-4.843545458279977,-2.4676325118123983,-4.18574787053,-2.454280414305523,-2.396404455631694,-2.337416083835228,-2.7895083601780004,-1.9945080788228549,-2.3884008234197447,-3.496158312656219,-3.2502319036327947,-2.936391447215335,-4.237660680899474,-2.2122993615555044,-3.853262567520142,-8.864909040468994,-8.067492125075058,-7.4843618532939065,NaN,NaN,-9.500952017569661,-3.5535909756940987
1935,-0.5031462025227199,-0.45395519978603954,-0.40224287164776595,-0.8724639005282022,-0.022864228680414836,-0.4440792950716886,-3.98856401670361,-3.6265988543496013,-3.196294617990351,-4.772168653491206,-2.4121479378436774,-4.09781146916,-2.3931446427823824,-2.3356954507782404,-2.2789568193986773,-2.7408386103165494,-1.9366701030524356,-2.276845914667303,-3.4722925613678726,-3.2280449145709014,-2.916346820600235,-4.145525390923262,-2.295163212972402,-3.7873159885406498,-8.799989422876449,-8.013681226622136,-7.4397544001369225,NaN,NaN,-8.699684359075338,-3.489968301048556
1936,-0.49660914289212466,-0.4485264723768675,-0.39748767371266547,-0.8457070596319266,-0.02620502466320268,-0.43867577639493077,-3.9244381307946417,-3.5677669245804937,-3.1431297188927685,-4.732462812416813,-2.429262124093608,-3.99091983708,-2.315569926101795,-2.258114674518948,-2.2015149118809085,-2.6446614120130727,-1.8195670927320706,-2.151611310785467,-3.42934098126026,-3.188114630100707,-2.8802721806115925,-4.136309143789051,-2.2162707008746168,-3.683291864395142,-8.419078300545667,-7.643643293318008,-7.0793247382993,NaN,NaN,-8.345625635928295,-3.407390395693014
1937,-0.4903837549280106,-0.4428499236214724,-0.3924143881457993,-0.8458789005419436,-0.030143159255458764,-0.43329123583706947,-3.8552312470227204,-3.506722371518363,-3.0872848837015927,-4.577685472962404,-2.3335222195946175,-3.89691425237,-2.224260983112631,-2.1665598871907292,-2.1095374327332266,-2.5597719055781685,-1.7590704918017916,-2.0860078638250177,-3.3813968200442477,-3.1435429521497715,-2.8400043173317817,-4.016473489755261,-2.1942105629249893,-3.566823816299438,-8.193902258997467,-7.430419943732249,-6.8778924077918235,NaN,NaN,-7.953761479092558,-3.337698537707472
1938,-0.4832693524405263,-0.4375600284725641,-0.3878959739507425,-0.8287297421257537,-0.05066500440889496,-0.4277643593874845,-3.7735449987496787,-3.4332774683127605,-3.023457015631653,-4.525624051887656,-2.2984963771239237,-3.79899288091,-2.1748282442642055,-2.117693946968394,-2.0611730158849255,-2.5054171022047558,-1.7125610710797914,-2.044928914850409,-3.3380062916927464,-3.103204595887985,-2.80356100872065,-4.032462702149824,-2.010873476061112,-3.444520044326782,-8.072124452701576,-7.324059672795904,-6.779176550933951,NaN,NaN,-7.899684639860988,-3.2640908929719297
1939,-0.476603789235576,-0.4319331835009426,-0.3826412786268652,-0.7941819193356685,-0.044454819624662224,-0.4223870190707119,-3.6860304048627874,-3.353317655284386,-2.953240229857241,-4.438606157866035,-2.2874034543663937,-3.72093234929,-2.1534540494190493,-2.097943637833657,-2.042700801179275,-2.492740930547112,-1.7094101707968812,-1.9972474878484552,-3.2912014220295367,-3.059692069560433,-2.764250026014418,-3.957931621344348,-2.060946124074242,-3.301994562149048,-7.935975848902953,-7.200775717617349,-6.663332884544396,NaN,NaN,-7.911933543707674,-3.210344088076387
1940,-0.4707634491752248,-0.4264178566963116,-0.37781319455123175,-0.805245163939422,-0.047591183234389066,-0.4169570836153898,-3.6124775564250236,-3.287049492666818,-2.8962512985693283,-4.410021581724306,-2.1527434825345177,-3.6258666602,-2.0529223743110627,-1.9940346173041124,-1.9391960122658984,-2.3786034942860677,-1.6072042644139106,-1.9552793329412288,-3.2501625733363837,-3.021539971347952,-2.7297818716777273,-3.904268734795379,-2.0736534013583725,-3.169507455825806,-7.660298717356339,-6.933345269271009,-6.4017339507510576,NaN,NaN,-7.4846792166250555,-3.139592125710845
1941,-0.46420307652559434,-0.4198304364677886,-0.37229881138270193,-0.7899734599089011,-0.03845068591697288,-0.41157092181119054,-3.502721824497433,-3.1873864020382126,-2.810358286102411,-4.24747475777675,-2.056862788918133,-3.52210994634,-1.9802813141009,-1.922914318560511,-1.8680512237618718,-2.306097646381951,-1.5571540915146669,-1.893123418634588,-3.217717048239296,-2.9913767260455524,-2.702531171373165,-3.895510933074561,-1.9628511036429273,-3.092987680435181,-7.438949317524021,-6.726559068204617,-6.208087240882412,NaN,NaN,-7.475771658546931,-3.060149138575303
1942,-0.4575992260634453,-0.4135547288709099,-0.36748476268254937,-0.7982747992540417,-0.07174818410796152,-0.40614322749051196,-3.404614525310781,-3.0984254412526306,-2.730903902505624,-4.12625898460776,-2.0405870178045498,-3.42794910344,-1.8442702516112361,-1.778228949816327,-1.7155020438106474,-2.1641196028373235,-1.3968526101838927,-1.8451209848577332,-3.187725242999852,-2.9634946012905328,-2.6773413279748155,-3.9032059335417246,-1.9900105631774259,-2.967337656021119,-7.267289153524851,-6.560594953186267,-6.054890077121235,NaN,NaN,-7.568758274996826,-2.9903020223997605
1943,-0.45015958611453,-0.4070601513691027,-0.3620164177709071,-0.7633144299827139,-0.030614162050864382,-0.40063289729031654,-3.317359347986975,-3.0181141492971406,-2.6628269235742086,-4.065079482005517,-1.9742947995811382,-3.31921268376,-1.753966235215074,-1.6852881540994198,-1.6207375894609943,-2.047572139569296,-1.3085669193189076,-1.775259572809393,-3.1622564047931085,-2.9398172894856422,-2.6559502832929813,-3.8361819420608883,-1.9796279048504928,-2.8022913455963137,-7.1290570622792995,-6.433766074087453,-5.934803621018841,NaN,NaN,-7.195089099762248,-2.9058793294442182
1944,-0.44333331601800574,-0.40105375449468617,-0.3566948120709893,-0.7650509370054007,-0.027021539030864836,-0.3952644738284025,-3.2392241330545404,-2.9461966898859284,-2.5980508544135046,-3.968822929523545,-1.8804129845019129,-3.20311962041,-1.7211508917000509,-1.654554781002112,-1.5926425855432216,-2.000752637605051,-1.2955773792363903,-1.7251830881292172,-3.167045090273151,-2.944269129743377,-2.659972256507438,-3.822980810324848,-1.9968060286204263,-2.6818834781646728,-6.862602822785692,-6.1882202215086055,-5.6961705387376185,NaN,NaN,-6.940120632661161,-2.814099992818676
1945,-0.4377997324177555,-0.3956147332526916,-0.3514889314552724,-0.7634999027863497,-0.060135885742174766,-0.3898103627291593,-3.1556214778870126,-2.8680270345233807,-2.528713852282913,-3.884692206635748,-1.8681029957352564,-3.10310283574,-1.6860527287744973,-1.6222841924953753,-1.562593410476576,-1.9894740518365224,-1.2784112860076644,-1.720994169061834,-3.155134030340601,-2.933195916365507,-2.649968266016905,-3.789963744649599,-1.9562108651356913,-2.6717501163482664,-6.847569420956789,-6.182872749222306,-5.701133178835078,NaN,NaN,-7.064113984469863,-2.738396934873134
1946,-0.4319273124904986,-0.39030816942042257,-0.3460679754536048,-0.7440356654787285,-0.051068451917423104,-0.3843481930819425,-3.083033072296765,-2.8017676476673246,-2.472495018295311,-3.7765165030087773,-1.7988234348957166,-3.00976177129,-1.6234124470495652,-1.5601889575765342,-1.5013071690538566,-1.9169399988133202,-1.1975149730994463,-1.70151384527033,-3.108824368306713,-2.890143763823067,-2.6110732036773436,-3.8046810697526645,-1.8792458074985512,-2.6829302310943604,-6.646095353562818,-5.9895540018049775,-5.521191776946359,NaN,NaN,-6.7264434873824115,-2.6693695971475915
