quantity,nlp,ref_nlp,worst_rel,tol,structure,npar,term_target,term_channel,surface_share,worst_abs_z,rate_mmyr,gate1_rate,midcen_bias_cm,gate2_midcen,midcen_rate_trend,gate3_shape,rmse_cm,SSP1-2.6_2100,SSP1-2.6_2150,SSP1-2.6_2300,SSP2-4.5_2100,SSP2-4.5_2150,SSP2-4.5_2300,SSP5-8.5_2100,SSP5-8.5_2150,SSP5-8.5_2300,params
g1,17.8559095775065,17.855909577268985,1.649838663497821e-05,0.002,,,,,,,,,,,,,,,,,,,,,,,
fit,17.8559095775065,,,,B1,8.0,17.85590695423563,2.623270871846867e-06,0.7351145266534883,0.0,0.7748573661192969,True,0.014563972915343568,True,-0.0013165164907735709,True,0.06171728035528252,6.93170720082729,7.853668916401119,8.258112070729467,9.841949758695279,14.015904062603468,17.190095846717327,17.386811864270797,32.70629625439139,46.231563904079124,c1=3.27803; c0=61.9862; f=0.782674; alpha_f=0.00284318; beta_f=0.00737125; alpha_s=0.00707932; beta_s=1e-06; g=0.917489
fit,19.331840848643054,,,,B2,9.0,18.224067431373783,4.5615658515314423e-08,0.7350151022611743,0.6880092445122155,0.773633609590263,True,0.012821309456390359,True,-0.001297770172082069,True,0.061684683707246835,7.076859219506048,8.347213933602461,9.8388648309205,9.951087335671303,14.678502020262798,20.171686924361666,17.37865257914413,34.21665026484348,55.11653262235379,c1=4.01194; c0=111.874; f=0.803185; alpha_f=0.00280294; beta_f=0.00873964; alpha_s=0.00978502; beta_s=1e-06; g=0.944179; log10_s_high=-0.640659
fit,19.506191649680886,,,,B3,10.0,18.223788861729115,1.2289059016936378e-08,0.7350078387049367,1.010604756275234,0.7738444193175175,True,0.013190823091094905,True,-0.0012990545550878895,True,0.0616709488987719,7.060258645226597,8.306681869004464,9.712141139528782,9.936808733490622,14.619631001902846,19.89698231435112,17.371549033830533,34.075706574750726,54.1390571799689,c1=3.90413; c0=123.391; f=0.80271; alpha_f=0.00286666; beta_f=0.00870895; alpha_s=0.0098286; beta_s=1e-06; g=0.950426; log10_s_mid=0.0102735; log10_s_high=-0.586876
