forcing,scenario,component,horizon,ladrillo_our_climate_cm,ladrillo_magicc_climate_cm,magicc_slr_cm,module_plus_climate_cm,climate_cm,module_cm,joint_spread_cm,climate_share_of_gap,verdict
spliced,vvL,gis,2300,7.989154880865076,5.664373144237024,14.090034876776077,6.100879995911001,-2.3247817366280517,8.425661732539051,6.145120047365176,-0.38105678823156536,OPPOSED
spliced,vvL,ais,2100,4.579703693128441,4.23969783790242,3.267030955274395,-1.3126727378540464,-0.3400058552260212,-0.9726668826280251,2.926989735049357,0.2590179908679004,BOTH
spliced,vvL,ais,2150,7.019811516814107,6.218431696551335,4.393156921086721,-2.626654595727386,-0.8013798202627722,-1.8252747754646137,4.912164535772763,0.30509524227750634,BOTH
spliced,vvL,ais,2300,12.685227744453938,10.36307821974806,4.3325967962274365,-8.352630948226501,-2.3221495247058783,-6.030481423520623,10.282639500436687,0.27801414178354616,BOTH
spliced,vvL,te,2100,15.69550476290264,10.771310582932117,10.841679899020932,-4.853824863881709,-4.924194179970524,0.07036931608881503,10.862884284610612,1.0144977039885488,CLIMATE
spliced,vvL,te,2150,19.257739429284445,12.4242406208923,11.820421961021829,-7.437317468262616,-6.833498808392145,-0.6038186598704716,14.665435516321166,0.918812305317454,CLIMATE
spliced,vvL,te,2300,19.926500866461,13.006631603605332,11.464028309864153,-8.462472556596849,-6.91986926285567,-1.5426032937411787,19.207135135884936,0.8177124612902106,CLIMATE
spliced,vvL,lws,2100,2.596380650083528,2.596380650083528,3.0076045676447416,0.4112239175612138,0.0,0.4112239175612138,0.0,0.0,MODULE
spliced,vvL,lws,2150,4.2307986469202445,4.2307986469202445,4.962999145299118,0.732200498378873,0.0,0.732200498378873,0.0,0.0,MODULE
spliced,vvL,lws,2300,8.483616077316128,8.483616077316128,10.781041437526657,2.2974253602105286,0.0,2.2974253602105286,0.0,0.0,MODULE
spliced,vvL,total,2100,37.3267498150584,30.72970748648563,34.64653966546342,-2.680210149594977,-6.597042328572769,3.916832178977792,19.348059492789726,2.4613899509222024,OVERSHOOT
spliced,vvL,total,2150,48.16995490822359,37.922524539215466,43.54343694835957,-4.626517959864017,-10.247430369008121,5.620912409144104,28.013767051982303,2.2149336624015428,OVERSHOOT
spliced,vvL,total,2300,60.67524189738705,46.84286390241214,53.421272845384834,-7.253969052002219,-13.832377994974912,6.578408942972693,42.27757391614778,1.9068702796790868,OVERSHOOT
spliced,vvML,glaciers,2100,9.232103118976102,8.843869390290255,11.684224856545956,2.452121737569854,-0.38823372868584727,2.8403554662557013,5.761127275788917,-0.15832563397549815,MODULE
spliced,vvML,glaciers,2150,11.603129612130331,10.76618825678197,14.14289659897035,2.539766986840018,-0.8369413553483618,3.3767083421883797,7.492542652946237,-0.3295347012875719,OPPOSED
spliced,vvML,glaciers,2300,12.25040408972076,10.500019744110077,7.896556705633584,-4.353847384087176,-1.7503843456106836,-2.6034630384764927,7.304279030442784,0.40203162655818897,BOTH
spliced,vvML,gis,2100,7.821680026036721,7.460081378513495,7.826715419172644,0.005035393135923272,-0.361598647523226,0.3666340406591493,4.207955387153269,,AGREE
spliced,vvML,gis,2150,9.78255182482419,8.837758174506964,11.720775459534249,1.9382236347100594,-0.9447936503172247,2.883017285027284,6.242027421756211,-0.48745337400581085,OPPOSED
spliced,vvML,gis,2300,7.007600466507998,5.188181886974405,17.306631382458104,10.299030915950105,-1.8194185795335924,12.118449495483699,5.488450382691681,-0.17665920166487312,MODULE
spliced,vvML,ais,2100,5.426032756037391,4.995926796176636,7.363706190651637,1.9376734346142461,-0.4301059598607555,2.3677793944750016,49.24367237459758,,AGREE
spliced,vvML,ais,2150,8.745299006495518,7.736572676177353,12.421185880667329,3.6758868741718107,-1.008726330318165,4.684613204489976,92.12145229168829,,AGREE
spliced,vvML,ais,2300,13.545865885643009,10.280935053502532,11.0817828973833,-2.464082988259708,-3.264930832140477,0.8008478438807689,96.24156129981172,,AGREE
spliced,vvML,te,2100,18.916906617689826,13.68397823233573,14.202018991035896,-4.71488762665393,-5.232928385354095,0.518040758700165,12.786168651763546,1.1098734052051649,CLIMATE
spliced,vvML,te,2150,23.803634769261095,16.188418089770366,15.91406421708251,-7.889570552178585,-7.615216679490729,-0.2743538726878558,18.42389657278233,0.9652257533064208,CLIMATE
spliced,vvML,te,2300,16.132046408545328,8.313544905812465,6.054234677230369,-10.07781173131496,-7.818501502732863,-2.2593102285820965,18.872619214864947,0.7758134117983468,CLIMATE
spliced,vvML,lws,2100,2.596380650083528,2.596380650083528,3.0076045676447416,0.4112239175612138,0.0,0.4112239175612138,0.0,0.0,MODULE
spliced,vvML,lws,2150,4.2307986469202445,4.2307986469202445,4.962999145299118,0.732200498378873,0.0,0.732200498378873,0.0,0.0,MODULE
spliced,vvML,lws,2300,8.483616077316128,8.483616077316128,10.781041437526657,2.2974253602105286,0.0,2.2974253602105286,0.0,0.0,MODULE
spliced,vvML,total,2100,45.10785830765555,37.86721997894525,45.427150632947104,0.31929232529155627,-7.240638328710297,7.559930654001853,63.00317444575114,,AGREE
spliced,vvML,total,2150,59.89579169084763,48.19217734864464,61.039809339653154,1.144017648805523,-11.70361434220299,12.847631991008512,112.8422185820809,,AGREE
spliced,vvML,total,2300,59.42098689811195,43.3644802078455,55.63815924443178,-3.7828276536801653,-16.056506690266446,12.27367903658628,117.28566562849336,,AGREE
spliced,vvM,glaciers,2100,10.110605764871112,9.75532516055695,12.358452110974197,2.247846346103085,-0.35528060431416186,2.6031269504172467,6.194161950120566,-0.15805377664273362,MODULE
spliced,vvM,glaciers,2150,14.9773234190991,14.619169673051672,17.50534099402061,2.5280175749215097,-0.358153746047428,2.8861713209689377,9.199624648299896,-0.1416737563853954,MODULE
spliced,vvM,glaciers,2300,21.61420832904092,21.15018168363536,23.761825750308994,2.147617421268073,-0.4640266454055606,2.611644066673634,11.850177841080273,-0.21606578565169832,MODULE
spliced,vvM,gis,2100,8.668337995784,8.370868081872349,9.008001061836312,0.3396630660523119,-0.2974699139116517,0.6371329799639636,4.911742798798572,-0.8757793932939356,OPPOSED
spliced,vvM,gis,2150,14.098663945584535,13.678587566518154,16.68259585674943,2.5839319111648944,-0.42007637906638173,3.004008290231276,11.049432525103835,-0.16257254196648002,MODULE
spliced,vvM,gis,2300,23.898346496407218,22.494581314791937,38.88372407364748,14.98537757724026,-1.403765181615281,16.38914275885554,47.1081576780652,-0.09367566311757901,MODULE
spliced,vvM,ais,2100,14.8941695209639,8.10510902309958,10.523296823429389,-4.3708726975345105,-6.78906049786432,2.418187800329809,52.55023081323152,1.553250567488237,OVERSHOOT
spliced,vvM,ais,2150,63.27068537418563,55.855886976647824,33.82859505091034,-29.442090323275295,-7.414798397537808,-22.027291925737487,118.22573573438557,0.2518434770127744,BOTH
spliced,vvM,ais,2300,215.19540249840617,207.6498097298728,147.14517746298043,-68.05022503542574,-7.545592768533368,-60.50463226689237,329.9745130251567,0.11088270119026448,MODULE
spliced,vvM,te,2100,21.23788387958865,15.667872157974037,16.641721886814253,-4.596161992774398,-5.570011721614614,0.9738497288402161,13.814765953456812,1.211883247451069,CLIMATE
spliced,vvM,te,2150,34.136862725426525,25.287853803987545,26.634281601097356,-7.5025811243291685,-8.84900892143898,1.3464277971098113,24.742878423605013,1.179461944469171,CLIMATE
spliced,vvM,te,2300,60.889637760202866,46.7793073986481,46.90611347012567,-13.983524290077199,-14.110330361554766,0.12680607147756717,56.64097770644784,1.0090682483790978,CLIMATE
spliced,vvM,lws,2100,2.596380650083528,2.596380650083528,3.0076045676447416,0.4112239175612138,0.0,0.4112239175612138,0.0,0.0,MODULE
spliced,vvM,lws,2150,4.2307986469202445,4.2307986469202445,4.962999145299118,0.732200498378873,0.0,0.732200498378873,0.0,0.0,MODULE
spliced,vvM,lws,2300,8.483616077316128,8.483616077316128,10.781041437526657,2.2974253602105286,0.0,2.2974253602105286,0.0,0.0,MODULE
spliced,vvM,total,2100,58.44782582160373,46.96006537283145,51.937792083736646,-6.510033737867083,-11.487760448772278,4.977726710905195,66.30861498262767,1.7646237963332083,OVERSHOOT
