draw,obs_iid_ais,obs_iid_gsic,obs_iid_gis,obs_iid_steric,obs_iid_fit,obs_iid_total,ar1_prof_ais,ar1_prof_ais_sd,ar1_prof_ais_rho,ar1_prof_gsic,ar1_prof_gsic_sd,ar1_prof_gsic_rho,ar1_prof_gis,ar1_prof_gis_sd,ar1_prof_gis_rho,ar1_prof_steric,ar1_prof_steric_sd,ar1_prof_steric_rho,ar1_prof_fit,ar1_prof_total,model
51,-134.23264117931717,3.4428692236588745,-48.90020657602419,-700.3695021816311,-880.0594807133136,-166.2710522104162,115.65197008297197,0.03065273421781497,0.9899999999976967,3.8628830198819912,0.022593653585119444,0.977788419309377,100.07875227490219,0.028125602825943005,0.9879721340907028,9.403251844328125,0.07492588002372054,0.9897662988414444,228.99685722208426,-165.6152952604109,ladrillo
56,99.44091065448457,-10.308773387896139,24.82475966470018,-523.7022069735596,-409.74531004227094,-167.76644853246177,125.15921881705067,0.017764786121572042,0.9769165518331336,-1.6417930274172363,0.0375559514736164,0.989999999997246,102.6372494256007,0.02451837537216276,0.9833673308009713,9.992010270652855,0.072834652600567,0.9899999998728304,236.146685485887,-165.82031845245746,ladrillo
61,91.91175123386701,-29.688579974549953,-84.69363592112201,-727.9696171299067,-750.4400817917117,-170.48984597840914,123.41548879350482,0.019716278365778002,0.979078777363606,-6.267916127417664,0.05223786116573894,0.9899999999780178,101.7470667659499,0.02588021307627784,0.9895090718368408,9.308760391014644,0.0752670145206401,0.9897034797127766,228.2033998230517,-168.21265828401678,ladrillo
66,97.68322824420851,-68.3330146497261,25.62640226587034,-954.9473619149912,-899.9707460546385,-176.83392692055156,124.02542983547427,0.01945795232489925,0.9704611474449225,-9.324648818307992,0.061962019488252536,0.9899999999988932,101.39093387075353,0.024991662999862906,0.9899999993958233,8.523425026815445,0.07790299601544935,0.9896560722615246,224.61513991473527,-170.14148293955165,ladrillo
71,39.67104407334757,-2.8562637417964822,-7.684500722176196,-420.7199814385649,-391.58970182919,-163.00882938459816,122.22068170166092,0.021974709980362533,0.9899999999726732,2.9055297798915802,0.026898909048351207,0.9708954568728738,101.63771718700552,0.025724399448432873,0.9883616399054962,10.307903691048708,0.07174790987971655,0.9899999999608684,237.07183235960673,-163.00882938459816,ladrillo
76,69.27059258892369,-5.8877606995780525,-99.7503202551067,-1727.4044130660568,-1763.771901431818,-168.48516315430055,122.94409293428679,0.02014362850282761,0.9895347223580386,2.8142795729900314,0.030411926040217904,0.9847099478452527,100.52406785344617,0.02750899554403375,0.9899140878066264,5.944531494806881,0.08608851998840412,0.9899999999967601,232.22697185552988,-165.963906636184,ladrillo
81,-3.7902245021518723,2.590927097570386,-110.32466623091584,-399.50290041846745,-511.0268640539648,-163.09326858957834,119.7518356216048,0.026250715359395667,0.9899123431293174,4.16327333572103,0.01899965776674647,0.9595470893771261,100.13812758982773,0.02784352833766258,0.9899999999826192,10.36831305356894,0.0715397606679994,0.9899999998758926,234.42154960072253,-163.09326858957834,ladrillo
86,29.72246300041222,5.231300009902924,-216.80815282898243,-987.6926235723307,-1169.547013390998,-167.08576134784406,120.08648339031323,0.023960418947044003,0.9899999999387097,5.231300009902924,1.2210086763401857e-09,0.19289062500000204,95.15716379759228,0.034752610888335214,0.9890119328821089,8.409976358256486,0.07826019949192183,0.9897059940139108,228.8849235560649,-166.60615629489635,ladrillo
91,-47.39033856194884,-0.854215928812522,10.876499829992454,-501.9292406431168,-539.2972953038857,-162.73449311674435,117.72821717614268,0.02850952822870826,0.9899999999821105,3.511406852793243,0.026416961618497756,0.977299028566022,101.848636628373,0.02558697216136799,0.9848650677990625,10.061263210345757,0.07259675192782097,0.9899999999713214,233.1495238676547,-162.73449311674435,ladrillo
96,41.487295882787876,-16.898824348395635,-190.54986846468807,-825.3435237671083,-991.3049206974042,-165.10349395588082,121.9317644190951,0.022648867757823134,0.9899999976183458,-3.0952286575162304,0.04201445030183381,0.989999999999027,97.01493429309285,0.03250742512590511,0.9894076524116706,8.972887812590116,0.07643428125702104,0.9895883864566415,224.82435786726182,-165.10349395588082,ladrillo
101,51.667305036484024,-52.16672641165252,-76.45273883618056,-961.3762199941822,-1038.3283802055312,-169.46610870155519,122.21776424640943,0.02238841557977057,0.9889003843418489,-8.666585272432172,0.05989572757412107,0.9899999999985001,98.85935751324878,0.029679964715493327,0.9867998534980964,8.50114043573501,0.07797338925558862,0.9896651189345279,220.91167692296105,-167.36016263005305,ladrillo
106,-144.51831779920724,-18.49544964700665,-289.17773883730257,-559.7373524819417,-1011.9288587654581,-162.66883357998051,115.23456892646301,0.031128534250813508,0.9899999999775579,-3.4213308236288924,0.04310762060552236,0.9899999999935771,97.22862746370582,0.0323210440574139,0.9899999999991674,9.875279420255367,0.07323459357648003,0.9899999995641526,218.9171449867953,-162.66883357998051,ladrillo
111,-84.47184712472908,-5.15575355861111,-68.07000087987258,-849.7802942453762,-1007.477895808589,-163.197928316691,116.83794757381217,0.030252731611609334,0.9899999999089499,3.01442419995648,0.03108279783000568,0.9899999999997602,98.89305411137327,0.029648423158609303,0.9884289918479594,8.888216846071671,0.07671844240070652,0.989583713748016,227.63364273121357,-163.197928316691,ladrillo
116,109.22242390939182,-15.527633824611243,-28.22448792259904,-792.7740269529687,-727.3037247907872,-167.4266956927935,125.60456695932434,0.01751012136794523,0.9607358127429505,-0.2086544765782321,0.032724971722160594,0.9860371292240775,97.43630252896558,0.03113659017067145,0.9865233833176674,9.08555864008035,0.07605043804400605,0.989609820332327,231.91777365179206,-166.66458642763575,ladrillo
121,-13.624287847698142,-1.5996140102992484,-39.79182654576927,-363.7602010496175,-418.77592945338415,-162.79639020314917,119.39185389944761,0.026749764784072882,0.9899999978660845,2.891371261916106,0.02920002807730269,0.9869055180914159,99.98242382731176,0.02804635693930243,0.9883790294696813,10.464844276626309,0.07120935483712403,0.9899999999164713,232.7304932653018,-162.79639020314917,ladrillo
126,78.58014722617877,-10.50627026929429,-171.5596714330701,-709.4675793289936,-812.9533738051791,-171.48594910232845,123.63450740277092,0.02141082789233761,0.973025658018454,2.421870541696947,0.032887083395014186,0.9899999999395097,97.04927533369754,0.03231478371919305,0.9899999999486073,9.372149680899938,0.07503908270280568,0.9897442596486346,232.47780295906534,-167.62053122523707,ladrillo
131,54.58809745690583,-13.141860657287964,-12.699298876134534,-384.2785133437093,-355.531575420226,-164.0073757422776,122.45396227626703,0.022972947264219005,0.9819016081354665,1.8677646473231704,0.03524933195689865,0.989999999996763,102.26705659796484,0.02504405015593322,0.9880878752508753,10.410309580136541,0.0713957324378727,0.9899999999909936,236.99909310169159,-164.00700959788583,ladrillo
136,-4.298621858854503,-1.6801113706029298,46.02244462467739,-549.8028622279577,-509.75915083273776,-167.46621964000366,119.73625829430078,0.025985573221975353,0.9899999999952056,3.4073359383855575,0.028523208527352482,0.9892915237723177,104.4524762744286,0.02170775777007308,0.9860458186624733,9.907697300250746,0.07312314677074158,0.9899999999410324,237.5037678073657,-166.1299871792522,ladrillo
141,20.232630495763473,-22.646462295968448,-141.07858785975185,-185.80125882633467,-329.29367848629147,-181.52346964721775,120.79848869588601,0.024174994821152002,0.9899999999432776,1.0359212404995333,0.039042952431293666,0.9899999999995819,98.54039673944901,0.030400204858123253,0.9899999999533659,10.708098255196504,0.07046077653697574,0.9899999999797096,231.08290493103107,-170.2879820525682,ladrillo
146,8.206631857518161,-5.013500760055763,-72.58040702297517,-857.8700568051678,-927.2573327306806,-165.5147529411973,120.30918809999305,0.025620255179497453,0.9877922121361353,-1.1449141163399617,0.034867240627466066,0.989999999989392,99.4960012358181,0.028935699558543776,0.9868605467876841,8.860168808775853,0.0768115954565203,0.9895837350798848,227.52044402824706,-165.07008459116742,ladrillo
151,20.450913215004405,0.6348767592689057,8.047789085094053,-646.051477322862,-616.9178982634946,-164.6101207316308,120.52908960206192,0.02481491033043166,0.9899999999454829,2.106522734511387,0.02607678392248495,0.9708816956926231,102.61245803854645,0.02434720993852125,0.9879382093417476,9.58781237660223,0.07423973612532642,0.989932399142198,234.835882751722,-164.13738508631602,ladrillo
156,27.682597496564696,-6.932883311088574,13.19491408682056,-629.5087967211362,-595.5641684488395,-163.72617489215784,119.72569585416595,0.025681541330326928,0.9899999999897529,-0.23281141872371336,0.030634221334064352,0.9899999998684939,102.85203920761187,0.02434084100282373,0.9825192070696243,9.643568551854074,0.07402712516018249,0.9899946905182581,231.9884921949082,-163.6332272601793,ladrillo
161,38.74218026602962,2.4720665221148863,-38.71386524745763,-1034.6601681050556,-1032.1597865643687,-168.2354360942617,120.25506376765644,0.024801440800018743,0.9899999999777958,3.59394368564287,0.02520558075596029,0.9817023929007658,101.32554210769912,0.026518500836551755,0.9882158401542498,8.247582678367436,0.0787632279902202,0.9897962322146887,233.42213223936585,-166.01418032616272,ladrillo
166,22.15620237465548,-21.985671179951026,-170.1516739783645,-913.4593519873565,-1083.4404947710166,-165.58069676486394,119.0326817071056,0.02651485075797066,0.9899999999721547,-5.427474232201945,0.04960700530338981,0.9899999999979978,99.450724931495,0.02936530529871282,0.9899999999347826,8.667322375415623,0.0774429902370512,0.9896100392781053,221.72325478181426,-165.07056316122868,ladrillo
171,-12.66964497404912,-8.180304494482428,-169.12879086505836,-719.200460083424,-909.1792004170139,-163.9982136804169,118.93782899254505,0.027012306464160665,0.9899999999593201,1.8423784038741076,0.0333851870043033,0.9899999998742381,97.50012693371521,0.03147973158123089,0.989999999937623,9.338826415388809,0.07515911942004865,0.9897224105243377,227.61916074552317,-163.9982136804169,ladrillo
176,71.16759637491394,-26.65502618713765,-93.73884201576747,-343.0747545219398,-392.30102634993096,-164.35329626723643,122.3009790167561,0.021368207410434593,0.989999999970452,-5.234967170116761,0.04965755984411795,0.9899999999981376,101.51455893128757,0.02625068328778822,0.9899999997104489,10.517028728204977,0.07103148676774085,0.9899999996211877,229.09759950613187,-164.0446026905542,ladrillo
181,28.116729314863065,-54.33154219699679,-60.54658317928549,-1470.927268801458,-1557.6886648628772,-169.81657851295847,120.85323418275941,0.02449210396066038,0.9899999997550846,-8.019685892210063,0.05795806849233452,0.989999999982211,100.9023728207428,0.027131461793275642,0.9890061182152782,6.773979258497889,0.08345929674834421,0.9899999999075928,220.50990036979005,-166.57217329627008,ladrillo
186,23.288397878900483,2.1948113770774,-27.825952150720283,-1157.319224711362,-1159.6619676061046,-165.17468460606295,119.89060952333246,0.025906723644530904,0.9899999999882586,2.1948113770774,1.897251915629928e-09,0.043640624999999766,102.32397199314751,0.02551641062775938,0.9848028951577761,7.826325493656043,0.08007056618669507,0.989999999767091,232.2357183872134,-164.30256442346507,ladrillo
191,26.417606095839332,-2.279908330048741,-71.10221252224058,-540.7819738578016,-587.7464886142516,-162.8273980220679,118.86548641773594,0.026778454989002158,0.9899999999479061,2.755018546788449,0.029737573620176143,0.987269403762665,101.6050328432129,0.026195161547484372,0.987593236822566,9.936983880070201,0.07302221089954404,0.9899999989075869,233.1625216878075,-162.8273980220679,ladrillo
196,-16.437759958663392,-31.095043538308843,-24.295339069142344,-691.5277662162299,-763.3559087823445,-174.98186517848853,115.53834862671955,0.030404635058067814,0.9899999999701651,-5.410607476019436,0.0497552271573377,0.9899999999980327,101.90244913156697,0.02599815602831706,0.983387701497368,9.433430721777157,0.07481547651352115,0.9897894509982869,221.46362100404423,-170.65867111488302,ladrillo
201,-170.10812975394225,-59.18496344431141,-253.49484934887892,-626.7366075631769,-1109.5245501103095,-166.62204389095677,113.00247942753064,0.03488268164212711,0.9899999999934181,-8.975497679768637,0.06111937979427895,0.9899999999985798,96.63102824479331,0.03307135295714704,0.9899999999538769,9.65288816953101,0.07399339893401327,0.9899999737966357,210.31089816208635,-166.62175543176153,ladrillo
206,-31.001196305863076,-2.900584217462267,-175.13415555417254,-1218.1190243620654,-1427.1549604395632,-163.8693261005625,118.32589531095611,0.028094314737770916,0.9899999999874449,4.402384701165872,0.026112239168738047,0.9842457315839555,99.32005266217952,0.029347379251667742,0.9899999998838048,7.619331017728129,0.08074312820333301,0.9899999995295451,229.66766369202963,-163.8693261005625,ladrillo
211,117.99096976410239,-23.729866223932675,-32.32952722394724,-998.2399655455805,-936.308389229358,-181.35082182529052,124.72887175564698,0.014065152592462197,0.9632642798557729,-5.518236055660765,0.049402746037129706,0.9899999999961536,102.46536907129926,0.024885479055894662,0.9899999999592124,8.373469675002227,0.07837397068446775,0.9897241629711265,230.04947444628772,-169.3718805377781,ladrillo
216,-2.5251935554783955,-3.191765435558878,-198.49069798090915,-1985.3185675185218,-2189.5262244904684,-166.42297572872843,119.40366037765521,0.025807470547256448,0.9899999999962653,1.1231482391039975,0.026128106454660745,0.9899999999891977,99.86224607506149,0.02911460665083689,0.9899999999061289,5.140091921276465,0.08860626263084066,0.9899999999427053,225.52914661309717,-165.12022312960332,ladrillo
221,66.30294266846597,-1.22103531923635,-186.47168284251836,-1831.352001973433,-1952.7417774667217,-184.09091270499772,122.699264044922,0.020562116121668302,0.9899999999516451,1.4685152372101271,0.023174026459683646,0.9655757750534345,97.33054827501921,0.032076385937019454,0.9899999990625303,5.616755461472607,0.08711753182818135,0.9899999999638031,227.11508301862398,-169.58405623130807,ladrillo
226,-17.550878762532037,-0.3134613464805369,-100.08737160093314,-677.652087971065,-795.6037996810107,-163.0582341292975,118.9514402822055,0.026963109312213265,0.9899999999823466,2.6936014068067777,0.025525221218947906,0.9721132802791663,99.97762745510404,0.028498507109235464,0.9899999999410753,9.480691541709248,0.0746411942214109,0.9898287570463455,231.10336068582558,-163.0582341292975,ladrillo
231,-50.96729216550615,2.3934387898008964,-22.785108475115223,-517.4082715372493,-588.7672333880698,-174.47510644465635,118.66757631724751,0.026036140419812562,0.9899999999918669,3.033487404613979,0.025213532615349952,0.9776902320576675,102.386539508063,0.02477478995150315,0.9899128694596746,10.012137548315664,0.07276500238976477,0.9899999998761817,234.09974077824012,-168.1044681079452,ladrillo
236,2.177376090900978,3.9886428908857425,79.35175425305165,-761.1172982501056,-675.5995250152672,-166.56899819561863,120.13605753899806,0.025214853568408035,0.9899999999930245,4.002322030818306,0.004900545357281871,0.9096567599560141,106.22541382440106,0.018459361630007175,0.9835455620687266,9.194790165013288,0.0756709008913049,0.9896465428441427,239.55858355923073,-164.79136549226698,ladrillo
241,96.85227564398828,1.6725582394080902,21.532511549546584,-702.3426870131157,-582.2853415801727,-165.1551663788059,124.8828392188539,0.018406198742423878,0.9767024753210312,4.781805187553545,0.023482050153936188,0.9814496789519571,102.81222299569804,0.02414947821059933,0.9848907851135417,9.396510491263584,0.07495048539353051,0.9897618566218462,241.87337789336908,-164.42627099132778,ladrillo
246,67.56528465157227,3.1967383789412906,-49.95134197561528,-1114.828590397196,-1094.0179093422976,-166.38730441027155,123.03970749844599,0.022132491974064916,0.9764213210556807,3.1967383789412906,1.866782624766033e-09,0.5143359374999961,102.31636238866996,0.02534845502251925,0.9885817886522867,7.9717151767519425,0.07959864846434023,0.9899949632170177,236.5245234428092,-165.15532554975576,ladrillo
251,21.346576101278558,-6.064837266265059,-64.53646436509639,-228.93338640868984,-278.18811193877275,-166.3404688382777,121.03864644794983,0.020950884737566944,0.9899999999811241,-1.2169929996611444,0.03430496181936035,0.9899999999962287,100.75349366833261,0.027545639275632777,0.9865806559368182,10.718394040070564,0.07037462241854064,0.9899999999786337,231.29354115669184,-166.17687256793835,ladrillo
256,35.3505234326946,-6.800008626080171,-100.45235961267981,-646.695692744217,-718.5975375502824,-162.639116175879,121.41084433605728,0.023588833964575114,0.9899999998833906,3.4398069651337124,0.029771857528789615,0.9899999999362936,99.60431387120774,0.028968975261851476,0.9874193176019223,9.585636355249875,0.07424819690837998,0.9899302811619,234.0406015276486,-162.639116175879,ladrillo
261,43.41271737688801,-21.227391782324815,-116.21510724108406,-499.47764318423526,-593.5074248307561,-165.41357541760786,121.95887620224202,0.02274947596843494,0.9899999999376775,-4.20046761594611,0.04529375176456786,0.9899999999996579,99.58587645092048,0.028880661532342523,0.9899999994813475,10.068992301115955,0.07256965476998614,0.9899999997008013,227.41327733833236,-165.41357541760786,ladrillo
266,23.545664147882505,-0.7882517768384929,-207.20660068456192,-625.31942012041,-809.7686084339279,-163.32666427265923,121.00648517739937,0.024803209244056074,0.9856069485113079,4.046561306524239,0.020729676253047676,0.961597125155692,98.38531896795017,0.030633792092688333,0.9899999999890399,9.65764945760425,0.07397745181959933,0.9899999557178076,233.09601490947801,-163.32666427265923,ladrillo
271,11.072468838545447,-0.12927692464600682,34.954697951491355,-642.5997163027795,-596.7018264373887,-168.50030320732765,121.04382531456484,0.02318073118988697,0.9899999999978799,0.3027069418239847,0.02833798054228122,0.9899999999967446,104.27792324522797,0.02115913175778422,0.9899999999878856,9.599465796507502,0.07419554269500682,0.9899448888616214,235.2239212981243,-165.58093119245422,ladrillo
276,-20.27148873733067,-5.250947047107587,-169.0856387838607,-880.2415395632248,-1074.8496141315238,-163.32468259799728,118.68956757871128,0.027476089182835863,0.9899999999984347,2.384905550337251,0.03124706842679373,0.9875844692922826,100.44559446034266,0.028151547293026033,0.9899789466929395,8.782574015945883,0.07706795418813052,0.9895896213570864,230.3026416053371,-163.32468259799728,ladrillo
281,29.514851872623595,3.0716478412872874,47.64823603727909,-608.6997914355534,-528.4650556843634,-169.0568266352338,121.5234847381429,0.02258957727302658,0.9899999999525495,3.9391868441458655,0.013725400517473126,0.9433120592089332,100.06048452556949,0.026771408840429403,0.9846908081656143,9.713321829829596,0.07378789292802966,0.9899999962749457,235.23647793768785,-166.1665877848863,ladrillo
286,35.558813999213996,-3.9420460532844146,-35.01253595287726,-795.1504062126897,-798.5461742196375,-163.64293074761358,121.53284650620434,0.024162054320721583,0.9840197775775027,1.6163542288966966,0.02443874961297094,0.9801087047028695,102.7448612997999,0.02466672618788251,0.9899999999977469,9.077346538751101,0.07607850016667055,0.9896075865561741,234.971408573652,-163.5963992860734,ladrillo
291,-59.89731983911962,1.16476952848258,-288.06082386398595,-450.3161758270053,-797.1095500016282,-191.27751984290637,118.02610181026337,0.027709283687884306,0.989999999984355,4.034504597243924,0.02563613673557161,0.9863582205790918,95.91304315755481,0.03395598645820445,0.9899999999849844,10.220519070348317,0.07204870324462796,0.9899999997454854,228.1941686354104,-171.7283018225635,ladrillo
296,76.75745242395043,-12.792435079206328,-276.4313613031084,-391.35985601017524,-603.8261999685395,-163.85419889601917,123.15089871169961,0.0213199229649219,0.9778511838984231,2.466596225872536,0.03213615950165586,0.9861639117778975,95.95067376659684,0.034025235668931085,0.9899999997425164,10.390926599368996,0.07146271273338263,0.9899999999286669,231.959095303538,-163.85419889601917,ladrillo
301,90.67585018259128,-27.180587044805264,-11.389241980488592,-245.00201113252785,-192.89598997523044,-167.2121649259136,124.54881858213945,0.01895285588987303,0.9801910122234999,-6.180367917212379,0.05181570469906872,0.9899999999999971,101.77114468295274,0.02541173243294491,0.9897078396696307,10.703733305545455,0.07041451168156228,0.98999999997531,230.84332865342526,-166.37047885808948,ladrillo
306,-42.832463883740516,-5.91542053114253,-30.37704191978331,-586.8010675036871,-665.9259938383535,-166.58525557385565,117.90838617995381,0.028729313312265067,0.9899999999945339,-1.521927888038448,0.035039974773552654,0.9899999999532063,97.8237368810098,0.030677369569214994,0.9865309772429574,9.786171327038815,0.07353834907679513,0.9899999982124521,223.99636649996398,-166.58525557385565,ladrillo
311,8.613219196785778,0.9907912295652466,-90.49562642936975,-926.7887198565545,-1007.6803358595732,-171.40484910843583,116.94434934190103,0.02686036825119393,0.9899999999947617,1.440065116411958,0.012439785366168259,0.9441905948322858,97.20905682962608,0.03193634220525862,0.9869737956329083,8.621078745438695,0.07759197717731825,0.9896223696389195,224.21455003337775,-168.76463966971443,ladrillo
316,-0.4952691114390717,-6.446825643867129,-24.67182132528832,-995.4988891634308,-1027.1128052440254,-164.4513354253388,119.74657093360507,0.02603119660941243,0.9899999999954547,-1.1818358637260076,0.034472224781737275,0.9899999999919873,102.60350986244701,0.024662738249931565,0.9899999999955673,8.382955232474487,0.07834467811825375,0.989718971589737,229.55120016480055,-164.07439000691107,ladrillo
321,30.225875309303248,-4.888090354320553,-58.29814619894786,-256.31133825846126,-289.27169950242643,-174.68801969775285,121.24961739923047,0.0244080473819976,0.9863198646756821,-0.6886109622542733,0.03269849333002119,0.9899999999973119,99.78685346750915,0.028058765064347756,0.9897886100517614,10.689652189398885,0.07045704384415065,0.9899999999944316,231.03751209388423,-169.43859510990572,ladrillo
326,54.93117987913398,4.131304222014862,-31.750697167206923,-895.307989395283,-867.9962024613411,-167.7685799301439,122.74444791504406,0.02124941395934385,0.9899999999460207,4.131304222014862,8.308665022018034e-10,0.14150390625000114,98.69400272484945,0.029608871876797244,0.9863560305683561,8.730301401855385,0.07723857387629954,0.9895973892020672,234.3000562637638,-166.0659998668154,ladrillo
331,82.674096713646,-14.635043530052315,5.86117365557098,-445.0905501376013,-371.1903232984367,-169.07395332352132,124.12647950640549,0.019129007842457482,0.9858724763908588,-4.117874723798707,0.04495662610552837,0.98999999999692,103.02507671198804,0.024070047747255883,0.9872009950479159,10.236184506491341,0.07199519781353586,0.989999999590897,233.26986600108614,-166.77426869693684,ladrillo
336,128.57934271700856,4.044394995752327,33.447258488214615,-993.0160678383698,-826.9450716373943,-170.78379365429106,129.94399402864792,0.011727565226141866,0.8961010431774141,4.544261615707342,0.021169362867791412,0.9805574892020616,103.1055253915613,0.023852884415676373,0.982796943903182,8.391548272570432,0.07831804295227497,0.9897147716086646,245.985329308487,-166.3196107841336,ladrillo
341,-30.61610799256961,-0.9809317183127035,-54.38263084954214,-232.09629198303736,-318.0759625434618,-163.5150776779942,118.61281711939831,0.027829472095166785,0.9899999999494257,2.7374474099284782,0.028891156580819023,0.9856950169941627,102.03094459884896,0.02576868387413725,0.9899999992222598,10.716071877821179,0.07038058106644693,0.989999999968274,234.09728100599693,-163.5150776779942,ladrillo
346,16.59048110465541,0.18565099496422022,-103.26526071625871,-922.135428259379,-1008.624556876018,-164.0072864746029,120.6705466518615,0.024696987877709978,0.9899999999017735,1.037978177832386,0.023249322959683714,0.9899999999920086,100.15492413576068,0.028307516631386382,0.9877329772910465,8.637221592843133,0.07753991369724315,0.9896180145585565,230.50067055829768,-163.99788291080188,ladrillo
351,-76.27474511611577,-0.13026120508359895,-126.37830453737821,-337.46938985848806,-540.2527007170656,-165.27093061723525,117.86292139981676,0.027778381564820404,0.9899999999932806,0.814499414042956,0.02728202242230219,0.9899999999964127,97.32332635248694,0.031730435961572274,0.9886880750523585,10.53061944789934,0.07098473526042781,0.989999999942899,226.531366614246,-165.27093061723525,ladrillo
356,-79.67335549890619,-15.005930084309114,7.256376552138633,-634.9238915040615,-722.3468005351382,-164.0749838113154,116.93836983865008,0.02942556957967079,0.9899999999898164,-2.6165389217456294,0.040240493943215445,0.9899999999982461,102.64487067779812,0.02455047105356957,0.9863136524345066,9.625343602358868,0.07409683237113025,0.9899740528089613,226.59204519706142,-164.06766961241428,ladrillo
361,106.193771151982,-2.9151021092692986,-182.77122567851353,-1143.8948056065797,-1223.3873622423805,-168.38481713436767,125.47604119432926,0.017341551014135755,0.969087042799381,-0.5976026936336467,0.0305553900148686,0.9899999999813658,97.24858731566549,0.03212057783679879,0.9899750245680855,7.872197905812257,0.07992122560778077,0.9899999985499338,229.99922372217333,-166.6026856525454,ladrillo
366,31.991815872003954,-9.861127391928363,-124.01542530586941,-648.100682032716,-749.9854188585098,-163.3959604423043,121.45811185781822,0.023573200775185172,0.9899999999943094,2.791470573768933,0.033093556207866255,0.9899999999897778,96.84513253635417,0.03248949630935486,0.9875763908178772,9.580889416246833,0.0742658188741706,0.9899253858523929,230.67560438418818,-163.3959604423043,ladrillo
