year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,0.00016339002240850498,0.00016396055299634836,9.551595577822808e-7,9.278872324345321e-5,0.00023091968540280835
2033,glaciers,0.0003976913618211064,0.000400120350976646,1.8543036235007471e-6,0.00027143904593627253,0.0005317694403266903
2034,glaciers,0.0006565930602457914,0.0006638843022642296,2.768564126358556e-6,0.00047717125898039114,0.0008652224243879125
2035,glaciers,0.0009275153420749138,0.0009397927406252531,3.7400118331952447e-6,0.0006968012327634332,0.001210174839948608
2036,glaciers,0.00120518525394675,0.001221832538575473,4.7658035819795906e-6,0.0009140455942164171,0.0015776020025245695
2037,glaciers,0.0014859316343476259,0.0015072325406802545,5.8323002609663135e-6,0.0011265226162828323,0.001955960129468259
2038,glaciers,0.001772098747477413,0.001794481477227343,6.927566265575703e-6,0.0013422968327363673,0.0023370921565701416
2039,glaciers,0.0020577398857373197,0.0020825894463916447,8.043066087148455e-6,0.0015536072639862118,0.0027224269018977674
2040,glaciers,0.0023452006495636724,0.0023708152909056005,9.173004842551871e-6,0.0017700208795490056,0.003109105208128726
2041,glaciers,0.002630822393149934,0.0026586157950497973,1.0313467893814913e-5,0.0019800687411971607,0.003499713562755868
2042,glaciers,0.002906650916876252,0.00294553852011561,1.1461599633586258e-5,0.002191412595261477,0.003881074167445009
2043,glaciers,0.003188747628513955,0.0032311993050514872,1.261518245925111e-5,0.0024034639186685247,0.004258646610503192
2044,glaciers,0.003468467888042781,0.0035152716990834937,1.3772362532621039e-5,0.0026073595511014735,0.0046251261724877145
