year,tas_global,tas_ais,scenario,member
1,286.69718459907074,238.7934399940658,1pctCO2,r1i1p1f3
2,286.7555573302908,238.61396546984275,1pctCO2,r1i1p1f3
3,286.7959100604157,238.75155528732463,1pctCO2,r1i1p1f3
4,286.92787919742875,238.58670472760497,1pctCO2,r1i1p1f3
5,286.90697778114367,238.6552909802289,1pctCO2,r1i1p1f3
6,286.7593267947624,238.52015848300329,1pctCO2,r1i1p1f3
7,286.74525992366557,238.43687190838176,1pctCO2,r1i1p1f3
8,286.8693624932285,238.68737418448316,1pctCO2,r1i1p1f3
9,286.8111150406864,238.31060743053555,1pctCO2,r1i1p1f3
10,286.85295922036306,238.55601281984192,1pctCO2,r1i1p1f3
11,286.9628489744854,239.11715797613422,1pctCO2,r1i1p1f3
12,287.09704801487993,239.46866565421,1pctCO2,r1i1p1f3
13,287.2016042474556,239.13704128070916,1pctCO2,r1i1p1f3
14,287.251022800261,239.21098039482987,1pctCO2,r1i1p1f3
15,287.1822271836516,238.1407262161015,1pctCO2,r1i1p1f3
16,287.1034690680932,237.59289791483855,1pctCO2,r1i1p1f3
17,287.27680802580915,238.3175142560713,1pctCO2,r1i1p1f3
18,287.2104702183296,238.39469672970478,1pctCO2,r1i1p1f3
19,287.30173635961916,238.4403604415114,1pctCO2,r1i1p1f3
20,287.2783724159432,238.43706907773745,1pctCO2,r1i1p1f3
21,287.21873636763837,238.81071360104062,1pctCO2,r1i1p1f3
22,287.3600591911303,239.67073854984127,1pctCO2,r1i1p1f3
23,287.4744943749054,238.8483849937039,1pctCO2,r1i1p1f3
24,287.56976392677916,239.55562232454508,1pctCO2,r1i1p1f3
25,287.54886562787163,239.3686128599292,1pctCO2,r1i1p1f3
26,287.50180780812906,238.919759618136,1pctCO2,r1i1p1f3
27,287.65949923602733,238.78434833365225,1pctCO2,r1i1p1f3
28,287.5625201546739,238.83162444546252,1pctCO2,r1i1p1f3
29,287.3766214326147,239.19213115797876,1pctCO2,r1i1p1f3
30,287.52405432244865,238.76517169974247,1pctCO2,r1i1p1f3
31,287.8289501532815,239.30645435741664,1pctCO2,r1i1p1f3
32,287.85463848508635,239.2661222283324,1pctCO2,r1i1p1f3
33,287.686278387785,239.30008128839145,1pctCO2,r1i1p1f3
34,287.7371200949492,239.56153323838026,1pctCO2,r1i1p1f3
35,287.7482945265769,239.4029325456126,1pctCO2,r1i1p1f3
36,287.762212594857,239.5885127544948,1pctCO2,r1i1p1f3
37,287.9146645206596,239.3341661556059,1pctCO2,r1i1p1f3
38,288.02615731338364,239.51561518931874,1pctCO2,r1i1p1f3
39,288.08640997488305,239.51010582489914,1pctCO2,r1i1p1f3
40,287.95282259737934,239.4217935786063,1pctCO2,r1i1p1f3
41,287.99245507910575,239.47152236433948,1pctCO2,r1i1p1f3
42,288.09050332197137,239.40031692041796,1pctCO2,r1i1p1f3
43,288.2823096469778,239.20106695353343,1pctCO2,r1i1p1f3
44,288.4686073618762,240.03526038624418,1pctCO2,r1i1p1f3
45,288.2321834294658,240.17518824973877,1pctCO2,r1i1p1f3
46,288.34014720325985,238.9585459649909,1pctCO2,r1i1p1f3
47,288.5384384423881,240.015546505459,1pctCO2,r1i1p1f3
48,288.5526500883118,239.9186302961602,1pctCO2,r1i1p1f3
49,288.51909344284866,239.6154754460425,1pctCO2,r1i1p1f3
50,288.52574788529614,239.8523361472472,1pctCO2,r1i1p1f3
51,288.6086767365479,241.13848593189817,1pctCO2,r1i1p1f3
52,288.6488629514752,240.22516310454316,1pctCO2,r1i1p1f3
53,288.5498179790461,239.65952548448433,1pctCO2,r1i1p1f3
54,288.56288160965727,240.167202391383,1pctCO2,r1i1p1f3
55,288.8116484308966,239.4563599603838,1pctCO2,r1i1p1f3
56,288.78613840990266,239.79190773248706,1pctCO2,r1i1p1f3
57,288.75533357774935,239.8085496511693,1pctCO2,r1i1p1f3
58,288.9164672469227,239.75774090462303,1pctCO2,r1i1p1f3
59,289.1562345009144,240.67903679255085,1pctCO2,r1i1p1f3
60,288.92848476678637,240.33923978694435,1pctCO2,r1i1p1f3
61,288.9115070085856,240.71284737774346,1pctCO2,r1i1p1f3
62,289.1060670617076,240.87903614229992,1pctCO2,r1i1p1f3
63,289.05215319866494,240.39260786016186,1pctCO2,r1i1p1f3
64,289.13691578834147,240.82123921596718,1pctCO2,r1i1p1f3
65,289.1372722218241,240.76472419675002,1pctCO2,r1i1p1f3
66,289.10052483786296,239.84224206245804,1pctCO2,r1i1p1f3
67,289.2516729530368,240.81251431647772,1pctCO2,r1i1p1f3
68,289.2528721364041,240.07956047586143,1pctCO2,r1i1p1f3
69,289.2305757668113,240.09415083474815,1pctCO2,r1i1p1f3
70,289.3301101584014,240.60503943352043,1pctCO2,r1i1p1f3
71,289.4713942755506,239.88233189051806,1pctCO2,r1i1p1f3
72,289.58801563934765,240.9610046648681,1pctCO2,r1i1p1f3
73,289.60064735736773,241.0123326987118,1pctCO2,r1i1p1f3
74,289.41139312486547,240.94628898484814,1pctCO2,r1i1p1f3
75,289.55061543278043,241.377359322725,1pctCO2,r1i1p1f3
76,289.73630481323147,241.39730163544434,1pctCO2,r1i1p1f3
77,289.7868707863814,241.30006076307356,1pctCO2,r1i1p1f3
78,289.8819844678982,241.48870824936594,1pctCO2,r1i1p1f3
79,289.86955008789647,240.9489339133848,1pctCO2,r1i1p1f3
80,289.72574884735633,242.36456123158877,1pctCO2,r1i1p1f3
81,289.89454800538675,241.34646833130367,1pctCO2,r1i1p1f3
82,289.81293691782054,241.26183552945037,1pctCO2,r1i1p1f3
83,289.8989762323593,241.24312324894964,1pctCO2,r1i1p1f3
84,290.03542949557936,241.40820504636116,1pctCO2,r1i1p1f3
