year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,286.3882167359196,237.5532684242112,historical
1851,r1i1p1f1,286.3603163660449,237.05357037744628,historical
1852,r1i1p1f1,286.32497391241117,236.87620397520072,historical
1853,r1i1p1f1,286.36498036908813,237.4047459826996,historical
1854,r1i1p1f1,286.3505450270648,237.37130510119326,historical
1855,r1i1p1f1,286.42160512372885,236.83548524466707,historical
1856,r1i1p1f1,286.40245006666356,237.44072310082137,historical
1857,r1i1p1f1,286.4096740029685,237.56295673226708,historical
1858,r1i1p1f1,286.40232267071633,237.44868076923956,historical
1859,r1i1p1f1,286.3892127360785,237.27900515968543,historical
1860,r1i1p1f1,286.4169471802704,237.14005698327443,historical
1861,r1i1p1f1,286.3632816070623,237.4201770145137,historical
1862,r1i1p1f1,286.3092155191658,237.31031709418517,historical
1863,r1i1p1f1,286.189786565715,236.84833833424872,historical
1864,r1i1p1f1,286.28069091091805,237.80779563896178,historical
1865,r1i1p1f1,286.3533162084449,237.4171820199447,historical
1866,r1i1p1f1,286.35393311673556,237.5762774624084,historical
1867,r1i1p1f1,286.3414315372612,236.3643118045003,historical
1868,r1i1p1f1,286.3517519677657,237.1564584051908,historical
1869,r1i1p1f1,286.4218583883114,238.16566537734846,historical
1870,r1i1p1f1,286.42393617835484,237.46955591027603,historical
1871,r1i1p1f1,286.3296578494411,237.3081718544482,historical
1872,r1i1p1f1,286.37640692956325,237.88686725831843,historical
1873,r1i1p1f1,286.35702052483646,237.8829550326356,historical
1874,r1i1p1f1,286.24765283682177,237.3743178269566,historical
1875,r1i1p1f1,286.3151738660177,237.75708328869544,historical
1876,r1i1p1f1,286.33616617549154,237.4657710295848,historical
1877,r1i1p1f1,286.50455189914277,237.90949684890072,historical
1878,r1i1p1f1,286.38211197793447,237.23051490732425,historical
1879,r1i1p1f1,286.215943507819,236.8999611119398,historical
1880,r1i1p1f1,286.339852988421,237.41122429343721,historical
1881,r1i1p1f1,286.33728371900986,237.79413330743625,historical
1882,r1i1p1f1,286.37788566359,237.23555897500904,historical
1883,r1i1p1f1,286.37956003808114,237.46103909855944,historical
1884,r1i1p1f1,286.04006800492806,237.7698866090863,historical
1885,r1i1p1f1,286.0285859638723,237.575971216637,historical
1886,r1i1p1f1,286.18343820165086,237.3100128076443,historical
1887,r1i1p1f1,286.0726928004987,237.024934586241,historical
1888,r1i1p1f1,286.20321787625755,237.8109076547863,historical
1889,r1i1p1f1,286.3563482577568,237.5986972710434,historical
1890,r1i1p1f1,286.24164013588637,236.71317091987632,historical
1891,r1i1p1f1,286.2509978450444,237.44601340032926,historical
1892,r1i1p1f1,286.384412767877,237.5708801618554,historical
1893,r1i1p1f1,286.39411672480065,237.6708381025786,historical
1894,r1i1p1f1,286.30400039783206,237.09545465429397,historical
1895,r1i1p1f1,286.32834332532406,237.11045920511302,historical
1896,r1i1p1f1,286.3349099388449,237.0174010136191,historical
1897,r1i1p1f1,286.3494961908334,237.14848749829554,historical
1898,r1i1p1f1,286.4084385543593,237.46775192135377,historical
1899,r1i1p1f1,286.4324862976956,236.86593601077442,historical
1900,r1i1p1f1,286.4526525280128,237.17781434046418,historical
1901,r1i1p1f1,286.47860445057614,237.32065243177473,historical
1902,r1i1p1f1,286.5113821389578,237.36313656818376,historical
1903,r1i1p1f1,286.3466943216782,237.41879727794813,historical
1904,r1i1p1f1,286.2355102256948,237.0782745130024,historical
1905,r1i1p1f1,286.45285657342356,238.05163880737533,historical
1906,r1i1p1f1,286.5108730849301,237.49439887690397,historical
1907,r1i1p1f1,286.5259464650909,237.9627558065562,historical
1908,r1i1p1f1,286.48885058354375,237.02170155328574,historical
1909,r1i1p1f1,286.42348344983935,236.7259395099357,historical
1910,r1i1p1f1,286.51681915545794,237.66335014368252,historical
1911,r1i1p1f1,286.571688720726,238.33901136433641,historical
1912,r1i1p1f1,286.48343543012356,238.01992167217412,historical
1913,r1i1p1f1,286.39591896340556,237.85173346406236,historical
1914,r1i1p1f1,286.4389613424946,238.00515071377927,historical
1915,r1i1p1f1,286.5456162657769,237.87221638737321,historical
1916,r1i1p1f1,286.43918433022003,236.8161765149925,historical
1917,r1i1p1f1,286.5930826882396,237.15159829636212,historical
1918,r1i1p1f1,286.6295444941479,237.9408944583279,historical
1919,r1i1p1f1,286.69773791005747,238.2284601001586,historical
1920,r1i1p1f1,286.69590321610394,238.3026421642571,historical
1921,r1i1p1f1,286.6847375008227,238.26553931004554,historical
1922,r1i1p1f1,286.6470388756842,238.03785110838925,historical
1923,r1i1p1f1,286.62290449207364,236.99901131258736,historical
1924,r1i1p1f1,286.58555037851545,237.10943079049562,historical
1925,r1i1p1f1,286.60810873645994,236.92713360164151,historical
1926,r1i1p1f1,286.6448812606699,238.33066467111487,historical
1927,r1i1p1f1,286.63332342504606,237.4131169187948,historical
1928,r1i1p1f1,286.7000824898888,237.83373624704166,historical
1929,r1i1p1f1,286.764913110125,237.88901753064212,historical
1930,r1i1p1f1,286.73278430382646,237.45158567141752,historical
1931,r1i1p1f1,286.6104744508115,237.55655283471742,historical
1932,r1i1p1f1,286.615578508772,237.41850157719375,historical
1933,r1i1p1f1,286.5447971402288,237.13481914117642,historical
1934,r1i1p1f1,286.5851924286612,237.42699500185537,historical
1935,r1i1p1f1,286.6615013072948,237.33472846448964,historical
1936,r1i1p1f1,286.59428621762464,237.2980000008494,historical
1937,r1i1p1f1,286.58588770051534,237.7143539970601,historical
1938,r1i1p1f1,286.55863487482395,236.56058945682966,historical
1939,r1i1p1f1,286.57367148171556,236.87738601976338,historical
1940,r1i1p1f1,286.6331100191907,237.53429534008418,historical
1941,r1i1p1f1,286.6519487736322,237.21242496667446,historical
1942,r1i1p1f1,286.70211000894875,238.16090052231598,historical
1943,r1i1p1f1,286.5046898327268,237.32430733337193,historical
1944,r1i1p1f1,286.5175822409084,237.51580544097524,historical
1945,r1i1p1f1,286.60119170659044,237.66778222224775,historical
1946,r1i1p1f1,286.6924363363339,237.28662405577145,historical
1947,r1i1p1f1,286.6799042286291,237.59481332710348,historical
1948,r1i1p1f1,286.6644306357585,238.2634619756323,historical
1949,r1i1p1f1,286.6661226946717,238.3515228268205,historical
1950,r1i1p1f1,286.7326038399167,238.07037733603414,historical
1951,r1i1p1f1,286.6703453428649,237.59218305062626,historical
1952,r1i1p1f1,286.580617883856,238.0284153966196,historical
1953,r1i1p1f1,286.48492726172947,237.5306019887258,historical
1954,r1i1p1f1,286.6357723146334,237.90785418350382,historical
1955,r1i1p1f1,286.7729287720533,238.22895681130595,historical
1956,r1i1p1f1,286.7808632539999,238.87754430212837,historical
1957,r1i1p1f1,286.7433128611957,237.92837086520436,historical
1958,r1i1p1f1,286.7708896610743,237.58269796200628,historical
1959,r1i1p1f1,286.75867410651216,238.19800394705715,historical
1960,r1i1p1f1,286.5986186810867,237.34643985723315,historical
1961,r1i1p1f1,286.67818537648157,237.20557284600122,historical
1962,r1i1p1f1,286.70058091522117,238.48371323732007,historical
1963,r1i1p1f1,286.70292574182304,237.8022986320042,historical
1964,r1i1p1f1,286.5756314974008,237.43455586658587,historical
1965,r1i1p1f1,286.6048279423195,237.41839512242953,historical
1966,r1i1p1f1,286.6357462616088,238.06958885477223,historical
1967,r1i1p1f1,286.581030233995,238.57724561106872,historical
1968,r1i1p1f1,286.5561577902102,237.80185275740325,historical
1969,r1i1p1f1,286.52861768665457,238.05265559223102,historical
1970,r1i1p1f1,286.55031956906794,237.2435731700178,historical
1971,r1i1p1f1,286.53389444897823,237.8446133189665,historical
1972,r1i1p1f1,286.5553114688243,237.44517810263005,historical
1973,r1i1p1f1,286.63023628503186,237.6698530080574,historical
1974,r1i1p1f1,286.5785431202487,237.84466715616398,historical
1975,r1i1p1f1,286.6398968546786,237.3457623601444,historical
1976,r1i1p1f1,286.6557159912477,237.8526735203892,historical
1977,r1i1p1f1,286.7574061955399,237.33362566409102,historical
1978,r1i1p1f1,286.7794077228168,237.61825354560565,historical
1979,r1i1p1f1,286.81045335338575,238.34994170598338,historical
1980,r1i1p1f1,286.80821099327227,238.07554922571637,historical
1981,r1i1p1f1,286.7231906645704,238.10894742905265,historical
1982,r1i1p1f1,286.74488780226704,237.9494630473148,historical
1983,r1i1p1f1,286.42843853080944,237.27871641075947,historical
1984,r1i1p1f1,286.48273376409486,237.41213646325002,historical
1985,r1i1p1f1,286.6019471033901,237.14855251148393,historical
1986,r1i1p1f1,286.67236222442534,237.43372051780665,historical
1987,r1i1p1f1,286.626024864189,237.27261670196702,historical
1988,r1i1p1f1,286.7479801910847,237.69853346595283,historical
1989,r1i1p1f1,286.86658530094303,238.08709695543823,historical
1990,r1i1p1f1,286.8635314778302,237.8774855961341,historical
1991,r1i1p1f1,286.9991104801902,238.48523204238856,historical
1992,r1i1p1f1,286.60829812550907,237.1353967155581,historical
1993,r1i1p1f1,286.5012234662505,237.22015583209887,historical
1994,r1i1p1f1,286.717359272149,237.93147555403328,historical
1995,r1i1p1f1,286.81325595363836,238.4067459647322,historical
1996,r1i1p1f1,286.9360004434183,238.7759324130899,historical
1997,r1i1p1f1,286.96992577312375,238.86664138551083,historical
1998,r1i1p1f1,287.02937171124603,238.06933877372057,historical
1999,r1i1p1f1,287.05595339581066,239.11591376685584,historical
2000,r1i1p1f1,287.07614879175895,238.57084509857197,historical
2001,r1i1p1f1,287.09699063248877,238.13554948493024,historical
2002,r1i1p1f1,287.19572359479497,238.52435985865233,historical
2003,r1i1p1f1,287.23327650981895,238.36662163923495,historical
2004,r1i1p1f1,287.2132414113331,238.23991283898818,historical
2005,r1i1p1f1,287.210433553826,238.36608501203008,historical
2006,r1i1p1f1,287.2301024890961,238.89827288289484,historical
2007,r1i1p1f1,287.20948313221675,239.17771739602105,historical
2008,r1i1p1f1,287.1825903391774,237.9263508930659,historical
2009,r1i1p1f1,287.2008444959406,238.2996667368974,historical
2010,r1i1p1f1,287.1486481823075,238.04132118015738,historical
2011,r1i1p1f1,287.11496497299436,238.43059314257343,historical
2012,r1i1p1f1,287.15492813098956,238.44783242481526,historical
2013,r1i1p1f1,287.1889247204386,238.6567663823537,historical
2014,r1i1p1f1,287.2030187065148,238.47953689889817,historical
2015,r1i1p1f1,287.30209525360533,238.00060832529397,ssp245
2016,r1i1p1f1,287.31221945973783,238.9473436045175,ssp245
