year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.0384085668132,243.8993871500073,historical
1851,r1i1p1f1,287.13999844303225,243.61175407503313,historical
1852,r1i1p1f1,287.18775595608605,244.09213069698617,historical
1853,r1i1p1f1,287.0099925123656,243.83939372050577,historical
1854,r1i1p1f1,286.95340142608853,244.05902333557478,historical
1855,r1i1p1f1,287.01329286928603,243.912342768928,historical
1856,r1i1p1f1,287.18888393515385,244.51210365440815,historical
1857,r1i1p1f1,287.15141301551773,244.37711399261002,historical
1858,r1i1p1f1,287.07477618564275,244.022860657706,historical
1859,r1i1p1f1,287.072951240173,244.13445169857133,historical
1860,r1i1p1f1,287.13344082235835,244.52228784521716,historical
1861,r1i1p1f1,287.12575394811034,243.8441584097249,historical
1862,r1i1p1f1,286.99203337756177,244.44430742220365,historical
1863,r1i1p1f1,287.11597750634064,244.40117087311395,historical
1864,r1i1p1f1,287.2603936691647,244.20342372582616,historical
1865,r1i1p1f1,287.26562110865314,244.41143590911688,historical
1866,r1i1p1f1,287.24786799692555,243.98434729103138,historical
1867,r1i1p1f1,287.2123716300129,244.28471541000485,historical
1868,r1i1p1f1,287.18147122859676,244.7049961517459,historical
1869,r1i1p1f1,287.13870281014897,243.36880049408958,historical
1870,r1i1p1f1,287.2813821645817,243.57697996535788,historical
1871,r1i1p1f1,287.25696432019964,244.29148546732293,historical
1872,r1i1p1f1,287.20290922595126,244.35036195398953,historical
1873,r1i1p1f1,287.28670870046284,244.4075689200349,historical
1874,r1i1p1f1,287.12421680383454,244.0995960248509,historical
1875,r1i1p1f1,286.9758589056451,244.03758285773634,historical
1876,r1i1p1f1,287.1821482404427,244.91552115157407,historical
1877,r1i1p1f1,287.12815316163625,244.11806399353412,historical
1878,r1i1p1f1,287.21415032439444,244.03587472202307,historical
1879,r1i1p1f1,287.09963577299425,243.86862888874032,historical
1880,r1i1p1f1,287.21201187703747,244.04768772274954,historical
1881,r1i1p1f1,287.30997606766965,244.0917019912943,historical
1882,r1i1p1f1,287.1695632491669,243.87708460787408,historical
1883,r1i1p1f1,287.25459601833325,244.90055432766525,historical
1884,r1i1p1f1,286.959469418996,244.558940776504,historical
1885,r1i1p1f1,286.93957727394707,243.99240517978814,historical
1886,r1i1p1f1,287.0016640016545,243.97009282153405,historical
1887,r1i1p1f1,286.96568084003275,244.2242683115158,historical
1888,r1i1p1f1,286.87848285834457,243.57209891828995,historical
1889,r1i1p1f1,287.0862281964748,243.44753323865558,historical
1890,r1i1p1f1,287.04003381734464,244.6826728186154,historical
1891,r1i1p1f1,287.0021690103671,244.02710206014297,historical
1892,r1i1p1f1,287.2477258379622,244.20341586729208,historical
1893,r1i1p1f1,287.0120131372083,244.33895892390973,historical
1894,r1i1p1f1,287.0544184466441,244.31249898665055,historical
1895,r1i1p1f1,287.1780827588507,244.23903748324128,historical
1896,r1i1p1f1,287.0199211329483,243.3077241359966,historical
1897,r1i1p1f1,287.1008732331853,244.06740925255582,historical
1898,r1i1p1f1,287.1015291745913,243.78592452842128,historical
1899,r1i1p1f1,287.2441243743673,243.95205540672595,historical
1900,r1i1p1f1,287.1275146784197,243.96716173631447,historical
1901,r1i1p1f1,287.0260232061709,243.8059851797816,historical
1902,r1i1p1f1,286.95567108839964,244.20342344447312,historical
1903,r1i1p1f1,286.85304681519455,244.21538854932385,historical
1904,r1i1p1f1,286.8026021849821,243.921178890741,historical
1905,r1i1p1f1,286.86478438896427,243.9489840167459,historical
1906,r1i1p1f1,286.9387656328358,244.18988014668696,historical
1907,r1i1p1f1,287.0724640958282,243.9745990108889,historical
1908,r1i1p1f1,286.96786730529993,244.40798401350682,historical
1909,r1i1p1f1,286.8950128036261,244.47866019574258,historical
1910,r1i1p1f1,287.02276868426,244.8477187452097,historical
1911,r1i1p1f1,286.9819060704411,244.7725072079765,historical
1912,r1i1p1f1,286.859904720235,244.33502924613492,historical
1913,r1i1p1f1,286.99406740655036,243.9237922597903,historical
1914,r1i1p1f1,287.0118270119906,244.65185441111683,historical
1915,r1i1p1f1,286.95093151534695,244.10344215138872,historical
1916,r1i1p1f1,286.9675468236424,243.60692251428694,historical
1917,r1i1p1f1,287.07918626842456,243.2669460950653,historical
1918,r1i1p1f1,287.2487142405678,245.70822225801803,historical
1919,r1i1p1f1,287.2608004426622,244.9502399758318,historical
1920,r1i1p1f1,287.131637895801,244.18633351115844,historical
1921,r1i1p1f1,287.1578878278988,244.23203061048335,historical
1922,r1i1p1f1,287.0032165964029,244.10406266867673,historical
1923,r1i1p1f1,287.0695524610454,243.66804284053234,historical
1924,r1i1p1f1,287.15649551200516,243.86943127457596,historical
1925,r1i1p1f1,287.0742809199093,244.38605848298232,historical
1926,r1i1p1f1,287.120032452697,244.19210471628412,historical
1927,r1i1p1f1,287.06116660186916,244.41606875555527,historical
1928,r1i1p1f1,287.0522514320336,244.75492328311998,historical
1929,r1i1p1f1,287.058246421127,244.559407214092,historical
1930,r1i1p1f1,286.8586707167452,244.24716956441137,historical
1931,r1i1p1f1,286.7864873704471,243.81273106162,historical
1932,r1i1p1f1,286.8326383370938,244.42624767892843,historical
1933,r1i1p1f1,286.7970058461617,244.0460032980083,historical
1934,r1i1p1f1,286.75874428616123,243.85519198668607,historical
1935,r1i1p1f1,286.8692175296285,244.29528023765596,historical
1936,r1i1p1f1,286.88878314082325,244.57292083889087,historical
1937,r1i1p1f1,286.90046545985774,243.74706262315476,historical
1938,r1i1p1f1,286.8235617366503,244.3600292176072,historical
1939,r1i1p1f1,286.902615590389,244.26249874871064,historical
1940,r1i1p1f1,286.8009699663971,244.34985887923537,historical
1941,r1i1p1f1,286.8701712754779,243.67657398881903,historical
1942,r1i1p1f1,286.7925423263341,244.5121902884447,historical
1943,r1i1p1f1,286.7703069431997,244.08574488987745,historical
1944,r1i1p1f1,286.8593116898798,243.6970037209984,historical
1945,r1i1p1f1,286.81163026777267,244.05745726744792,historical
1946,r1i1p1f1,286.7499727848579,244.34136893488594,historical
1947,r1i1p1f1,286.6440974403942,243.8439901373164,historical
1948,r1i1p1f1,286.9085838581054,244.1196754897616,historical
1949,r1i1p1f1,286.83551887617597,244.21591074905655,historical
1950,r1i1p1f1,286.87108485573185,244.07448067257135,historical
1951,r1i1p1f1,286.8834149597049,244.62907777811446,historical
1952,r1i1p1f1,286.88111805455816,245.07069178979035,historical
1953,r1i1p1f1,287.22509444242104,244.55289455236183,historical
1954,r1i1p1f1,287.2070486869384,244.42706568537233,historical
1955,r1i1p1f1,286.92078017883034,244.11153648532172,historical
1956,r1i1p1f1,286.97822791017245,244.48186219492425,historical
1957,r1i1p1f1,287.2400622798897,244.62067772005275,historical
1958,r1i1p1f1,287.1629367544282,244.2695796117032,historical
1959,r1i1p1f1,287.2475639303486,244.6829008595334,historical
1960,r1i1p1f1,287.2091874710327,244.60059790138877,historical
1961,r1i1p1f1,287.1462686480042,244.40368138268857,historical
1962,r1i1p1f1,286.9227792535544,244.0779403474812,historical
1963,r1i1p1f1,286.88178730323153,244.8136336902827,historical
1964,r1i1p1f1,286.9291979685487,244.21143272846908,historical
1965,r1i1p1f1,286.89151692830023,244.41622566830583,historical
1966,r1i1p1f1,287.09137745297454,244.70845525536419,historical
1967,r1i1p1f1,286.857173693762,243.9297318824962,historical
1968,r1i1p1f1,286.7729737017448,244.15636724669636,historical
1969,r1i1p1f1,286.82422116688696,244.53640276586364,historical
1970,r1i1p1f1,286.93739998110834,244.21333871306155,historical
1971,r1i1p1f1,286.86241971555967,244.53453944427466,historical
1972,r1i1p1f1,286.77456885410294,244.01817962123897,historical
1973,r1i1p1f1,286.9952214609602,243.9095256415705,historical
1974,r1i1p1f1,287.1799419327901,244.62490586315738,historical
1975,r1i1p1f1,287.143374362955,244.77747455133095,historical
1976,r1i1p1f1,287.10033652856265,245.2099402091648,historical
1977,r1i1p1f1,287.26537247762064,244.7685147575154,historical
1978,r1i1p1f1,287.1559877423707,244.39094160242948,historical
1979,r1i1p1f1,287.0986948760056,244.70224714294002,historical
1980,r1i1p1f1,287.1023090408158,244.08231658084188,historical
1981,r1i1p1f1,287.2368025910759,244.64425217803594,historical
1982,r1i1p1f1,287.13576748251813,244.02062251827815,historical
1983,r1i1p1f1,286.930972843829,245.46512753445208,historical
1984,r1i1p1f1,287.01119288684777,244.1722082499659,historical
1985,r1i1p1f1,287.2786084214024,244.66476237651938,historical
1986,r1i1p1f1,287.24163646742824,245.31656088566874,historical
1987,r1i1p1f1,287.42925672671623,244.3346851987245,historical
1988,r1i1p1f1,287.26613676303873,245.27530822746502,historical
1989,r1i1p1f1,287.45347721475486,245.08309539005322,historical
1990,r1i1p1f1,287.5481317111654,244.70264213636594,historical
1991,r1i1p1f1,287.51245234397123,245.271563098795,historical
1992,r1i1p1f1,287.05549942712116,244.38632328722244,historical
1993,r1i1p1f1,287.27788097183173,244.2763185955647,historical
1994,r1i1p1f1,287.29960918274406,244.46922968025675,historical
1995,r1i1p1f1,287.4295241936466,244.55185822927882,historical
1996,r1i1p1f1,287.44577631295044,243.98948955450493,historical
1997,r1i1p1f1,287.6245852693156,244.26166704447314,historical
1998,r1i1p1f1,287.7328249407542,243.6895226081077,historical
1999,r1i1p1f1,287.6912366218355,244.8174815070721,historical
2000,r1i1p1f1,287.70372932979893,245.2641456569569,historical
2001,r1i1p1f1,287.7280505721859,245.49727980339742,historical
2002,r1i1p1f1,287.90254910021645,244.82462102482606,historical
2003,r1i1p1f1,287.98622508876747,244.98055017571141,historical
2004,r1i1p1f1,287.95119309218086,245.3057577370948,historical
2005,r1i1p1f1,288.0797598866695,245.03257153218996,historical
2006,r1i1p1f1,288.0844874998824,244.5913295678723,historical
2007,r1i1p1f1,288.1219388973616,244.7878158027249,historical
2008,r1i1p1f1,288.1694036809732,245.27694827652175,historical
2009,r1i1p1f1,288.23826711162553,245.58684821693072,historical
2010,r1i1p1f1,288.2513302302006,244.81994066040087,historical
2011,r1i1p1f1,288.212514969639,245.09244141367225,historical
2012,r1i1p1f1,288.3043008568207,245.38399863607418,historical
2013,r1i1p1f1,288.40831549817017,245.46067110859684,historical
2014,r1i1p1f1,288.37575423095177,244.9416524706913,historical
2015,r1i1p1f1,288.4699352106713,244.40774618485653,ssp245
2016,r1i1p1f1,288.41180682587657,245.20675323021683,ssp245
2017,r1i1p1f1,288.55250973109315,245.58755941474865,ssp245
2018,r1i1p1f1,288.6008862559465,244.74878605665302,ssp245
2019,r1i1p1f1,288.7423748513492,245.68911061460824,ssp245
2020,r1i1p1f1,288.4474163772929,246.14906600202372,ssp245
2021,r1i1p1f1,288.45103935858856,245.6660502539761,ssp245
2022,r1i1p1f1,288.5461751643037,245.3768327297037,ssp245
2023,r1i1p1f1,288.6723608507142,244.8477705121189,ssp245
2024,r1i1p1f1,288.72408937097345,245.23589747738487,ssp245
2025,r1i1p1f1,288.80613002292085,245.09005378419167,ssp245
2026,r1i1p1f1,288.79540825758437,245.57670036932686,ssp245
2027,r1i1p1f1,288.7705074074303,246.4047089068374,ssp245
2028,r1i1p1f1,288.81964591968773,245.59058581130904,ssp245
2029,r1i1p1f1,288.92825514246107,245.7532323092293,ssp245
2030,r1i1p1f1,288.7751993280235,245.6704819726404,ssp245
2031,r1i1p1f1,288.74947344812483,245.2664918612142,ssp245
2032,r1i1p1f1,288.8478343213527,245.1821937877729,ssp245
2033,r1i1p1f1,288.8581915248007,245.78466203609491,ssp245
2034,r1i1p1f1,288.8679604758491,245.45756566328274,ssp245
2035,r1i1p1f1,289.0304423883425,245.83613831181648,ssp245
2036,r1i1p1f1,288.7821986554079,245.85244551837718,ssp245
2037,r1i1p1f1,288.71409068437555,246.11847606058728,ssp245
2038,r1i1p1f1,288.84367547470464,245.25388134918344,ssp245
2039,r1i1p1f1,288.9962846757926,245.63531459126924,ssp245
2040,r1i1p1f1,288.93293302120935,245.5166288572894,ssp245
2041,r1i1p1f1,289.05746794909163,245.1995619798739,ssp245
2042,r1i1p1f1,289.0988944632507,245.77349453630328,ssp245
2043,r1i1p1f1,288.9338711401491,246.0540573038463,ssp245
2044,r1i1p1f1,288.9124116007457,245.54628013070928,ssp245
2045,r1i1p1f1,289.05711788325306,245.87340002894976,ssp245
2046,r1i1p1f1,289.21146814917756,245.47512101954223,ssp245
2047,r1i1p1f1,289.2642590225579,246.5381381123766,ssp245
2048,r1i1p1f1,289.1028639612823,246.5502347990001,ssp245
2049,r1i1p1f1,289.340087760198,246.4060018112788,ssp245
2050,r1i1p1f1,289.63694647844227,246.2236933716337,ssp245
2051,r1i1p1f1,289.4695285533639,246.16851553113702,ssp245
2052,r1i1p1f1,289.33400200604257,245.9910466073636,ssp245
2053,r1i1p1f1,289.4261473911225,246.69940691712748,ssp245
2054,r1i1p1f1,289.60664165663474,246.63930897797567,ssp245
2055,r1i1p1f1,289.46433261411795,246.59732283821822,ssp245
2056,r1i1p1f1,289.52898396227096,246.41197171809782,ssp245
2057,r1i1p1f1,289.6282759201086,246.93788618146453,ssp245
2058,r1i1p1f1,289.4609243810281,246.10200286822928,ssp245
2059,r1i1p1f1,289.6345806477656,246.55146879213152,ssp245
2060,r1i1p1f1,289.8460886648902,246.91553733728136,ssp245
2061,r1i1p1f1,289.63323455556554,246.8235708704186,ssp245
2062,r1i1p1f1,289.7126228897555,246.49031082456293,ssp245
2063,r1i1p1f1,289.8769799963354,246.44501058476928,ssp245
2064,r1i1p1f1,289.78839302658804,246.85113939955752,ssp245
2065,r1i1p1f1,289.77588908830234,245.54025245470936,ssp245
2066,r1i1p1f1,289.8778476900246,246.9832662749003,ssp245
2067,r1i1p1f1,289.74092019156217,246.86354242007593,ssp245
2068,r1i1p1f1,289.7783922391935,246.8943510649633,ssp245
2069,r1i1p1f1,289.69683660049463,246.34581105729524,ssp245
2070,r1i1p1f1,289.83562632870456,246.51279600454976,ssp245
2071,r1i1p1f1,289.8921867098979,246.80976872937325,ssp245
2072,r1i1p1f1,289.88841726981155,247.05611181935896,ssp245
2073,r1i1p1f1,290.0154320077067,246.50596246187402,ssp245
2074,r1i1p1f1,290.0806538632272,246.78123188616277,ssp245
2075,r1i1p1f1,289.78374395804826,246.94584452100406,ssp245
2076,r1i1p1f1,289.9111216961682,246.55838519476225,ssp245
2077,r1i1p1f1,290.0639919058647,247.06316718240834,ssp245
2078,r1i1p1f1,289.9089546942608,246.56145679566902,ssp245
2079,r1i1p1f1,290.007414136635,246.13276913054432,ssp245
2080,r1i1p1f1,290.1581708029939,246.40417985261502,ssp245
2081,r1i1p1f1,289.98102876979175,247.26472893863072,ssp245
2082,r1i1p1f1,289.91890511964243,246.66311262651652,ssp245
2083,r1i1p1f1,289.80140911751823,246.8693432927994,ssp245
2084,r1i1p1f1,289.86240625012454,246.393253973602,ssp245
2085,r1i1p1f1,290.11751524422584,245.8962873279894,ssp245
2086,r1i1p1f1,290.32701590190186,247.02363602792772,ssp245
2087,r1i1p1f1,290.14753964808597,247.27811609371537,ssp245
2088,r1i1p1f1,290.20219155845336,247.4137218388148,ssp245
2089,r1i1p1f1,290.2041162998375,247.20296436370583,ssp245
2090,r1i1p1f1,290.22555255873226,247.16349059941464,ssp245
2091,r1i1p1f1,290.2243416038935,247.87278241073693,ssp245
