year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,286.4852919693396,238.02991869319484,historical
1851,r1i1p1f1,286.3992630047152,236.64729961941373,historical
1852,r1i1p1f1,286.6096897376026,237.4128103037518,historical
1853,r1i1p1f1,286.6553574005031,236.47980668564352,historical
1854,r1i1p1f1,286.445016334218,237.50411801455556,historical
1855,r1i1p1f1,286.36862143791706,237.42013861949889,historical
1856,r1i1p1f1,286.5941098511113,237.61022352752576,historical
1857,r1i1p1f1,286.6439996746346,237.76767605059825,historical
1858,r1i1p1f1,286.486063826482,237.79055817389644,historical
1859,r1i1p1f1,286.5336766222146,237.282661043185,historical
1860,r1i1p1f1,286.4522553189681,237.08622396595868,historical
1861,r1i1p1f1,286.36883464650555,236.72591147782575,historical
1862,r1i1p1f1,286.383253266931,237.73023545828127,historical
1863,r1i1p1f1,286.4207932909381,237.39287719089566,historical
1864,r1i1p1f1,286.5546060565855,237.32348022688433,historical
1865,r1i1p1f1,286.6390689784715,236.68905759014123,historical
1866,r1i1p1f1,286.6380873847088,237.7737624085029,historical
1867,r1i1p1f1,286.6014723640548,237.12353580177196,historical
1868,r1i1p1f1,286.526910065628,237.58608398724652,historical
1869,r1i1p1f1,286.54250023730566,237.72680789598132,historical
1870,r1i1p1f1,286.5816157988978,238.7333752985366,historical
1871,r1i1p1f1,286.5798219716135,237.25816159033752,historical
1872,r1i1p1f1,286.63376012636564,237.1694258748713,historical
1873,r1i1p1f1,286.52566800533384,237.1797102736351,historical
1874,r1i1p1f1,286.63641385172264,237.43696771832722,historical
1875,r1i1p1f1,286.634138617482,237.340250144772,historical
1876,r1i1p1f1,286.53312266627586,237.247488283095,historical
1877,r1i1p1f1,286.55235445185116,238.21594707784166,historical
1878,r1i1p1f1,286.5567854469115,237.2348349166369,historical
1879,r1i1p1f1,286.7223683884215,238.26880926498418,historical
1880,r1i1p1f1,286.5698997553499,237.16097713550346,historical
1881,r1i1p1f1,286.52981124021795,237.54910465430305,historical
1882,r1i1p1f1,286.4449960170609,237.22650804494518,historical
1883,r1i1p1f1,286.54628342117206,237.20700181326598,historical
1884,r1i1p1f1,286.1910260589954,236.7095751625912,historical
1885,r1i1p1f1,286.24546445268595,236.41319728490026,historical
1886,r1i1p1f1,286.3381892765558,236.58355864620958,historical
1887,r1i1p1f1,286.4002671153654,238.0105201901425,historical
1888,r1i1p1f1,286.6288308002849,237.2088572191788,historical
1889,r1i1p1f1,286.6938616998963,237.56358819140289,historical
