year,tas_global,tas_ais,scenario,member
1,285.791634603758,237.45832313260044,1pctCO2,r1i1p1f1
2,286.0111344374695,237.32630238714628,1pctCO2,r1i1p1f1
3,286.0097392950262,237.16441044012083,1pctCO2,r1i1p1f1
4,285.87491353573904,237.9514709554593,1pctCO2,r1i1p1f1
5,285.96226172748953,237.50399934538737,1pctCO2,r1i1p1f1
6,285.9840009581961,237.14616854774525,1pctCO2,r1i1p1f1
7,286.02483811837067,238.0227040808561,1pctCO2,r1i1p1f1
8,285.8705780223548,237.782523338959,1pctCO2,r1i1p1f1
9,285.9583307815015,237.75545064730818,1pctCO2,r1i1p1f1
10,286.1487629173452,237.67138780839497,1pctCO2,r1i1p1f1
11,286.1836891688404,237.9422033253417,1pctCO2,r1i1p1f1
12,286.1260004537192,237.22519793890598,1pctCO2,r1i1p1f1
13,286.210935322188,238.39994510440718,1pctCO2,r1i1p1f1
14,286.1341990627514,237.77060833720012,1pctCO2,r1i1p1f1
15,286.0818957926844,237.53325112748223,1pctCO2,r1i1p1f1
16,286.04577526095005,238.13569308428515,1pctCO2,r1i1p1f1
17,286.22400206736256,237.23620957565333,1pctCO2,r1i1p1f1
18,286.47116493221114,238.29689995048807,1pctCO2,r1i1p1f1
19,286.1668955108561,238.73966429826314,1pctCO2,r1i1p1f1
20,286.26224771333204,238.20906530852196,1pctCO2,r1i1p1f1
21,286.3485149296085,238.07268335321947,1pctCO2,r1i1p1f1
22,286.37189569415125,238.23867715281642,1pctCO2,r1i1p1f1
23,286.3985557405259,238.0045221127467,1pctCO2,r1i1p1f1
24,286.44147640797286,237.3891442557131,1pctCO2,r1i1p1f1
25,286.34825004866303,238.09375205146011,1pctCO2,r1i1p1f1
26,286.40251453172783,237.8963260022382,1pctCO2,r1i1p1f1
27,286.38440698778237,238.63470574112722,1pctCO2,r1i1p1f1
28,286.45047873750167,238.56890187365767,1pctCO2,r1i1p1f1
29,286.5365978978242,238.11170278275875,1pctCO2,r1i1p1f1
30,286.50245879764424,237.5862533811918,1pctCO2,r1i1p1f1
31,286.7533690214628,238.67186830534138,1pctCO2,r1i1p1f1
32,286.7387661404602,238.82551931500583,1pctCO2,r1i1p1f1
33,286.76182411566697,238.73983163094755,1pctCO2,r1i1p1f1
34,286.72240645971215,238.48976153403382,1pctCO2,r1i1p1f1
35,286.74032943487447,238.32760640153103,1pctCO2,r1i1p1f1
36,286.84230484960364,238.6575364146154,1pctCO2,r1i1p1f1
37,286.8622461011356,238.55960357462212,1pctCO2,r1i1p1f1
38,286.9183299256076,239.48247661595408,1pctCO2,r1i1p1f1
39,286.8559220935937,239.26827407783134,1pctCO2,r1i1p1f1
40,286.82074342005416,240.30206706152256,1pctCO2,r1i1p1f1
41,286.9193248637694,238.72808527041093,1pctCO2,r1i1p1f1
42,286.9276992268082,238.7914372529635,1pctCO2,r1i1p1f1
43,286.92029354238855,238.35904551336787,1pctCO2,r1i1p1f1
44,286.89665575859215,239.01893443000213,1pctCO2,r1i1p1f1
45,286.9926850677882,239.56024995767524,1pctCO2,r1i1p1f1
46,287.15844179150315,239.0318311484551,1pctCO2,r1i1p1f1
47,287.2160480579191,238.7641263799727,1pctCO2,r1i1p1f1
48,287.35510670378625,238.86849656743232,1pctCO2,r1i1p1f1
49,287.1656731188821,238.9638297784198,1pctCO2,r1i1p1f1
50,287.2129695786459,239.0380185277777,1pctCO2,r1i1p1f1
51,287.38019748059725,239.28867727223547,1pctCO2,r1i1p1f1
52,287.43629203363065,238.04661005512844,1pctCO2,r1i1p1f1
53,287.3510260995532,237.9876347368752,1pctCO2,r1i1p1f1
54,287.42171796248454,239.00129495305967,1pctCO2,r1i1p1f1
55,287.4579781853251,239.10934053239237,1pctCO2,r1i1p1f1
56,287.3375284445565,238.76958586784744,1pctCO2,r1i1p1f1
57,287.4188568866885,238.92057604386244,1pctCO2,r1i1p1f1
58,287.5972378555472,240.34532313100743,1pctCO2,r1i1p1f1
59,287.50629153202533,239.2062971561315,1pctCO2,r1i1p1f1
60,287.4171345667646,239.03446090446852,1pctCO2,r1i1p1f1
61,287.7084143382484,238.6586227743975,1pctCO2,r1i1p1f1
62,287.658419007259,239.11173937439034,1pctCO2,r1i1p1f1
63,287.407184451836,239.97297465053734,1pctCO2,r1i1p1f1
64,287.5660737623994,238.8358746326492,1pctCO2,r1i1p1f1
65,287.7053297595312,239.1867038992903,1pctCO2,r1i1p1f1
66,287.7079362092029,238.66025947871856,1pctCO2,r1i1p1f1
67,287.652648283675,238.98901991305783,1pctCO2,r1i1p1f1
68,287.85208461282656,239.7341230709093,1pctCO2,r1i1p1f1
69,288.00088580556417,239.23522792097526,1pctCO2,r1i1p1f1
70,287.74905065699465,238.95252154726612,1pctCO2,r1i1p1f1
71,287.83862586890325,238.93217981186382,1pctCO2,r1i1p1f1
72,287.85976128421703,239.14210926631608,1pctCO2,r1i1p1f1
73,287.79528746281403,238.81599099131887,1pctCO2,r1i1p1f1
74,287.95869578236227,239.31538389718062,1pctCO2,r1i1p1f1
75,288.0726698225144,238.87908877458452,1pctCO2,r1i1p1f1
76,288.0856274793183,238.96887778264028,1pctCO2,r1i1p1f1
77,288.18889984497304,239.23427814277315,1pctCO2,r1i1p1f1
78,288.1577107960961,239.55617099450646,1pctCO2,r1i1p1f1
79,288.19906178037985,240.03926712145912,1pctCO2,r1i1p1f1
80,288.3857744074034,239.9892544636756,1pctCO2,r1i1p1f1
81,288.33551907081676,240.1873800900221,1pctCO2,r1i1p1f1
82,288.34924921668005,239.77292132766755,1pctCO2,r1i1p1f1
83,288.3142549097189,239.1228510436767,1pctCO2,r1i1p1f1
84,288.3584899992526,240.29803443560255,1pctCO2,r1i1p1f1
85,288.5467525609033,241.0720316197679,1pctCO2,r1i1p1f1
86,288.4030035694249,239.7271344633154,1pctCO2,r1i1p1f1
87,288.4748364959328,239.7575530200691,1pctCO2,r1i1p1f1
88,288.4997815884224,238.924421091695,1pctCO2,r1i1p1f1
89,288.61615621138077,240.12721468954376,1pctCO2,r1i1p1f1
90,288.768597613175,240.12979789999474,1pctCO2,r1i1p1f1
91,288.7191378025029,240.3683133184071,1pctCO2,r1i1p1f1
92,288.5117621937879,240.15163975957628,1pctCO2,r1i1p1f1
93,288.48046123739675,239.86153773517512,1pctCO2,r1i1p1f1
94,288.6113403204797,240.86125276013033,1pctCO2,r1i1p1f1
95,288.713013820245,240.68927516238656,1pctCO2,r1i1p1f1
96,288.6892020668935,239.91095978605458,1pctCO2,r1i1p1f1
97,288.7621606265572,239.57464215733486,1pctCO2,r1i1p1f1
98,289.0933826993478,240.694556949546,1pctCO2,r1i1p1f1
99,289.09760426942074,240.64191226687407,1pctCO2,r1i1p1f1
100,289.01127342001973,239.55235185968544,1pctCO2,r1i1p1f1
101,289.08315619371984,240.94671780489077,1pctCO2,r1i1p1f1
102,289.00059903028125,240.47017007631433,1pctCO2,r1i1p1f1
103,289.05088207031616,240.0708665324553,1pctCO2,r1i1p1f1
104,289.2130113667295,240.71221139554834,1pctCO2,r1i1p1f1
105,289.2442206465026,240.07551284860492,1pctCO2,r1i1p1f1
106,289.31348001889125,240.44605555811887,1pctCO2,r1i1p1f1
107,289.34220001472613,240.82560114786796,1pctCO2,r1i1p1f1
108,289.36401392110537,241.69807162308572,1pctCO2,r1i1p1f1
