year,member,tas_global,tas_ais,scenario
2015,r1i1p1f2,288.0205504357227,240.15474115344543,ssp126
2016,r1i1p1f2,287.92327143622094,240.89959130973176,ssp126
2017,r1i1p1f2,288.1006388343024,241.624519904331,ssp126
2018,r1i1p1f2,288.3291931200111,241.36175080828244,ssp126
2019,r1i1p1f2,288.3226818009725,241.11216745297807,ssp126
2020,r1i1p1f2,288.2280652432963,241.41579567829683,ssp126
2021,r1i1p1f2,288.34303038754047,241.23865426726107,ssp126
2022,r1i1p1f2,288.4295155182245,240.13326332881087,ssp126
2023,r1i1p1f2,288.46748425426847,240.8445262526624,ssp126
2024,r1i1p1f2,288.6009437127986,241.38325658057917,ssp126
2025,r1i1p1f2,288.78582601361217,241.33984190123786,ssp126
2026,r1i1p1f2,288.59028424290096,241.80844079041123,ssp126
2027,r1i1p1f2,288.41465292353644,241.02865780435917,ssp126
2028,r1i1p1f2,288.66397468669624,241.13534417433246,ssp126
2029,r1i1p1f2,288.889173452264,241.52217763690797,ssp126
2030,r1i1p1f2,288.762965568487,241.3472975758209,ssp126
2031,r1i1p1f2,288.7183303107549,241.1434865190647,ssp126
2032,r1i1p1f2,288.8904490659739,241.5297295039743,ssp126
2033,r1i1p1f2,288.8839648611182,241.45323871726274,ssp126
2034,r1i1p1f2,288.88068024396637,241.01377238364378,ssp126
2035,r1i1p1f2,288.9411222752066,240.9551763403036,ssp126
2036,r1i1p1f2,289.15712606940576,242.6780894940109,ssp126
2037,r1i1p1f2,288.8635846711306,241.12086253405184,ssp126
2038,r1i1p1f2,288.99633374954584,241.15352259624157,ssp126
2039,r1i1p1f2,289.1035358245425,241.63208771672387,ssp126
2040,r1i1p1f2,289.06816556496165,242.19581081247154,ssp126
2041,r1i1p1f2,289.0194728366132,242.40078912062546,ssp126
2042,r1i1p1f2,289.07969990306094,242.187053630785,ssp126
2043,r1i1p1f2,289.22657995010906,242.17883661542592,ssp126
2044,r1i1p1f2,288.89081995417837,241.02842662081764,ssp126
2045,r1i1p1f2,288.85396631968507,241.49042483068538,ssp126
2046,r1i1p1f2,289.04801027359224,241.66333221927914,ssp126
2047,r1i1p1f2,289.1146975693095,241.45756949350488,ssp126
2048,r1i1p1f2,288.926568866267,241.60917697674049,ssp126
2049,r1i1p1f2,289.08411517174534,242.14492139302598,ssp126
2050,r1i1p1f2,289.2540568268083,241.4633839397569,ssp126
2051,r1i1p1f2,289.10966249791994,242.59553832891126,ssp126
2052,r1i1p1f2,289.04337030006855,242.2518600247057,ssp126
2053,r1i1p1f2,289.15904275819855,241.96371312052463,ssp126
2054,r1i1p1f2,289.2731654987871,241.47877967581985,ssp126
2055,r1i1p1f2,288.9854624502432,241.89319376982957,ssp126
2056,r1i1p1f2,288.9822897168542,240.94965942464566,ssp126
2057,r1i1p1f2,289.1339591320273,241.77393646292452,ssp126
2058,r1i1p1f2,289.2092134839316,242.06402558867435,ssp126
2059,r1i1p1f2,289.12754260242065,241.32449232088481,ssp126
2060,r1i1p1f2,289.00999830674454,241.33533219548121,ssp126
2061,r1i1p1f2,289.1607532095817,243.08229504503316,ssp126
2062,r1i1p1f2,289.2572350182113,241.3035585427633,ssp126
2063,r1i1p1f2,289.1298292673507,241.37592104239448,ssp126
2064,r1i1p1f2,289.1023274964018,242.0517585846257,ssp126
2065,r1i1p1f2,289.3142357519724,241.77111895351183,ssp126
2066,r1i1p1f2,289.44288251797235,242.6488533696574,ssp126
2067,r1i1p1f2,289.22534419464364,241.65339030890473,ssp126
2068,r1i1p1f2,289.12964090871696,241.7667447533645,ssp126
2069,r1i1p1f2,289.33553704994074,242.05066450139438,ssp126
2070,r1i1p1f2,289.22407367320363,242.4352943839674,ssp126
2071,r1i1p1f2,289.23746089499105,241.4167326001604,ssp126
2072,r1i1p1f2,289.37095344926536,242.26109744936878,ssp126
2073,r1i1p1f2,289.46195246362555,241.96172733176746,ssp126
2074,r1i1p1f2,289.1582080568431,242.47398375852117,ssp126
2075,r1i1p1f2,289.19302044903725,242.62811023517503,ssp126
2076,r1i1p1f2,289.26613810230634,241.6713305828994,ssp126
2077,r1i1p1f2,289.34159921787693,242.60352135373356,ssp126
2078,r1i1p1f2,289.24878391383396,241.90768938720396,ssp126
2079,r1i1p1f2,289.17281426611817,241.8156365473641,ssp126
2080,r1i1p1f2,289.25120282280767,242.29087583823537,ssp126
2081,r1i1p1f2,289.3700784264636,242.57631451157337,ssp126
2082,r1i1p1f2,289.3494058191548,242.75015988505967,ssp126
2083,r1i1p1f2,289.34205015272255,242.27044253849883,ssp126
2084,r1i1p1f2,289.4861320542269,242.3299137719156,ssp126
2085,r1i1p1f2,289.25905236914986,242.51576467584695,ssp126
2086,r1i1p1f2,289.1111741198682,241.52033268747627,ssp126
2087,r1i1p1f2,289.28510128019565,242.37032267579647,ssp126
2088,r1i1p1f2,289.2275457633578,242.2931241417926,ssp126
2089,r1i1p1f2,289.16650013053913,242.4616553973373,ssp126
2090,r1i1p1f2,289.1006533250701,242.06439692948587,ssp126
2091,r1i1p1f2,289.354401704542,242.33049086314125,ssp126
2092,r1i1p1f2,289.36845331078797,242.73859521148452,ssp126
2093,r1i1p1f2,289.0533676391482,241.68664153648555,ssp126
2094,r1i1p1f2,289.20804210123333,242.6924672489182,ssp126
2095,r1i1p1f2,289.4253415097097,243.32800615783756,ssp126
2096,r1i1p1f2,289.1826667524467,242.36981276198364,ssp126
2097,r1i1p1f2,289.1572177793376,241.98172812127245,ssp126
2098,r1i1p1f2,289.38780041891044,241.69955444134467,ssp126
2099,r1i1p1f2,289.42236244499827,241.94038606204742,ssp126
2100,r1i1p1f2,289.21329406612807,241.94574219529008,ssp126
2101,r1i1p1f2,289.31155493115807,242.82003455584817,ssp126
2102,r1i1p1f2,289.40051218513446,242.25928488440258,ssp126
2103,r1i1p1f2,289.5162299449528,242.13481144479007,ssp126
2104,r1i1p1f2,289.32740570231425,241.99571607295735,ssp126
2105,r1i1p1f2,289.36576647314814,241.74641425314468,ssp126
2106,r1i1p1f2,289.35479211057896,242.26921222915496,ssp126
2107,r1i1p1f2,289.2780442262337,242.4226736668235,ssp126
2108,r1i1p1f2,289.2644903755242,243.3492647534224,ssp126
2109,r1i1p1f2,289.4040690085555,243.6858270517395,ssp126
2110,r1i1p1f2,289.4127324665545,243.20183248932466,ssp126
2111,r1i1p1f2,289.13084886923957,242.0508160350417,ssp126
2112,r1i1p1f2,289.1108625312844,241.77204853887505,ssp126
2113,r1i1p1f2,289.33321622819193,242.0360821883345,ssp126
2114,r1i1p1f2,289.4357204399393,242.9956723716555,ssp126
2115,r1i1p1f2,289.37194511620055,241.6134770473478,ssp126
2116,r1i1p1f2,289.3697314866223,242.76026710566472,ssp126
2117,r1i1p1f2,289.3397665905997,242.06756092061335,ssp126
2118,r1i1p1f2,289.33791452180213,242.19339124507542,ssp126
2119,r1i1p1f2,289.3232556950553,242.04044032981759,ssp126
2120,r1i1p1f2,289.32661376934806,243.28267040268716,ssp126
2121,r1i1p1f2,289.1416662198594,242.58617827655206,ssp126
2122,r1i1p1f2,289.18209413880817,242.62451876280642,ssp126
2123,r1i1p1f2,289.4685854793239,243.24790820243282,ssp126
2124,r1i1p1f2,289.25281860660954,241.9971147403825,ssp126
2125,r1i1p1f2,289.185053565048,242.2803225803366,ssp126
2126,r1i1p1f2,289.26774689444494,242.19404262342465,ssp126
2127,r1i1p1f2,289.2053812632691,241.9582003733749,ssp126
2128,r1i1p1f2,289.2400304046941,242.79499195954696,ssp126
2129,r1i1p1f2,289.2509576966888,242.57777068053815,ssp126
2130,r1i1p1f2,289.21869910112804,242.25786064024888,ssp126
2131,r1i1p1f2,289.1793469407577,243.3870363721454,ssp126
2132,r1i1p1f2,289.244403310655,242.62480782725655,ssp126
2133,r1i1p1f2,289.35000052986453,242.64267891269398,ssp126
