year,tas_sh,tas_nh,scenario
1850,286.24473338832826,287.2086971264957,historical
1851,286.3757776239072,287.16366798755064,historical
1852,286.39996004274605,287.2997083141598,historical
1853,286.29746694381765,287.1649635299396,historical
1854,286.1751641345091,286.9672263027359,historical
1855,286.3956862874816,287.2191102743042,historical
1856,286.5049214514258,287.3177104895988,historical
1857,286.4133231623419,287.3625128718061,historical
1858,286.38561100915774,287.2287175213036,historical
1859,286.3488754678807,287.3078435983578,historical
1860,286.36391410960186,287.3278520940343,historical
1861,286.2701833226831,287.2709357080733,historical
1862,286.1522257001773,287.25128699273455,historical
1863,286.2599703131518,287.26004099546776,historical
1864,286.46567924269664,287.3111905757813,historical
1865,286.5236142248466,287.42112361080603,historical
1866,286.46060111317297,287.46134150026734,historical
1867,286.4661553900848,287.256925784285,historical
1868,286.26714312573046,287.15709651683153,historical
1869,286.3317320551687,287.157519286849,historical
1870,286.40866625801556,287.28810039271355,historical
1871,286.343833643357,287.382113720824,historical
1872,286.3341824254106,287.2188015739873,historical
1873,286.2162405227134,287.0396121543094,historical
1874,286.2458476018758,286.9426918407292,historical
1875,286.302898067032,287.15379918769736,historical
1876,286.30457695420034,287.28020497286377,historical
1877,286.37004380649876,287.1146123955218,historical
1878,286.2629885874764,287.2163993700358,historical
1879,286.3020740141592,287.1978360744064,historical
1880,286.3256054571427,287.3311957378166,historical
1881,286.2200253167168,287.25186894803534,historical
1882,286.269236988893,287.08233651343267,historical
1883,286.35727176916294,287.060745256773,historical
1884,286.24821506228216,286.718030308279,historical
1885,286.1311654654803,286.84891045530765,historical
1886,286.18559748246287,286.998811073597,historical
1887,286.1811356416362,287.0558261523344,historical
1888,286.26829349200773,287.0959925007698,historical
1889,286.2683295697998,287.0735951981819,historical
1890,286.4255350658415,287.00372504743024,historical
1891,286.49118199483263,287.022950317745,historical
1892,286.313720371022,286.90608480420474,historical
1893,286.37805293615565,286.97859461763517,historical
1894,286.4899058770244,287.078654680287,historical
1895,286.3611524388343,286.94583137012603,historical
1896,286.4123135217153,287.1496083724863,historical
1897,286.53554011087454,287.10814827956654,historical
1898,286.44212316679346,287.0415461356979,historical
1899,286.4837680514117,287.00713666218246,historical
1900,286.4373880692633,287.00920640499453,historical
1901,286.4241293867201,287.09466583846654,historical
1902,286.362876819926,286.8806933561646,historical
1903,286.3296264875594,286.58820181615704,historical
1904,286.4055190638291,286.8836437564983,historical
1905,286.3467607883916,286.86984792035213,historical
1906,286.45671234404307,286.82367799626996,historical
1907,286.5504144201946,286.93561438946904,historical
1908,286.3673865579915,286.80383333767895,historical
1909,286.2191714446442,286.6095467718078,historical
1910,286.20856502362636,286.6707913620638,historical
1911,286.35130855208365,286.82847558184227,historical
1912,286.30217162720635,286.7545154112219,historical
1913,286.40395348460214,286.88590115262866,historical
1914,286.56673988936694,286.910302679769,historical
1915,286.49844063440906,286.91898585370126,historical
1916,286.3503993857768,286.9532243221016,historical
1917,286.24953768894284,287.0949400783768,historical
1918,286.45905797371455,287.0685710071012,historical
1919,286.57480962401667,287.20694701339494,historical
1920,286.45944191688386,287.1644936757809,historical
1921,286.4114857673673,287.15583929833764,historical
1922,286.4362154709032,287.0945878292939,historical
1923,286.5535597261059,287.1764112791083,historical
1924,286.6401900334772,287.1425574009511,historical
1925,286.4478102510732,287.1343487100682,historical
1926,286.47818854475287,287.2377550864433,historical
1927,286.47121659109047,287.12142211586166,historical
1928,286.6220578030019,287.1481315778279,historical
1929,286.5342757546232,287.07319746572546,historical
1930,286.41669468208505,286.8978289336247,historical
1931,286.30912128339685,286.8756867078386,historical
1932,286.3126306018998,287.01894586378904,historical
1933,286.27082582125627,287.0289404293812,historical
1934,286.3365865917389,287.13514245985783,historical
1935,286.4386553863538,287.30283948105534,historical
1936,286.16776861378224,287.1330214507511,historical
1937,286.3557225843105,287.06336161104224,historical
1938,286.34903122243844,287.29365333780135,historical
1939,286.4956811238024,287.1721448293284,historical
1940,286.5501387381865,287.1985684411904,historical
1941,286.7318270150738,287.26604765776165,historical
1942,286.492240211562,287.1178013885517,historical
1943,286.32175549791793,286.96951562423396,historical
1944,286.45749973540734,286.99674436026635,historical
1945,286.40791623759975,286.9150145267408,historical
1946,286.51115852041744,287.06296206334133,historical
1947,286.5704844770092,287.1098106564496,historical
1948,286.43847733851874,287.05315056556753,historical
1949,286.59769599295265,287.16902299470036,historical
1950,286.4982532545417,286.8989987102455,historical
1951,286.42070275904115,287.00034143397386,historical
1952,286.50661884564715,287.16316090462266,historical
1953,286.66800443828294,287.34285621990205,historical
1954,286.51522021877736,287.17553264869963,historical
1955,286.41891278064304,287.00858468386144,historical
1956,286.5165492668845,287.256595218873,historical
1957,286.54519751225075,287.27044958194915,historical
1958,286.5272663924347,287.1200393906577,historical
1959,286.4963917104726,287.17638008881715,historical
1960,286.624713717728,287.14958821154283,historical
1961,286.60292329096416,287.1287418406367,historical
1962,286.50952826862215,286.9933728382033,historical
1963,286.2680315209983,286.8073253968821,historical
1964,286.2349864382751,286.78724420324767,historical
1965,286.31932293954503,286.61793103130105,historical
1966,286.2994823049126,286.75834272908526,historical
1967,286.3938491215517,286.792148904996,historical
1968,286.46525788931467,286.9996584967635,historical
1969,286.5681434810267,287.0432772835507,historical
1970,286.37327274450456,286.92951805535415,historical
1971,286.43390993904376,287.0082637444287,historical
