year,tas_sh,tas_nh,scenario
1850,285.88894566735803,287.06487744176627,historical
1851,285.96067338301395,287.01003035957007,historical
1852,285.96229433135966,287.2168184201966,historical
1853,286.0781854287766,287.20173246401583,historical
1854,286.01571672193796,287.1064828621739,historical
1855,285.94918637769877,286.9148636942379,historical
1856,286.03444156531964,287.21629035336906,historical
1857,286.1339869963769,287.156617440043,historical
1858,286.07471130734325,287.1794863684514,historical
1859,286.07055862159365,287.2612500004559,historical
1860,286.0198124160692,287.1612546994832,historical
1861,285.98497802811687,287.39023043264956,historical
1862,286.0173428625021,287.19076838784235,historical
1863,285.9389244599139,287.32783484258795,historical
1864,285.9703179308348,287.26057441404674,historical
1865,285.8251584962109,287.02799251308113,historical
1866,285.844726259704,287.1664916578244,historical
1867,285.891274485358,287.168027827621,historical
1868,285.86985003786265,287.104515160149,historical
1869,285.73240641789397,286.87939493071474,historical
1870,285.63238875160255,286.767189625293,historical
1871,285.831943027392,286.9302052773603,historical
1872,286.0172959834868,287.2932509635913,historical
1873,286.16726959331606,287.22518987709896,historical
1874,285.9352020194933,287.0410875746268,historical
1875,285.8318502970615,287.0721052554015,historical
1876,285.8398150551002,287.1395483914329,historical
1877,286.03524823572064,287.20435132241414,historical
1878,286.1229783152894,287.3922161407166,historical
1879,286.0129103097179,287.1261372384946,historical
1880,285.95187075348036,287.1980271511785,historical
1881,285.9921644487858,286.9978377416195,historical
1882,286.10636732274526,287.0374835930917,historical
1883,286.0852954116962,287.1565146124617,historical
1884,285.76535069418685,286.8751959226283,historical
1885,285.75779656619903,286.7974067744962,historical
1886,285.81993348159824,286.8854657846208,historical
1887,285.81323835650034,287.08912798917567,historical
1888,285.9759782445925,287.24625552948817,historical
1889,285.97099961423623,287.15600167199443,historical
1890,285.96751096681004,287.07601231956323,historical
1891,286.18317939131083,287.27971203501215,historical
1892,286.15628528163427,287.27716739844567,historical
1893,285.8693217128028,286.9789384105796,historical
1894,285.94461927915296,287.02159634282634,historical
1895,286.0665531750025,287.03940942102776,historical
1896,286.0329624671356,287.2266030389627,historical
1897,285.925589886403,287.0762838287853,historical
1898,285.96403774950045,287.1096530617179,historical
1899,285.9353362502785,286.9817964608519,historical
1900,286.028423345647,287.04719174554145,historical
1901,285.95719202315865,286.8090329754071,historical
1902,286.00191097401085,287.0191735544079,historical
1903,286.13533910710925,286.8728263755561,historical
1904,285.92886314952943,286.8646442063778,historical
1905,285.8573051630247,287.0537100856408,historical
1906,285.8474573589212,287.02443187199555,historical
1907,286.03000479135596,287.1702204354145,historical
1908,285.9343495903539,287.1970200666861,historical
1909,285.90503341236683,287.12908182511717,historical
1910,285.90681772589363,287.0693869352965,historical
1911,285.92309147684034,287.1516522188921,historical
1912,285.99177395773563,286.9072579937111,historical
1913,286.09945883191057,286.96474262509213,historical
1914,286.2261703774724,287.0642240021625,historical
1915,286.25488738545573,287.06558138164536,historical
1916,286.13022567031624,286.94526486445136,historical
1917,286.01981399060196,286.8570338012251,historical
1918,286.0922623287195,287.00027233526754,historical
1919,286.2075639382929,287.14544066358246,historical
1920,286.04278745929184,287.0869317925537,historical
1921,285.9345020768254,286.9143067870074,historical
1922,285.94739994534115,286.9177154902678,historical
1923,285.97831494341295,286.9336363993021,historical
1924,286.1784677844311,287.0725283232267,historical
1925,286.1959712020491,287.03472266124686,historical
1926,286.0865615752609,287.086221176914,historical
1927,285.98607544652185,286.8873057619258,historical
1928,286.16269534746755,286.8773255259288,historical
1929,286.066894572426,286.95068766108074,historical
1930,286.25116761675963,286.95857379223486,historical
1931,285.99578118270114,286.84724134616977,historical
1932,286.0217100965796,286.90813803002504,historical
1933,286.02130230383557,286.9511562450904,historical
1934,285.96791687914356,286.89285827852274,historical
1935,285.9609035097063,286.978728630293,historical
1936,286.18922108449055,287.0465325827122,historical
1937,285.8979196558746,286.7567502429536,historical
1938,285.8817386008645,286.7369837210919,historical
1939,286.0460961013526,286.93260117108946,historical
1940,286.02022735413243,286.7521149231966,historical
1941,286.1027630916218,286.8213760940083,historical
1942,286.23649863444774,287.02460981205087,historical
1943,286.08817327545,286.77807396062104,historical
1944,286.1684754345963,286.966247330293,historical
1945,285.97813025987153,286.8573230530049,historical
1946,286.027713161414,286.95291469534914,historical
1947,286.0943275577717,287.0979803607989,historical
1948,286.0818873921811,287.0301239422356,historical
1949,285.9097472269702,286.80137843663323,historical
1950,285.83859304509264,286.79489253405364,historical
1951,285.9195546897969,286.7373098022269,historical
1952,285.92964049268824,286.88682811070777,historical
1953,286.05056401786993,286.8466729290061,historical
1954,286.3031605580202,287.1651242904304,historical
1955,286.1502202087531,286.94316923316205,historical
1956,286.1911826962693,287.0472812202377,historical
1957,286.16093155539886,286.97981268204694,historical
1958,286.2330365790712,287.10324551179633,historical
1959,286.18834828315926,286.8535379921731,historical
1960,286.2192742592702,286.85979825439495,historical
