year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,279.5169772425964,238.77318977162804,historical
1851,r1i1p1f1,279.5224349258226,238.74144656233992,historical
1852,r1i1p1f1,279.6436629976887,239.07833637043012,historical
1853,r1i1p1f1,279.70355868834713,239.75443460259683,historical
1854,r1i1p1f1,279.4199993333447,238.19617123932036,historical
1855,r1i1p1f1,279.4093067972538,238.48272630990027,historical
1856,r1i1p1f1,279.37224987603713,238.6568802980624,historical
1857,r1i1p1f1,279.3923022196674,238.93427269546186,historical
1858,r1i1p1f1,279.36746761381033,238.63820018922007,historical
1859,r1i1p1f1,279.2854436992166,238.0211566912266,historical
1860,r1i1p1f1,279.20308836206476,237.65666204795167,historical
1861,r1i1p1f1,279.41453394290875,238.97730331703704,historical
1862,r1i1p1f1,279.37707755525184,237.61930183113435,historical
1863,r1i1p1f1,279.3494745065411,237.29242179540958,historical
1864,r1i1p1f1,279.451674523584,238.50149021329935,historical
1865,r1i1p1f1,279.43513857947903,238.68582387986444,historical
1866,r1i1p1f1,279.4220061155426,238.59676332498995,historical
1867,r1i1p1f1,279.4946105047982,239.21302895097494,historical
1868,r1i1p1f1,279.594766341863,239.51452334891005,historical
1869,r1i1p1f1,279.4384680593291,238.44019806324627,historical
1870,r1i1p1f1,279.4152783074365,238.9448842686442,historical
1871,r1i1p1f1,279.47326450675195,237.48895860222106,historical
1872,r1i1p1f1,279.4210262621997,237.80032167208014,historical
1873,r1i1p1f1,279.44749636947176,238.08036609559818,historical
1874,r1i1p1f1,279.6374520570546,238.76722298463704,historical
1875,r1i1p1f1,279.6087918645225,238.335357827775,historical
1876,r1i1p1f1,279.4505382312338,238.50645719050996,historical
1877,r1i1p1f1,279.4639968027667,238.3711191909372,historical
1878,r1i1p1f1,279.42387623755405,238.46932711440348,historical
1879,r1i1p1f1,279.42305657869605,238.1200173318896,historical
1880,r1i1p1f1,279.46849442002383,238.1229005517718,historical
1881,r1i1p1f1,279.58826946937086,239.18608032232143,historical
1882,r1i1p1f1,279.42431829368365,238.432234239984,historical
1883,r1i1p1f1,279.60533144836245,238.7900722859409,historical
1884,r1i1p1f1,279.1462071852275,238.12470911219503,historical
1885,r1i1p1f1,279.1476946785793,237.70011856061305,historical
