year,ohc,scenario
1,0.0004801279850891929,1pctCO2
2,0.0004610049771144986,1pctCO2
3,0.0012416407459555831,1pctCO2
4,0.0021156816371742074,1pctCO2
5,0.0021462487200780167,1pctCO2
6,0.0020141734151577907,1pctCO2
7,0.002104190157484008,1pctCO2
8,0.0037371415223875276,1pctCO2
9,0.005071598983018614,1pctCO2
10,0.005864314068338438,1pctCO2
11,0.005833725552457347,1pctCO2
12,0.0044735184663345345,1pctCO2
13,0.0034796837330038806,1pctCO2
14,0.004551198515699768,1pctCO2
15,0.004937259232376587,1pctCO2
16,0.006435107502269826,1pctCO2
17,0.008271990164534235,1pctCO2
18,0.009725904182773339,1pctCO2
19,0.010448987057355984,1pctCO2
20,0.009119326963204227,1pctCO2
21,0.008323825341700246,1pctCO2
22,0.01039778204532723,1pctCO2
23,0.01245691336895505,1pctCO2
24,0.013942331744179333,1pctCO2
25,0.01434010456575722,1pctCO2
26,0.015484304595993805,1pctCO2
27,0.017135270100648272,1pctCO2
28,0.018474466072982306,1pctCO2
29,0.020322537416073143,1pctCO2
30,0.021888114471141605,1pctCO2
31,0.023062887282608305,1pctCO2
32,0.02509807884591083,1pctCO2
33,0.025562856702612397,1pctCO2
34,0.025149189308285712,1pctCO2
35,0.02385249986019853,1pctCO2
36,0.025906838736917875,1pctCO2
37,0.029434144196655253,1pctCO2
38,0.031238057204101184,1pctCO2
39,0.03223358949467744,1pctCO2
40,0.03338693036404375,1pctCO2
41,0.03605718641984658,1pctCO2
42,0.03724794260238948,1pctCO2
43,0.03701194845242043,1pctCO2
44,0.03802729514363694,1pctCO2
45,0.04078916975302123,1pctCO2
46,0.042744336644672365,1pctCO2
47,0.04418319370852758,1pctCO2
48,0.04478418274897419,1pctCO2
49,0.046178371864345556,1pctCO2
50,0.04871673323724368,1pctCO2
51,0.051096945082488125,1pctCO2
52,0.05277724015998514,1pctCO2
53,0.055279490756776815,1pctCO2
54,0.056509448342943844,1pctCO2
55,0.05759009816875196,1pctCO2
56,0.05923896302303223,1pctCO2
57,0.061496624509330654,1pctCO2
58,0.0635033848453058,1pctCO2
59,0.06579538188772659,1pctCO2
60,0.06928053273730082,1pctCO2
61,0.07137404184768109,1pctCO2
62,0.07403787950130358,1pctCO2
63,0.07600890773616426,1pctCO2
64,0.07655972662853867,1pctCO2
65,0.079322343967,1pctCO2
66,0.08184079542143705,1pctCO2
67,0.0844748319828347,1pctCO2
68,0.08762967345649249,1pctCO2
69,0.09035123174226349,1pctCO2
70,0.09166573769833944,1pctCO2
71,0.0935911113472834,1pctCO2
72,0.09572803429136538,1pctCO2
73,0.0981456753009004,1pctCO2
74,0.10136922269243083,1pctCO2
75,0.10289296444556484,1pctCO2
76,0.10406154345159661,1pctCO2
77,0.10581602235553694,1pctCO2
78,0.10953142943039332,1pctCO2
79,0.11339633852651675,1pctCO2
80,0.11694922765640363,1pctCO2
81,0.11946146094489618,1pctCO2
82,0.12266009776559594,1pctCO2
83,0.12686642359380854,1pctCO2
84,0.1300394785322555,1pctCO2
85,0.1300965855763258,1pctCO2
86,0.13217457875813524,1pctCO2
87,0.13546909567427962,1pctCO2
88,0.1381387715878552,1pctCO2
89,0.13997402029936432,1pctCO2
90,0.14083099924538234,1pctCO2
91,0.14403155139864307,1pctCO2
