year,tas_global,tas_ais,scenario,member
1,286.63844621090163,238.16617813897906,1pctCO2,r1i1p1f1
2,286.6809368809032,238.63418037619542,1pctCO2,r1i1p1f1
3,286.8714131193889,237.82499502748178,1pctCO2,r1i1p1f1
4,286.986571844818,237.9968636566998,1pctCO2,r1i1p1f1
5,286.8437015679905,237.65383011506128,1pctCO2,r1i1p1f1
6,286.77488159230387,238.12171853688102,1pctCO2,r1i1p1f1
7,286.69413730335515,238.10147332893115,1pctCO2,r1i1p1f1
8,286.728841622545,237.71549635415295,1pctCO2,r1i1p1f1
9,286.8135559626342,237.96482824036718,1pctCO2,r1i1p1f1
10,286.93019930337675,238.2988550979778,1pctCO2,r1i1p1f1
11,287.0266583573047,237.9524070639,1pctCO2,r1i1p1f1
12,287.0163131400167,238.73054343036708,1pctCO2,r1i1p1f1
13,287.1063256534632,238.25564770498664,1pctCO2,r1i1p1f1
14,287.2030343583449,238.7199672539466,1pctCO2,r1i1p1f1
15,287.13795527103076,238.4378158402002,1pctCO2,r1i1p1f1
16,287.18978544795374,238.93690894489404,1pctCO2,r1i1p1f1
17,287.0627732589822,238.72139518789373,1pctCO2,r1i1p1f1
18,287.06588261039394,238.47262478026414,1pctCO2,r1i1p1f1
19,287.18977099934557,238.80062758201447,1pctCO2,r1i1p1f1
20,287.3135082236835,238.63756771572218,1pctCO2,r1i1p1f1
21,287.18341350878325,238.50056976902533,1pctCO2,r1i1p1f1
22,287.05002992422516,238.36492963911473,1pctCO2,r1i1p1f1
23,287.0181192993066,238.1576880637344,1pctCO2,r1i1p1f1
24,287.0833725257829,239.04899265448756,1pctCO2,r1i1p1f1
25,287.2405264309036,239.14208988297474,1pctCO2,r1i1p1f1
26,287.2621677625241,238.3883453004519,1pctCO2,r1i1p1f1
27,287.35058069018964,237.99235513742616,1pctCO2,r1i1p1f1
28,287.2659773532487,238.3451345107037,1pctCO2,r1i1p1f1
29,287.30329114109725,239.34527541598723,1pctCO2,r1i1p1f1
30,287.1156707665256,237.97523683880596,1pctCO2,r1i1p1f1
31,287.3293874064329,238.36621829061812,1pctCO2,r1i1p1f1
32,287.46989954455967,238.31810475400871,1pctCO2,r1i1p1f1
33,287.5647480966569,238.84336648448547,1pctCO2,r1i1p1f1
34,287.52756373232137,238.57364972774164,1pctCO2,r1i1p1f1
35,287.42312837423094,238.91356360023437,1pctCO2,r1i1p1f1
36,287.4229614276942,239.00178123489414,1pctCO2,r1i1p1f1
37,287.52839860734775,238.5465587823788,1pctCO2,r1i1p1f1
38,287.75188183723805,238.58685257590554,1pctCO2,r1i1p1f1
39,287.65950901813,238.69929578669996,1pctCO2,r1i1p1f1
40,287.6241033949816,239.1007589558787,1pctCO2,r1i1p1f1
41,287.6674110626404,238.70936579854268,1pctCO2,r1i1p1f1
42,287.49317463616023,237.949942038437,1pctCO2,r1i1p1f1
43,287.61506474053056,238.34709387068693,1pctCO2,r1i1p1f1
44,287.70617767750394,239.46517255978765,1pctCO2,r1i1p1f1
45,287.6426277308713,239.13021061958662,1pctCO2,r1i1p1f1
46,287.570113409049,239.9371788823878,1pctCO2,r1i1p1f1
47,287.69693963350346,238.92869027626156,1pctCO2,r1i1p1f1
48,287.693375522433,238.33846971900851,1pctCO2,r1i1p1f1
49,287.7050309915947,239.02915665468888,1pctCO2,r1i1p1f1
50,287.7389100774,238.63559893972192,1pctCO2,r1i1p1f1
51,288.1099423025362,239.54526065172942,1pctCO2,r1i1p1f1
52,288.26880832877015,240.07143608344003,1pctCO2,r1i1p1f1
53,287.9863765291426,238.72824294706706,1pctCO2,r1i1p1f1
54,288.0095395527038,238.82172692436882,1pctCO2,r1i1p1f1
55,287.94941171435596,239.95226209851856,1pctCO2,r1i1p1f1
56,288.03176777960357,240.40578142406255,1pctCO2,r1i1p1f1
57,288.1108934441258,239.9005299929587,1pctCO2,r1i1p1f1
58,288.20790806863386,239.36100815528812,1pctCO2,r1i1p1f1
59,288.08035304181,240.4561716263273,1pctCO2,r1i1p1f1
60,288.1260195292615,239.40841728747034,1pctCO2,r1i1p1f1
61,288.2369225005426,239.5939258444207,1pctCO2,r1i1p1f1
62,288.30236115443273,239.22219366655978,1pctCO2,r1i1p1f1
63,288.1593841183309,239.25570131962633,1pctCO2,r1i1p1f1
64,288.19435531142153,239.28253710061597,1pctCO2,r1i1p1f1
65,288.26751256958227,239.11212633581647,1pctCO2,r1i1p1f1
66,288.33065176634295,240.09174035301697,1pctCO2,r1i1p1f1
67,288.5795194326862,239.79727801893668,1pctCO2,r1i1p1f1
68,288.76150937604405,240.11026093043498,1pctCO2,r1i1p1f1
69,288.29917886537953,239.67316661419918,1pctCO2,r1i1p1f1
70,288.22386655929705,239.76070554537912,1pctCO2,r1i1p1f1
71,288.38342125578487,239.93671781537336,1pctCO2,r1i1p1f1
72,288.4744495512264,240.5046162166258,1pctCO2,r1i1p1f1
73,288.7695540450499,241.07174399348597,1pctCO2,r1i1p1f1
74,288.7280041213247,239.81512955485462,1pctCO2,r1i1p1f1
75,288.5715633454031,240.64111079879783,1pctCO2,r1i1p1f1
76,288.65424055461085,239.69463583462507,1pctCO2,r1i1p1f1
77,288.83481012404286,240.46745674980124,1pctCO2,r1i1p1f1
78,288.86775324872445,239.97863313855444,1pctCO2,r1i1p1f1
79,288.83160505466685,240.5355428504827,1pctCO2,r1i1p1f1
80,288.7550891823212,239.89487185047437,1pctCO2,r1i1p1f1
81,288.7559869427346,239.3652123718218,1pctCO2,r1i1p1f1
82,288.7254037961522,239.69411504406918,1pctCO2,r1i1p1f1
83,288.7845012885209,239.64603232378454,1pctCO2,r1i1p1f1
84,288.96230416085217,240.52685138950136,1pctCO2,r1i1p1f1
85,288.85355742307746,239.85843098521124,1pctCO2,r1i1p1f1
86,289.0661620304052,239.4272151345905,1pctCO2,r1i1p1f1
87,289.1651698956237,240.90604763212002,1pctCO2,r1i1p1f1
