year,tas_global,tas_ais,scenario,member
1,287.4231194687312,239.8472811523345,1pctCO2,r1i1p1f1
2,287.6013974413898,240.61198487718644,1pctCO2,r1i1p1f1
3,287.59140653394667,240.36982856357727,1pctCO2,r1i1p1f1
4,287.37529110872686,240.63856320085773,1pctCO2,r1i1p1f1
5,287.5514649006558,240.1713679919357,1pctCO2,r1i1p1f1
6,287.5680525406691,240.48043039040388,1pctCO2,r1i1p1f1
7,287.55180407335655,240.64104435261928,1pctCO2,r1i1p1f1
8,287.78641706275175,240.68346205727352,1pctCO2,r1i1p1f1
9,287.8833275820832,241.366863410892,1pctCO2,r1i1p1f1
10,287.76404135636585,240.87567436235622,1pctCO2,r1i1p1f1
11,287.8402192102184,240.36878344174005,1pctCO2,r1i1p1f1
12,287.7708220037443,240.71125955272913,1pctCO2,r1i1p1f1
13,287.9936050785696,241.57077798726274,1pctCO2,r1i1p1f1
14,287.91438548609847,241.39854937121692,1pctCO2,r1i1p1f1
15,287.8866598398003,241.82347330418293,1pctCO2,r1i1p1f1
16,288.09948922750755,241.78943671383058,1pctCO2,r1i1p1f1
17,288.11784176235284,240.8797433108067,1pctCO2,r1i1p1f1
18,288.1483531414622,242.20634933599524,1pctCO2,r1i1p1f1
19,288.0890585998189,241.6876093847208,1pctCO2,r1i1p1f1
20,288.0325025029652,241.35286375623946,1pctCO2,r1i1p1f1
21,288.06992500796724,241.88182938774818,1pctCO2,r1i1p1f1
22,288.15234861234956,242.1321721736181,1pctCO2,r1i1p1f1
23,288.05821991912705,241.64567721000296,1pctCO2,r1i1p1f1
24,288.23285727305563,241.22921475469664,1pctCO2,r1i1p1f1
25,288.2179025801406,241.07638164122838,1pctCO2,r1i1p1f1
26,288.2784180302808,241.14416998779208,1pctCO2,r1i1p1f1
27,288.3373467866972,242.03325936153433,1pctCO2,r1i1p1f1
28,288.3954696877861,241.48216829319338,1pctCO2,r1i1p1f1
29,288.37582994429357,241.28751411104304,1pctCO2,r1i1p1f1
30,288.26013371619916,242.7403694022233,1pctCO2,r1i1p1f1
31,288.2885289192845,241.6849093588799,1pctCO2,r1i1p1f1
32,288.40622128360405,241.59953649691437,1pctCO2,r1i1p1f1
33,288.47929120528954,241.58541928590594,1pctCO2,r1i1p1f1
34,288.4162379721852,241.22837583394946,1pctCO2,r1i1p1f1
35,288.4509590063248,242.6918181055265,1pctCO2,r1i1p1f1
36,288.4968693053636,241.2333226387474,1pctCO2,r1i1p1f1
37,288.52751665056593,241.9640131035363,1pctCO2,r1i1p1f1
38,288.6406577345015,241.65019873500344,1pctCO2,r1i1p1f1
39,288.68118495495816,241.51825449035698,1pctCO2,r1i1p1f1
40,288.5743878422311,241.9307187604406,1pctCO2,r1i1p1f1
41,288.5526060330531,241.73718899539054,1pctCO2,r1i1p1f1
42,288.67219273612676,241.05276017778047,1pctCO2,r1i1p1f1
43,288.70559723187614,242.38656493534995,1pctCO2,r1i1p1f1
44,288.7576983639253,242.19010335588814,1pctCO2,r1i1p1f1
45,288.8739692419838,242.39720884159507,1pctCO2,r1i1p1f1
46,288.8714405448704,241.77299900203556,1pctCO2,r1i1p1f1
47,288.94351384276433,241.931476962953,1pctCO2,r1i1p1f1
48,288.89721352647797,242.40683518486227,1pctCO2,r1i1p1f1
49,288.80818960550965,242.55990794588814,1pctCO2,r1i1p1f1
50,288.74250725532397,242.3169628015666,1pctCO2,r1i1p1f1
51,288.7630158787023,242.03904916314403,1pctCO2,r1i1p1f1
52,288.81847603505054,242.43709207851518,1pctCO2,r1i1p1f1
53,288.89536593210227,241.97620828340615,1pctCO2,r1i1p1f1
54,288.9369122922425,242.11865519792784,1pctCO2,r1i1p1f1
55,288.8630625770021,241.97912893666123,1pctCO2,r1i1p1f1
56,288.94824292982423,243.24873056720162,1pctCO2,r1i1p1f1
57,289.1477029905441,243.04031011826928,1pctCO2,r1i1p1f1
58,289.0979848933712,242.48459833254847,1pctCO2,r1i1p1f1
59,289.1901574476129,243.0717587679879,1pctCO2,r1i1p1f1
60,289.24706577242716,243.26142267286784,1pctCO2,r1i1p1f1
61,289.2742594052829,243.3223597575113,1pctCO2,r1i1p1f1
62,289.36460625852277,242.96748579495681,1pctCO2,r1i1p1f1
63,289.2942044674635,242.39932700183408,1pctCO2,r1i1p1f1
64,289.316632963267,242.8888971513097,1pctCO2,r1i1p1f1
65,289.35983165649947,242.35863788635714,1pctCO2,r1i1p1f1
66,289.4966637381805,242.8373306086796,1pctCO2,r1i1p1f1
67,289.60744745655643,243.30122743541173,1pctCO2,r1i1p1f1
68,289.50843191633857,243.20981238703686,1pctCO2,r1i1p1f1
69,289.23537282009846,242.62105519221362,1pctCO2,r1i1p1f1
70,289.48247697024823,242.5606854605771,1pctCO2,r1i1p1f1
71,289.5179277182897,242.86308376575292,1pctCO2,r1i1p1f1
72,289.71575266231065,242.94212601466,1pctCO2,r1i1p1f1
73,289.638667548065,242.99924049206618,1pctCO2,r1i1p1f1
74,289.64690558799316,242.26524761673465,1pctCO2,r1i1p1f1
75,289.7479390016466,243.32652586139662,1pctCO2,r1i1p1f1
76,289.82809714303863,242.99075568705442,1pctCO2,r1i1p1f1
