year,ohc,scenario
1,-5.538284823012678,1pctCO2
2,-5.536988569285771,1pctCO2
3,-5.53713189839014,1pctCO2
4,-5.537837762702002,1pctCO2
5,-5.538173244424062,1pctCO2
6,-5.538023632519866,1pctCO2
7,-5.537693105760168,1pctCO2
8,-5.53711571105539,1pctCO2
9,-5.536138828486612,1pctCO2
10,-5.533876211349278,1pctCO2
11,-5.53255420304387,1pctCO2
12,-5.532035442247783,1pctCO2
13,-5.532287429130241,1pctCO2
14,-5.53183985279031,1pctCO2
15,-5.530719793559424,1pctCO2
16,-5.528833096647916,1pctCO2
17,-5.527989883945413,1pctCO2
18,-5.527239531686861,1pctCO2
19,-5.525735066888111,1pctCO2
20,-5.5244229630248185,1pctCO2
21,-5.523437566626562,1pctCO2
22,-5.521934615096001,1pctCO2
23,-5.520204911466505,1pctCO2
24,-5.518102739935052,1pctCO2
25,-5.516807537862699,1pctCO2
26,-5.515810142151297,1pctCO2
27,-5.514159136131162,1pctCO2
28,-5.512363530511726,1pctCO2
29,-5.511114264187747,1pctCO2
30,-5.5102780799343165,1pctCO2
31,-5.5087250386430915,1pctCO2
32,-5.506983410822202,1pctCO2
33,-5.5059368786746505,1pctCO2
34,-5.504665049461469,1pctCO2
35,-5.502205259812985,1pctCO2
36,-5.500308729197881,1pctCO2
37,-5.499730796030123,1pctCO2
38,-5.497123888094131,1pctCO2
39,-5.493891491916011,1pctCO2
40,-5.491933531303928,1pctCO2
41,-5.490577295381729,1pctCO2
42,-5.488359050228171,1pctCO2
43,-5.4861216414821605,1pctCO2
44,-5.483722010050735,1pctCO2
45,-5.481569479589593,1pctCO2
46,-5.479980223146203,1pctCO2
47,-5.477342539146298,1pctCO2
48,-5.474320162159123,1pctCO2
49,-5.472665483657628,1pctCO2
50,-5.472531114865656,1pctCO2
51,-5.469945675053008,1pctCO2
52,-5.466638058179045,1pctCO2
53,-5.463588859610361,1pctCO2
54,-5.46064901482569,1pctCO2
55,-5.457254665145457,1pctCO2
56,-5.454383786083901,1pctCO2
57,-5.452436615669564,1pctCO2
58,-5.449053156865786,1pctCO2
59,-5.4462098528127205,1pctCO2
60,-5.4435074518804685,1pctCO2
61,-5.441435500367047,1pctCO2
62,-5.4387504433932365,1pctCO2
63,-5.435887513916349,1pctCO2
64,-5.433185350078426,1pctCO2
65,-5.430025358069433,1pctCO2
66,-5.426756640656354,1pctCO2
67,-5.423932755579714,1pctCO2
68,-5.421424885318704,1pctCO2
69,-5.418563335889006,1pctCO2
70,-5.415733812933099,1pctCO2
71,-5.411844344738403,1pctCO2
72,-5.408949727881445,1pctCO2
73,-5.406079117239338,1pctCO2
74,-5.4035284290575,1pctCO2
75,-5.401070383728528,1pctCO2
76,-5.3980805318649505,1pctCO2
77,-5.394944777554029,1pctCO2
78,-5.39171240558363,1pctCO2
79,-5.3910796968011905,1pctCO2
80,-5.387756070698777,1pctCO2
81,-5.383170096514976,1pctCO2
82,-5.3793148484948565,1pctCO2
83,-5.376367609357573,1pctCO2
84,-5.374082844877896,1pctCO2
85,-5.371301163712593,1pctCO2
86,-5.368498335799126,1pctCO2
87,-5.3666864666131024,1pctCO2
88,-5.3630941900488445,1pctCO2
89,-5.358548083370679,1pctCO2
90,-5.355462705272518,1pctCO2
91,-5.3522094299233025,1pctCO2
92,-5.348293233897588,1pctCO2
93,-5.345675295999605,1pctCO2
94,-5.343126261724184,1pctCO2
95,-5.339039613640374,1pctCO2
96,-5.3358416100070905,1pctCO2
97,-5.333595595947684,1pctCO2
98,-5.329307209955503,1pctCO2
99,-5.324322528526431,1pctCO2
100,-5.321189943078446,1pctCO2
101,-5.318756313846536,1pctCO2
102,-5.314228956666711,1pctCO2
103,-5.309774113483116,1pctCO2
104,-5.3066540874846995,1pctCO2
105,-5.303335073549453,1pctCO2
106,-5.300006354345034,1pctCO2
107,-5.296590941851257,1pctCO2
108,-5.2922205859667635,1pctCO2
109,-5.288397445417431,1pctCO2
110,-5.28330303740828,1pctCO2
111,-5.279558869658923,1pctCO2
112,-5.277001339115508,1pctCO2
113,-5.272429403540206,1pctCO2
114,-5.2683694552068845,1pctCO2
115,-5.266417675330991,1pctCO2
116,-5.262272432405655,1pctCO2
117,-5.256370456904581,1pctCO2
118,-5.253228212382695,1pctCO2
119,-5.248516652102027,1pctCO2
120,-5.242622293184882,1pctCO2
121,-5.238375518746572,1pctCO2
122,-5.233619804904886,1pctCO2
123,-5.228274519977674,1pctCO2
124,-5.223436754043788,1pctCO2
125,-5.219796857441941,1pctCO2
126,-5.215550892973599,1pctCO2
127,-5.210756063461304,1pctCO2
128,-5.207051111247441,1pctCO2
129,-5.2026262309453255,1pctCO2
130,-5.197926527833285,1pctCO2
131,-5.192759048743326,1pctCO2
132,-5.188122485435172,1pctCO2
133,-5.186334849057133,1pctCO2
134,-5.180833529119623,1pctCO2
135,-5.175822515956691,1pctCO2
136,-5.172038052180042,1pctCO2
137,-5.1691316500102005,1pctCO2
138,-5.163978805280712,1pctCO2
139,-5.159017925053997,1pctCO2
140,-5.154220844948129,1pctCO2
141,-5.151139719192296,1pctCO2
142,-5.145772645244859,1pctCO2
143,-5.139717009549584,1pctCO2
144,-5.134802247400153,1pctCO2
145,-5.132774528085369,1pctCO2
146,-5.1273785538869365,1pctCO2
147,-5.122434399818462,1pctCO2
148,-5.117889301091024,1pctCO2
149,-5.115450531162628,1pctCO2
150,-5.112690387360037,1pctCO2
151,-5.107225673446238,1pctCO2
1,-5.530199645316764,abrupt-4xCO2
2,-5.515685078869128,abrupt-4xCO2
3,-5.50350449254604,abrupt-4xCO2
4,-5.4926249961330464,abrupt-4xCO2
5,-5.48291127191831,abrupt-4xCO2
6,-5.473720542698691,abrupt-4xCO2
7,-5.465954116133393,abrupt-4xCO2
8,-5.457231831223997,abrupt-4xCO2
9,-5.44848644308848,abrupt-4xCO2
10,-5.441868326108749,abrupt-4xCO2
11,-5.434791063350406,abrupt-4xCO2
12,-5.426607531717379,abrupt-4xCO2
13,-5.419098686845335,abrupt-4xCO2
14,-5.413935535901214,abrupt-4xCO2
15,-5.407085466906021,abrupt-4xCO2
16,-5.399833429676213,abrupt-4xCO2
17,-5.393707694746044,abrupt-4xCO2
18,-5.3884419245262665,abrupt-4xCO2
19,-5.383102066529904,abrupt-4xCO2
20,-5.376548957824707,abrupt-4xCO2
21,-5.3702904975577574,abrupt-4xCO2
22,-5.364286025582928,abrupt-4xCO2
23,-5.361216469540622,abrupt-4xCO2
24,-5.355079535915427,abrupt-4xCO2
25,-5.3475085180099695,abrupt-4xCO2
26,-5.341224121720823,abrupt-4xCO2
27,-5.338094824650248,abrupt-4xCO2
28,-5.33197263560883,abrupt-4xCO2
29,-5.326027002726516,abrupt-4xCO2
30,-5.3234936060970774,abrupt-4xCO2
31,-5.318453813511166,abrupt-4xCO2
32,-5.312467228876401,abrupt-4xCO2
33,-5.308195009623488,abrupt-4xCO2
34,-5.303470360742856,abrupt-4xCO2
35,-5.297748757190392,abrupt-4xCO2
36,-5.292379713711673,abrupt-4xCO2
37,-5.287093464315754,abrupt-4xCO2
38,-5.282447766604489,abrupt-4xCO2
39,-5.277264615877079,abrupt-4xCO2
40,-5.273135962551588,abrupt-4xCO2
41,-5.270323004787915,abrupt-4xCO2
42,-5.265534711863896,abrupt-4xCO2
43,-5.258805549861304,abrupt-4xCO2
44,-5.253776218466562,abrupt-4xCO2
45,-5.248513424233215,abrupt-4xCO2
46,-5.2440432117409905,abrupt-4xCO2
47,-5.2420957036357105,abrupt-4xCO2
48,-5.236637059303179,abrupt-4xCO2
49,-5.231819721117412,abrupt-4xCO2
50,-5.227607410901213,abrupt-4xCO2
51,-5.222383177770327,abrupt-4xCO2
52,-5.2163507069626895,abrupt-4xCO2
53,-5.213304817513244,abrupt-4xCO2
54,-5.208173507533662,abrupt-4xCO2
55,-5.2028843092788115,abrupt-4xCO2
56,-5.199108298837322,abrupt-4xCO2
57,-5.195388420314005,abrupt-4xCO2
58,-5.191019610836081,abrupt-4xCO2
59,-5.1866373703128,abrupt-4xCO2
60,-5.181213892322697,abrupt-4xCO2
61,-5.176303061393842,abrupt-4xCO2
62,-5.175247385730482,abrupt-4xCO2
63,-5.1706207397857,abrupt-4xCO2
64,-5.1641431834599745,abrupt-4xCO2
65,-5.15942877678022,abrupt-4xCO2
66,-5.157530771542902,abrupt-4xCO2
67,-5.153011357197996,abrupt-4xCO2
68,-5.148916265409286,abrupt-4xCO2
69,-5.14537400023578,abrupt-4xCO2
70,-5.143986519068887,abrupt-4xCO2
71,-5.139541377135314,abrupt-4xCO2
72,-5.134933909324751,abrupt-4xCO2
73,-5.130451799418828,abrupt-4xCO2
74,-5.126204604318697,abrupt-4xCO2
75,-5.122091464006184,abrupt-4xCO2
76,-5.12034730127413,abrupt-4xCO2
77,-5.116508660251147,abrupt-4xCO2
78,-5.111316701810654,abrupt-4xCO2
79,-5.107837531084571,abrupt-4xCO2
80,-5.106494216396384,abrupt-4xCO2
81,-5.101309094363696,abrupt-4xCO2
82,-5.097215400330008,abrupt-4xCO2
83,-5.094036613005758,abrupt-4xCO2
84,-5.092904843369576,abrupt-4xCO2
85,-5.08881873823192,abrupt-4xCO2
86,-5.083344520934641,abrupt-4xCO2
