year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.16475768625907,238.59373068120996,historical
1851,r1i1p1f1,287.2681556242717,238.52352827581615,historical
1852,r1i1p1f1,287.1671818682268,239.1568686843827,historical
1853,r1i1p1f1,287.1459326195568,238.547502246977,historical
1854,r1i1p1f1,287.1666115931507,238.3404874332858,historical
1855,r1i1p1f1,287.3102484438935,238.116963391051,historical
1856,r1i1p1f1,287.3701455090065,238.81323646822904,historical
1857,r1i1p1f1,287.2586239350207,238.38170892801458,historical
1858,r1i1p1f1,287.253838252359,238.62324238618766,historical
1859,r1i1p1f1,287.34087371123866,239.0004094448035,historical
1860,r1i1p1f1,287.27521364871365,238.67446789761266,historical
1861,r1i1p1f1,287.25765589645016,238.1807950831092,historical
1862,r1i1p1f1,287.22712257857347,237.82488864498757,historical
1863,r1i1p1f1,287.259925175416,238.206471051538,historical
1864,r1i1p1f1,287.1890847522738,238.37284789904163,historical
1865,r1i1p1f1,287.23051806148874,237.72032900957066,historical
1866,r1i1p1f1,287.37962940392123,237.6433640783352,historical
1867,r1i1p1f1,287.4478267126643,238.33989082455614,historical
1868,r1i1p1f1,287.41551975717715,238.97363146086892,historical
1869,r1i1p1f1,287.09609842486526,238.52868069005152,historical
1870,r1i1p1f1,286.94899287677174,237.58069467122735,historical
1871,r1i1p1f1,287.233236045965,237.20670928366908,historical
1872,r1i1p1f1,287.27483217243633,238.99631503434355,historical
1873,r1i1p1f1,287.31412346308196,238.5915172794236,historical
1874,r1i1p1f1,287.2659610674853,238.4693550000125,historical
1875,r1i1p1f1,287.06342762694413,238.24332028684032,historical
1876,r1i1p1f1,287.10777122934235,238.55960468448905,historical
1877,r1i1p1f1,287.2193463530515,238.6996199865983,historical
1878,r1i1p1f1,287.1923972931547,238.65356109526147,historical
1879,r1i1p1f1,287.0546037618721,238.78521791547067,historical
1880,r1i1p1f1,286.8945679566944,238.48514193616438,historical
1881,r1i1p1f1,286.9979017905809,238.3448399281986,historical
1882,r1i1p1f1,287.1057748692305,238.29116079609128,historical
1883,r1i1p1f1,287.1091932079794,237.9447641318613,historical
1884,r1i1p1f1,286.583486076016,237.53946874517052,historical
1885,r1i1p1f1,286.5891498027937,238.62967560116053,historical
1886,r1i1p1f1,286.7916966089938,238.01254998934579,historical
1887,r1i1p1f1,286.930691823779,237.74805341215907,historical
1888,r1i1p1f1,287.04650598445005,238.2620550542861,historical
1889,r1i1p1f1,286.98489255541824,238.88187530973454,historical
1890,r1i1p1f1,286.8055563553145,237.6838271452652,historical
1891,r1i1p1f1,286.8966187209929,238.42834553290865,historical
1892,r1i1p1f1,286.9480326325149,238.34980276298705,historical
1893,r1i1p1f1,286.75869003638957,238.70754436289886,historical
1894,r1i1p1f1,286.7620757973049,237.83188992213144,historical
1895,r1i1p1f1,286.8217136842933,238.15972223786727,historical
1896,r1i1p1f1,287.01693342945055,238.31415860727182,historical
1897,r1i1p1f1,287.19678171557234,238.4194529627628,historical
1898,r1i1p1f1,287.12568239686436,237.90709323531064,historical
1899,r1i1p1f1,287.02373252992396,238.47313361864227,historical
1900,r1i1p1f1,286.9372490332117,237.82056781031724,historical
1901,r1i1p1f1,287.067309528872,237.80000336980663,historical
1902,r1i1p1f1,287.1629764215122,237.6901724953117,historical
1903,r1i1p1f1,286.89726719615163,238.11687561766885,historical
1904,r1i1p1f1,286.913651377773,238.3366347285275,historical
1905,r1i1p1f1,287.01401644182806,238.2929549755821,historical
1906,r1i1p1f1,287.17568108176135,238.29423172504465,historical
1907,r1i1p1f1,287.2140033611551,238.15077657718942,historical
1908,r1i1p1f1,287.1240716279844,238.40309169232296,historical
1909,r1i1p1f1,287.13281061408327,237.9166833250702,historical
1910,r1i1p1f1,287.0916716661425,237.96356369444945,historical
1911,r1i1p1f1,287.1799229620493,238.47951130387835,historical
1912,r1i1p1f1,287.36068823527165,239.02723850910206,historical
1913,r1i1p1f1,287.24394354492864,238.62281024003877,historical
1914,r1i1p1f1,287.0359775901017,238.16129356608383,historical
1915,r1i1p1f1,286.98617907895067,238.13254839132367,historical
1916,r1i1p1f1,287.1360617525789,238.6250557804862,historical
1917,r1i1p1f1,287.2347030347772,238.68509736971356,historical
1918,r1i1p1f1,287.1585335369393,238.53660463625624,historical
1919,r1i1p1f1,287.177218507004,238.1807699053623,historical
1920,r1i1p1f1,287.2076114157004,238.1931688133311,historical
1921,r1i1p1f1,287.35383917579,238.55866725083317,historical
1922,r1i1p1f1,287.17476657303763,238.40029351029506,historical
1923,r1i1p1f1,286.98701159796286,237.47107867857088,historical
1924,r1i1p1f1,287.0045296873231,237.54695070212497,historical
1925,r1i1p1f1,287.1220202338618,238.37894835511796,historical
1926,r1i1p1f1,287.2684123655555,238.55946272055712,historical
1927,r1i1p1f1,287.4931968564409,239.0489154929538,historical
1928,r1i1p1f1,287.49389029685614,238.0847564629606,historical
1929,r1i1p1f1,287.41673194935345,238.14258197440955,historical
1930,r1i1p1f1,287.3347157898928,237.86366101315568,historical
1931,r1i1p1f1,287.53039198140385,238.72828547638986,historical
1932,r1i1p1f1,287.669118353092,238.24929637735153,historical
1933,r1i1p1f1,287.37149362960037,239.5851343013959,historical
1934,r1i1p1f1,287.23171165846753,238.06728681292702,historical
1935,r1i1p1f1,287.3961211210081,238.55322305608476,historical
1936,r1i1p1f1,287.5028692530381,238.9836761962543,historical
1937,r1i1p1f1,287.35437710359304,238.2979020888959,historical
1938,r1i1p1f1,287.2980671425314,238.45499504457035,historical
1939,r1i1p1f1,287.4622512485323,238.19540684292778,historical
1940,r1i1p1f1,287.52140243775165,238.78968709301384,historical
1941,r1i1p1f1,287.48778560478445,238.68900577018957,historical
1942,r1i1p1f1,287.22870658755704,238.54238231534902,historical
1943,r1i1p1f1,287.2452203730102,239.17028734651845,historical
1944,r1i1p1f1,287.28382979230935,238.21622169491306,historical
1945,r1i1p1f1,287.1991518275029,238.548673356201,historical
1946,r1i1p1f1,287.3795716758459,238.7879954170991,historical
1947,r1i1p1f1,287.4668759961158,238.54295304772774,historical
1948,r1i1p1f1,287.3787090205853,238.41839218205746,historical
1949,r1i1p1f1,287.43906737905485,238.11913741390572,historical
1950,r1i1p1f1,287.26615584056003,238.4803690820651,historical
1951,r1i1p1f1,287.2398738106107,238.61176244167962,historical
1952,r1i1p1f1,287.3708215528672,238.00454490916024,historical
1953,r1i1p1f1,287.4088979736731,237.95129325538423,historical
1954,r1i1p1f1,287.34289725334645,238.82508850674583,historical
1955,r1i1p1f1,287.401585454915,238.25624625216986,historical
1956,r1i1p1f1,287.31825424132353,238.1065531533993,historical
1957,r1i1p1f1,287.445582258084,238.77148008817122,historical
1958,r1i1p1f1,287.4579764710081,238.65718621517613,historical
1959,r1i1p1f1,287.306087702659,238.77229428084647,historical
1960,r1i1p1f1,287.2781954605097,238.98193140774833,historical
1961,r1i1p1f1,287.44842529857095,239.03424756649838,historical
1962,r1i1p1f1,287.5514199376907,238.87849270173948,historical
1963,r1i1p1f1,287.4034537051255,238.95604663883853,historical
1964,r1i1p1f1,287.18543930092744,238.8711189296994,historical
1965,r1i1p1f1,287.1843576057646,238.15659999207318,historical
1966,r1i1p1f1,287.3652205419393,237.9979957814337,historical
1967,r1i1p1f1,287.5926596221538,237.99563600856078,historical
1968,r1i1p1f1,287.6250480507014,239.48688374931731,historical
1969,r1i1p1f1,287.3053468937286,238.44448392753424,historical
1970,r1i1p1f1,287.1537641265108,238.92388472450372,historical
1971,r1i1p1f1,287.21543237205225,238.99767699131192,historical
1972,r1i1p1f1,287.56389742597423,239.01077790802682,historical
1973,r1i1p1f1,287.8011178764598,239.5882712545327,historical
1974,r1i1p1f1,287.7168227581412,238.80641294064048,historical
1975,r1i1p1f1,287.5607702944071,239.04625864087498,historical
1976,r1i1p1f1,287.6167022368717,239.04510058965278,historical
1977,r1i1p1f1,287.61936873321577,239.05641438236532,historical
1978,r1i1p1f1,287.63907166264005,239.49863259548997,historical
1979,r1i1p1f1,287.80046581831465,238.93579865577527,historical
1980,r1i1p1f1,287.7400983303888,239.05946038601573,historical
1981,r1i1p1f1,287.64411511776615,239.0983866362754,historical
1982,r1i1p1f1,287.79371497228055,239.0080160267099,historical
1983,r1i1p1f1,287.9000401350442,239.4235102227929,historical
1984,r1i1p1f1,287.7958718148409,239.1798222759343,historical
1985,r1i1p1f1,287.7185880573119,239.56016846798505,historical
1986,r1i1p1f1,287.75141096632404,239.3065028670937,historical
1987,r1i1p1f1,287.7847373189953,238.52291241981322,historical
1988,r1i1p1f1,287.78845117302575,238.80517919321937,historical
1989,r1i1p1f1,287.90633031953524,239.1220921811863,historical
1990,r1i1p1f1,287.9532489522067,239.50792902471085,historical
1991,r1i1p1f1,287.8297168251891,239.26024274232307,historical
1992,r1i1p1f1,287.6380676756019,238.8868638738199,historical
1993,r1i1p1f1,287.57190231252736,238.94674411944445,historical
1994,r1i1p1f1,287.51157402118497,239.25201743025423,historical
1995,r1i1p1f1,287.55060153753993,238.7268555620699,historical
1996,r1i1p1f1,287.72826808858247,238.98822907726958,historical
1997,r1i1p1f1,287.96712493939305,239.06917309897202,historical
1998,r1i1p1f1,288.050831744202,238.90812636928962,historical
1999,r1i1p1f1,287.9807383445391,239.42558902969026,historical
2000,r1i1p1f1,287.9732121078836,239.388196224133,historical
2001,r1i1p1f1,288.3345213375467,239.4330154418851,historical
2002,r1i1p1f1,288.288451466926,239.51220062258338,historical
2003,r1i1p1f1,288.09120838214403,238.75365436520198,historical
2004,r1i1p1f1,288.0298303952135,239.73599265296437,historical
2005,r1i1p1f1,288.0535513189204,239.81681771432298,historical
2006,r1i1p1f1,288.2788254372045,240.1442902543792,historical
2007,r1i1p1f1,288.38910668762287,239.12897045027375,historical
2008,r1i1p1f1,288.49913158586816,239.51683582456604,historical
2009,r1i1p1f1,288.26334298514513,239.24799523048816,historical
2010,r1i1p1f1,288.23112121417495,239.82216481415415,historical
2011,r1i1p1f1,288.3813918961203,239.60086314114758,historical
2012,r1i1p1f1,288.473400214491,239.61671138023766,historical
2013,r1i1p1f1,288.31174841831586,240.4398232345915,historical
2014,r1i1p1f1,288.2310266445272,239.3773658346875,historical
2015,r1i1p1f1,288.094349295737,239.58416664724987,ssp245
2016,r1i1p1f1,288.2210452667675,239.77733287230376,ssp245
2017,r1i1p1f1,288.3536789925629,239.61546749166618,ssp245
2018,r1i1p1f1,288.36388024636307,240.08259171127906,ssp245
2019,r1i1p1f1,288.0799306516804,239.75552075799118,ssp245
2020,r1i1p1f1,287.9285045696721,240.27600020734496,ssp245
2021,r1i1p1f1,288.1552423222434,239.6428132026524,ssp245
