year,member,tas_global,tas_ais,scenario
2015,r1i1p1f2,287.1100472201925,237.70959242197304,ssp126
2016,r1i1p1f2,287.27721650423604,237.8215994712009,ssp126
2017,r1i1p1f2,286.9907309230644,237.2917211052992,ssp126
2018,r1i1p1f2,287.15012903576763,237.63557919025263,ssp126
2019,r1i1p1f2,287.1964744996957,236.72238735115425,ssp126
2020,r1i1p1f2,287.3810593015129,237.73699360046555,ssp126
2021,r1i1p1f2,287.16075410033363,237.77722172477746,ssp126
2022,r1i1p1f2,287.4086900206455,239.1943464161814,ssp126
2023,r1i1p1f2,287.6016854074991,238.22607418471225,ssp126
2024,r1i1p1f2,287.52254705083493,238.23250468193422,ssp126
2025,r1i1p1f2,287.5325844930313,238.342308499381,ssp126
2026,r1i1p1f2,287.535200966298,237.79561342898012,ssp126
2027,r1i1p1f2,287.7220265975021,238.44989716963832,ssp126
2028,r1i1p1f2,287.579716942453,236.69136641241474,ssp126
2029,r1i1p1f2,287.4660690358767,237.60358506954105,ssp126
2030,r1i1p1f2,287.61937009254814,237.56197206937435,ssp126
2031,r1i1p1f2,287.6907129392894,238.51923568292253,ssp126
2032,r1i1p1f2,287.5875281583456,237.71884359943297,ssp126
2033,r1i1p1f2,287.6425334632895,238.06896638054394,ssp126
2034,r1i1p1f2,287.7364693733445,237.8120310013371,ssp126
2035,r1i1p1f2,287.65587522785324,237.91136206334457,ssp126
2036,r1i1p1f2,287.7378087425302,238.23093435526042,ssp126
2037,r1i1p1f2,287.6804717246157,236.7894558803261,ssp126
2038,r1i1p1f2,287.64031345825134,237.75782247518615,ssp126
2039,r1i1p1f2,287.8289726796587,238.8938627436345,ssp126
2040,r1i1p1f2,287.76142302852054,238.9690524547868,ssp126
2041,r1i1p1f2,287.8414229466067,238.44594439298177,ssp126
2042,r1i1p1f2,287.6053652774676,237.33408155928063,ssp126
2043,r1i1p1f2,287.80394397425505,238.09709062686082,ssp126
2044,r1i1p1f2,287.8248789207407,237.96180105604554,ssp126
2045,r1i1p1f2,287.74379026842587,238.01937722926,ssp126
2046,r1i1p1f2,287.8943285455595,238.70291099279362,ssp126
2047,r1i1p1f2,287.71787460895126,238.8667489945843,ssp126
2048,r1i1p1f2,287.9162765957448,237.7577197258363,ssp126
2049,r1i1p1f2,287.92065086150257,237.59275736202042,ssp126
2050,r1i1p1f2,287.7351049681011,238.8921055008161,ssp126
2051,r1i1p1f2,287.83823684177605,237.36418347127096,ssp126
2052,r1i1p1f2,288.08973574171745,239.056604813296,ssp126
2053,r1i1p1f2,288.04472115098395,237.82671047334145,ssp126
