year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,288.333350665465,244.99604850789893,ssp119
2016,r1i1p1f1,288.3113437121227,245.25908670692618,ssp119
2017,r1i1p1f1,288.4012595660476,245.0257213718244,ssp119
2018,r1i1p1f1,288.59135210819414,245.39794345692076,ssp119
2019,r1i1p1f1,288.4326035853501,245.54508635065608,ssp119
2020,r1i1p1f1,288.51341574728116,245.74568668066078,ssp119
2021,r1i1p1f1,288.55238300141343,244.82622376335235,ssp119
2022,r1i1p1f1,288.52960563125805,245.48730901930054,ssp119
2023,r1i1p1f1,288.47539851414916,245.1861937491229,ssp119
2024,r1i1p1f1,288.6117726695747,245.39177020947014,ssp119
2025,r1i1p1f1,288.73033081077676,245.29323205961504,ssp119
2026,r1i1p1f1,288.77360147232184,244.88452558139568,ssp119
2027,r1i1p1f1,288.885737225377,245.52519189242105,ssp119
2028,r1i1p1f1,288.6673553080191,244.97894764812185,ssp119
2029,r1i1p1f1,288.82615096367545,245.66696988654667,ssp119
2030,r1i1p1f1,288.8248713351183,246.20329792065863,ssp119
2031,r1i1p1f1,288.7533171608408,245.49482748942393,ssp119
2032,r1i1p1f1,288.8698004902909,245.32960286821688,ssp119
2033,r1i1p1f1,288.96717218433326,245.7879755560555,ssp119
2034,r1i1p1f1,288.76742220623174,245.44579955435623,ssp119
2035,r1i1p1f1,288.78140169397756,245.52856699006253,ssp119
2036,r1i1p1f1,288.8674971639734,245.56784939243852,ssp119
2037,r1i1p1f1,288.84134262554744,245.5357004346369,ssp119
2038,r1i1p1f1,288.9770589716694,246.0447905723306,ssp119
2039,r1i1p1f1,288.6293119606794,245.44562132312606,ssp119
2040,r1i1p1f1,288.7351462064083,245.85388249226625,ssp119
2041,r1i1p1f1,288.9625771074899,246.03235939730698,ssp119
2042,r1i1p1f1,288.8646962946137,246.135211942704,ssp119
2043,r1i1p1f1,288.5457357175541,245.64360443273188,ssp119
2044,r1i1p1f1,288.72498248378747,245.7178279347899,ssp119
2045,r1i1p1f1,288.97284843997625,245.62238775454279,ssp119
2046,r1i1p1f1,288.8376822912876,246.1465574217762,ssp119
2047,r1i1p1f1,288.7304083315002,246.03440613576726,ssp119
2048,r1i1p1f1,288.71555048499863,244.8167569101149,ssp119
2049,r1i1p1f1,288.80785914278835,245.86111899156523,ssp119
2050,r1i1p1f1,288.7483364654291,245.9147980377674,ssp119
2051,r1i1p1f1,288.6474472351566,245.74409515091904,ssp119
2052,r1i1p1f1,288.8268421811461,245.5900934913192,ssp119
2053,r1i1p1f1,289.1313112574985,246.2871028289501,ssp119
2054,r1i1p1f1,289.1154702183649,246.11637205649254,ssp119
2055,r1i1p1f1,288.84260487180205,244.71711563856203,ssp119
2056,r1i1p1f1,288.80253470948384,245.6439079361138,ssp119
2057,r1i1p1f1,288.81497895120486,245.5409237846269,ssp119
2058,r1i1p1f1,289.0011577033026,246.10940205839879,ssp119
2059,r1i1p1f1,288.6675419291529,245.64941372577965,ssp119
2060,r1i1p1f1,288.78924652239476,245.38432097329851,ssp119
2061,r1i1p1f1,289.0592088274332,245.37488895396208,ssp119
2062,r1i1p1f1,288.953674543347,245.90253805588495,ssp119
2063,r1i1p1f1,288.9923840830962,246.32717459687296,ssp119
2064,r1i1p1f1,288.9182907562454,246.09204520561607,ssp119
2065,r1i1p1f1,288.98819170422854,245.88814552813682,ssp119
2066,r1i1p1f1,288.95053727715157,245.89043589650183,ssp119
2067,r1i1p1f1,288.9192801644936,246.15397450469678,ssp119
2068,r1i1p1f1,289.01303679645207,246.04680039433163,ssp119
2069,r1i1p1f1,288.78661452117785,245.32225857889642,ssp119
2070,r1i1p1f1,288.9051845545304,245.5711300820658,ssp119
2071,r1i1p1f1,289.0460929633568,245.79592533376623,ssp119
2072,r1i1p1f1,288.6758952837218,246.17029835156558,ssp119
2073,r1i1p1f1,288.70193282935355,245.92889860724202,ssp119
2074,r1i1p1f1,288.94527679489926,245.28973871296802,ssp119
2075,r1i1p1f1,288.82651223949694,245.1800523244394,ssp119
2076,r1i1p1f1,288.6943908349497,245.86784855891435,ssp119
2077,r1i1p1f1,288.80777409743115,245.19381123675976,ssp119
2078,r1i1p1f1,288.8978075811614,245.75347525689568,ssp119
2079,r1i1p1f1,288.69643390932464,245.68025581913244,ssp119
2080,r1i1p1f1,288.64426093256924,245.57936700898486,ssp119
2081,r1i1p1f1,288.76450786484116,245.56388629615796,ssp119
2082,r1i1p1f1,288.7804226117664,245.93575696196896,ssp119
2083,r1i1p1f1,288.9278615654422,246.2671888316919,ssp119
2084,r1i1p1f1,288.8441013743923,246.22496890516237,ssp119
2085,r1i1p1f1,288.9627386250765,246.06119017138187,ssp119
2086,r1i1p1f1,288.8491632763093,245.6143683720715,ssp119
2087,r1i1p1f1,288.85041926524275,246.20304110413426,ssp119
2088,r1i1p1f1,288.78482168248456,245.4988056068067,ssp119
2089,r1i1p1f1,288.70353062140396,245.72191281466,ssp119
2090,r1i1p1f1,288.9409507083872,244.65907463036257,ssp119
2091,r1i1p1f1,288.8630545308057,245.8061727793848,ssp119
2092,r1i1p1f1,288.7124646531922,245.27977351825766,ssp119
2093,r1i1p1f1,288.83487128373855,245.28005565727523,ssp119
2094,r1i1p1f1,288.87097118988356,245.6918555362369,ssp119
2095,r1i1p1f1,288.8148391205035,244.98260083932314,ssp119
2096,r1i1p1f1,288.81539493404927,245.83050225578916,ssp119
2097,r1i1p1f1,288.9879048867033,246.18025319932661,ssp119
2098,r1i1p1f1,288.9126753986518,246.0448395100875,ssp119
2099,r1i1p1f1,288.8871738407393,245.81806825332592,ssp119
2100,r1i1p1f1,289.0444871046436,245.90012085827848,ssp119
2015,r1i1p1f1,288.3003682794345,244.35664734384707,ssp126
2016,r1i1p1f1,288.2820392900617,244.49781478696536,ssp126
2017,r1i1p1f1,288.2372967603227,245.01747968069031,ssp126
2018,r1i1p1f1,288.26466925857073,244.55562941611927,ssp126
2019,r1i1p1f1,288.4590799223545,244.67685408004124,ssp126
2020,r1i1p1f1,288.51984654932124,245.46724645069264,ssp126
2021,r1i1p1f1,288.5178482551387,245.30566943912888,ssp126
2022,r1i1p1f1,288.4632410256742,244.68486521052944,ssp126
2023,r1i1p1f1,288.4859477549498,245.3521207099042,ssp126
2024,r1i1p1f1,288.4305078037594,244.85125990375272,ssp126
2025,r1i1p1f1,288.67021251534675,244.91783538969517,ssp126
2026,r1i1p1f1,288.78944857464137,245.68332949216008,ssp126
2027,r1i1p1f1,288.8925934889585,245.6811298041343,ssp126
2028,r1i1p1f1,288.722987706938,246.0101651601166,ssp126
2029,r1i1p1f1,288.75809457623063,245.62482010033142,ssp126
2030,r1i1p1f1,288.88787885550437,245.77208093412142,ssp126
2031,r1i1p1f1,288.7494532460501,245.2270204816739,ssp126
2032,r1i1p1f1,288.81414462353126,245.44802694927128,ssp126
2033,r1i1p1f1,288.8723116547677,245.3089206733503,ssp126
2034,r1i1p1f1,288.77773873336923,245.34025425662009,ssp126
2035,r1i1p1f1,288.8680629767063,245.87868815443838,ssp126
2036,r1i1p1f1,289.0514052293564,246.15196493595255,ssp126
2037,r1i1p1f1,288.8271723675571,246.0135355595583,ssp126
2038,r1i1p1f1,288.8572710395453,245.94927624745813,ssp126
2039,r1i1p1f1,288.81549833430944,245.6034427720801,ssp126
